player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Julius Peppers,1010,ED,CAR,2,0,,,3.4,,,0,0,0,,5,67.8,71.5,80.2,60.7,65.9,73.0,0,,0.0,0,0,0,0.0,0,1,29,1,1,0,0,0,0,0.0,
Terrell Suggs,1326,ED,BLT,2,0,,,17.3,,,1,0,0,,3,74.2,60.5,0.0,72.9,48.8,35.4,0,,100.0,1,0,2,0.0,0,9,52,1,0,0,0,0,0,0.0,
Mike Adams,1972,S,CAR,2,0,5.8,100.0,94.8,17.0,17.0,0,0,0,0.0,5,66.7,66.4,0.0,66.3,65.5,84.2,0,30,0.0,0,0,1,116.7,4,73,77,2,3,4,0,48,25,0.7,12.0
Adam Jones,2223,CB,DEN,2,1,7.8,83.3,100.0,7.6,6.3,0,0,0,0.0,10,53.2,57.1,78.6,,75.0,48.2,1,30,28.6,2,0,1,71.5,5,40,40,0,4,6,0,64,43,1.7,12.8
Derrick Johnson,2232,LB,OAK,2,0,7.5,100.0,84.0,19.5,19.5,0,0,0,0.0,23,77.2,72.6,78.4,48.8,61.6,60.9,0,11,0.0,0,0,0,104.2,2,42,50,2,4,2,0,18,3,0.5,9.0
Lorenzo Alexander,2476,LB,BUF,2,1,4.0,75.0,32.4,4.0,3.0,0,0,1,25.0,4,90.7,87.7,79.7,71.0,69.4,81.7,0,6,0.0,0,1,0,78.1,3,12,37,2,2,4,0,13,9,1.1,4.3
Johnathan Joseph,2969,CB,HST,2,0,5.1,72.7,100.0,7.6,5.5,0,0,1,9.1,13,64.3,60.7,80.2,,46.3,30.2,0,18,11.1,1,1,1,120.3,8,64,64,3,8,11,1,72,35,1.2,9.0
Kyle Williams,3079,DI,BUF,2,0,,,1.9,,,0,0,0,,4,62.7,70.4,79.8,69.0,59.6,70.8,0,,0.0,0,0,0,0.0,0,1,54,1,2,0,0,0,0,0.0,
Antoine Bethea,3152,S,ARZ,2,1,2.3,100.0,92.0,16.3,16.3,0,0,0,0.0,1,58.4,61.4,0.0,66.7,73.5,78.8,0,21,12.5,1,0,2,118.8,4,69,75,1,6,4,0,56,47,0.9,14.0
Tramon Williams,3558,S,GB,2,0,10.7,66.7,100.0,11.9,7.9,0,0,0,0.0,12,60.9,61.6,81.5,,61.8,54.6,0,18,18.2,2,0,0,108.7,8,100,100,4,9,12,1,67,18,0.7,8.4
Leon Hall,3634,CB,OAK,2,0,10.9,77.8,94.2,8.7,6.8,0,0,2,22.2,23,61.7,67.2,79.3,53.0,82.8,68.6,0,21,16.7,1,2,0,101.4,7,65,69,2,5,9,0,75,18,1.2,10.7
Reggie Nelson,3637,S,OAK,2,0,9.7,100.0,92.5,19.7,19.7,0,0,0,0.0,23,65.4,57.3,78.1,54.1,39.4,59.5,0,20,0.0,0,0,0,150.7,3,62,67,1,4,3,1,32,3,0.5,10.7
Eric Weddle,3653,S,BLT,2,0,3.5,0.0,97.4,,35.0,0,0,1,50.0,3,69.1,75.0,81.1,69.4,72.3,85.8,0,,0.0,0,1,0,39.6,0,76,78,0,3,2,0,0,0,0.0,
Brandon Mebane,3701,DI,LAC,2,0,,,4.2,,,0,0,0,,27,60.0,63.2,79.9,58.2,62.7,69.6,0,,,0,0,0,0.0,0,1,24,0,0,0,0,0,0,0.0,
Corey Graham,3784,S,PHI,2,0,-1.0,100.0,100.0,22.0,22.0,0,0,0,0.0,24,61.8,63.4,75.6,,63.3,76.2,0,6,0.0,0,0,0,79.2,2,47,47,1,2,2,0,-1,1,0.0,-0.5
Dominique Rodgers-Cromartie,4330,CB,OAK,1,0,4.0,0.0,100.0,,10.0,0,0,1,100.0,23,63.9,66.8,74.7,,68.4,75.4,0,,,0,1,1,39.6,0,11,11,0,0,1,0,0,0,0.0,
Aqib Talib,4334,CB,LA,2,0,8.6,20.0,100.0,61.0,12.2,1,0,2,40.0,26,75.8,77.1,79.1,,73.1,80.3,0,12,0.0,0,2,1,39.6,1,68,68,1,6,5,0,12,6,0.2,12.0
Brandon Carr,4454,CB,BLT,2,0,17.3,30.0,100.0,24.0,7.2,0,0,4,40.0,3,84.9,84.2,80.8,,68.8,78.9,1,18,0.0,0,2,1,5.0,3,78,78,1,4,10,0,42,5,0.6,14.0
Orlando Scandrick,4457,CB,KC,2,0,15.5,26.7,100.0,26.8,7.1,0,0,3,20.0,16,62.5,63.2,80.7,,64.1,25.4,0,20,75.0,3,2,2,79.2,4,119,119,1,1,15,2,31,9,0.3,7.8
Wesley Woodyard,4583,LB,TEN,2,1,3.0,100.0,89.5,20.3,20.3,0,0,0,0.0,31,70.1,67.3,80.4,60.5,58.6,72.0,0,19,0.0,0,0,0,104.2,3,68,76,3,4,3,0,27,18,0.4,9.0
Brian Orakpo,4936,ED,TEN,2,0,4.0,0.0,20.0,,9.0,0,0,0,0.0,31,52.7,67.8,81.2,70.9,61.9,73.9,0,,,0,0,0,39.6,0,12,60,0,0,1,0,0,0,0.0,
Malcolm Jenkins,4937,S,PHI,2,0,16.6,80.0,96.6,20.3,16.2,0,0,0,0.0,24,55.7,60.3,78.7,54.6,71.3,81.3,0,75,0.0,0,0,0,158.3,4,84,87,0,6,5,1,112,46,1.4,28.0
Vontae Davis,4948,CB,BUF,1,0,18.0,100.0,100.0,17.0,17.0,0,0,0,0.0,4,62.3,59.4,74.7,,51.3,72.8,0,10,0.0,0,0,0,147.9,1,17,17,1,1,1,1,10,0,0.6,10.0
Clay Matthews,4949,ED,GB,2,1,0.5,100.0,25.0,10.0,10.0,0,0,0,0.0,12,88.0,44.8,21.1,48.8,28.4,28.1,0,5,0.0,0,0,2,79.2,2,21,84,3,3,2,0,6,5,0.3,3.0
Patrick Chung,4957,S,NE,2,0,12.6,57.1,93.0,15.8,9.0,0,0,0,0.0,19,59.2,61.8,76.7,55.6,66.4,60.6,0,27,20.0,1,0,0,122.6,4,66,71,0,4,7,1,56,14,0.9,14.0
Connor Barwin,4969,ED,NYG,2,0,4.0,0.0,6.7,,3.0,0,0,0,0.0,21,67.2,65.9,82.5,70.7,48.5,69.2,0,,,0,0,0,39.6,0,3,45,0,0,1,0,0,0,0.0,
