player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Matt Skura,11102,C,BLT,12,100.0,0,3,61.1,68.6,56.6,3,16,491,100.0,100.0,97.9,3,20,1,902,902,0,0,902,527,527,0,0,375,0
Marshal Yanda,3702,G,BLT,12,100.0,0,3,83.7,83.6,79.5,3,8,486,100.0,100.0,98.9,2,11,0,876,0,3,0,876,522,522,873,0,354,0
Ali Marpet,9494,G,TB,12,100.0,0,30,75.4,81.0,69.2,8,11,561,100.0,100.0,98.0,2,21,2,854,0,854,0,854,594,594,0,0,260,0
Ryan Jensen,7985,C,TB,12,100.0,0,30,57.9,73.4,56.0,8,10,561,100.0,100.0,98.4,7,18,0,854,854,0,0,854,594,594,0,0,260,0
Donovan Smith,9467,T,TB,12,100.0,0,30,63.8,65.3,52.8,5,23,561,100.0,100.0,96.3,4,35,7,854,0,0,854,854,594,594,0,0,260,0
Quenton Nelson,12954,G,IND,12,100.0,0,14,78.6,80.7,77.0,3,13,520,100.0,100.0,98.1,7,18,2,851,0,851,0,851,554,554,0,0,297,0
Ramon Foster,5229,G,PIT,12,100.0,0,25,74.7,84.3,64.7,1,16,549,100.0,100.0,98.3,2,18,1,849,0,848,0,849,590,590,0,0,259,0
Alejandro Villanueva,9091,T,PIT,12,99.9,1,25,80.0,82.6,65.2,1,7,548,99.8,99.8,98.4,6,13,5,848,0,0,848,849,589,590,0,0,259,0
Kevin Zeitler,7032,G,CLV,12,100.0,1,8,78.3,92.1,69.4,1,5,495,100.0,100.0,99.0,5,8,2,844,0,0,0,844,536,536,844,0,308,0
Joel Bitonio,8670,G,CLV,12,100.0,1,8,77.8,87.8,70.6,0,10,495,100.0,100.0,99.0,3,10,0,844,0,844,0,844,536,536,0,0,308,0
J.C. Tretter,7904,C,CLV,12,100.0,1,8,79.6,83.7,75.3,1,8,495,100.0,100.0,98.7,1,11,2,844,844,0,0,844,536,536,0,0,308,0
Chris Hubbard,8051,T,CLV,12,100.0,2,8,64.1,73.3,48.3,2,26,495,100.0,100.0,96.0,3,34,6,844,0,0,2,844,536,536,0,842,308,0
Maurkice Pouncey,5543,C,PIT,12,100.0,0,25,71.0,76.1,64.9,3,10,544,100.0,100.0,98.6,2,14,1,834,834,0,0,834,585,585,0,0,249,0
Joe Thuney,10712,G,NE,12,100.0,0,19,77.5,88.5,69.4,5,9,456,100.0,100.0,98.5,3,14,0,833,0,832,1,833,477,477,0,0,356,0
Nick Martin,10684,C,HST,12,100.0,1,13,64.2,76.7,57.5,1,9,450,100.0,100.0,98.7,2,11,1,827,827,0,0,827,491,491,0,0,336,0
Austin Blythe,10882,G,LA,12,100.0,0,26,81.7,80.1,76.3,2,17,458,100.0,100.0,97.9,1,19,0,821,10,17,0,821,487,487,793,0,334,0
Rob Havenstein,9490,T,LA,12,100.0,1,26,83.3,74.5,83.5,1,18,458,100.0,100.0,97.5,1,21,2,821,0,0,0,821,487,487,0,820,334,0
David Andrews,9948,C,NE,12,100.0,0,19,76.0,82.1,73.6,1,9,455,100.0,100.0,98.5,4,12,2,821,820,1,0,821,476,476,0,0,345,0
Brandon Brooks,7078,G,PHI,12,100.0,0,24,81.0,85.7,74.9,2,7,495,100.0,100.0,99.1,3,9,0,818,0,0,0,818,527,527,818,0,291,0
Andrew Whitworth,3000,T,LA,12,100.0,1,26,83.4,84.8,77.7,3,21,458,100.0,100.0,96.5,5,28,4,813,0,0,812,813,487,487,0,0,326,0
Charles Leno Jr.,8880,T,CHI,12,100.0,0,6,76.9,80.6,68.3,2,17,458,100.0,100.0,97.1,4,23,4,812,0,0,803,812,498,498,0,0,314,5
Cody Whitehair,10690,C,CHI,12,100.0,1,6,68.5,74.1,64.2,0,10,458,100.0,100.0,98.9,2,10,0,812,812,0,0,812,498,498,0,0,314,0
Frank Ragnow,39137,G,DET,12,100.0,1,11,63.9,52.2,67.9,8,18,493,100.0,100.0,96.6,5,30,4,810,1,809,0,810,526,526,0,0,284,0
Graham Glasgow,10729,C,DET,12,100.0,3,11,69.0,70.8,67.7,5,15,493,100.0,100.0,97.8,5,21,1,809,809,0,0,809,526,526,0,0,283,0
Rick Wagner,7950,T,DET,12,100.0,1,11,71.5,74.6,62.6,2,23,492,100.0,100.0,95.8,4,33,8,808,0,0,1,808,525,525,0,806,283,1
Laken Tomlinson,9461,G,SF,12,100.0,2,28,70.7,71.1,67.2,3,18,450,100.0,100.0,97.0,4,24,3,807,0,806,0,807,482,482,0,0,325,0
Bobby Massie,7112,T,CHI,12,100.0,1,6,72.8,78.9,61.7,2,16,458,100.0,100.0,97.8,3,19,1,807,0,0,0,807,498,498,0,806,309,1
Mike McGlinchey,46275,T,SF,12,100.0,2,28,78.1,66.5,82.7,5,15,448,100.0,100.0,96.9,4,24,4,804,0,0,0,804,480,480,32,771,324,0
John Sullivan,4501,C,LA,12,100.0,0,26,58.8,71.9,55.1,3,14,455,100.0,100.0,97.7,5,19,2,803,803,0,0,803,484,484,0,0,319,0
Trent Brown,9677,T,NE,12,100.0,4,19,74.1,68.0,74.4,9,15,437,100.0,100.0,96.6,6,27,3,803,0,0,800,803,456,456,0,0,347,3
Mike Remmers,7431,G,MIN,12,100.0,1,18,55.9,58.7,52.8,4,26,537,100.0,100.0,96.3,4,35,5,803,0,0,0,803,563,563,803,0,240,0
Ronnie Stanley,10640,T,BLT,11,100.0,0,3,78.1,84.2,67.5,2,10,424,100.0,100.0,98.3,2,13,1,798,0,0,775,798,453,453,0,0,345,21
Jermey Parnell,5426,T,JAX,12,100.0,1,15,65.4,68.7,60.6,2,28,502,100.0,100.0,96.4,7,33,3,798,0,0,0,798,522,522,0,797,276,0
Alex Mack,4944,C,ATL,12,100.0,0,2,75.8,73.8,76.8,4,7,519,100.0,100.0,98.4,2,14,3,797,797,0,0,797,553,553,0,0,244,0
