player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Max Unger,4972,C,NO,10,0,20,68.3,100.0,113,36.2,113,60.6,0,100.0,312,312,55.3,100.0,159,51.0,159
Ryan Ramczyk,11787,T,NO,10,0,20,81.0,100.0,113,36.2,113,79.1,2,100.0,312,312,76.4,100.0,159,51.0,159
Germain Ifedi,10665,T,SEA,10,0,29,53.3,100.0,97,31.1,97,50.0,1,100.0,312,312,50.7,100.0,193,61.9,193
Duane Brown,4340,T,SEA,10,0,29,65.5,100.0,97,31.2,97,66.1,1,100.0,311,311,61.2,100.0,192,61.7,192
J.R. Sweezy,7209,G,SEA,10,0,29,55.0,100.0,96,31.1,96,45.0,3,100.0,309,309,48.6,100.0,191,61.8,191
Rob Havenstein,9490,T,LA,11,0,26,66.5,100.0,63,20.7,63,84.1,0,100.0,305,305,80.2,100.0,195,63.9,195
Austin Blythe,10882,G,LA,11,0,26,67.2,100.0,63,20.7,63,81.2,0,100.0,305,305,79.5,100.0,195,63.9,195
Larry Warford,7846,G,NO,10,0,20,54.1,100.0,108,36.2,108,59.8,0,100.0,298,298,70.7,100.0,151,50.7,151
Andrew Whitworth,3000,T,LA,11,0,26,65.3,100.0,63,21.2,63,78.3,1,100.0,297,297,71.9,100.0,192,64.6,192
Russell Wilson,7077,QB,SEA,10,0,29,60.0,97.9,95,32.3,97,60.0,0,94.2,294,312,60.0,95.3,184,62.6,193
John Sullivan,4501,C,LA,11,0,26,46.5,100.0,60,20.7,60,55.8,1,100.0,290,290,57.1,100.0,186,64.1,186
Matt Skura,11102,C,BLT,10,0,3,57.0,100.0,136,47.7,136,59.7,1,100.0,285,285,63.3,100.0,99,34.7,99
Rodger Saffold,5558,G,LA,11,0,26,46.5,100.0,60,21.3,60,75.8,0,100.0,282,282,75.4,100.0,181,64.2,181
Tyler Higbee,10744,TE,LA,11,0,26,52.3,100.0,59,21.1,59,64.5,0,100.0,280,280,68.5,100.0,177,63.2,177
Joe Thuney,10712,G,NE,10,0,19,71.8,100.0,145,52.2,145,73.8,0,100.0,278,278,67.7,100.0,88,31.7,88
Drew Brees,802,QB,NO,10,0,20,61.8,100.0,109,39.2,109,64.0,0,94.6,278,294,64.5,100.0,152,54.7,152
Laken Tomlinson,9461,G,SF,10,0,28,62.6,100.0,57,20.6,57,66.0,1,100.0,277,277,66.0,100.0,196,70.8,196
Jared Goff,10635,QB,LA,11,0,26,60.0,100.0,62,22.4,62,60.0,0,93.9,277,295,60.0,99.5,188,67.9,189
Mike McGlinchey,46275,T,SF,10,0,28,83.0,100.0,57,20.7,57,84.9,1,100.0,276,276,76.9,100.0,195,70.7,195
Josh Kline,8230,G,TEN,10,0,31,63.2,100.0,62,22.6,62,56.2,0,100.0,274,274,56.5,100.0,193,70.4,193
Ben Jones,7099,C,TEN,10,0,31,68.4,100.0,62,22.6,62,74.0,1,100.0,274,274,72.8,100.0,193,70.4,193
Justin Britt,8699,C,SEA,9,0,29,66.6,100.0,87,32.0,87,60.0,1,100.0,272,272,56.4,100.0,166,61.0,166
Nick Martin,10684,C,HST,10,0,13,60.1,100.0,76,27.9,76,54.1,0,100.0,272,272,53.8,100.0,174,64.0,174
Robert Woods,7822,WR,LA,11,0,26,69.5,98.4,60,22.1,61,83.4,1,95.4,272,285,74.3,100.0,186,68.4,186
Trent Brown,9677,T,NE,10,1,19,75.2,100.0,141,52.2,141,70.0,2,100.0,270,270,54.4,100.0,86,31.9,86
Cody Whitehair,10690,C,CHI,10,0,6,66.5,100.0,88,32.7,88,66.6,0,100.0,269,269,70.5,100.0,146,54.3,146
Charles Leno Jr.,8880,T,CHI,10,0,6,57.6,100.0,88,32.7,88,65.0,1,100.0,269,269,67.2,100.0,146,54.3,146
DeAndre Hopkins,7808,WR,HST,10,0,13,64.6,100.0,75,28.1,75,64.0,1,99.6,267,268,58.1,100.0,174,65.2,174
David Andrews,9948,C,NE,10,0,19,69.3,100.0,140,52.4,140,75.1,1,100.0,267,267,80.4,100.0,87,32.6,87
Kevin Zeitler,7032,G,CLV,10,0,8,61.5,100.0,101,38.1,101,66.8,1,100.0,265,265,73.5,100.0,137,51.7,137
J.C. Tretter,7904,C,CLV,10,0,8,69.1,100.0,101,38.1,101,74.1,0,100.0,265,265,71.7,100.0,137,51.7,137
Chris Hubbard,8051,T,CLV,10,1,8,57.1,100.0,101,38.1,101,47.6,1,100.0,265,265,47.8,100.0,137,51.7,137
Marshal Yanda,3702,G,BLT,10,0,3,64.6,100.0,131,49.4,131,78.7,1,100.0,265,265,86.1,100.0,86,32.5,86
Joel Bitonio,8670,G,CLV,10,1,8,64.7,100.0,101,38.1,101,69.8,1,100.0,265,265,70.4,100.0,137,51.7,137
Bobby Massie,7112,T,CHI,10,1,6,57.2,100.0,88,33.3,88,61.9,2,100.0,264,264,63.2,100.0,146,55.3,146
Dion Dawkins,11818,T,BUF,10,0,4,55.8,100.0,99,37.8,99,51.8,1,100.0,262,262,47.8,100.0,125,47.7,125
Chase Roullier,11954,C,WAS,10,1,32,61.6,100.0,126,48.3,126,58.9,1,100.0,261,261,57.5,100.0,106,40.6,106
Jordan Mills,7945,T,BUF,10,0,4,41.2,100.0,99,38.1,99,44.1,3,100.0,260,260,56.4,100.0,123,47.3,123
John Miller,9514,G,BUF,10,0,4,64.4,100.0,98,37.7,98,57.9,0,100.0,260,260,51.2,100.0,126,48.5,126
Joe Staley,3644,T,SF,10,0,28,64.3,100.0,51,19.7,51,75.6,0,100.0,259,259,71.4,100.0,189,73.0,189
Dan Feeney,11826,G,LAC,10,0,27,58.3,100.0,137,53.1,137,52.7,1,100.0,258,258,43.6,100.0,64,24.8,64
Mike Person,6391,G,SF,10,0,28,62.8,100.0,52,20.2,52,71.3,2,100.0,258,258,72.0,100.0,182,70.5,182
Ronnie Stanley,10640,T,BLT,9,0,3,65.9,100.0,125,48.6,125,65.0,0,100.0,257,257,59.6,100.0,86,33.5,86
Deshaun Watson,11767,QB,HST,10,0,13,60.0,97.4,74,29.0,76,60.0,0,94.1,255,271,60.0,97.7,170,66.7,174
Quenton Nelson,12954,G,IND,10,0,14,75.9,100.0,131,51.4,131,73.7,1,100.0,255,255,66.8,100.0,92,36.1,92
Brandon Shell,10792,T,NYJ,10,0,22,66.0,100.0,89,35.2,89,64.2,0,100.0,253,253,65.2,100.0,139,54.9,139
Kelvin Beachum,7229,T,NYJ,10,2,22,58.6,100.0,89,35.2,89,57.9,2,100.0,253,253,56.8,100.0,139,54.9,139
James Carpenter,6177,G,NYJ,10,0,22,56.8,100.0,89,35.2,89,54.2,0,100.0,253,253,52.4,100.0,139,54.9,139
Brian Winters,7853,G,NYJ,10,0,22,52.6,100.0,89,35.2,89,71.5,0,100.0,253,253,76.2,100.0,139,54.9,139
Joe Looney,7117,C,DAL,10,0,9,49.6,100.0,110,43.7,110,62.7,0,100.0,252,252,72.6,100.0,113,44.8,113
Michael Schofield III,8730,G,LAC,10,0,27,58.4,100.0,135,53.6,135,61.0,0,100.0,252,252,70.0,100.0,63,25.0,63
La'el Collins,9719,T,DAL,10,0,9,65.4,100.0,109,43.4,109,70.2,3,100.0,251,251,65.9,100.0,113,45.0,113
Brandin Cooks,8655,WR,LA,11,0,26,79.4,100.0,59,23.6,59,70.2,0,97.3,250,257,64.3,100.0,172,68.8,172
Tom Brady,698,QB,NE,10,0,19,60.0,100.0,140,56.2,140,60.1,0,94.0,249,265,60.1,100.0,87,34.9,87
D.J. Fluker,7792,G,SEA,7,0,29,61.9,100.0,77,31.2,77,61.9,2,100.0,247,247,61.8,100.0,151,61.1,151
Mitchell Schwartz,7041,T,KC,11,0,16,64.8,100.0,76,30.8,76,74.4,1,100.0,247,247,73.7,100.0,137,55.5,137
Eric Fisher,7783,T,KC,11,1,16,48.4,100.0,76,30.8,76,68.4,1,100.0,247,247,69.4,100.0,137,55.5,137
Cam Erving,9452,G,KC,11,1,16,43.7,100.0,76,30.9,76,45.9,1,100.0,246,246,48.8,100.0,136,55.3,136
Tyler Lockett,9502,WR,SEA,10,0,29,59.9,100.0,71,29.1,71,56.1,0,97.6,244,250,61.4,100.0,168,68.9,168
Tyron Smith,6161,T,DAL,10,0,9,64.5,100.0,108,44.4,108,77.3,0,100.0,243,243,83.2,100.0,107,44.0,107
Greg Van Roten,7746,G,CAR,10,0,5,55.4,100.0,99,40.7,99,52.7,0,100.0,243,243,53.1,100.0,97,39.9,97
Zack Martin,8651,G,DAL,10,0,9,63.7,100.0,108,44.4,108,74.4,0,100.0,243,243,77.1,100.0,106,43.6,106
Garett Bolles,11775,T,DEN,10,0,10,70.5,100.0,103,42.6,103,68.2,0,100.0,242,242,56.7,100.0,112,46.3,112
Jonnu Smith,11855,TE,TEN,10,0,31,46.3,100.0,55,22.7,55,59.1,2,100.0,242,242,59.8,100.0,171,70.7,171
Mike Pouncey,6167,C,LAC,10,0,27,62.3,100.0,129,53.3,129,65.6,1,100.0,242,242,59.8,100.0,60,24.8,60
Mitchell Trubisky,11757,QB,CHI,10,0,6,60.3,97.7,86,35.7,88,60.3,0,91.3,241,264,60.2,93.2,136,56.4,146
Terron Armstead,7856,T,NO,9,0,20,69.9,100.0,88,36.5,88,85.9,0,100.0,241,241,85.4,100.0,122,50.6,122
Julie'n Davenport,11885,T,HST,10,0,13,46.7,100.0,67,27.8,67,54.1,2,100.0,241,241,65.5,100.0,154,63.9,154
Philip Rivers,1725,QB,LAC,10,0,27,60.0,100.0,135,56.5,135,60.0,0,95.2,239,251,60.0,98.4,62,25.9,63
Connor McGovern,10778,G,DEN,10,0,10,79.1,100.0,101,42.3,101,79.5,2,100.0,239,239,81.6,100.0,111,46.4,111
Rodney Hudson,6207,C,OAK,10,0,23,60.0,100.0,53,22.2,53,81.7,0,100.0,239,239,83.3,100.0,159,66.5,159
Gabe Jackson,8716,G,OAK,10,0,23,47.4,100.0,53,22.2,53,70.7,0,100.0,239,239,79.2,100.0,159,66.5,159
Quinton Spain,10110,G,TEN,9,0,31,48.2,100.0,54,22.7,54,68.5,1,100.0,238,238,72.2,100.0,166,69.7,166
Taylor Moton,11819,T,CAR,10,0,5,56.3,100.0,97,40.8,97,67.8,0,100.0,238,238,72.7,100.0,97,40.8,97
Ryan Kelly,10652,C,IND,10,0,14,75.1,100.0,127,53.6,127,77.2,2,100.0,237,237,85.9,100.0,85,35.9,85
Michael Thomas,10681,WR,NO,10,0,20,67.5,100.0,90,38.0,90,59.4,1,100.0,237,237,64.4,100.0,131,55.3,131
Alex Smith,2218,QB,WAS,10,0,32,60.0,99.2,124,52.5,125,60.0,0,92.5,236,255,60.0,94.2,97,41.1,103
Case Keenum,7323,QB,DEN,10,0,10,60.5,100.0,104,44.1,104,60.3,0,97.5,236,242,60.0,99.1,111,47.0,112
Weston Richburg,8678,C,SF,9,0,28,59.4,100.0,50,21.4,50,60.2,1,100.0,234,234,58.4,100.0,167,71.4,167
Senio Kelemete,7144,G,HST,9,0,13,55.5,100.0,65,27.8,65,54.7,0,100.0,234,234,58.0,100.0,149,63.7,149
Graham Glasgow,10729,C,DET,10,1,11,58.4,100.0,98,42.2,98,62.4,1,100.0,232,232,60.4,100.0,113,48.7,113
Rick Wagner,7950,T,DET,10,0,11,70.9,100.0,98,42.2,98,64.2,2,100.0,232,232,57.6,100.0,113,48.7,113
Morgan Moses,8701,T,WAS,10,0,32,64.9,100.0,106,45.7,106,67.9,3,100.0,232,232,65.6,100.0,100,43.1,100
Frank Ragnow,39137,G,DET,10,0,11,72.7,100.0,98,42.2,98,70.4,1,100.0,232,232,74.6,100.0,113,48.7,113
Jesse Davis,9989,G,MIA,10,0,17,41.1,100.0,63,27.2,63,46.3,0,100.0,232,232,50.5,100.0,149,64.2,149
Josh Hill,8200,TE,NO,10,0,20,47.0,100.0,86,37.1,86,53.2,1,100.0,232,232,61.9,100.0,110,47.4,110
Travis Kelce,7844,TE,KC,11,0,16,61.0,100.0,67,29.0,67,64.4,0,100.0,231,231,57.4,100.0,134,58.0,134
Virgil Green,6356,TE,LAC,10,0,27,65.8,100.0,120,52.2,120,65.1,2,100.0,230,230,62.5,100.0,60,26.1,60
Taylor Decker,10650,T,DET,10,0,11,53.8,100.0,98,42.6,98,49.5,1,100.0,230,230,52.3,100.0,112,48.7,112
Alex Lewis,10764,G,BLT,8,0,3,40.8,100.0,116,50.7,116,49.8,1,100.0,229,229,61.4,100.0,71,31.0,71
Ryan Kalil,3675,C,CAR,10,0,5,65.6,100.0,93,40.6,93,65.1,1,100.0,229,229,44.4,100.0,95,41.5,95
