player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Adam Thielen,8288,WR,MIN,6,78,0,18,11.1,1,70.0,25.0,1,4,4.5,1,17,0,72.3,93.3,1,68,1.2,1,82,21,95.1,78,101.4,30,38.5,1,315,86,4.1,15.0,4.04,0,8.6,1,77.3,40.0,2,5,5.6,2,18,0,80.1,75.7,0,45,0.5,1,200,34,98.0,196,116.9,44,56.4,2,372,137,4.0,10.9,1.9
Antonio Brown,5718,WR,PIT,6,71,0,25,13.7,3,48.4,20.0,1,5,0.0,0,13,0,81.7,79.6,0,48,0.0,0,111,15,93.7,104,121.0,31,43.7,6,290,159,10.6,19.3,2.79,0,9.1,6,62.9,25.0,1,4,4.3,1,11,0,72.3,66.9,3,19,0.0,0,156,22,96.8,151,39.0,35,49.3,0,170,76,3.5,7.7,1.13
Zach Ertz,7816,TE,PHI,6,66,0,24,5.4,0,50.0,25.0,1,4,20.0,2,3,0,35.7,51.0,1,23,8.3,7,84,8,82.1,69,35.2,16,24.2,0,67,24,3.0,8.4,0.97,0,7.2,0,83.7,25.0,1,4,5.3,2,19,0,71.4,73.9,0,34,5.4,10,185,36,89.2,165,104.2,43,65.2,0,387,145,4.0,10.8,2.35
Davante Adams,8688,WR,GB,6,65,0,12,11.2,3,69.2,50.0,1,2,5.3,1,11,0,69.9,87.8,0,51,0.0,0,115,18,91.3,105,126.0,26,40.0,2,253,95,5.3,14.1,2.41,0,10.1,2,70.6,0.0,0,3,11.1,3,11,0,52.0,66.5,0,38,0.0,0,163,24,96.3,157,112.7,34,52.3,2,263,101,4.2,11.0,1.68
Julio Jones,6158,WR,ATL,6,65,0,2,11.6,0,63.6,50.0,2,4,12.5,2,10,0,51.2,80.1,1,32,0.0,0,69,14,91.3,63,78.0,22,33.8,0,221,71,5.1,15.8,3.51,0,15.5,3,73.7,60.0,3,5,3.4,1,20,0,76.1,85.3,1,58,0.0,0,148,28,97.3,144,98.7,38,58.5,0,421,113,4.0,15.0,2.92
Odell Beckham Jr.,8647,WR,NYG,6,65,0,21,10.6,3,61.1,0.0,0,2,8.3,1,8,0,60.2,76.7,0,30,0.0,0,70,11,92.9,65,89.1,18,27.7,0,156,71,6.5,14.2,2.4,0,11.1,15,71.7,20.0,1,5,0.0,0,18,0,89.3,85.1,1,33,0.0,0,177,33,96.0,170,91.9,46,70.8,1,352,111,3.4,10.7,2.07
DeAndre Hopkins,7808,WR,HST,6,63,0,13,12.1,5,69.6,57.1,4,7,0.0,0,9,1,82.2,83.7,1,49,0.0,0,74,16,91.9,68,110.8,23,36.5,2,220,94,5.9,13.8,3.24,0,14.4,1,73.5,70.0,7,10,0.0,0,20,0,86.9,86.9,2,30,0.0,0,179,25,92.2,165,87.3,34,54.0,0,395,85,3.4,15.8,2.39
JuJu Smith-Schuster,11817,WR,PIT,6,60,0,25,10.6,0,72.7,42.9,3,7,0.0,0,11,0,81.7,72.9,0,29,0.0,0,109,16,93.6,102,115.0,22,36.7,1,196,64,4.0,12.3,1.92,0,9.5,1,68.4,16.7,1,6,7.1,2,16,0,64.3,75.9,1,67,0.0,0,147,26,96.6,142,96.9,38,63.3,1,365,170,6.5,14.0,2.57
Jarvis Landry,8698,WR,CLV,6,58,0,8,8.7,1,57.9,33.3,1,3,8.3,1,6,0,61.8,67.4,0,39,0.0,0,86,11,91.9,79,85.6,19,32.8,0,161,74,6.7,14.6,2.04,0,10.4,4,50.0,25.0,2,8,15.0,3,8,0,41.9,57.8,1,33,0.6,1,179,17,98.3,176,56.5,34,58.6,0,204,75,4.4,12.0,1.16
A.J. Green,6156,WR,CIN,6,55,0,7,14.0,1,47.6,57.1,4,7,9.1,1,10,0,61.8,83.9,0,38,0.0,0,87,10,90.8,79,94.5,21,38.2,1,186,65,6.5,18.6,2.35,0,13.2,1,63.3,44.4,4,9,9.5,2,14,2,56.9,71.3,1,38,0.0,0,131,19,94.7,124,90.6,30,54.5,1,277,44,2.3,14.6,2.23
Michael Crabtree,4933,WR,BLT,6,55,0,3,10.4,3,50.0,33.3,1,3,14.3,2,6,0,46.0,61.6,0,19,0.0,0,78,12,92.3,72,63.5,24,43.6,0,114,16,1.3,9.5,1.58,0,9.7,2,61.5,20.0,1,5,20.0,4,10,0,29.7,61.9,1,27,0.0,0,164,16,97.0,159,71.5,26,47.3,0,213,57,3.6,13.3,1.34
Emmanuel Sanders,5606,WR,DEN,6,53,0,10,11.0,1,75.0,20.0,1,5,0.0,0,11,0,81.7,84.8,0,31,0.0,0,95,15,91.6,87,103.5,20,37.7,0,187,35,2.3,12.5,2.15,0,7.8,1,82.8,0.0,0,1,4.0,1,10,0,62.3,75.6,1,43,0.7,1,137,24,93.4,128,118.0,29,54.7,2,297,115,4.8,12.4,2.32
Stefon Diggs,9579,WR,MIN,6,53,0,18,11.5,1,85.7,100.0,3,3,0.0,0,6,0,79.4,73.9,0,75,1.3,1,77,12,94.8,73,158.3,14,26.4,2,176,54,4.5,14.7,2.41,0,10.6,7,70.3,40.0,2,5,0.0,0,12,0,86.1,72.5,0,34,0.0,0,185,26,98.4,182,89.2,37,69.8,0,254,151,5.8,9.8,1.4
Eric Ebron,8645,TE,IND,6,50,0,14,11.8,0,63.2,62.5,5,8,0.0,0,8,0,79.4,75.7,0,28,5.9,5,85,12,85.9,73,121.2,19,38.0,2,143,31,2.6,11.9,1.96,0,10.4,1,55.2,28.6,2,7,5.9,1,6,0,67.7,63.3,0,26,2.3,3,130,16,94.6,123,96.2,29,58.0,2,175,59,3.7,10.9,1.42
Tyreek Hill,10799,WR,KC,6,50,0,16,13.2,1,70.0,50.0,1,2,6.7,1,10,0,64.7,89.5,0,36,0.0,0,72,14,90.3,65,136.7,20,40.0,3,176,53,3.8,12.6,2.71,0,18.7,4,69.2,60.0,3,5,0.0,0,12,0,83.2,83.8,1,75,0.0,0,133,18,91.7,122,121.5,26,52.0,2,388,140,7.8,21.6,3.18
Robert Woods,7822,WR,LA,6,49,0,26,9.4,3,64.3,0.0,0,1,0.0,0,9,0,77.3,84.9,0,36,0.0,0,60,9,95.0,57,107.7,14,28.6,0,186,111,12.3,20.7,3.26,0,13.3,1,78.1,0.0,0,1,0.0,0,17,0,85.7,85.3,0,31,2.9,4,136,25,91.9,125,119.9,32,65.3,1,329,100,4.0,13.2,2.63
Michael Thomas,10681,WR,NO,5,49,0,20,6.6,4,94.4,80.0,4,5,0.0,0,12,1,82.7,90.4,0,35,0.0,0,70,17,90.0,63,148.4,18,36.7,3,182,87,5.1,10.7,2.89,0,7.8,3,96.3,100.0,2,2,3.7,1,13,1,74.9,77.9,0,31,0.0,0,112,26,96.4,108,114.7,27,55.1,0,311,111,4.3,12.0,2.88
Travis Kelce,7844,TE,KC,6,48,0,16,7.6,0,76.9,50.0,1,2,0.0,0,6,0,79.4,79.6,1,40,4.0,3,75,10,86.7,65,101.8,13,27.1,1,131,59,5.9,13.1,2.02,0,9.8,3,70.0,40.0,2,5,4.5,1,12,0,71.5,86.8,0,30,8.6,12,140,21,84.3,118,125.8,30,62.5,2,311,125,6.0,14.8,2.64
Corey Davis,11760,WR,TEN,6,48,0,31,9.3,3,61.1,100.0,2,2,8.3,1,9,0,60.6,79.4,0,28,0.0,0,60,11,91.7,55,102.5,18,37.5,1,134,63,5.7,12.2,2.44,0,11.1,3,57.7,,0,0,0.0,0,10,1,81.1,71.1,1,51,0.0,0,117,15,96.6,113,74.2,26,54.2,0,250,103,6.9,16.7,2.21
Saquon Barkley,45791,HB,NYG,6,48,0,21,5.5,4,75.0,50.0,1,2,14.3,1,6,0,49.7,85.2,1,57,30.4,17,56,6,69.6,39,116.7,8,16.7,2,140,100,16.7,23.3,3.59,0,-1.3,13,86.1,,0,0,0.0,0,5,0,88.3,84.0,0,55,9.7,14,145,31,86.9,126,92.4,36,75.0,0,222,284,9.2,7.2,1.76
James White,8765,HB,NE,6,47,0,19,5.9,0,61.5,0.0,0,1,0.0,0,4,0,76.5,67.6,1,16,6.1,4,66,8,86.4,57,47.6,13,27.7,0,82,85,10.6,10.3,1.44,0,2.4,4,83.3,,0,0,3.8,1,8,0,86.1,85.4,0,27,4.3,4,92,25,94.6,87,106.7,30,63.8,1,208,195,7.8,8.3,2.39
Alvin Kamara,11822,HB,NO,5,47,0,20,3.6,2,72.7,,0,0,0.0,0,3,0,76.5,67.4,0,14,7.3,4,55,8,87.3,48,87.3,11,23.4,0,65,51,6.4,8.1,1.35,0,1.4,9,86.7,33.3,1,3,0.0,0,10,0,75.7,87.9,0,35,4.3,4,94,26,91.5,86,102.9,30,63.8,0,261,224,8.6,10.0,3.03
Tyler Boyd,10689,WR,CIN,6,47,0,7,8.1,2,85.7,50.0,2,4,0.0,0,14,0,82.7,90.3,0,31,0.0,0,84,18,90.5,76,110.7,21,44.7,0,222,96,5.3,12.3,2.92,0,10.8,1,72.0,,0,0,0.0,0,9,0,83.2,70.9,0,49,0.0,0,141,18,95.7,135,140.2,25,53.2,3,231,67,3.7,12.8,1.71
Keenan Allen,7857,WR,LAC,6,46,0,27,8.3,1,68.4,50.0,1,2,7.1,1,7,1,63.2,65.7,1,23,0.0,0,69,13,92.8,64,90.5,19,41.3,1,163,59,4.5,12.5,2.55,0,8.9,2,88.0,75.0,3,4,0.0,0,12,1,84.5,81.1,0,25,0.0,0,114,22,95.6,109,110.3,25,54.3,0,262,106,4.8,11.9,2.4
Golden Tate,5585,WR,DET,5,45,0,11,8.7,2,63.2,33.3,1,3,0.0,0,8,0,79.4,76.8,0,45,0.0,0,67,12,95.5,64,109.1,19,42.2,1,168,91,7.6,14.0,2.63,0,6.0,7,80.0,100.0,1,1,16.7,4,11,0,37.1,69.1,0,67,0.0,0,114,20,95.6,109,119.8,25,55.6,1,239,118,5.9,12.0,2.19
Mike Evans,8642,WR,TB,5,44,0,30,14.1,1,85.7,100.0,3,3,7.7,1,8,1,46.0,74.8,0,27,0.0,0,65,12,96.9,63,141.4,14,31.8,1,171,21,1.8,14.3,2.71,0,16.1,1,67.9,100.0,5,5,9.5,2,14,0,56.9,82.1,2,51,0.0,0,106,19,93.4,99,85.4,28,63.6,1,300,54,2.8,15.8,3.03
Demaryius Thomas,5547,WR,DEN,6,43,0,10,12.7,0,55.6,50.0,3,6,28.6,4,7,0,28.4,68.6,0,45,0.0,0,85,10,91.8,78,108.6,18,41.9,1,180,38,3.8,18.0,2.31,0,10.5,3,68.2,33.3,1,3,6.3,1,8,0,65.6,67.7,1,23,0.0,0,110,15,92.7,102,66.9,22,51.2,0,142,64,4.3,9.5,1.39
Nelson Agholor,9453,WR,PHI,6,43,0,24,7.6,5,82.4,50.0,2,4,6.7,1,8,1,65.6,70.6,0,58,0.0,0,83,14,90.4,75,117.4,17,39.5,0,207,120,8.6,14.8,2.76,0,8.4,3,68.0,60.0,3,5,10.5,2,6,0,58.3,56.8,0,20,0.0,0,175,17,94.3,165,75.6,25,58.1,0,101,45,2.6,5.9,0.61
John Brown,8726,WR,BLT,6,42,0,3,20.5,0,33.3,25.0,2,8,22.2,2,6,0,31.8,67.2,0,44,0.0,0,77,7,92.2,71,72.7,21,50.0,1,136,17,2.4,19.4,1.92,0,22.2,1,66.7,33.3,1,3,0.0,0,9,0,80.6,70.8,1,71,0.0,0,151,14,96.7,146,121.6,21,50.0,2,288,61,4.4,20.6,1.97
Jared Cook,5012,TE,OAK,6,42,0,23,8.3,1,58.3,40.0,2,5,0.0,0,5,0,75.6,69.9,1,28,5.8,4,69,7,84.1,58,49.0,12,28.6,0,95,38,5.4,13.6,1.64,0,5.9,3,81.8,0.0,0,3,5.3,1,12,0,68.7,76.8,2,45,7.6,11,145,18,86.9,126,77.5,22,52.4,0,257,158,8.8,14.3,2.04
