player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,CAR,4,1,0,,1,0,5,67.1,70.5,39.0,59.6,78.8,75.4,2,7,0,,0.0,0,0,1,0.0,0,0,1,0,2,109,108,0,3,100,5,0,1,77,30,0,4,4,0,9,0,0,0,
Terrell Suggs,1326,ED,BLT,5,1,3,50.0,1,1,3,53.0,67.9,29.7,75.4,59.9,45.0,1,12,0,15,22.2,2,0,2,64.6,2,4,0,0,22,224,222,0,0,221,1,0,2,135,67,2,9,6,4,17,0,20,14,10.0
Mike Adams,1972,S,CAR,4,2,0,77.8,0,0,5,62.2,63.3,25.6,63.7,66.5,78.7,0,0,2,31,4.3,1,0,1,79.2,7,0,66,6,157,244,42,0,0,42,0,92,202,7,80,38,10,20,9,0,0,114,39,16.3
Adam Jones,2223,CB,DEN,4,1,0,75.0,0,0,10,57.3,59.2,80.3,,67.4,44.0,0,0,1,30,23.1,3,1,1,56.3,9,0,7,108,83,120,0,0,0,0,0,0,120,0,37,5,2,9,12,0,0,76,48,8.4
Derrick Johnson,2232,LB,OAK,5,1,0,100.0,0,0,23,70.1,63.2,79.2,47.2,53.5,45.3,0,1,0,11,18.8,3,0,0,106.9,3,0,117,1,77,135,2,0,0,2,0,3,133,11,47,12,6,12,3,1,0,29,3,9.7
Lorenzo Alexander,2476,LB,BUF,5,2,1,66.7,0,0,4,90.4,89.0,83.7,69.5,77.2,76.5,0,13,0,6,5.0,1,1,0,70.1,4,1,75,0,29,183,105,0,1,104,0,0,78,90,64,3,10,17,6,14,0,17,15,4.3
Haloti Ngata,2957,DI,PHI,4,1,0,,0,0,24,,63.8,80.5,55.9,66.5,71.5,1,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,117,117,0,110,1,6,0,0,70,47,0,3,3,0,4,0,0,0,
Johnathan Joseph,2969,CB,HST,5,2,0,61.1,0,0,13,60.8,60.7,84.5,,55.7,34.7,0,0,0,42,21.4,6,3,1,95.6,22,0,24,296,205,338,0,0,0,0,0,0,338,0,133,18,5,20,36,0,1,288,111,13.1
Frostee Rucker,3036,ED,OAK,5,1,1,,0,0,23,60.2,70.5,85.6,55.9,74.7,76.9,2,3,0,,0.0,0,0,0,0.0,0,0,0,0,1,159,159,1,11,137,10,0,0,78,80,0,7,9,0,5,0,0,0,
Domata Peko Sr.,3068,DI,DEN,5,4,0,,0,0,10,84.4,70.2,48.8,57.1,69.7,43.0,0,1,0,,14.3,2,0,1,0.0,0,1,0,0,0,168,168,110,58,0,0,0,0,83,85,0,7,8,0,2,0,0,0,
Kyle Williams,3079,DI,BUF,5,2,0,,0,0,4,62.9,65.6,83.0,61.0,62.2,73.0,0,7,0,,0.0,0,0,0,0.0,0,3,0,0,1,213,213,8,167,0,38,0,0,151,61,0,4,4,0,10,0,0,0,
Antoine Bethea,3152,S,ARZ,5,9,0,92.9,0,0,1,71.8,65.3,8.3,52.8,58.1,62.4,2,3,0,21,12.0,6,0,2,121.7,13,0,140,10,198,387,53,0,0,53,0,135,334,18,171,49,10,35,14,5,1,105,74,8.1
Tom Johnson,3378,DI,MIN,3,0,0,,0,0,18,60.0,56.5,79.7,60.6,51.6,70.8,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,85,85,1,74,0,10,0,0,58,27,0,1,4,0,3,0,0,0,
Tramon Williams,3558,S,GB,5,0,0,56.5,0,0,12,67.1,68.0,84.8,,66.1,66.2,0,0,0,18,14.3,3,0,1,95.7,13,0,22,273,208,321,0,0,0,0,0,1,321,0,113,25,7,18,23,0,2,97,33,7.5
Brent Grimes,3589,CB,TB,2,0,0,87.5,1,0,30,40.2,42.8,78.6,,57.3,63.9,0,0,0,43,9.1,1,0,2,158.3,7,0,13,89,65,107,0,0,0,0,0,0,107,0,42,5,0,10,8,0,1,116,50,16.6
Leon Hall,3634,CB,OAK,5,2,1,82.4,0,0,23,59.6,65.8,81.5,62.2,86.0,54.9,1,0,0,59,15.0,3,2,0,118.8,14,0,16,7,146,236,4,0,0,4,0,1,232,9,81,208,6,15,17,1,0,227,136,16.2
Reggie Nelson,3637,S,OAK,5,2,0,62.5,0,1,23,69.7,68.8,81.3,47.5,63.3,70.9,0,1,1,49,11.8,2,0,0,99.5,5,0,113,4,140,246,13,0,0,13,0,98,233,12,94,18,3,13,8,1,2,87,27,17.4
Eric Weddle,3653,S,BLT,5,1,0,44.4,0,0,3,67.6,74.0,85.5,83.4,73.7,72.7,2,1,0,9,11.5,3,1,0,51.6,4,1,56,2,213,333,14,0,0,14,0,226,319,10,110,35,7,22,9,4,0,15,10,3.8
Brandon Mebane,3701,DI,LAC,5,4,1,,0,1,27,77.2,65.2,84.7,64.9,56.2,74.4,2,1,0,,0.0,0,0,0,0.0,0,1,0,0,4,153,153,129,22,1,1,0,0,77,72,0,6,9,0,4,0,0,0,
Corey Graham,3784,S,PHI,5,3,1,62.5,0,0,24,60.2,60.8,79.5,62.8,59.1,71.4,0,1,0,19,6.7,1,1,0,69.3,5,0,44,0,134,177,9,0,0,9,0,90,168,7,36,34,3,11,8,1,0,29,17,5.8
Chris Long,4316,ED,PHI,5,1,0,100.0,0,1,24,42.8,78.3,47.0,78.3,70.8,42.0,8,13,0,2,22.2,2,0,1,79.2,1,2,0,0,3,158,158,0,0,156,2,0,0,120,35,0,5,6,1,23,0,2,2,2.0
Dominique Rodgers-Cromartie,4330,CB,OAK,4,1,0,50.0,0,0,23,71.8,69.4,78.4,,56.9,63.9,0,0,0,15,14.3,1,2,1,63.2,3,0,12,75,49,91,2,0,0,2,0,0,89,0,42,2,2,5,6,0,0,28,12,9.3
Aqib Talib,4334,CB,LA,3,0,0,50.0,1,1,26,76.3,77.7,80.1,,73.4,81.5,0,0,0,13,0.0,0,2,1,66.7,4,0,14,105,90,140,1,0,0,1,0,0,139,0,50,20,1,9,8,0,0,44,26,11.0
Calais Campbell,4364,ED,JAX,5,3,0,,0,0,15,60.6,74.3,86.7,62.6,76.7,78.8,2,7,0,,0.0,0,0,0,0.0,0,3,2,0,2,235,233,2,19,174,38,0,2,145,88,0,15,13,0,12,0,0,0,
William Hayes,4417,ED,MIA,3,0,0,,0,0,17,,79.8,81.0,67.9,79.1,74.0,0,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,64,64,3,11,40,10,0,0,47,17,0,4,2,0,2,0,0,0,
