player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Adam Thielen,8288,WR,MIN,4,9.5,1,72.7,28.6,2,7,0,7.0,3,25,18,0,74.6,78.1,82.8,67.5,81.9,0.5,1,0,45,0.9,2,213,0,40,96.7,206,64.3,137,110.6,55,2,35.2,75,473,147,3.7,11.8,2.3
Antonio Brown,5718,WR,PIT,4,10.9,9,55.8,16.7,1,6,0,3.3,1,15,25,0,77.5,76.9,70.3,,70.1,0.0,0,3,27,0.0,0,209,1,29,92.8,194,14.8,31,65.5,52,3,85.2,178,272,143,4.9,9.4,1.4
Zach Ertz,7816,TE,PHI,4,7.3,0,67.4,20.0,2,10,0,11.4,4,14,24,0,49.8,76.6,62.0,72.0,63.7,25.9,52,1,34,6.0,12,201,1,31,86.1,173,54.7,110,78.8,46,0,19.4,39,327,108,3.5,10.5,1.89
JuJu Smith-Schuster,11817,WR,PIT,4,8.5,1,67.4,12.5,1,8,0,3.1,1,21,25,0,77.8,76.6,75.9,,75.3,0.0,0,1,67,0.0,0,206,1,31,93.2,192,85.0,175,94.1,46,1,15.0,31,416,213,6.9,13.4,2.17
DeAndre Hopkins,7808,WR,HST,4,15.0,1,68.2,58.3,7,12,0,0.0,0,23,13,0,89.0,77.4,88.8,,88.3,0.0,0,2,31,0.0,0,196,0,30,92.9,182,21.4,42,97.1,44,2,78.6,154,443,87,2.9,14.8,2.43
Michael Thomas,10681,WR,NO,4,7.1,6,95.5,85.7,6,7,0,2.3,1,23,20,2,83.5,23.0,86.2,,87.0,0.0,0,0,35,0.0,0,176,1,42,92.6,163,29.5,52,131.5,44,3,70.5,124,445,166,4.0,10.6,2.73
Alvin Kamara,11822,HB,NO,4,2.2,11,79.5,33.3,1,3,0,2.8,1,14,20,0,72.2,86.2,75.6,76.0,85.6,0.0,0,0,35,7.2,11,152,0,35,86.8,132,16.4,25,106.1,44,1,15.8,24,336,289,8.3,9.6,2.55
Julio Jones,6158,WR,ATL,4,16.0,2,67.4,54.5,6,11,0,3.3,1,23,2,0,76.7,76.6,88.9,,87.6,0.0,0,2,58,0.0,0,156,0,29,92.9,145,18.6,29,87.5,43,0,81.4,127,502,117,4.0,17.3,3.46
Odell Beckham Jr.,8647,WR,NYG,4,10.2,12,72.1,0.0,0,1,0,0.0,0,16,21,0,88.7,78.5,79.8,,80.6,0.6,1,0,30,0.0,0,177,0,31,93.8,166,32.8,58,94.2,43,0,66.7,118,331,125,4.0,10.7,1.99
Jarvis Landry,8698,WR,CLV,4,10.8,3,60.0,37.5,3,8,1,11.1,3,13,8,0,52.9,77.3,71.8,38.5,71.0,0.0,0,0,39,0.6,1,178,2,24,93.8,167,71.9,128,92.9,40,1,27.0,48,312,97,4.0,13.0,1.87
