player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Antonio Brown,5718,WR,PIT,2,32,0,25,14.4,0,41.7,33.3,1,3,0.0,0,5,0,74.6,70.1,0,22,0.0,0,46,5,93.5,43,88.2,12,37.5,1,68,26,5.2,13.6,1.58,0,11.1,4,58.8,0.0,0,2,0.0,0,6,0,78.0,69.9,2,19,0.0,0,57,10,96.5,55,29.7,17,53.1,0,74,41,4.1,7.4,1.35
Michael Thomas,10681,WR,NO,2,30,0,20,6.4,2,100.0,100.0,2,2,0.0,0,6,1,78.0,89.9,0,35,0.0,0,26,10,84.6,22,143.3,10,33.3,3,89,39,3.9,8.9,4.05,0,7.4,0,94.1,100.0,1,1,5.9,1,6,1,66.7,70.2,0,25,0.0,0,50,16,96.0,48,105.9,17,56.7,0,160,45,2.8,10.0,3.33
Julio Jones,6158,WR,ATL,2,26,0,2,9.6,0,62.5,50.0,2,4,0.0,0,3,0,73.4,86.0,1,30,0.0,0,18,5,94.4,17,46.9,8,30.8,0,62,16,3.2,12.4,3.65,0,19.6,1,66.7,0.0,0,2,9.1,1,7,0,58.5,81.2,1,36,0.0,0,49,10,95.9,47,77.4,15,57.7,0,171,33,3.3,17.1,3.64
Adam Thielen,8288,WR,MIN,2,25,0,18,12.1,0,90.9,50.0,1,2,0.0,0,7,0,78.0,92.6,0,25,3.4,1,29,10,96.6,28,147.3,11,44.0,1,133,25,2.5,13.3,4.75,0,9.6,0,57.1,50.0,1,2,11.1,1,5,0,54.9,61.4,0,34,0.0,0,63,8,98.4,62,79.5,14,56.0,0,100,51,6.4,12.5,1.61
JuJu Smith-Schuster,11817,WR,PIT,2,25,0,25,10.7,0,66.7,33.3,1,3,0.0,0,6,0,76.5,76.5,0,27,0.0,0,46,8,93.5,43,116.0,12,48.0,1,88,35,4.4,11.0,2.05,0,3.3,1,76.9,0.0,0,1,0.0,0,7,0,78.0,75.7,0,67,0.0,0,54,10,96.3,52,114.9,13,52.0,0,152,113,11.3,15.2,2.92
Zach Ertz,7816,TE,PHI,2,23,0,24,4.6,0,60.0,0.0,0,1,0.0,0,1,0,70.5,60.8,0,10,13.6,3,22,3,68.2,15,68.8,5,21.7,0,20,2,0.7,6.7,1.33,0,7.1,0,73.3,0.0,0,1,15.4,2,3,0,43.5,52.1,0,34,6.0,4,67,11,86.6,58,94.6,15,65.2,0,113,43,3.9,10.3,1.95
Christian McCaffrey,11763,HB,CAR,2,23,0,5,9.5,2,50.0,,0,0,0.0,0,0,0,68.3,67.7,0,14,14.3,3,21,1,66.7,14,72.9,2,8.7,0,14,22,22.0,14.0,1.0,0,0.8,4,90.5,0.0,0,1,0.0,0,9,0,83.2,87.7,0,18,9.3,5,54,19,88.9,48,93.1,21,91.3,0,133,120,6.3,7.0,2.77
Odell Beckham Jr.,8647,WR,NYG,2,23,0,21,14.4,0,60.0,,0,0,0.0,0,2,0,70.5,69.8,0,24,0.0,0,24,3,95.8,23,98.8,5,21.7,0,56,12,4.0,18.7,2.43,0,13.5,4,64.7,0.0,0,1,0.0,0,6,0,79.4,71.1,0,21,0.0,0,69,11,91.3,63,82.5,17,73.9,0,108,26,2.4,9.8,1.71
Golden Tate,5585,WR,DET,2,22,0,11,11.6,0,40.0,,0,0,0.0,0,1,0,68.3,63.5,0,26,0.0,0,20,2,95.0,19,58.8,5,22.7,0,28,1,0.5,14.0,1.47,0,6.1,3,68.8,100.0,1,1,26.7,4,6,0,28.7,59.6,0,67,0.0,0,72,11,97.2,70,94.8,16,72.7,0,136,68,6.2,12.4,1.94
DeAndre Hopkins,7808,WR,HST,2,22,0,13,14.1,0,60.0,33.3,1,3,0.0,0,2,0,74.6,66.5,0,28,0.0,0,37,6,94.6,35,108.3,10,45.5,1,55,18,3.0,9.2,1.57,0,15.7,0,70.0,40.0,2,5,0.0,0,5,0,77.3,88.3,1,23,0.0,0,40,7,90.0,36,63.3,10,45.5,0,102,21,3.0,14.6,2.83
