player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julius Peppers,1010,ED,CAR,13,10,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,69,1,0,0,0,0,0,,,0,0,9.0,50.0,5.0,10.0,5.0,0,1,50.0,71.0,0,18,0.0,0,1,81.3,1,10,100.0,200,4,1,2,0,18,11,1.8,18.0
Terrell Suggs,1326,ED,BLT,13,56,0,3,0,7.0,100.0,12.6,15.0,15.0,1,0,0.0,76.4,0,31,66.7,2,0,118.8,1,18,32.1,143,2,1,1,0,31,24,2.1,31.0,0,1,5.0,66.7,13.7,8.3,5.5,0,0,0.0,36.2,0,15,66.7,2,0,86.1,4,34,60.7,248,5,0,6,0,41,35,1.2,10.3
Mike Adams,1972,S,CAR,13,492,0,5,4,10.2,100.0,89.5,12.0,12.0,0,0,0.0,47.4,0,31,0.0,0,0,118.8,9,119,24.2,133,0,6,9,0,150,58,1.4,16.7,0,2,12.8,66.7,95.3,27.7,18.4,1,1,5.6,55.7,3,33,9.5,2,1,74.5,12,345,70.1,362,4,17,18,1,164,41,0.5,13.7
Adam Jones,2223,CB,DEN,6,102,0,10,1,4.0,87.5,100.0,5.0,4.4,0,1,12.5,45.4,0,30,37.5,3,1,102.1,7,37,36.3,37,1,4,8,0,68,46,1.9,9.7,0,0,9.5,50.0,100.0,18.0,9.0,0,1,16.7,73.1,0,14,0.0,0,1,59.0,3,57,55.9,57,0,3,6,0,22,16,0.4,7.3
Thomas Davis Sr.,2231,LB,CAR,9,254,0,5,0,4.2,80.0,67.1,12.5,10.0,0,1,20.0,69.7,0,18,50.0,1,1,110.8,4,53,20.9,79,1,1,5,0,53,41,1.1,13.3,0,3,5.4,68.0,86.9,10.5,7.1,0,3,12.0,68.3,0,28,9.5,2,3,88.1,17,185,72.8,213,6,16,25,0,176,118,1.0,10.4
Derrick Johnson,2232,LB,OAK,6,89,0,23,0,,,69.0,,,0,0,,71.8,0,,0.0,0,0,0.0,0,20,22.5,29,0,2,0,0,0,0,0.0,,0,0,8.7,100.0,95.2,18.0,18.0,0,0,0.0,63.3,0,11,28.6,2,0,106.9,3,59,66.3,62,4,5,3,0,29,3,0.5,9.7
Lorenzo Alexander,2476,LB,BUF,13,70,0,4,1,,,7.3,,,0,0,,78.1,1,,0.0,0,0,0.0,0,4,5.7,55,2,1,0,0,0,0,0.0,,0,2,1.7,84.6,30.3,5.6,4.8,0,2,15.4,72.5,0,22,8.3,1,2,92.6,11,64,91.4,211,6,9,13,0,81,73,1.3,7.4
Haloti Ngata,2957,DI,PHI,10,1,0,24,0,,,2.3,,,0,0,,59.7,0,,,0,0,0.0,0,1,100.0,43,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,98,1,0,0,0,0,0,,
Johnathan Joseph,2969,CB,HST,12,436,0,13,0,11.1,47.5,99.4,8.7,4.1,0,3,7.5,68.8,0,42,6.3,1,3,76.0,19,177,40.6,178,5,15,40,1,250,76,1.5,13.2,0,3,9.5,64.5,100.0,11.5,7.4,0,2,6.5,79.7,2,48,25.0,8,2,78.7,20,237,54.4,237,7,21,31,1,290,96,1.3,14.5
Frostee Rucker,3036,ED,OAK,12,4,0,23,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,35,0,0,0,0,0,0,,,0,0,,,2.9,,,0,0,,61.1,0,,0.0,0,0,0.0,0,4,100.0,139,0,2,0,0,0,0,0.0,
Kyle Williams,3079,DI,BUF,13,4,0,4,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,72,1,1,0,0,0,0,,,0,1,,,1.2,,,0,0,,62.6,0,,25.0,1,0,0.0,0,3,75.0,249,6,2,0,0,0,0,0.0,
