player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Julio Jones,6158,WR,ATL,13,140,0,2,12.0,1,58.3,50.0,8,16,12.5,4,19,0,47.7,76.7,1,35,0.0,0,171,28,91.2,156,90.3,48,34.3,2,396,143,5.1,14.1,2.54,0,15.4,7,74.1,50.0,6,12,3.1,2,44,2,84.6,90.8,2,58,0.0,0,319,63,96.6,308,108.7,85,60.7,2,955,232,3.7,15.2,3.1
Antonio Brown,5718,WR,PIT,13,139,0,25,12.3,5,52.2,16.7,1,6,0.0,0,20,0,86.1,78.6,0,48,0.0,0,192,24,93.2,179,118.8,46,33.1,8,371,193,8.0,15.5,2.07,0,10.5,7,68.2,18.2,2,11,1.7,1,29,0,89.3,70.5,8,78,0.0,0,377,58,96.0,362,63.2,85,61.2,3,646,229,3.9,11.1,1.78
Adam Thielen,8288,WR,MIN,13,137,0,18,11.3,2,74.0,40.0,2,5,7.5,3,29,1,65.1,91.4,1,68,1.1,2,184,37,90.2,166,124.3,50,36.5,4,506,141,3.8,13.7,3.05,0,9.1,2,76.6,45.5,5,11,3.3,2,34,0,89.7,79.5,2,45,0.3,1,367,59,98.1,360,105.4,77,56.2,3,689,247,4.2,11.7,1.91
Davante Adams,8688,WR,GB,13,132,0,12,12.6,3,66.7,66.7,4,6,3.2,1,21,0,79.1,91.5,0,57,0.0,0,201,30,92.0,185,139.3,45,34.1,5,482,153,5.1,16.1,2.61,0,11.5,4,69.2,14.3,1,7,6.9,4,27,0,66.8,72.6,0,41,0.0,0,337,54,96.1,324,107.4,78,59.1,3,651,238,4.4,12.1,2.01
JuJu Smith-Schuster,11817,WR,PIT,13,128,0,25,11.3,1,71.1,60.0,9,15,0.0,0,25,0,88.3,85.4,0,97,0.0,0,185,32,93.5,173,120.0,45,35.2,2,474,183,5.7,14.8,2.74,0,7.9,3,71.1,43.8,7,16,8.5,5,30,0,60.7,74.1,2,75,0.0,0,354,54,96.0,340,99.8,76,59.4,2,743,363,6.7,13.8,2.19
Zach Ertz,7816,TE,PHI,13,127,0,24,6.7,0,69.2,55.6,5,9,10.0,3,16,0,55.3,66.4,1,27,6.9,12,173,27,85.5,148,84.8,39,30.7,1,254,81,3.0,9.4,1.72,0,8.0,1,83.3,28.6,2,7,4.4,3,38,0,78.4,80.5,1,34,7.9,27,340,65,87.6,298,108.7,78,61.4,2,726,226,3.5,11.2,2.44
DeAndre Hopkins,7808,WR,HST,13,121,0,13,11.9,5,66.7,54.5,6,11,0.0,0,20,1,88.3,88.9,1,49,0.0,0,159,30,91.2,145,107.2,45,37.2,3,395,128,4.3,13.2,2.72,0,13.3,2,75.0,64.3,9,14,0.0,0,33,1,90.5,89.2,2,49,0.0,0,327,48,93.6,306,113.0,64,52.9,3,703,162,3.4,14.6,2.3
Odell Beckham Jr.,8647,WR,NYG,12,119,0,21,10.9,3,70.4,50.0,2,4,5.0,1,14,0,69.6,84.6,1,39,0.0,0,109,19,91.7,100,123.2,27,22.7,3,265,106,5.6,13.9,2.65,0,13.3,17,63.2,26.3,5,19,3.5,2,35,0,82.1,87.7,2,51,0.0,0,344,55,96.8,333,86.3,87,73.1,1,778,213,3.9,14.1,2.34
Michael Thomas,10681,WR,NO,13,118,0,20,8.5,8,81.8,50.0,5,10,2.7,1,26,1,81.3,90.9,0,35,0.0,0,161,36,91.3,147,138.5,44,37.3,4,439,182,5.1,12.2,2.99,0,8.1,6,91.9,75.0,6,8,3.4,2,34,1,81.6,89.7,1,44,0.0,0,236,57,97.9,231,109.7,62,52.5,1,660,188,3.3,11.6,2.86
Stefon Diggs,9579,WR,MIN,12,118,0,18,9.5,4,76.5,85.7,6,7,0.0,0,11,0,86.1,72.5,1,75,0.6,1,159,26,91.2,145,126.6,34,28.8,4,276,79,3.0,10.6,1.9,0,10.3,8,74.0,46.2,6,13,0.0,0,27,0,90.6,80.5,0,48,0.0,0,330,57,98.5,325,96.8,77,65.3,0,611,311,5.5,10.7,1.88
Jarvis Landry,8698,WR,CLV,13,114,0,8,10.3,1,50.0,33.3,1,3,5.9,1,8,0,67.7,60.4,0,39,0.0,0,156,16,91.0,142,68.4,32,28.1,0,189,83,5.2,11.8,1.33,0,11.3,6,64.5,46.7,7,15,5.8,3,24,1,72.0,72.2,1,51,0.3,1,340,49,95.3,324,90.1,76,66.7,2,565,142,2.9,11.5,1.74
Keenan Allen,7857,WR,LAC,13,113,0,27,9.4,1,69.4,40.0,2,5,3.8,1,18,1,74.2,78.7,1,27,0.0,0,138,25,96.4,133,95.5,36,31.9,1,327,122,4.9,13.1,2.46,0,9.6,6,81.2,50.0,5,10,3.4,2,31,1,81.2,89.7,1,54,0.0,0,251,56,96.4,242,107.2,69,61.1,1,692,235,4.2,12.4,2.86
Travis Kelce,7844,TE,KC,13,112,0,16,9.2,1,82.1,66.7,4,6,4.2,1,16,1,63.4,82.8,2,40,4.2,7,168,23,86.9,146,125.3,28,25.0,4,328,127,5.5,14.3,2.25,0,8.8,7,78.9,66.7,8,12,4.8,3,39,1,77.3,90.9,0,43,7.6,26,341,60,86.8,296,132.6,76,67.9,5,802,364,6.1,13.4,2.71
Robert Woods,7822,WR,LA,13,108,0,26,12.7,3,56.3,25.0,1,4,0.0,0,17,0,82.7,79.8,0,36,2.8,5,181,18,90.6,164,92.8,32,29.6,0,337,135,7.5,18.7,2.05,0,12.9,2,71.0,54.5,6,11,3.9,2,34,0,86.3,88.1,3,35,2.0,6,301,49,93.7,282,88.5,69,63.9,1,671,186,3.8,13.7,2.38
Tyreek Hill,10799,WR,KC,13,108,0,16,15.7,3,69.2,50.0,3,6,6.9,2,23,0,65.2,91.5,0,40,0.0,0,160,27,91.3,146,143.8,39,36.1,4,466,139,5.1,17.3,3.19,0,17.1,7,70.5,63.6,7,11,4.4,2,26,0,75.8,84.4,4,75,0.0,0,320,43,94.1,301,112.9,61,56.5,5,785,288,6.7,18.3,2.61
Mike Evans,8642,WR,TB,13,107,0,30,14.9,1,63.0,50.0,4,8,5.6,1,13,1,41.9,64.6,0,27,0.6,1,164,17,91.5,150,102.4,27,25.2,1,230,32,1.9,13.5,1.53,0,16.4,3,68.9,77.8,7,9,5.6,3,39,0,72.9,88.2,5,72,0.0,0,354,51,95.8,339,97.0,74,69.2,3,964,186,3.6,18.9,2.84
James White,8765,HB,NE,13,100,0,19,4.0,0,51.9,0.0,0,2,6.7,1,10,0,64.7,67.9,1,16,9.7,14,145,14,83.4,121,62.9,27,27.0,1,134,122,8.7,9.6,1.11,0,1.3,4,85.7,,0,0,3.6,2,19,0,88.0,86.9,0,37,9.4,22,235,54,88.1,207,101.7,63,63.0,1,450,434,8.0,8.3,2.17
Tyler Boyd,10689,WR,CIN,13,98,0,7,8.6,4,76.1,33.3,3,9,7.9,3,30,0,62.1,90.4,0,36,0.0,0,192,35,90.1,173,111.7,46,46.9,0,510,249,7.1,14.6,2.95,0,10.6,2,70.0,40.0,2,5,0.0,0,19,0,90.0,73.1,0,49,0.0,0,290,35,96.2,279,126.2,50,51.0,4,469,158,4.5,13.4,1.68
Emmanuel Sanders,5606,WR,DEN,12,97,0,10,11.2,2,63.9,28.6,2,7,8.0,2,15,0,62.5,77.9,0,38,0.0,0,150,23,93.3,140,86.8,36,37.1,0,272,59,2.6,11.8,1.94,0,8.8,5,81.8,0.0,0,2,4.3,2,20,0,70.3,78.9,2,64,0.4,1,260,45,92.7,241,113.6,55,56.7,3,580,237,5.3,12.9,2.41
Christian McCaffrey,11763,HB,CAR,13,97,0,5,2.4,4,84.6,,0,0,0.0,0,10,0,84.9,75.3,0,38,20.5,35,171,22,74.3,127,141.7,26,26.8,4,221,214,9.7,10.0,1.74,0,-0.1,12,91.0,0.0,0,2,0.0,0,21,2,90.8,80.3,0,34,13.9,43,310,61,83.9,260,95.6,67,69.1,0,466,484,7.9,7.6,1.79
George Kittle,11901,TE,SF,13,96,0,28,6.5,4,50.0,0.0,0,4,18.8,3,10,0,33.8,65.4,1,52,12.8,18,141,13,81.6,115,58.2,26,27.1,0,190,127,9.8,14.6,1.65,0,7.5,7,82.3,42.9,3,7,3.8,2,35,0,80.1,91.4,1,82,12.3,36,293,51,82.6,242,117.4,62,64.6,1,805,497,9.7,15.8,3.33
