team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
TEN,31,1,39,0,2,39,97.4,2,0
JAX,15,1,36,0,2,36,97.2,2,0
LA,26,1,34,0,2,34,97.1,2,0
MIA,17,1,31,1,3,31,93.5,4,0
BLT,3,1,41,0,6,41,92.7,6,0
DEN,10,1,40,1,3,40,92.5,5,1
CHI,6,1,43,0,7,43,91.9,7,0
NYJ,22,1,23,0,2,23,91.3,3,1
DET,11,1,53,3,7,53,90.6,10,0
WAS,32,1,37,5,2,37,90.5,7,0
PHI,24,1,37,1,6,37,90.5,7,0
TB,30,1,34,2,5,34,89.7,7,0
MIN,18,1,43,0,7,43,89.5,8,1
PIT,25,1,47,0,6,47,89.4,8,2
NE,19,1,41,2,2,41,87.8,7,3
CLV,8,1,53,0,10,53,86.8,12,2
KC,16,1,30,3,3,30,86.7,7,1
DAL,9,1,39,2,5,39,85.9,9,2
NO,20,1,46,3,8,46,85.9,12,1
IND,14,1,56,4,8,56,85.7,14,2
LAC,27,1,52,4,9,52,85.6,14,1
GB,12,1,42,2,7,42,84.5,11,2
OAK,23,1,42,1,10,42,84.5,12,1
CAR,5,1,30,0,7,30,81.7,9,2
BUF,4,1,42,1,13,42,81.0,15,1
CIN,7,1,32,0,9,32,79.7,11,2
SEA,29,1,40,2,11,40,78.7,15,2
NYG,21,1,40,1,13,40,77.5,16,2
HST,13,1,42,4,11,42,75.0,18,3
ATL,2,1,49,8,13,49,74.5,23,2
ARZ,1,1,38,4,12,38,73.7,18,2
SF,28,1,38,5,14,38,72.4,20,1
