player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Adam Thielen,8288,WR,MIN,11,9.7,4,76.9,43.8,7,16,0,3.1,3,63,18,1,90.5,57.6,91.1,77.7,91.1,0.8,4,2,68,0.6,3,509,1,93,95.1,484,57.2,291,120.5,121,8,42.0,214,1138,352,3.8,12.2,2.35
Julio Jones,6158,WR,ATL,11,13.9,8,69.4,44.0,11,25,0,4.5,4,61,2,2,80.5,29.2,90.4,,90.1,0.0,0,3,58,0.0,0,452,0,84,95.1,430,21.0,95,102.8,121,3,79.0,357,1305,354,4.2,15.5,3.03
Antonio Brown,5718,WR,PIT,11,11.1,13,58.7,11.1,2,18,0,1.4,1,40,25,0,90.4,81.8,73.2,,73.1,0.0,0,9,78,0.0,0,528,2,71,93.6,494,19.3,102,80.4,121,11,80.7,426,874,401,5.6,12.3,1.77
Odell Beckham Jr.,8647,WR,NYG,11,12.5,20,66.7,33.3,7,21,0,3.9,3,49,21,0,82.9,84.5,89.7,,90.0,0.2,1,3,51,0.0,0,451,2,74,95.3,430,29.0,131,99.6,111,5,70.5,318,1017,308,4.2,13.7,2.37
Zach Ertz,7816,TE,PHI,11,7.8,1,77.1,42.1,8,19,1,6.7,6,48,24,0,69.4,82.3,76.3,76.0,79.1,30.9,146,2,34,7.8,37,472,2,84,87.1,411,50.4,238,111.2,109,6,18.0,85,895,267,3.2,10.7,2.18
Davante Adams,8688,WR,GB,11,11.8,5,71.3,30.0,3,10,0,4.9,4,43,12,0,78.2,81.9,85.7,,85.1,0.0,0,0,57,0.0,0,478,2,77,94.6,452,20.1,96,131.8,108,10,79.7,381,1022,357,4.6,13.3,2.26
JuJu Smith-Schuster,11817,WR,PIT,11,9.5,2,72.0,52.0,13,25,0,4.9,4,47,25,0,78.1,82.1,79.4,,78.2,0.0,0,2,97,0.0,0,502,2,77,93.6,470,69.3,348,107.8,107,4,30.7,154,1055,455,5.9,13.7,2.24
Stefon Diggs,9579,WR,MIN,10,10.1,12,74.5,58.8,10,17,0,0.0,0,36,18,0,91.2,82.7,82.0,66.3,81.5,0.7,3,1,75,0.2,1,454,2,79,95.8,435,23.1,105,110.2,106,6,75.6,343,790,369,4.7,10.0,1.82
Jarvis Landry,8698,WR,CLV,11,10.2,7,58.8,43.8,7,16,1,6.3,4,29,8,0,70.8,81.6,69.5,38.5,66.9,0.2,1,1,39,0.2,1,462,3,60,93.5,432,69.5,321,79.3,102,2,29.4,136,630,218,3.6,10.5,1.46
DeAndre Hopkins,7808,WR,HST,11,12.7,8,72.3,64.0,16,25,1,0.0,0,50,13,2,91.2,28.4,90.8,,91.0,0.0,0,3,49,0.0,0,449,2,73,92.2,414,20.3,91,118.6,101,8,79.7,358,1024,260,3.6,14.0,2.47
Michael Thomas,10681,WR,NO,11,8.4,11,88.7,68.4,13,19,0,3.4,3,56,20,2,86.5,29.0,91.1,64.9,91.5,0.3,1,1,72,0.3,1,385,3,86,94.5,364,32.7,126,136.3,97,8,67.0,258,1080,388,4.5,12.6,2.97
Mike Evans,8642,WR,TB,11,15.6,4,65.3,66.7,12,18,0,7.5,5,49,30,1,53.6,44.4,83.4,65.9,83.1,0.2,1,5,72,0.2,1,482,2,62,94.4,455,17.8,86,99.1,95,5,82.0,395,1073,202,3.3,17.3,2.36
Emmanuel Sanders,5606,WR,DEN,11,10.1,7,73.6,27.3,3,11,1,5.6,4,35,10,1,69.0,81.9,81.1,73.4,80.2,0.0,0,2,64,0.2,1,420,3,67,92.1,387,63.1,265,107.8,91,4,36.0,151,849,292,4.4,12.7,2.19
Tyreek Hill,10799,WR,KC,11,15.2,9,71.4,60.0,9,15,0,5.8,4,43,16,0,72.6,85.7,90.4,,90.8,3.0,13,4,75,0.0,0,430,3,65,92.6,398,40.9,176,133.5,91,11,51.9,223,1106,399,6.1,17.0,2.78
Travis Kelce,7844,TE,KC,11,9.0,7,73.6,50.0,8,16,0,6.9,5,43,16,1,57.8,47.6,84.2,66.2,86.7,36.8,165,3,43,6.3,28,448,5,67,86.6,388,40.8,183,117.2,91,7,21.7,97,914,440,6.6,13.6,2.36
James White,8765,HB,NE,11,2.4,6,75.3,33.3,1,3,0,4.3,3,32,19,0,85.9,88.0,72.7,75.1,85.4,0.8,3,1,37,8.7,31,357,1,67,87.7,313,8.4,30,109.2,89,6,15.1,54,567,527,7.9,8.5,1.81
Robert Woods,7822,WR,LA,11,12.3,5,67.0,40.0,4,10,0,1.7,1,49,26,0,89.3,82.3,88.5,76.9,88.2,2.0,9,1,36,1.8,8,440,4,59,92.7,408,46.1,203,111.2,88,4,51.8,228,904,286,4.8,15.3,2.22
