player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Joel Bitonio,8670,G,CLV,10,100.0,1,8,76.4,86.9,69.8,0,8,426,100.0,100.0,99.1,3,8,0,723,0,723,0,723,458,458,0,0,265,0
Chris Hubbard,8051,T,CLV,10,100.0,2,8,62.6,71.7,47.6,2,22,426,100.0,100.0,95.8,3,30,6,723,0,0,2,723,458,458,0,721,265,0
Kevin Zeitler,7032,G,CLV,10,100.0,1,8,75.3,90.9,66.8,1,5,426,100.0,100.0,98.8,5,8,2,723,0,0,0,723,458,458,723,0,265,0
J.C. Tretter,7904,C,CLV,10,100.0,1,8,78.9,84.6,74.1,1,7,426,100.0,100.0,98.6,1,10,2,723,723,0,0,723,458,458,0,0,265,0
Joe Thuney,10712,G,NE,10,100.0,0,19,81.4,87.9,73.8,4,7,392,100.0,100.0,98.6,1,11,0,689,0,688,1,689,411,411,0,0,278,0
David Andrews,9948,C,NE,10,100.0,0,19,80.1,86.7,75.1,0,6,391,100.0,100.0,98.7,2,8,2,677,676,1,0,677,410,410,0,0,267,0
Austin Blythe,10882,G,LA,10,100.0,0,26,86.7,80.9,82.5,2,13,367,100.0,100.0,98.0,0,15,0,672,10,17,0,672,386,386,644,0,286,0
Rob Havenstein,9490,T,LA,10,100.0,0,26,83.5,75.0,83.5,1,14,367,100.0,100.0,98.0,0,15,0,672,0,0,0,672,386,386,0,671,286,0
Matt Skura,11102,C,BLT,9,100.0,0,3,63.4,67.1,60.4,3,14,411,100.0,100.0,97.7,3,18,1,672,672,0,0,672,441,441,0,0,231,0
Laken Tomlinson,9461,G,SF,10,100.0,2,28,68.6,68.5,66.0,2,15,364,100.0,100.0,97.4,4,18,1,667,0,666,0,667,390,390,0,0,277,0
Andrew Whitworth,3000,T,LA,10,100.0,0,26,85.7,84.4,80.6,3,15,367,100.0,100.0,96.7,2,21,3,664,0,0,663,664,386,386,0,0,278,0
Mike McGlinchey,46275,T,SF,10,100.0,1,28,78.5,64.7,84.9,4,11,362,100.0,100.0,96.8,3,19,4,664,0,0,0,664,388,388,32,631,276,0
Trent Brown,9677,T,NE,10,100.0,3,19,70.3,66.1,70.0,8,14,373,100.0,100.0,96.2,4,25,3,661,0,0,660,661,391,391,0,0,270,1
Dion Dawkins,11818,T,BUF,10,99.7,1,4,64.7,74.5,51.8,1,16,374,99.5,99.5,96.4,6,22,5,659,0,0,657,661,397,399,0,0,262,3
John Sullivan,4501,C,LA,10,100.0,0,26,55.1,68.5,52.6,3,9,364,100.0,100.0,97.8,5,14,2,654,654,0,0,654,383,383,0,0,271,0
John Miller,9514,G,BUF,10,100.0,0,4,66.7,76.2,57.9,4,16,366,100.0,100.0,97.0,3,21,1,649,0,0,0,649,389,389,648,0,260,0
Marshal Yanda,3702,G,BLT,9,100.0,0,3,82.1,81.8,79.5,3,7,406,100.0,100.0,98.8,2,10,0,647,0,3,0,647,436,436,644,0,211,0
Demar Dotson,5410,T,TB,9,100.0,3,30,67.3,78.7,46.1,1,12,434,100.0,100.0,98.3,5,14,1,645,0,0,0,645,459,459,0,645,186,0
Ali Marpet,9494,G,TB,9,100.0,0,30,71.8,79.3,65.6,7,9,434,100.0,100.0,97.9,2,17,1,645,0,645,0,645,459,459,0,0,186,0
Rodger Saffold,5558,G,LA,10,100.0,0,26,77.2,69.2,80.0,2,10,363,100.0,100.0,98.1,5,13,1,645,0,644,0,645,382,382,0,0,263,0
Ryan Jensen,7985,C,TB,9,100.0,0,30,52.9,68.3,51.8,7,9,434,100.0,100.0,98.2,6,16,0,645,645,0,0,645,459,459,0,0,186,0
Donovan Smith,9467,T,TB,9,100.0,0,30,62.6,62.8,53.8,5,20,434,100.0,100.0,96.2,3,29,4,645,0,0,645,645,459,459,0,0,186,0
Quenton Nelson,12954,G,IND,9,100.0,0,14,73.9,76.8,70.8,3,10,391,100.0,100.0,97.8,4,15,2,644,0,644,0,644,417,417,0,0,227,0
Eric Fisher,7783,T,KC,10,100.0,1,16,63.5,63.2,65.7,4,23,377,100.0,100.0,95.6,7,30,3,641,0,0,638,641,409,409,0,0,232,3
Mitchell Schwartz,7041,T,KC,10,100.0,1,16,83.9,84.8,74.4,3,4,377,100.0,100.0,98.8,4,8,1,641,0,0,0,641,409,409,0,638,232,3
Cam Erving,9452,G,KC,10,100.0,3,16,48.5,60.9,46.6,5,14,377,100.0,100.0,97.5,8,19,0,640,0,640,0,640,409,409,0,0,231,0
Ramon Foster,5229,G,PIT,9,100.0,0,25,74.5,83.8,65.8,0,15,393,100.0,100.0,97.8,1,16,1,637,0,637,0,637,420,420,0,0,217,0
Alejandro Villanueva,9091,T,PIT,9,100.0,1,25,75.9,81.1,63.9,1,3,393,100.0,100.0,98.7,5,7,3,637,0,0,637,637,420,420,0,0,217,0
Jordan Mills,7945,T,BUF,10,100.0,0,4,56.2,70.9,44.1,3,8,351,100.0,100.0,97.3,6,15,4,634,0,0,0,634,374,374,0,633,260,0
Brandon Brooks,7078,G,PHI,9,100.0,0,24,74.6,82.5,66.7,2,7,391,100.0,100.0,98.8,2,9,0,631,0,0,0,631,415,415,631,0,216,0
Jason Kelce,6343,C,PHI,9,100.0,0,24,87.2,88.1,85.6,1,5,391,100.0,100.0,99.2,3,6,0,630,630,0,0,630,415,415,0,0,215,0
Ryan Kelly,10652,C,IND,9,100.0,1,14,79.7,77.3,79.6,2,4,386,100.0,100.0,99.0,3,7,1,629,629,0,0,629,412,412,0,0,217,0
Brian Winters,7853,G,NYJ,10,100.0,0,22,72.3,69.5,71.5,1,17,357,100.0,100.0,96.6,2,21,3,624,0,0,0,624,371,371,624,0,253,0
Brandon Shell,10792,T,NYJ,10,100.0,0,22,64.6,66.4,64.2,3,14,357,100.0,100.0,97.1,4,19,2,624,0,0,0,624,371,371,0,624,253,0
Kelvin Beachum,7229,T,NYJ,10,100.0,2,22,68.7,79.7,57.9,3,12,357,100.0,100.0,97.3,7,17,2,624,0,0,624,624,371,371,0,0,253,0
