player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Adam Thielen,8288,WR,MIN,7,9.6,2,76.1,46.2,6,13,0,4.3,3,43,18,0,86.2,81.6,90.8,77.7,90.8,0.6,2,1,68,0.9,3,338,0,67,96.4,326,59.8,202,118.7,88,5,39.6,134,822,257,3.8,12.3,2.52
Julio Jones,6158,WR,ATL,7,14.4,5,68.8,50.0,7,14,0,5.4,3,38,2,1,73.9,41.0,89.7,,88.4,0.0,0,2,58,0.0,0,274,0,53,93.8,257,19.3,53,92.6,77,0,80.7,221,812,218,4.1,15.3,3.16
Odell Beckham Jr.,8647,WR,NYG,7,11.4,18,69.7,33.3,3,9,0,1.9,1,33,21,0,87.9,82.8,87.2,,87.8,0.3,1,1,51,0.0,0,305,1,53,95.1,290,30.5,93,99.1,76,2,69.2,211,649,221,4.2,12.2,2.24
Zach Ertz,7816,TE,PHI,7,7.8,0,75.0,30.8,4,13,1,6.6,4,31,24,0,68.3,80.0,74.4,76.3,76.3,28.9,94,1,34,6.5,21,325,2,57,87.4,284,52.9,172,101.8,76,2,17.5,57,618,187,3.3,10.8,2.18
Jarvis Landry,8698,WR,CLV,7,10.5,5,56.2,35.7,5,14,1,8.9,4,20,8,0,59.1,79.5,70.5,38.5,68.2,0.0,0,1,39,0.3,1,329,3,41,94.5,311,72.9,240,80.2,73,2,25.8,85,489,185,4.5,11.9,1.57
Antonio Brown,5718,WR,PIT,6,10.9,10,56.3,18.2,2,11,0,2.4,1,24,25,0,82.8,78.5,74.5,,74.0,0.0,0,4,48,0.0,0,289,1,40,92.7,268,17.0,49,81.8,71,6,83.0,240,478,249,6.2,12.0,1.78
DeAndre Hopkins,7808,WR,HST,7,13.3,7,67.1,63.2,12,19,0,0.0,0,34,13,1,90.5,38.8,90.0,,90.2,0.0,0,3,49,0.0,0,320,1,47,92.5,296,19.7,63,101.3,70,4,80.3,257,707,187,4.0,15.0,2.39
A.J. Green,6156,WR,CIN,7,13.3,3,58.0,52.6,10,19,0,9.1,4,31,7,2,59.1,22.9,83.9,,83.1,0.0,0,2,38,0.0,0,265,0,40,92.1,244,29.1,77,99.4,69,5,70.9,188,611,142,3.6,15.3,2.5
Stefon Diggs,9579,WR,MIN,7,10.8,9,71.6,54.5,6,11,0,0.0,0,20,18,0,90.4,80.0,74.9,66.3,75.0,0.6,2,0,75,0.3,1,317,2,48,96.8,307,24.6,78,105.8,67,3,74.1,235,468,223,4.6,9.8,1.52
Davante Adams,8688,WR,GB,6,10.4,5,72.3,20.0,1,5,0,7.8,4,25,12,0,63.4,79.0,79.7,,78.6,0.0,0,0,51,0.0,0,301,1,47,94.4,284,19.3,58,128.8,65,6,80.7,243,557,205,4.4,11.9,1.96
