team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
CHI,6,5,186,1,21,186,92.5,25,3
LA,26,6,211,6,27,211,91.2,35,2
NO,20,5,201,3,26,201,90.3,34,5
PIT,25,6,276,4,44,276,89.5,53,5
KC,16,6,228,11,35,228,89.5,47,1
SEA,29,6,188,4,28,188,88.8,37,5
BLT,3,6,283,9,45,283,88.7,59,5
GB,12,6,296,8,39,296,87.7,60,13
NYJ,22,6,196,4,36,196,87.2,45,5
CLV,8,6,276,5,46,276,87.1,61,10
BUF,4,6,214,4,38,214,86.9,49,7
DAL,9,6,205,7,39,205,86.8,50,4
CAR,5,5,187,4,41,187,86.4,48,3
NE,19,6,224,16,34,224,86.2,56,6
DEN,10,6,250,7,52,250,86.2,64,5
MIA,17,6,196,12,28,196,86.2,47,7
TEN,31,6,197,2,35,197,86.0,46,9
TB,30,5,215,14,32,215,85.6,54,8
PHI,24,6,268,13,48,268,85.3,70,9
DET,11,5,209,6,46,209,85.2,57,5
JAX,15,6,268,15,49,268,85.1,72,8
IND,14,6,307,18,56,307,85.0,83,9
WAS,32,5,196,11,36,196,84.9,53,6
ATL,2,6,259,19,39,259,84.6,69,11
SF,28,6,236,10,53,236,84.1,69,6
CIN,7,6,246,3,63,246,83.3,74,8
LAC,27,6,205,11,51,205,82.4,67,5
OAK,23,6,252,10,45,252,81.9,73,18
NYG,21,6,254,6,61,254,81.7,80,13
MIN,18,6,290,14,80,290,79.7,106,12
HST,13,6,263,20,63,263,78.5,98,15
ARZ,1,6,188,19,54,188,75.8,82,9
