player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,2,13,13,4.18,38.54,51.23,18.1,0,0,0,3,1,65.6,4,60,1,0,61.5,145,8,13,54.33,501,1,666
Dustin Colquitt,2316,P,KC,2,7,7,4.56,50.71,50.86,0.3,0,0,2,1,16,67.8,6,67,1,0,42.9,1,3,7,31.95,355,0,356
Sam Koch,3148,P,BLT,2,8,8,4.15,45.38,53.25,8.6,0,0,1,0,3,58.6,3,63,1,0,62.5,43,5,8,33.2,363,1,426
Brett Kern,4580,P,TEN,2,9,9,4.26,46.0,48.89,4.3,0,0,0,1,31,73.5,5,62,2,0,66.7,26,6,9,38.34,414,0,440
Kevin Huber,5066,P,CIN,2,8,8,4.4,42.38,42.13,-1.0,0,0,3,3,7,64.2,4,55,0,0,25.0,-2,2,8,35.2,339,0,337
Thomas Morstead,5088,P,NO,2,7,7,4.59,45.14,47.86,4.8,0,0,0,3,20,70.9,2,58,0,0,57.1,19,4,7,32.15,316,0,335
Britton Colquitt,5192,P,CLV,2,15,15,4.15,37.6,42.67,9.3,0,0,1,3,8,55.6,7,57,4,0,40.0,56,6,15,62.31,564,1,640
Matt Bosher,6344,P,ATL,2,10,10,4.46,40.7,46.5,6.3,0,0,2,1,2,68.5,3,57,0,0,60.0,38,6,10,44.64,407,1,465
Chris Jones,6798,P,DAL,2,10,10,4.57,39.0,46.6,10.9,0,0,1,2,9,68.8,3,56,0,0,70.0,76,7,10,45.71,390,0,466
Bryan Anger,7072,P,TB,2,7,7,4.38,41.29,43.14,3.3,0,0,2,1,30,55.0,2,53,0,0,57.1,13,4,7,30.63,289,0,302
Johnny Hekker,7252,P,LA,2,4,4,4.5,47.25,54.75,10.0,0,0,1,0,26,71.0,3,62,1,0,25.0,10,1,4,17.99,189,1,219
Marquette King,7410,P,DEN,2,10,10,4.22,43.3,47.1,4.5,0,0,1,2,10,62.4,4,66,2,0,40.0,18,4,10,42.15,433,1,471
Sam Martin,7947,P,DET,2,8,8,4.07,26.5,45.38,30.2,0,0,1,2,11,54.8,3,55,0,0,62.5,151,5,8,32.56,212,0,363
Caleb Sturgis,7948,K,LAC,1,1,1,2.85,24.0,24.0,,0,0,1,0,27,60.0,1,24,0,0,0.0,0,0,1,2.85,24,0,24
Ryan Allen,8242,P,NE,2,10,10,4.36,44.2,50.3,10.3,0,0,3,2,19,56.1,3,59,0,0,40.0,41,4,10,43.61,442,1,503
Tress Way,8358,P,WAS,2,9,9,4.21,36.0,40.89,22.0,0,0,2,4,32,57.2,5,59,1,0,22.2,44,2,9,37.92,324,0,368
Pat O'Donnell,8826,P,CHI,2,9,9,4.54,41.78,45.22,15.5,0,0,1,6,6,71.3,4,63,0,0,22.2,31,2,9,40.9,376,0,407
Michael Palardy,9277,P,CAR,2,10,10,4.65,44.2,47.8,5.3,0,0,1,5,5,74.9,5,53,0,0,30.0,16,3,10,46.49,442,1,478
Bradley Pinion,9598,P,SF,2,9,9,4.53,42.56,44.56,2.6,0,0,0,2,28,59.7,4,59,0,0,77.8,18,7,9,40.79,383,0,401
Matt Wile,9972,P,MIN,2,10,10,4.82,40.0,43.4,3.5,1,0,2,2,18,75.9,6,58,1,0,40.0,14,4,11,48.17,400,1,434
Jordan Berry,10236,P,PIT,2,12,12,4.19,34.83,41.75,21.0,0,0,2,3,25,49.8,4,59,3,0,25.0,63,3,12,50.22,418,1,501
Drew Kaser,10813,P,LAC,2,7,7,4.34,33.14,50.43,33.7,0,0,1,1,27,62.4,3,66,1,0,42.9,101,3,7,30.36,232,1,353
Riley Dixon,10862,P,NYG,2,11,11,4.47,41.55,46.09,3.3,0,0,1,4,21,62.4,4,59,1,0,27.3,10,3,11,49.19,457,2,507
Lachlan Edwards,10869,P,NYJ,2,8,8,4.33,40.88,46.88,16.0,0,0,1,3,22,67.3,4,60,1,0,37.5,48,3,8,34.62,327,0,375
Rigoberto Sanchez,12130,P,IND,2,7,7,4.47,43.57,47.14,2.5,0,0,0,4,14,58.9,1,59,0,0,28.6,5,2,7,31.28,305,1,330
Matt Haack,12212,P,MIA,2,10,10,4.2,42.2,51.0,16.0,0,0,0,3,17,66.1,5,65,2,0,30.0,48,3,10,41.95,422,2,510
Cameron Johnston,12255,P,PHI,2,11,11,4.42,46.64,53.91,6.7,0,0,1,1,24,61.5,5,65,1,0,54.5,40,6,11,48.65,513,2,593
Johnny Townsend,22261,P,OAK,2,8,8,4.43,41.75,45.88,4.3,0,0,0,2,23,55.7,2,56,2,0,37.5,13,3,8,35.45,334,1,367
Corey Bojorquez,27626,P,BUF,2,13,13,4.04,40.69,47.69,7.9,0,0,0,2,4,54.1,5,58,1,0,69.2,71,9,13,52.46,529,1,620
Logan Cooke,29214,P,JAX,2,10,10,4.15,36.6,37.0,1.3,0,0,4,1,15,56.8,5,47,2,0,30.0,4,3,10,41.45,366,0,370
Michael Dickson,35381,P,SEA,2,13,13,4.38,46.38,51.54,11.2,0,0,2,1,29,62.7,6,69,4,0,46.2,67,6,13,56.93,603,0,670
J.K. Scott,38809,P,GB,2,9,9,4.85,41.44,50.11,19.3,0,0,1,3,12,79.2,3,63,1,0,33.3,58,3,9,43.68,373,1,451
Trevor Daniel,38843,P,HST,2,10,10,4.05,37.2,39.4,1.0,0,0,2,4,13,58.5,5,53,1,0,20.0,2,2,10,40.49,372,1,394
