player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,11,3,1,5,67.5,5,15,240,96.2,10.0,24,2,5.8,4,261,251,24,2,70.4,3,10,126,96.4,15.9,20,6.7,2,137,132,15
Terrell Suggs,1326,ED,BLT,11,4,1,3,67.9,3,22,277,86.9,12.3,34,3,6.7,6,336,292,31,1,62.8,2,12,142,88.7,13.4,19,7.0,3,168,149,17
Mike Adams,1972,S,CAR,11,0,0,5,69.1,2,5,26,6.2,15.4,4,1,13.5,0,450,28,7,0,57.7,0,3,9,4.8,22.2,2,16.7,0,210,10,3
Thomas Davis Sr.,2231,LB,CAR,7,1,0,5,73.6,2,4,44,19.4,13.6,6,0,6.8,0,242,47,6,0,75.6,1,4,20,21.0,25.0,5,12.5,0,105,22,5
Derrick Johnson,2232,LB,OAK,6,0,0,23,46.7,0,1,11,11.9,0.0,0,0,4.5,0,101,12,1,0,49.8,0,1,5,9.5,0.0,0,10.0,0,63,6,1
Lorenzo Alexander,2476,LB,BUF,11,3,0,4,71.1,2,21,179,75.4,16.2,29,0,9.8,6,248,187,29,2,67.5,1,12,104,84.0,18.3,19,10.1,4,131,110,17
Haloti Ngata,2957,DI,PHI,8,0,0,24,51.8,1,3,127,99.3,3.9,5,0,2.4,1,137,136,5,0,53.5,0,1,41,100.0,4.9,2,3.7,1,45,45,2
Frostee Rucker,3036,ED,OAK,10,1,0,23,51.7,3,6,135,97.3,5.9,8,0,3.3,0,147,143,9,1,58.9,1,2,36,100.0,11.1,4,4.2,0,37,37,3
Domata Peko Sr.,3068,DI,DEN,11,0,0,10,54.7,1,4,180,100.0,5.0,9,3,1.9,1,192,192,6,0,59.0,1,2,50,100.0,10.0,5,3.0,0,56,56,3
Kyle Williams,3079,DI,BUF,11,1,0,4,66.6,5,13,283,99.0,11.0,31,1,6.0,8,303,300,26,0,71.4,4,10,138,99.3,16.7,23,10.1,7,147,146,21
