team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
PIT,25,15,679,17,95,679,89.8,125,13
CHI,6,15,557,13,84,557,89.3,108,11
BLT,3,15,578,17,103,578,88.4,127,7
CLV,8,15,596,7,104,596,88.2,126,15
NE,19,15,564,32,81,564,88.0,124,11
ATL,2,15,629,26,83,629,88.0,130,21
NO,20,15,520,18,81,520,88.0,112,13
KC,16,15,613,30,97,613,87.5,140,13
PHI,24,15,616,25,103,616,87.5,141,13
IND,14,15,642,35,107,642,86.8,156,14
LA,26,15,589,24,114,589,86.1,151,13
NYJ,22,15,547,18,109,547,85.5,143,16
BUF,4,15,563,20,113,563,85.5,148,15
GB,12,15,683,18,121,683,85.4,169,30
DEN,10,15,581,21,123,581,85.2,158,14
WAS,32,15,561,34,98,561,85.2,149,17
TEN,31,15,490,6,102,490,84.9,128,20
SEA,29,15,474,9,96,474,84.9,124,19
DAL,9,15,563,21,104,563,84.8,148,23
CAR,5,15,592,18,131,592,84.7,165,16
DET,11,15,594,24,117,594,84.6,162,21
TB,30,15,688,41,127,688,84.3,192,24
SF,28,15,557,33,109,557,83.8,161,19
CIN,7,15,571,11,130,571,83.5,165,24
NYG,21,15,591,21,130,591,82.5,179,28
MIN,18,15,628,28,151,628,81.9,203,24
OAK,23,15,573,19,114,573,81.4,173,40
JAX,15,15,612,32,136,612,81.4,198,30
LAC,27,15,527,32,116,527,81.0,174,26
HST,13,15,581,31,140,581,80.6,198,27
MIA,17,15,483,31,105,483,80.3,163,27
ARZ,1,15,523,40,137,523,77.2,208,31
