player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,CAR,7,1,0.8,1,0,5,66.0,75.1,37.2,70.0,74.5,76.9,0.0,0,2,52,55,5.8,3,4
Terrell Suggs,1326,ED,BLT,8,3,0.9,1,0,3,51.1,62.4,29.7,70.3,58.8,57.8,0.0,0,3,114,119,7.0,8,9
Mike Adams,1972,S,CAR,7,2,5.8,0,0,5,62.7,61.0,47.5,76.0,52.8,69.8,9.5,2,1,140,148,6.4,9,17
Adam Jones,2223,CB,DEN,4,0,21.5,0,0,10,57.3,59.2,80.3,,67.4,44.0,0.0,0,1,37,37,2.7,1,2
Thomas Davis Sr.,2231,LB,CAR,3,2,2.0,0,0,5,72.2,67.4,80.5,80.2,46.5,56.0,25.0,2,0,56,59,1.8,1,4
Derrick Johnson,2232,LB,OAK,6,1,5.0,0,0,23,68.6,65.2,79.6,46.7,60.1,42.6,20.0,2,0,51,51,3.9,2,7
Lorenzo Alexander,2476,LB,BUF,8,3,4.4,0,0,4,90.3,89.5,85.2,74.8,73.3,80.3,0.0,0,0,94,97,7.4,7,13
Haloti Ngata,2957,DI,PHI,5,1,0.3,0,0,24,,61.8,81.1,53.4,66.9,71.5,0.0,0,0,50,52,4.0,2,3
Johnathan Joseph,2969,CB,HST,8,0,8.0,0,0,13,78.8,77.5,85.7,,59.9,43.7,50.0,2,1,166,172,0.6,1,2
Frostee Rucker,3036,ED,OAK,6,2,1.9,0,0,23,60.2,70.0,86.8,55.5,73.7,66.1,7.1,1,0,105,113,7.6,8,11
Domata Peko Sr.,3068,DI,DEN,8,7,3.0,0,0,10,84.4,66.6,39.8,55.5,69.4,42.8,14.3,3,2,130,132,6.2,8,11
