player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,CAR,3,1,0,,1,0,5,67.8,59.4,22.8,58.1,60.1,73.0,2,2,0,,0.0,0,0,1,0.0,0,0,1,0,1,72,71,0,0,69,2,0,1,51,20,0,1,1,0,4,0,0,0,
Terrell Suggs,1326,ED,BLT,3,0,3,0.0,1,1,3,61.4,62.0,1.2,75.4,50.5,54.8,0,4,0,,25.0,1,0,2,39.6,0,3,0,0,11,117,116,0,0,115,1,0,1,68,38,1,5,3,1,7,0,0,0,
Mike Adams,1972,S,CAR,3,2,0,100.0,0,0,5,64.2,64.0,15.3,66.3,63.7,87.8,0,0,0,31,0.0,0,0,1,118.8,6,0,48,4,119,188,36,0,0,36,0,73,152,5,64,27,7,14,6,0,0,95,30,15.8
Adam Jones,2223,CB,DEN,2,1,0,83.3,0,0,10,53.2,57.1,78.6,,75.0,48.2,0,0,1,30,25.0,2,0,1,71.5,5,0,1,57,40,58,0,0,0,0,0,0,58,0,18,0,1,5,6,0,0,64,43,12.8
Derrick Johnson,2232,LB,OAK,3,1,0,100.0,0,0,23,68.8,64.1,79.1,48.1,58.0,63.0,0,1,0,11,9.1,1,0,0,106.9,3,0,81,0,53,96,2,0,0,2,0,3,94,9,34,10,4,9,3,1,0,29,3,9.7
Lorenzo Alexander,2476,LB,BUF,3,2,1,75.0,0,0,4,90.3,90.8,82.2,81.0,73.3,82.0,0,11,0,6,0.0,0,1,0,78.1,3,1,46,0,18,114,68,0,1,67,0,0,46,56,40,0,5,10,4,12,0,13,9,4.3
Haloti Ngata,2957,DI,PHI,3,1,0,,0,0,24,,54.3,79.2,49.8,59.2,69.4,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,80,80,0,77,1,2,0,0,46,34,0,1,1,0,1,0,0,0,
Johnathan Joseph,2969,CB,HST,3,0,0,70.6,0,0,13,59.6,58.2,81.9,,51.4,31.1,0,0,0,23,25.0,4,1,1,111.2,12,0,21,156,98,189,0,0,0,0,0,0,189,0,91,12,4,12,17,0,1,125,63,10.4
Frostee Rucker,3036,ED,OAK,3,1,0,,0,0,23,,73.7,83.2,53.7,81.4,75.0,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,91,91,1,10,78,2,0,0,47,44,0,4,5,0,3,0,0,0,
Domata Peko Sr.,3068,DI,DEN,3,3,0,,0,0,10,90.0,61.4,27.1,54.9,60.0,49.0,0,0,0,,11.1,1,0,1,0.0,0,0,0,0,0,94,94,52,42,0,0,0,0,50,44,0,4,5,0,0,0,0,0,
Kyle Williams,3079,DI,BUF,3,1,0,,0,0,4,62.7,66.1,81.1,64.7,57.0,71.4,0,6,0,,0.0,0,0,0,0.0,0,2,0,0,1,131,131,5,103,0,23,0,0,94,36,0,2,3,0,8,0,0,0,
Antoine Bethea,3152,S,ARZ,3,5,0,87.5,0,0,1,66.0,68.7,0.0,64.9,75.4,81.5,1,1,0,21,3.7,1,0,2,107.8,7,0,80,6,113,223,30,0,0,30,0,84,193,7,103,23,6,21,8,2,0,79,59,11.3
Tom Johnson,3378,DI,MIN,2,0,0,,0,0,18,60.0,69.4,78.6,63.5,67.0,70.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,61,61,1,56,0,4,0,0,39,22,0,1,3,0,1,0,0,0,
Tramon Williams,3558,S,GB,3,0,0,58.8,0,0,12,62.0,63.5,82.7,,66.4,56.6,0,0,0,18,21.4,3,0,1,110.4,10,0,16,166,129,202,0,0,0,0,0,1,202,0,73,19,4,11,17,0,2,82,26,8.2
Brent Grimes,3589,CB,TB,1,0,0,83.3,0,0,30,46.3,46.2,76.5,,51.2,53.7,0,0,0,43,14.3,1,0,0,158.3,5,0,8,57,43,66,0,0,0,0,0,0,66,0,23,1,0,6,6,0,1,101,42,20.2
Leon Hall,3634,CB,OAK,3,2,1,81.8,0,0,23,66.4,71.8,80.2,66.0,82.7,73.4,0,0,0,21,6.7,1,2,0,101.5,9,0,10,6,89,150,4,0,0,4,0,1,146,7,54,129,5,12,11,0,0,92,25,10.2
