player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Matt Skura,11102,C,BLT,13,0,3,57.0,100.0,217,52.5,217,57.9,1,100.0,413,413,62.0,100.0,137,33.2,137
Germain Ifedi,10665,T,SEA,13,0,29,54.8,100.0,121,29.4,121,52.4,2,100.0,412,412,53.0,100.0,257,62.4,257
Duane Brown,4340,T,SEA,13,0,29,70.1,100.0,121,29.4,121,69.2,1,100.0,411,411,64.5,100.0,256,62.3,256
J.R. Sweezy,7209,G,SEA,13,0,29,55.5,100.0,120,29.3,120,48.0,3,100.0,409,409,52.3,100.0,255,62.3,255
Ryan Ramczyk,11787,T,NO,13,0,20,80.6,100.0,147,37.3,147,81.6,2,100.0,394,394,80.8,100.0,190,48.2,190
Max Unger,4972,C,NO,13,0,20,64.9,100.0,147,37.3,147,59.9,0,100.0,394,394,56.4,100.0,190,48.2,190
Marshal Yanda,3702,G,BLT,13,0,3,65.9,100.0,212,54.1,212,80.4,1,100.0,392,392,89.3,100.0,123,31.4,123
Joe Thuney,10712,G,NE,13,0,19,69.3,100.0,202,52.1,202,68.0,2,100.0,388,388,60.5,100.0,119,30.7,119
Russell Wilson,7077,QB,SEA,13,0,29,60.0,98.3,119,30.9,121,60.0,0,93.4,385,412,60.0,95.3,245,63.6,257
Ronnie Stanley,10640,T,BLT,12,0,3,64.2,100.0,204,53.3,204,66.8,0,100.0,383,383,67.3,100.0,124,32.4,124
Larry Warford,7846,G,NO,13,0,20,57.5,100.0,142,37.4,142,61.9,0,100.0,380,380,71.2,100.0,182,47.9,182
Trent Brown,9677,T,NE,13,2,19,73.0,100.0,198,52.2,198,69.0,4,100.0,379,379,56.8,100.0,117,30.9,117
David Andrews,9948,C,NE,13,0,19,66.7,100.0,197,52.3,197,71.8,3,100.0,377,377,76.6,100.0,118,31.3,118
Justin Britt,8699,C,SEA,12,0,29,68.0,100.0,111,29.8,111,59.5,1,100.0,372,372,55.1,100.0,230,61.8,230
Nick Martin,10684,C,HST,13,0,13,65.5,100.0,97,27.1,97,58.5,0,100.0,358,358,57.1,100.0,234,65.4,234
Tom Brady,698,QB,NE,13,0,19,60.1,100.0,197,55.3,197,60.1,0,94.9,356,375,60.1,100.0,118,33.1,118
Laken Tomlinson,9461,G,SF,13,0,28,63.8,100.0,75,21.1,75,64.9,1,100.0,355,355,64.5,100.0,247,69.6,247
Mike McGlinchey,46275,T,SF,13,0,28,79.5,100.0,75,21.2,75,81.4,1,100.0,354,354,73.3,100.0,246,69.5,246
Drew Brees,802,QB,NO,13,0,20,60.8,100.0,143,40.6,143,63.0,0,93.6,352,376,64.6,100.0,183,52.0,183
Joe Looney,7117,C,DAL,13,0,9,52.3,100.0,146,41.5,146,55.0,2,100.0,352,352,59.2,100.0,170,48.3,170
DeAndre Hopkins,7808,WR,HST,13,0,13,65.9,100.0,96,27.4,96,63.4,1,99.7,351,352,57.7,100.0,234,66.7,234
La'el Collins,9719,T,DAL,13,0,9,65.7,100.0,145,41.3,145,71.9,3,100.0,351,351,69.7,100.0,170,48.4,170
