player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Ryan Allen,8242,P,NE,11,46,46,4.19,38.74,45.85,11.9,0,0,7,5,19,60.4,13,66,10,0,41.3,227,19,46,192.53,1782,5,2109
Tress Way,8358,P,WAS,12,58,58,4.42,41.59,44.17,7.1,0,0,12,22,32,69.2,34,62,3,0,36.2,150,21,58,256.11,2412,0,2562
Pat O'Donnell,8826,P,CHI,12,46,46,4.42,40.11,45.46,8.1,1,0,8,14,6,64.7,21,65,1,0,39.1,146,18,47,203.26,1845,5,2091
Michael Palardy,9277,P,CAR,12,45,45,4.42,41.51,46.0,7.6,0,0,6,18,5,79.1,21,59,1,0,35.6,122,16,45,199.01,1868,4,2070
Bradley Pinion,9598,P,SF,12,53,53,4.51,39.53,43.23,8.2,1,0,4,21,28,66.5,20,64,7,0,35.8,156,19,54,239.11,2095,2,2291
Matt Darr,9812,,BUF,1,4,4,4.27,44.25,45.75,3.0,0,0,1,0,4,57.2,2,53,1,0,50.0,6,2,4,17.07,177,0,183
Matt Wile,9972,P,MIN,12,53,53,4.44,41.19,44.72,7.7,1,0,10,15,18,65.7,24,70,7,0,35.8,147,19,54,235.13,2183,2,2370
Jordan Berry,10236,P,PIT,12,51,51,4.4,38.94,44.55,15.1,0,0,10,18,25,67.5,23,69,5,0,29.4,226,15,51,224.24,1986,3,2272
Drew Kaser,10813,P,GB,4,13,13,4.23,38.08,48.38,16.3,1,0,2,2,12,60.5,7,66,1,0,53.8,114,7,14,55.02,495,1,629
Riley Dixon,10862,P,NYG,12,54,54,4.28,41.56,46.15,7.6,0,0,11,12,21,59.2,20,60,5,0,40.7,168,22,54,230.88,2244,4,2492
Lachlan Edwards,10869,P,NYJ,12,66,66,4.14,40.36,45.95,8.2,0,0,8,10,22,56.2,18,67,10,0,50.0,269,33,66,273.56,2664,5,3033
Rigoberto Sanchez,12130,P,IND,12,42,42,4.4,42.83,45.76,4.2,0,0,7,16,14,59.7,17,61,1,0,35.7,63,15,42,184.63,1799,3,1922
Matt Haack,12212,P,MIA,12,64,64,4.46,40.69,45.47,8.6,0,0,7,23,17,74.1,33,65,5,0,37.5,206,24,64,285.49,2604,5,2910
Cameron Johnston,12255,P,PHI,12,47,47,4.12,42.83,48.66,6.4,0,0,5,10,24,49.6,19,68,2,0,51.1,154,24,47,193.43,2013,6,2287
Johnny Townsend,22261,P,OAK,12,51,51,4.27,37.37,42.98,9.0,0,0,7,12,23,44.7,12,60,5,0,45.1,206,23,51,217.97,1906,4,2192
Corey Bojorquez,27626,P,BUF,8,45,45,4.26,40.24,45.07,6.9,1,0,8,9,4,53.0,23,60,4,0,44.4,137,20,46,191.53,1811,4,2028
Logan Cooke,29214,P,JAX,12,62,62,4.34,40.16,43.92,4.0,0,0,10,10,15,55.9,27,61,12,0,37.1,93,23,62,268.84,2490,7,2723
Michael Dickson,35381,P,SEA,12,55,55,4.25,44.2,48.71,7.4,0,0,7,7,29,74.9,24,69,11,0,50.9,208,28,55,233.61,2431,2,2679
Colby Wadman,38062,P,DEN,8,44,44,4.28,39.91,44.0,8.4,0,0,2,14,10,62.3,17,59,8,0,43.2,160,19,44,188.32,1756,1,1936
J.K. Scott,38809,P,GB,11,52,52,4.6,40.52,45.56,7.3,1,0,9,19,12,73.2,19,67,2,0,26.9,102,14,53,239.28,2107,8,2369
Trevor Daniel,38843,P,HST,12,52,52,4.29,39.23,43.88,6.8,0,0,6,17,13,60.7,27,61,3,0,40.4,142,21,52,223.07,2040,5,2282
