player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Matt Skura,11102,C,BLT,11,100.0,0,3,62.1,68.0,58.1,3,14,462,100.0,100.0,97.9,3,18,1,821,821,0,0,821,494,494,0,0,327,0
Marshal Yanda,3702,G,BLT,11,100.0,0,3,83.3,82.5,79.8,3,8,457,100.0,100.0,98.8,2,11,0,795,0,3,0,795,489,489,792,0,306,0
Donovan Smith,9467,T,TB,11,100.0,0,30,65.1,66.8,53.6,5,22,522,100.0,100.0,96.6,3,31,4,789,0,0,789,789,552,552,0,0,237,0
Ryan Jensen,7985,C,TB,11,100.0,0,30,58.2,71.5,58.2,8,10,522,100.0,100.0,98.3,7,18,0,789,789,0,0,789,552,552,0,0,237,0
Ali Marpet,9494,G,TB,11,100.0,0,30,75.7,80.9,70.0,8,11,522,100.0,100.0,97.8,2,21,2,789,0,789,0,789,552,552,0,0,237,0
Kevin Zeitler,7032,G,CLV,11,100.0,1,8,77.0,91.5,68.6,1,5,453,100.0,100.0,98.9,5,8,2,787,0,0,0,787,488,488,787,0,299,0
Joel Bitonio,8670,G,CLV,11,100.0,1,8,78.1,87.4,71.6,0,9,453,100.0,100.0,99.0,3,9,0,787,0,787,0,787,488,488,0,0,299,0
J.C. Tretter,7904,C,CLV,11,100.0,1,8,78.3,81.9,74.4,1,8,453,100.0,100.0,98.6,1,11,2,787,787,0,0,787,488,488,0,0,299,0
Chris Hubbard,8051,T,CLV,11,100.0,2,8,63.0,72.1,48.4,2,23,453,100.0,100.0,95.9,3,31,6,787,0,0,2,787,488,488,0,785,299,0
Ramon Foster,5229,G,PIT,11,100.0,0,25,72.9,83.3,62.8,1,16,503,100.0,100.0,98.1,1,18,1,781,0,780,0,781,540,540,0,0,241,0
Alejandro Villanueva,9091,T,PIT,11,99.9,1,25,81.0,83.6,66.6,1,4,502,99.8,99.8,98.5,5,10,5,780,0,0,780,781,539,540,0,0,241,0
Quenton Nelson,12954,G,IND,11,100.0,0,14,78.7,80.0,77.8,3,10,463,100.0,100.0,98.2,7,15,2,775,0,775,0,775,493,493,0,0,282,0
Maurkice Pouncey,5543,C,PIT,11,100.0,0,25,69.4,75.3,63.0,2,10,498,100.0,100.0,98.6,2,13,1,766,766,0,0,766,535,535,0,0,231,0
Joe Thuney,10712,G,NE,11,100.0,0,19,77.5,88.0,69.7,5,8,423,100.0,100.0,98.5,2,13,0,759,0,758,1,759,443,443,0,0,316,0
Rob Havenstein,9490,T,LA,11,100.0,0,26,84.1,75.6,84.1,1,16,423,100.0,100.0,97.8,0,18,1,752,0,0,0,752,447,447,0,751,305,0
Austin Blythe,10882,G,LA,11,100.0,0,26,85.3,80.1,81.2,2,14,423,100.0,100.0,98.1,0,16,0,752,10,17,0,752,447,447,724,0,305,0
Nick Martin,10684,C,HST,11,100.0,1,13,62.4,75.3,55.8,1,8,409,100.0,100.0,98.7,2,10,1,751,751,0,0,751,449,449,0,0,302,0
David Andrews,9948,C,NE,11,100.0,0,19,77.0,83.0,73.5,1,8,422,100.0,100.0,98.5,3,11,2,747,746,1,0,747,442,442,0,0,305,0
Jermey Parnell,5426,T,JAX,11,100.0,0,15,68.1,70.2,63.2,2,24,471,100.0,100.0,96.6,5,29,3,745,0,0,0,745,487,487,0,744,258,0
Jake Matthews,8641,T,ATL,11,100.0,0,2,81.2,87.0,65.4,6,11,488,100.0,100.0,97.8,1,19,2,744,0,0,744,744,514,514,0,0,230,0
Ryan Schraeder,8496,T,ATL,11,100.0,0,2,66.6,62.2,74.3,9,12,488,100.0,100.0,96.4,6,28,7,744,0,0,0,744,514,514,0,744,230,0
Andrew Whitworth,3000,T,LA,11,100.0,1,26,83.3,84.7,78.3,3,18,423,100.0,100.0,96.6,5,25,4,744,0,0,743,744,447,447,0,0,297,0
Alex Mack,4944,C,ATL,11,100.0,0,2,77.9,74.6,79.7,3,6,488,100.0,100.0,98.5,2,12,3,744,744,0,0,744,514,514,0,0,230,0
