player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,13,3,1,5,64.7,5,15,271,96.6,9.2,25,2,5.2,4,295,285,24,2,67.9,3,10,143,96.8,14.7,21,5.9,2,154,149,15
Terrell Suggs,1326,ED,BLT,13,5,1,3,67.3,6,26,339,86.6,11.8,40,4,7.1,8,418,362,40,1,63.5,4,13,169,88.7,13.6,23,8.0,5,204,181,22
Mike Adams,1972,S,CAR,13,0,0,5,68.3,2,5,29,5.9,13.8,4,1,12.1,0,523,31,7,0,58.7,0,3,11,5.0,18.2,2,13.6,0,238,12,3
Thomas Davis Sr.,2231,LB,CAR,9,1,0,5,76.1,2,5,53,18.6,13.2,7,0,6.6,0,312,58,7,0,72.9,1,4,22,18.5,22.7,5,11.4,0,130,24,5
Derrick Johnson,2232,LB,OAK,6,0,0,23,46.7,0,1,11,11.9,0.0,0,0,4.5,0,101,12,1,0,49.8,0,1,5,9.5,0.0,0,10.0,0,63,6,1
Lorenzo Alexander,2476,LB,BUF,13,3,0,4,71.5,2,23,197,74.8,16.2,32,0,9.9,7,278,208,32,2,65.2,1,13,112,83.9,17.9,20,9.8,4,143,120,18
Haloti Ngata,2957,DI,PHI,10,0,0,24,52.5,2,4,154,99.4,4.5,7,0,2.6,1,166,165,7,0,51.9,0,1,52,100.0,3.8,2,2.9,1,57,57,2
Johnathan Joseph,2969,CB,HST,12,0,0,13,59.1,0,0,1,0.2,0.0,0,1,0.0,0,437,1,0,0,,0,0,0,0.0,,0,,0,171,0,0
Frostee Rucker,3036,ED,OAK,12,1,0,23,48.9,4,9,179,97.9,5.6,10,0,3.6,0,192,188,13,1,55.2,1,3,48,100.0,10.4,5,4.2,0,49,49,4
Domata Peko Sr.,3068,DI,DEN,13,1,0,10,59.1,2,5,213,100.0,6.1,13,5,2.1,1,229,229,8,0,62.3,1,3,59,100.0,11.9,7,3.4,0,67,67,4
Kyle Williams,3079,DI,BUF,13,1,0,4,66.0,6,15,325,98.9,10.8,35,2,5.7,8,348,344,29,0,70.9,5,11,152,99.4,16.4,25,9.9,7,163,162,23
Antoine Bethea,3152,S,ARZ,13,0,0,1,56.5,2,4,29,6.4,6.9,2,3,17.2,2,514,33,8,0,49.0,0,1,8,5.0,0.0,0,18.8,1,199,10,2
Tom Johnson,3378,DI,MIN,11,0,0,18,63.8,2,10,181,99.5,10.5,19,1,5.5,4,189,188,16,0,67.0,2,8,90,100.0,15.6,14,10.0,4,94,94,14
Tramon Williams,3558,S,GB,13,0,0,12,51.0,0,3,14,2.6,7.1,1,1,10.7,0,531,14,3,0,52.2,0,3,12,5.8,8.3,1,12.5,0,206,12,3
Leon Hall,3634,CB,OAK,10,1,0,23,57.8,1,0,12,5.9,8.3,1,0,4.2,0,222,13,1,0,49.6,0,0,5,6.3,0.0,0,0.0,0,96,6,0
Reggie Nelson,3637,S,OAK,11,0,0,23,55.4,0,1,14,6.6,7.1,1,0,3.6,0,229,15,1,0,66.5,0,0,3,3.1,33.3,1,0.0,0,96,3,0
Eric Weddle,3653,S,BLT,13,1,1,3,71.3,3,2,24,4.5,12.5,3,1,14.6,1,557,25,6,0,57.0,1,0,8,3.0,12.5,1,6.3,0,267,8,1
Brandon Mebane,3701,DI,LAC,10,1,0,27,57.7,2,3,157,94.8,5.1,8,2,2.2,1,174,165,6,0,61.0,1,1,39,100.0,7.7,3,5.1,1,40,40,3
Corey Graham,3784,S,PHI,10,1,0,24,58.1,0,2,11,3.4,0.0,0,2,9.1,0,321,11,2,0,54.6,0,0,2,1.3,0.0,0,0.0,0,149,2,0
Chris Long,4316,ED,PHI,13,0,0,24,72.6,12,26,336,98.3,19.3,65,1,7.4,6,353,347,44,0,79.2,8,18,176,97.8,27.8,49,10.8,6,186,182,32
Calais Campbell,4364,ED,JAX,13,2,0,15,69.6,7,28,384,99.5,14.3,55,3,6.4,7,415,413,42,1,67.6,3,17,177,100.0,16.4,29,9.6,7,193,193,27
William Hayes,4417,ED,MIA,3,0,0,17,67.9,0,0,45,100.0,11.1,5,0,4.4,2,47,47,2,0,74.9,0,0,24,100.0,16.7,4,8.3,2,25,25,2
Brandon Carr,4454,CB,BLT,13,0,1,3,55.3,1,3,13,2.6,15.4,2,5,15.4,0,498,13,4,0,50.4,0,1,4,1.7,25.0,1,12.5,0,240,4,1
Wesley Woodyard,4583,LB,TEN,11,1,0,31,59.5,2,5,48,14.7,16.7,8,0,13.5,3,348,51,10,1,56.0,0,2,15,12.4,20.0,3,13.3,1,137,17,3
Cameron Wake,4907,ED,MIA,11,0,0,17,79.7,7,33,239,98.5,22.6,54,2,10.5,5,264,260,45,0,86.0,6,18,119,99.3,31.1,37,14.3,5,134,133,29
Brian Orakpo,4936,ED,TEN,13,3,0,31,63.4,6,21,292,84.6,11.0,32,0,5.3,2,363,307,29,2,65.0,5,13,121,84.1,14.9,18,8.3,1,151,127,19
Malcolm Jenkins,4937,S,PHI,13,2,0,24,60.6,0,6,47,8.1,10.6,5,1,8.5,1,583,47,7,0,62.3,0,2,14,5.3,14.3,2,14.3,1,263,14,3
Clay Matthews,4949,ED,GB,13,0,0,12,64.8,7,18,295,81.9,11.2,33,3,5.6,4,382,313,29,0,70.3,4,8,117,80.3,16.2,19,8.5,4,157,126,16
Ziggy Hood,4955,DI,MIA,9,1,0,17,66.6,0,9,95,100.0,11.6,11,0,4.7,0,98,98,9,1,75.6,0,8,36,100.0,22.2,8,11.1,0,37,37,8
Patrick Chung,4957,S,NE,12,0,0,19,57.9,1,5,38,7.7,5.3,2,3,10.5,1,492,38,7,0,52.0,0,1,13,5.4,7.7,1,3.8,0,240,13,1
Connor Barwin,4969,ED,NYG,13,3,0,21,56.6,3,7,154,95.9,7.1,11,0,3.9,1,169,162,11,2,53.0,0,4,74,96.3,6.8,5,2.7,0,82,79,4
Mike Mitchell,4970,S,IND,6,0,0,14,56.7,0,0,3,2.5,0.0,0,0,0.0,0,119,3,0,0,58.5,0,0,1,1.7,0.0,0,0.0,0,58,1,0
Michael Johnson,4993,ED,CIN,12,1,0,7,48.2,2,7,171,99.5,6.4,11,1,3.2,1,187,186,10,0,51.1,0,3,70,100.0,8.6,6,3.6,1,76,76,4
Glover Quin,5035,S,DET,13,0,0,11,62.8,1,0,6,1.4,0.0,0,1,25.0,1,421,6,2,0,73.3,0,0,1,0.5,0.0,0,100.0,1,190,1,1
Jason McCourty,5127,CB,NE,13,0,1,19,52.2,0,0,4,0.8,0.0,0,1,0.0,0,487,4,0,0,59.1,0,0,1,0.4,0.0,0,0.0,0,240,1,0
Captain Munnerlyn,5140,CB,CAR,13,0,2,5,64.2,1,3,32,8.3,9.4,3,4,9.4,1,400,33,5,0,73.7,1,2,12,5.7,16.7,2,20.8,1,211,12,4
Ricky Jean Francois,5168,DI,DET,13,0,1,11,57.5,0,9,158,100.0,7.0,11,1,4.1,2,166,166,11,0,62.0,0,5,57,100.0,10.5,6,6.1,1,59,59,6
Clinton McDonald,5173,DI,OAK,12,0,0,23,52.2,0,4,146,99.4,4.8,7,0,2.7,2,158,157,6,0,56.5,0,1,50,100.0,8.0,4,3.0,1,54,54,2
Steve McLendon,5232,DI,NYJ,13,1,1,22,63.8,0,9,162,100.0,8.0,13,3,3.4,1,173,173,10,0,69.0,0,4,45,100.0,15.6,7,6.7,1,48,48,5
Michael Bennett,5273,ED,PHI,13,0,2,24,76.8,17,26,395,97.9,15.4,61,5,8.0,10,419,410,53,0,70.8,9,10,195,99.0,15.9,31,7.4,5,205,203,24
Ramon Humber,5310,LB,NE,4,0,0,19,51.8,0,0,5,12.8,0.0,0,0,0.0,0,39,5,0,0,52.9,0,0,4,21.1,0.0,0,0.0,0,19,4,0
Ndamukong Suh,5527,DI,LA,13,2,1,26,66.5,7,29,433,99.6,11.8,51,8,5.1,4,463,461,40,2,67.9,3,18,211,100.0,15.6,33,6.9,4,228,228,25
Gerald McCoy,5528,DI,TB,11,0,1,30,67.3,10,16,339,99.7,12.4,42,4,5.6,6,358,357,32,0,71.9,8,11,154,100.0,18.2,28,8.1,3,164,164,22
Tyson Alualu,5535,DI,PIT,12,0,0,25,58.5,0,10,141,99.3,7.1,10,0,3.5,0,149,148,10,0,61.2,0,7,65,100.0,12.3,8,5.4,0,68,68,7
Brandon Graham,5538,ED,PHI,13,1,0,24,81.8,6,42,403,98.1,16.9,68,1,7.2,5,428,420,53,1,85.9,2,27,183,99.0,24.0,44,10.1,4,197,195,33
Earl Thomas III,5539,S,SEA,4,0,0,29,64.0,0,1,4,2.8,25.0,1,1,12.5,0,144,4,1,0,54.5,0,1,3,4.5,0.0,0,16.7,0,67,3,1
Jason Pierre-Paul,5540,ED,TB,13,1,3,30,61.4,8,19,419,96.7,9.5,40,7,6.1,12,460,445,39,1,65.4,6,11,180,96.5,13.3,24,7.5,5,200,193,22
