player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Julio Jones,6158,WR,ATL,14,148,0,2,0,0.0,1,83.3,,0,0,16.7,1,4,0,29.2,78.4,0,35,0.0,0,31,5,100.0,31,152.1,6,4.1,2,66,65,13.0,13.2,2.13,13.3,0,63.0,33.3,1,3,10.5,2,13,0,79.3,88.3,2,33,0.0,0,116,17,95.7,111,64.1,27,18.2,0,262,49,2.9,15.4,2.36
Antonio Brown,5718,WR,PIT,14,146,0,25,0,0.6,6,92.0,100.0,1,1,0.0,0,7,0,93.5,80.5,0,31,0.0,0,92,23,94.6,87,128.9,25,17.1,4,136,133,5.8,5.9,1.56,7.5,4,71.8,20.0,1,5,0.0,0,16,0,92.0,77.3,3,43,0.0,0,135,28,94.8,128,91.8,39,26.7,4,260,119,4.3,9.3,2.03
Davante Adams,8688,WR,GB,14,145,0,12,0,0.1,3,100.0,,0,0,0.0,0,2,0,93.0,67.8,0,25,0.0,0,67,19,98.5,66,107.7,19,13.1,1,107,106,5.6,5.6,1.62,11.0,1,74.2,33.3,1,3,4.2,1,16,0,84.4,91.6,0,38,0.0,0,127,23,92.9,118,137.2,31,21.4,3,305,138,6.0,13.3,2.58
Adam Thielen,8288,WR,MIN,14,139,0,18,0,-1.6,0,100.0,,0,0,0.0,0,2,1,91.1,45.5,0,35,0.0,0,50,7,98.0,49,107.7,7,5.0,0,69,80,11.4,9.9,1.41,8.5,4,78.0,40.0,4,10,5.9,4,37,1,90.1,90.2,2,45,0.3,1,354,64,95.8,339,119.3,82,59.0,7,676,266,4.2,10.6,1.99
JuJu Smith-Schuster,11817,WR,PIT,14,137,0,25,0,-0.7,0,82.4,0.0,0,1,0.0,0,7,0,92.5,65.7,1,12,0.0,0,90,14,95.6,86,75.7,17,12.4,1,57,67,4.8,4.1,0.66,8.4,1,67.5,52.4,11,21,5.3,3,34,0,77.8,81.0,3,75,0.0,0,406,54,94.6,384,98.3,80,58.4,4,747,350,6.5,13.8,1.95
Zach Ertz,7816,TE,PHI,14,134,0,24,0,-2.7,0,66.7,0.0,0,1,0.0,0,0,0,84.5,35.6,0,2,21.5,14,65,2,75.4,49,70.1,3,2.2,0,2,6,3.0,1.0,0.04,8.2,1,75.4,44.4,4,9,3.9,2,25,0,72.6,76.8,2,34,1.4,4,282,49,92.6,261,87.7,65,48.5,0,556,148,3.0,11.3,2.13
DeAndre Hopkins,7808,WR,HST,14,132,0,13,0,-2.7,0,88.9,,0,0,0.0,0,1,0,92.0,62.2,0,16,0.0,0,45,8,91.1,41,82.9,9,6.8,0,35,56,7.0,4.4,0.85,9.8,3,87.5,75.0,6,8,0.0,0,17,0,92.7,92.8,0,49,0.0,0,121,28,99.2,120,153.6,32,24.2,4,364,94,3.4,13.0,3.03
Michael Thomas,10681,WR,NO,14,127,0,20,0,-2.0,2,77.8,0.0,0,1,12.5,1,2,0,39.4,49.3,0,9,0.0,0,58,7,96.6,56,116.2,9,7.1,1,16,31,4.4,2.3,0.29,9.1,6,88.4,71.4,5,7,2.6,1,22,0,90.4,92.1,0,72,0.7,1,150,38,92.0,138,137.2,43,33.9,3,488,167,4.4,12.8,3.54
Stefon Diggs,9579,WR,MIN,13,125,0,18,0,-1.7,3,94.1,,0,0,0.0,0,6,0,92.7,91.7,1,34,0.0,0,45,16,97.8,44,68.6,17,13.6,0,108,135,8.4,6.8,2.45,5.2,1,86.7,75.0,3,4,0.0,0,12,0,92.3,84.4,1,34,0.0,0,126,26,96.0,121,112.4,30,24.0,2,269,167,6.4,10.3,2.22
Travis Kelce,7844,TE,KC,14,121,0,16,0,-1.2,0,90.0,,0,0,0.0,0,5,0,91.6,71.8,0,43,13.0,10,77,9,81.8,63,138.3,10,8.3,1,92,113,12.6,10.2,1.46,9.8,4,80.4,55.6,5,9,4.3,2,29,2,80.0,92.0,2,43,0.0,0,245,45,91.0,223,125.1,56,46.3,4,665,278,6.2,14.8,2.98
Jarvis Landry,8698,WR,CLV,14,120,0,8,0,-1.4,0,100.0,100.0,1,1,0.0,0,1,0,91.8,49.1,0,7,0.0,0,70,10,92.9,65,80.4,10,8.3,0,33,47,4.7,3.3,0.51,10.8,3,54.8,35.7,5,14,9.1,4,18,0,81.6,66.2,2,51,0.3,1,389,40,91.0,354,69.9,73,60.8,2,429,111,2.8,10.7,1.21
Odell Beckham Jr.,8647,WR,NYG,12,119,0,21,0,-0.8,3,100.0,,0,0,0.0,0,0,0,90.9,63.8,0,12,0.0,0,37,4,94.6,35,93.8,4,3.4,0,26,29,7.3,6.5,0.74,8.6,4,74.1,33.3,2,6,0.0,0,13,0,87.2,88.5,1,30,0.0,0,144,20,93.8,135,105.8,27,22.7,2,212,92,4.6,10.6,1.57
Robert Woods,7822,WR,LA,14,117,0,26,0,-2.7,2,100.0,,0,0,0.0,0,3,0,91.8,56.1,0,20,1.5,1,65,9,89.2,58,103.7,9,7.7,0,80,104,11.6,8.9,1.38,11.5,1,65.5,50.0,6,12,0.0,0,25,0,91.6,87.2,1,36,1.3,4,313,36,93.6,293,103.7,55,47.0,3,482,167,4.6,13.4,1.65
Mike Evans,8642,WR,TB,14,116,0,30,0,,0,,,0,0,,0,0,0,,39.2,0,0,0.0,0,33,0,90.9,30,0.0,0,0.0,0,0,0,,,0.0,13.1,1,56.3,50.0,1,2,10.0,1,5,0,48.2,78.7,4,25,0.0,0,108,9,91.7,99,45.1,16,13.8,0,137,29,3.2,15.2,1.38
Tyreek Hill,10799,WR,KC,14,115,0,16,0,-3.7,1,90.0,,0,0,0.0,0,2,0,91.6,59.0,0,21,0.0,0,77,9,94.8,73,88.3,10,8.7,0,52,88,9.8,5.8,0.71,15.3,6,72.4,75.0,9,12,8.7,4,27,0,67.2,90.7,3,75,0.0,0,244,42,96.3,235,132.5,58,50.4,8,734,244,5.8,17.5,3.12
Keenan Allen,7857,WR,LAC,14,113,0,27,0,-1.0,1,100.0,,0,0,0.0,0,3,0,91.4,79.5,0,16,0.0,0,34,8,100.0,34,95.3,8,7.1,0,55,63,7.9,6.9,1.62,8.8,3,80.4,71.4,5,7,4.7,2,27,0,82.8,90.5,1,27,0.0,0,228,41,96.9,221,108.4,51,45.1,2,451,177,4.3,11.0,2.04
Christian McCaffrey,11763,HB,CAR,14,108,0,5,0,-5.3,4,95.7,,0,0,0.0,0,4,1,93.4,90.7,0,32,11.1,6,54,22,87.0,47,87.0,23,21.3,0,112,227,10.3,5.1,2.38,4.6,1,70.6,,0,0,0.0,0,3,0,92.7,86.4,0,34,0.0,0,56,12,96.4,54,80.5,17,15.7,0,80,39,3.3,6.7,1.48
James White,8765,HB,NE,14,107,0,19,0,-3.7,3,100.0,,0,0,0.0,0,11,0,93.7,99.9,0,37,0.0,0,51,26,100.0,51,117.3,26,24.3,1,236,332,12.8,9.1,4.63,0.8,0,77.8,,0,0,0.0,0,3,0,90.1,86.9,0,12,0.0,0,32,7,96.9,31,122.7,9,8.4,1,41,41,5.9,5.9,1.32
Tyler Boyd,10689,WR,CIN,14,103,0,7,0,-2.8,0,100.0,,0,0,0.0,0,3,0,91.6,64.1,0,36,0.0,0,50,9,96.0,48,100.9,9,8.7,0,74,99,11.0,8.2,1.54,9.8,4,69.3,41.7,5,12,3.7,2,34,0,90.7,87.6,0,49,0.0,0,394,52,92.9,366,113.9,75,72.8,3,733,314,6.0,14.1,2.0
George Kittle,11901,TE,SF,14,103,0,28,0,-3.3,0,91.7,,0,0,8.3,1,5,0,64.7,89.3,0,45,6.8,3,44,11,88.6,39,110.1,12,11.7,0,125,159,14.5,11.4,3.21,9.2,1,58.6,50.0,3,6,10.5,2,12,0,47.1,69.8,1,36,0.0,0,154,17,91.6,141,77.7,29,28.2,1,206,74,4.4,12.1,1.46
