player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,8,3,1,5,69.0,4,12,180,96.9,11.1,20,2,5.6,2,196,190,18,2,73.1,3,10,96,96.2,18.8,18,7.8,1,105,101,14
Terrell Suggs,1326,ED,BLT,9,3,1,3,67.9,2,17,218,85.8,12.8,28,3,7.1,6,268,230,25,1,63.0,2,10,114,89.0,14.0,16,7.9,3,136,121,15
Mike Adams,1972,S,CAR,8,0,0,5,72.7,1,4,22,6.9,9.1,2,1,11.4,0,349,24,5,0,59.9,0,2,7,4.7,14.3,1,14.3,0,170,8,2
Thomas Davis Sr.,2231,LB,CAR,4,0,0,5,78.1,2,3,23,17.6,17.4,4,0,10.9,0,148,26,5,0,80.7,1,3,13,21.4,30.8,4,15.4,0,70,15,4
Derrick Johnson,2232,LB,OAK,6,0,0,23,46.7,0,1,11,11.9,0.0,0,0,4.5,0,101,12,1,0,49.8,0,1,5,9.5,0.0,0,10.0,0,63,6,1
Lorenzo Alexander,2476,LB,BUF,9,2,0,4,73.4,1,20,140,74.2,19.3,27,0,11.1,5,198,147,26,1,68.2,1,11,83,81.5,20.5,17,10.8,3,108,88,15
Haloti Ngata,2957,DI,PHI,5,0,0,24,53.4,1,2,84,100.0,4.8,4,0,3.0,1,91,91,4,0,53.3,0,0,25,100.0,4.0,1,4.0,1,29,29,1
Frostee Rucker,3036,ED,OAK,7,1,0,23,54.4,2,4,100,98.2,5.0,5,0,3.0,0,109,107,6,1,63.8,1,1,25,100.0,12.0,3,4.0,0,26,26,2
Domata Peko Sr.,3068,DI,DEN,9,0,0,10,56.2,1,3,144,100.0,4.9,7,3,2.1,1,153,153,5,0,62.7,1,1,37,100.0,10.8,4,2.7,0,42,42,2
Kyle Williams,3079,DI,BUF,9,0,0,4,63.4,3,12,233,99.2,10.3,24,1,5.8,6,249,247,21,0,68.3,3,10,116,100.0,15.5,18,9.9,5,123,123,18
