player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Matt Skura,11102,C,BLT,15,100.0,0,3,59.0,67.3,55.3,3,22,578,100.0,100.0,97.5,4,27,2,1111,1111,0,0,1111,620,620,0,0,491,0
Marshal Yanda,3702,G,BLT,15,100.0,0,3,83.8,83.3,79.1,3,11,573,100.0,100.0,98.8,2,14,0,1085,0,4,0,1085,615,615,1081,0,470,0
Quenton Nelson,12954,G,IND,15,100.0,0,14,78.7,81.8,76.7,4,16,642,100.0,100.0,98.1,9,22,2,1057,0,1057,0,1057,687,687,0,0,370,0
Ali Marpet,9494,G,TB,15,100.0,0,30,77.1,80.1,72.0,10,16,688,100.0,100.0,97.7,2,29,3,1056,0,1055,0,1056,732,732,0,0,324,0
Donovan Smith,9467,T,TB,15,100.0,1,30,65.8,68.6,53.5,9,31,688,100.0,100.0,96.1,7,47,7,1056,0,0,1055,1056,732,732,0,0,324,0
Ryan Jensen,7985,C,TB,15,100.0,0,30,57.3,70.3,55.2,10,12,688,100.0,100.0,98.3,11,23,1,1055,1055,0,0,1055,732,732,0,0,323,0
Joe Thuney,10712,G,NE,15,100.0,0,19,75.9,88.2,67.9,5,14,564,100.0,100.0,98.3,4,19,0,1052,0,1051,1,1052,593,593,0,0,459,0
Ramon Foster,5229,G,PIT,15,100.0,0,25,73.4,86.0,61.0,2,19,679,100.0,100.0,98.3,2,22,1,1048,0,1047,0,1048,729,729,0,0,319,0
Alejandro Villanueva,9091,T,PIT,15,99.9,1,25,81.6,83.6,66.3,3,14,678,99.9,99.9,98.0,6,22,5,1047,0,0,1047,1048,728,729,0,0,319,0
David Andrews,9948,C,NE,15,100.0,0,19,75.5,83.9,71.4,2,10,563,100.0,100.0,98.6,4,14,2,1040,1039,1,0,1040,592,592,0,0,448,0
Maurkice Pouncey,5543,C,PIT,15,100.0,0,25,73.6,78.4,67.3,3,13,674,100.0,100.0,98.5,3,18,2,1033,1033,0,0,1033,724,724,0,0,309,0
Joel Bitonio,8670,G,CLV,15,100.0,1,8,80.3,87.1,73.7,0,12,596,100.0,100.0,98.8,4,13,1,1032,0,1032,0,1032,650,650,0,0,382,0
Chris Hubbard,8051,T,CLV,15,100.0,2,8,65.0,73.2,49.6,2,32,596,100.0,100.0,96.1,3,40,6,1032,0,0,2,1032,650,650,0,1030,382,0
Kevin Zeitler,7032,G,CLV,15,100.0,1,8,76.9,91.8,67.7,1,6,596,100.0,100.0,98.9,7,10,3,1032,0,0,0,1032,650,650,1032,0,382,0
J.C. Tretter,7904,C,CLV,15,100.0,1,8,77.0,84.4,70.8,1,11,596,100.0,100.0,98.7,1,14,2,1032,1032,0,0,1032,650,650,0,0,382,0
Rob Havenstein,9490,T,LA,15,100.0,1,26,84.3,74.5,86.6,4,23,589,100.0,100.0,97.4,2,29,2,1028,0,0,0,1028,626,626,0,1027,402,0
Austin Blythe,10882,G,LA,15,100.0,1,26,76.7,73.9,72.3,5,24,589,100.0,100.0,97.5,2,29,0,1028,10,17,0,1028,626,626,1000,0,402,0
Trent Brown,9677,T,NE,15,100.0,4,19,70.4,67.7,68.3,11,20,545,100.0,100.0,96.6,8,34,3,1022,0,0,1019,1022,572,572,0,0,450,3
Corey Linsley,8796,C,GB,15,100.0,1,12,79.3,84.6,73.9,2,11,682,100.0,100.0,98.5,1,17,4,1018,1018,0,0,1018,727,727,0,0,291,0
Nick Martin,10684,C,HST,15,100.0,1,13,65.3,79.5,56.9,3,11,581,100.0,100.0,98.6,2,15,1,1017,1017,0,0,1017,630,630,0,0,387,0
Brandon Brooks,7078,G,PHI,15,100.0,0,24,77.6,86.1,70.2,2,9,613,100.0,100.0,99.1,4,11,0,1016,0,0,0,1016,655,655,1016,0,361,0
