player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Brandon Scherff,9438,G,WAS,1,0,32,53.7,100.0,17,43.6,17,73.8,0,100.0,39,39,81.2,100.0,17,43.6,17
Morgan Moses,8701,T,WAS,1,0,32,59.9,100.0,17,43.6,17,74.2,0,100.0,39,39,75.4,100.0,17,43.6,17
Chase Roullier,11954,C,WAS,1,1,32,65.0,100.0,17,43.6,17,59.4,1,100.0,39,39,54.6,100.0,17,43.6,17
Shawn Lauvao,5616,G,WAS,1,0,32,53.1,100.0,17,43.6,17,54.8,0,100.0,39,39,58.5,100.0,17,43.6,17
Trent Williams,5529,T,WAS,1,0,32,88.6,100.0,17,44.7,17,76.8,1,100.0,38,38,51.3,100.0,17,44.7,17
Spencer Long,8713,C,NYJ,1,0,22,64.5,100.0,6,16.7,6,62.5,0,100.0,36,36,60.1,100.0,23,63.9,23
Brian Winters,7853,G,NYJ,1,0,22,62.4,100.0,6,16.7,6,76.6,0,100.0,36,36,73.2,100.0,23,63.9,23
James Carpenter,6177,G,NYJ,1,0,22,57.5,100.0,6,16.7,6,60.4,0,100.0,36,36,61.4,100.0,23,63.9,23
Brandon Shell,10792,T,NYJ,1,0,22,66.9,100.0,6,16.7,6,59.0,0,100.0,36,36,64.0,100.0,23,63.9,23
Kelvin Beachum,7229,T,NYJ,1,0,22,55.4,100.0,6,16.7,6,47.9,0,100.0,36,36,57.6,100.0,23,63.9,23
Alex Smith,2218,QB,WAS,1,0,32,60.0,100.0,17,48.6,17,60.0,0,89.7,35,39,60.0,94.1,16,45.7,17
Alex Lewis,10764,G,BLT,1,0,3,44.4,100.0,15,42.9,15,42.2,1,100.0,35,35,47.3,100.0,15,42.9,15
Ronnie Stanley,10640,T,BLT,1,0,3,57.9,100.0,15,42.9,15,50.9,0,100.0,35,35,49.3,100.0,15,42.9,15
Matt Skura,11102,C,BLT,1,0,3,56.4,100.0,15,42.9,15,47.5,0,100.0,35,35,45.4,100.0,15,42.9,15
Alejandro Villanueva,9091,T,PIT,1,0,25,63.0,100.0,14,41.2,14,57.7,0,100.0,34,34,53.7,100.0,14,41.2,14
Maurkice Pouncey,5543,C,PIT,1,0,25,57.1,100.0,14,41.2,14,62.3,1,100.0,34,34,62.1,100.0,14,41.2,14
Ramon Foster,5229,G,PIT,1,0,25,62.9,100.0,14,41.2,14,56.5,0,100.0,34,34,71.3,100.0,14,41.2,14
Marcus Gilbert,6215,T,PIT,1,0,25,67.2,100.0,14,41.2,14,64.7,1,100.0,34,34,67.5,100.0,14,41.2,14
Antonio Brown,5718,WR,PIT,1,0,25,62.5,100.0,14,42.4,14,63.3,0,100.0,33,33,62.3,100.0,14,42.4,14
Trent Brown,9677,T,NE,1,0,19,62.4,100.0,15,46.9,15,62.2,0,100.0,32,32,64.5,100.0,12,37.5,12
Connor McGovern,10778,G,DEN,1,0,10,60.0,100.0,17,53.1,17,58.9,0,100.0,32,32,58.4,100.0,14,43.8,14
Matt Paradis,8841,C,DEN,1,0,10,70.2,100.0,17,53.1,17,83.3,0,100.0,32,32,79.2,100.0,14,43.8,14
Jared Veldheer,5594,T,DEN,1,0,10,77.3,100.0,17,53.1,17,66.9,0,100.0,32,32,53.8,100.0,14,43.8,14
Rob Gronkowski,5567,TE,NE,1,0,19,58.8,100.0,15,46.9,15,57.7,0,100.0,32,32,60.7,100.0,12,37.5,12
Taylor Moton,11819,T,CAR,1,0,5,55.5,100.0,13,40.6,13,66.8,0,100.0,32,32,75.7,100.0,11,34.4,11
Shaq Mason,9564,G,NE,1,0,19,69.5,100.0,15,46.9,15,76.6,0,100.0,32,32,78.2,100.0,12,37.5,12
Case Keenum,7323,QB,DEN,1,0,10,60.0,100.0,17,53.1,17,60.0,0,100.0,32,32,60.0,100.0,14,43.8,14
Garett Bolles,11775,T,DEN,1,0,10,76.9,100.0,17,53.1,17,73.8,0,100.0,32,32,63.9,100.0,14,43.8,14
Ben Roethlisberger,1732,QB,PIT,1,0,25,60.0,100.0,14,43.8,14,60.0,0,94.1,32,34,60.0,100.0,14,43.8,14
Ron Leary,7338,G,DEN,1,0,10,61.9,100.0,17,53.1,17,68.9,0,100.0,32,32,58.6,100.0,14,43.8,14
Greg Van Roten,7746,G,CAR,1,0,5,65.8,100.0,13,40.6,13,59.2,0,100.0,32,32,52.9,100.0,11,34.4,11
David DeCastro,7640,G,PIT,1,0,25,58.2,100.0,14,43.8,14,57.8,0,100.0,32,32,53.7,100.0,12,37.5,12
David Andrews,9948,C,NE,1,0,19,61.2,100.0,15,46.9,15,73.6,0,100.0,32,32,80.4,100.0,12,37.5,12
Joe Thuney,10712,G,NE,1,0,19,64.1,100.0,15,46.9,15,67.5,0,100.0,32,32,68.6,100.0,12,37.5,12
Trai Turner,8727,G,CAR,1,0,5,59.3,100.0,13,40.6,13,63.8,0,100.0,32,32,57.6,100.0,11,34.4,11
Desmond Harrison,15466,T,CLV,1,0,8,47.1,100.0,13,41.9,13,41.7,0,100.0,31,31,44.5,100.0,15,48.4,15
