player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Siran Neal,27130,S,BUF,2,0,4,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,33.3,1,3,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Malcolm Butler,9040,CB,TEN,5,0,31,0,1,0,0,0,0,0.0,0,0,,0,0,0,1,1.1,2,181,2,75.0,0,0,1,1,100.0,2,2,75.0,1,1,0,1,1,0
D.J. Swearinger Sr.,7838,S,WAS,4,0,32,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.7,1,153,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Akeem King,9682,CB,SEA,2,0,29,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,2.4,1,41,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Kavon Frazier,10846,S,DAL,4,0,9,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,2.1,2,95,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Isaiah Johnson,9753,S,LA,1,0,26,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,20.0,1,5,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Skai Moore,21605,LB,IND,2,0,14,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,6.7,1,15,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Glover Quin,5035,S,DET,5,0,11,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0.6,1,168,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Mackensie Alexander,10688,CB,MIN,4,0,18,1,2,0,1,1,0,60.0,3,2,33.3,0,0,0,0,5.4,5,93,4,50.0,0,0,1,0,40.0,2,2,75.0,1,1,0,1,1,0
Ben Gedeon,11875,LB,MIN,5,0,18,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,4.3,1,23,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
