player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julius Peppers,1010,ED,CAR,5,4,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,16,0,0,0,0,0,0,,,0,0,,,4.9,,,0,0,,66.0,0,,0.0,0,0,0.0,0,4,100.0,82,2,1,0,0,0,0,0.0,
Terrell Suggs,1326,ED,BLT,6,24,0,3,0,,,12.7,,,0,0,,78.0,0,,66.7,2,0,0.0,0,8,33.3,63,2,1,0,0,0,0,0.0,,0,0,7.5,50.0,14.2,7.5,3.8,0,0,0.0,37.6,0,15,100.0,1,0,64.6,2,15,62.5,106,3,0,4,0,20,14,1.3,10.0
Mike Adams,1972,S,CAR,5,198,0,5,1,9.5,100.0,92.9,17.5,17.5,0,0,0.0,56.9,0,17,0.0,0,0,118.8,2,39,19.7,42,0,0,2,0,33,14,0.9,16.5,0,0,11.5,62.5,94.9,29.2,18.3,0,0,0.0,71.6,2,31,0.0,0,0,56.8,5,150,75.8,158,3,8,8,0,81,25,0.6,16.2
Adam Jones,2223,CB,DEN,4,83,0,10,1,3.1,100.0,100.0,4.0,4.0,0,0,0.0,34.1,0,30,37.5,3,0,107.1,7,30,36.1,30,1,4,7,0,68,46,2.4,9.7,0,0,12.3,50.0,100.0,21.0,10.5,0,1,25.0,74.2,0,5,0.0,0,1,56.3,2,45,54.2,45,0,3,4,0,8,2,0.2,4.0
Thomas Davis Sr.,2231,LB,CAR,1,35,0,5,0,9.0,0.0,100.0,,2.0,0,1,100.0,91.4,0,,,0,1,39.6,0,3,8.6,3,0,0,1,0,0,0,0.0,,0,0,11.8,60.0,88.2,10.0,6.0,0,1,20.0,62.9,0,21,0.0,0,1,94.6,3,30,85.7,34,1,2,5,0,51,13,1.7,17.0
Derrick Johnson,2232,LB,OAK,6,89,0,23,0,,,69.0,,,0,0,,71.8,0,,0.0,0,0,0.0,0,20,22.5,29,0,2,0,0,0,0,0.0,,0,0,8.7,100.0,95.2,18.0,18.0,0,0,0.0,63.3,0,11,28.6,2,0,106.9,3,59,66.3,62,4,5,3,0,29,3,0.5,9.7
Lorenzo Alexander,2476,LB,BUF,6,30,0,4,0,,,0.0,,,0,0,,68.5,1,,0.0,0,0,0.0,0,0,0.0,22,1,1,0,0,0,0,,,0,1,2.4,71.4,26.6,5.8,4.1,0,1,14.3,91.2,0,6,14.3,1,1,74.1,5,29,96.7,109,5,5,7,0,20,17,0.7,4.0
Johnathan Joseph,2969,CB,HST,6,242,0,13,0,10.9,51.9,100.0,7.5,3.9,0,2,7.4,60.3,0,42,0.0,0,2,84.0,14,114,47.1,114,4,12,27,1,171,58,1.6,12.2,0,2,7.8,66.7,100.0,9.4,6.3,0,1,5.6,79.1,1,40,23.5,4,1,73.4,12,116,47.9,116,4,11,18,0,168,67,1.5,14.0
Frostee Rucker,3036,ED,OAK,5,1,0,23,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,20,0,0,0,0,0,0,,,0,0,,,1.9,,,0,0,,60.2,0,,0.0,0,0,0.0,0,1,100.0,54,0,1,0,0,0,0,0.0,
Kyle Williams,3079,DI,BUF,6,1,0,4,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,23,0,0,0,0,0,0,,,0,1,,,0.7,,,0,0,,62.9,0,,0.0,0,0,0.0,0,1,100.0,142,5,2,0,0,0,0,0.0,
Antoine Bethea,3152,S,ARZ,6,235,0,1,0,-5.0,100.0,82.2,35.0,35.0,0,0,0.0,63.3,0,18,0.0,0,0,118.8,1,37,15.7,45,0,3,1,0,18,23,0.5,18.0,0,3,7.5,92.3,93.6,14.0,12.9,0,0,0.0,72.4,0,21,8.7,2,0,97.1,12,175,74.5,187,4,18,13,0,95,54,0.6,7.9
Tramon Williams,3558,S,GB,6,236,0,12,0,11.4,58.3,100.0,14.4,8.4,0,1,8.3,56.0,0,30,33.3,1,0,123.3,7,108,45.8,108,0,2,12,2,95,33,0.9,13.6,0,0,9.8,61.5,99.2,13.6,8.4,0,0,0.0,80.4,0,12,7.1,1,0,70.4,8,118,50.0,119,7,13,13,0,53,20,0.5,6.6
Brent Grimes,3589,CB,TB,3,110,0,30,0,14.1,75.0,100.0,5.7,4.3,0,0,0.0,29.2,0,28,12.5,1,0,156.3,6,36,32.7,36,1,7,8,1,107,47,3.1,17.8,0,0,14.6,70.0,100.0,9.4,6.6,0,0,0.0,57.4,0,43,0.0,0,0,97.5,7,69,62.7,69,0,4,10,0,89,21,1.3,12.7
Leon Hall,3634,CB,OAK,6,171,0,23,0,9.1,85.7,98.0,7.3,6.3,0,1,14.3,57.1,0,21,28.6,2,1,113.1,6,48,28.1,49,2,5,7,0,78,41,1.8,13.0,0,0,4.2,91.7,93.9,9.3,8.5,0,0,0.0,59.4,0,59,12.5,1,0,118.8,11,108,63.2,115,4,7,12,0,162,109,1.6,14.7
Reggie Nelson,3637,S,OAK,6,159,0,23,0,11.5,100.0,93.2,18.5,18.5,0,0,0.0,67.1,0,20,0.0,0,0,116.7,2,41,25.8,44,1,1,2,0,24,1,0.6,12.0,0,0,15.6,40.0,92.1,48.5,19.4,0,0,0.0,70.1,1,49,12.5,1,0,81.3,2,105,66.0,114,0,7,5,1,55,24,0.6,27.5
Eric Weddle,3653,S,BLT,6,243,0,3,0,1.5,100.0,98.7,34.5,34.5,0,0,0.0,61.6,0,3,0.0,0,0,79.2,2,78,32.1,79,1,6,2,0,6,3,0.1,3.0,0,0,11.6,25.0,94.4,73.5,18.4,0,1,12.5,68.9,0,9,20.0,2,1,39.6,2,153,63.0,162,2,8,8,0,9,7,0.1,4.5
Brandon Mebane,3701,DI,LAC,6,4,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,4,0,0,0,0,0,0,,,0,0,,,2.4,,,0,0,,75.3,0,,0.0,0,0,0.0,0,2,50.0,84,1,1,0,0,0,0,0.0,
Corey Graham,3784,S,PHI,5,134,0,24,1,,,83.7,,,0,0,,73.3,0,,0.0,0,0,0.0,0,36,26.9,43,1,3,0,0,0,0,0.0,,0,1,12.0,66.7,100.0,19.5,13.0,1,0,0.0,44.7,0,19,14.3,1,0,81.9,4,81,60.4,81,1,5,6,0,35,17,0.4,8.8
Chris Long,4316,ED,PHI,6,3,0,24,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,43,1,0,0,0,0,0,,,0,0,0.0,100.0,3.0,3.0,3.0,0,0,0.0,42.8,0,2,50.0,1,0,79.2,1,3,100.0,101,1,1,1,0,2,2,0.7,2.0
Dominique Rodgers-Cromartie,4330,CB,OAK,5,72,0,23,1,5.0,50.0,100.0,16.0,8.0,0,1,50.0,83.1,0,6,0.0,0,1,56.3,1,17,23.6,17,0,1,2,0,6,0,0.4,6.0,0,0,16.3,62.5,100.0,9.0,5.6,0,1,12.5,66.0,0,15,40.0,2,1,72.9,5,49,68.1,49,2,3,8,0,36,25,0.8,7.2
Aqib Talib,4334,CB,LA,3,90,0,26,0,5.0,60.0,100.0,8.7,5.2,0,1,20.0,68.4,0,13,0.0,0,1,78.8,3,29,32.2,29,0,3,5,0,32,20,1.2,10.7,0,0,10.0,33.3,100.0,55.0,18.3,0,1,33.3,76.1,0,12,0.0,0,1,46.5,1,59,65.6,59,1,5,3,0,12,6,0.2,12.0
