player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,7,42,42,4.37,41.21,48.36,11.3,0,0,5,9,1,76.8,13,61,3,0,54.8,260,23,42,183.64,1731,2,2031
Donnie Jones,1939,,LAC,3,11,11,4.2,36.27,41.09,8.8,0,0,1,4,27,58.9,6,59,0,0,54.5,53,6,11,46.24,399,0,452
Dustin Colquitt,2316,P,KC,6,16,16,4.51,45.5,48.63,1.7,0,0,3,4,16,69.8,8,67,1,0,37.5,10,6,16,72.19,728,2,778
Sam Koch,3148,P,BLT,7,31,31,4.35,42.06,47.61,8.0,1,0,4,6,3,76.1,17,63,4,0,45.2,112,14,32,134.81,1304,3,1476
Brett Kern,4580,P,TEN,7,33,33,4.21,41.42,47.21,8.9,0,0,2,4,31,61.5,14,62,8,0,51.5,151,17,33,139.05,1367,2,1558
Kevin Huber,5066,P,CIN,7,27,27,4.25,38.93,44.48,10.8,1,0,6,8,7,58.3,15,63,0,0,44.4,130,12,28,114.85,1051,1,1201
Thomas Morstead,5088,P,NO,5,15,15,4.51,44.07,48.0,5.6,0,0,1,5,20,69.6,4,58,1,0,46.7,39,7,15,67.59,661,1,720
Britton Colquitt,5192,P,CLV,7,54,54,4.29,38.17,44.85,11.2,0,0,8,10,8,66.8,25,79,7,0,46.3,281,25,54,231.92,2061,4,2422
Matt Bosher,6344,P,ATL,7,26,26,4.45,39.27,44.31,7.9,2,0,4,5,2,66.5,9,57,2,0,53.8,111,14,28,115.7,1021,1,1152
Chris Jones,6798,P,DAL,7,30,30,4.52,38.8,44.5,8.7,0,0,4,8,9,69.1,8,56,1,0,50.0,131,15,30,135.69,1164,2,1335
Bryan Anger,7072,P,TB,6,21,21,4.43,37.48,43.33,8.6,0,0,3,4,30,56.5,6,64,1,0,57.1,103,12,21,92.93,787,1,910
Johnny Hekker,7252,P,LA,7,15,15,4.03,38.33,41.27,6.0,0,0,4,2,26,73.3,9,62,4,0,26.7,24,4,15,60.43,575,1,619
Marquette King,7410,P,DEN,4,20,20,3.96,39.7,44.05,8.4,0,0,4,2,10,61.3,8,66,5,0,40.0,67,8,20,79.29,794,1,881
Sam Martin,7947,P,DET,6,20,20,4.31,36.05,45.65,21.5,0,0,2,8,11,64.1,10,61,1,0,40.0,172,8,20,86.21,721,1,913
Caleb Sturgis,7948,K,LAC,1,1,1,2.85,24.0,24.0,,0,0,1,0,27,60.0,1,24,0,0,0.0,0,0,1,2.85,24,0,24
Ryan Allen,8242,P,NE,6,25,25,4.14,39.08,46.56,12.3,0,0,4,3,19,54.2,5,59,4,0,48.0,147,12,25,103.55,977,2,1164
Tress Way,8358,P,WAS,6,27,27,4.38,37.74,40.89,7.7,0,0,5,10,32,61.1,15,59,1,0,40.7,85,11,27,118.3,1019,0,1104
Pat O'Donnell,8826,P,CHI,6,20,20,4.46,42.5,45.65,6.1,1,0,2,9,6,64.9,8,63,1,0,35.0,43,7,21,89.14,850,1,913
