player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,7,0,1,5,70.0,3,12,153,97.6,12.4,19,2,6.2,2,166,162,17,0,75.2,3,10,80,97.7,21.3,17,9.4,1,86,84,14
Terrell Suggs,1326,ED,BLT,8,3,1,3,70.3,1,15,187,84.9,13.4,25,3,7.5,6,232,197,22,1,62.5,1,9,99,87.5,13.1,13,8.1,3,120,105,13
Mike Adams,1972,S,CAR,7,0,0,5,76.0,1,3,15,5.7,6.7,1,1,13.3,0,300,17,4,0,53.8,0,1,4,3.5,0.0,0,12.5,0,141,5,1
Thomas Davis Sr.,2231,LB,CAR,3,0,0,5,80.2,1,2,12,11.7,25.0,3,0,12.5,0,111,13,3,0,91.3,1,2,5,12.5,60.0,3,30.0,0,48,6,3
Derrick Johnson,2232,LB,OAK,6,0,0,23,46.7,0,1,11,11.9,0.0,0,0,4.5,0,101,12,1,0,49.8,0,1,5,9.5,0.0,0,10.0,0,63,6,1
Lorenzo Alexander,2476,LB,BUF,8,2,0,4,74.8,1,19,128,73.6,20.3,26,0,11.7,5,182,134,25,1,68.6,1,10,76,82.5,21.1,16,11.2,3,97,80,14
Haloti Ngata,2957,DI,PHI,5,0,0,24,53.4,1,2,84,100.0,4.8,4,0,3.0,1,91,91,4,0,53.3,0,0,25,100.0,4.0,1,4.0,1,29,29,1
Frostee Rucker,3036,ED,OAK,6,1,0,23,55.5,2,4,90,99.0,5.6,5,0,3.3,0,98,97,6,1,65.1,1,1,23,100.0,13.0,3,4.3,0,24,24,2
Domata Peko Sr.,3068,DI,DEN,8,0,0,10,55.5,1,2,130,100.0,4.6,6,2,1.9,1,139,139,4,0,60.9,1,0,30,100.0,10.0,3,1.7,0,35,35,1
Kyle Williams,3079,DI,BUF,8,0,0,4,63.4,2,12,217,99.1,10.1,22,1,6.0,6,230,228,20,0,68.2,2,10,104,100.0,15.4,16,10.6,5,109,109,17
