player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Adam Thielen,8288,WR,MIN,10,112,0,18,11.6,1,75.0,40.0,2,5,2.9,1,27,1,80.1,92.8,1,68,1.3,2,154,33,89.6,138,123.0,44,39.3,3,477,123,3.7,14.5,3.46,0,8.5,1,76.7,50.0,4,8,4.2,2,25,0,85.2,76.8,1,45,0.4,1,279,46,98.2,274,104.9,60,53.6,2,501,173,3.8,10.9,1.83
Antonio Brown,5718,WR,PIT,10,108,0,25,12.2,5,51.2,16.7,1,6,0.0,0,18,0,84.5,80.9,0,48,0.0,0,158,21,94.3,149,118.7,41,38.0,8,338,187,8.9,16.1,2.27,0,11.4,7,62.3,11.1,1,9,2.6,1,19,0,81.9,69.9,6,78,0.0,0,267,38,96.3,257,61.6,61,56.5,3,451,175,4.6,11.9,1.75
Julio Jones,6158,WR,ATL,10,107,0,2,11.0,1,61.1,40.0,4,10,12.0,3,16,0,50.4,79.0,1,35,0.0,0,128,22,92.2,118,97.3,36,33.6,2,323,128,5.8,14.7,2.74,0,15.1,6,75.4,44.4,4,9,2.0,1,36,1,86.2,90.7,1,58,0.0,0,247,49,97.2,240,112.9,65,60.7,1,769,192,3.9,15.7,3.2
Odell Beckham Jr.,8647,WR,NYG,10,102,0,21,10.2,3,72.0,50.0,2,4,5.3,1,13,0,68.7,84.8,0,30,0.0,0,95,18,90.5,86,139.3,25,24.5,3,226,95,5.3,12.6,2.63,0,13.0,16,67.1,33.3,5,15,3.9,2,32,0,79.7,87.5,1,51,0.0,0,292,49,96.9,283,96.7,73,71.6,1,698,190,3.9,14.2,2.47
Zach Ertz,7816,TE,PHI,10,101,0,24,6.9,0,66.7,57.1,4,7,14.3,3,10,0,43.8,63.3,1,27,6.8,9,133,18,86.5,115,82.2,27,26.7,1,179,41,2.3,9.9,1.56,0,7.9,1,81.5,16.7,1,6,5.4,3,30,0,73.0,75.2,1,34,8.0,23,286,53,87.8,251,103.1,65,64.4,1,589,198,3.7,11.1,2.35
Davante Adams,8688,WR,GB,10,100,0,12,12.8,3,68.6,75.0,3,4,4.0,1,15,0,75.1,90.4,0,57,0.0,0,165,24,92.7,153,134.1,35,35.0,3,389,119,5.0,16.2,2.54,0,11.1,2,71.9,0.0,0,5,6.8,3,20,0,66.5,73.0,0,41,0.0,0,245,41,95.9,235,116.7,57,57.0,3,508,209,5.1,12.4,2.16
Jarvis Landry,8698,WR,CLV,10,97,0,8,10.2,1,48.4,33.3,1,3,6.3,1,7,0,66.7,60.4,0,39,0.0,0,140,15,92.1,129,65.7,31,32.0,0,173,81,5.4,11.5,1.34,0,10.0,4,63.3,41.7,5,12,7.3,3,17,0,64.3,66.7,1,33,0.4,1,271,38,97.0,263,80.6,60,61.9,1,391,114,3.0,10.3,1.49
Stefon Diggs,9579,WR,MIN,9,96,0,18,8.6,4,78.6,83.3,5,6,0.0,0,9,0,84.5,72.3,1,75,0.8,1,133,22,91.0,121,121.1,28,29.2,3,226,75,3.4,10.3,1.87,0,10.2,8,72.6,33.3,3,9,0.0,0,21,0,90.3,79.8,0,34,0.0,0,251,45,98.4,247,94.1,62,64.6,0,469,263,5.8,10.4,1.9
DeAndre Hopkins,7808,WR,HST,10,95,0,13,12.2,5,66.7,50.0,4,8,0.0,0,14,1,85.3,87.1,1,49,0.0,0,117,22,90.6,106,115.0,33,34.7,3,314,112,5.1,14.3,2.96,0,12.5,2,77.4,69.2,9,13,0.0,0,28,1,90.3,90.1,2,49,0.0,0,253,41,92.1,233,116.1,53,55.8,3,590,141,3.4,14.4,2.53
Travis Kelce,7844,TE,KC,11,91,0,16,8.5,1,78.3,50.0,2,4,5.3,1,12,1,58.3,76.4,2,40,4.3,6,139,18,86.3,120,116.9,23,25.3,3,259,120,6.7,14.4,2.16,0,8.7,6,75.8,60.0,6,10,6.0,3,30,0,70.6,90.3,0,43,8.0,22,275,47,86.2,237,129.0,62,68.1,4,629,301,6.4,13.4,2.65
