player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,CAR,2,1,0,,0,0,5,67.8,71.5,80.2,60.7,65.9,73.0,1,2,0,,0.0,0,0,0,0.0,0,0,1,0,1,43,42,0,0,41,1,0,1,28,14,0,1,1,0,3,0,0,0,
Terrell Suggs,1326,ED,BLT,2,0,3,,1,0,3,74.2,60.5,0.0,72.9,48.8,35.4,0,2,0,,50.0,1,0,2,0.0,0,1,0,0,9,77,77,0,0,77,0,0,0,43,25,0,2,1,0,3,0,0,0,
Mike Adams,1972,S,CAR,2,1,0,100.0,0,0,5,66.7,66.4,0.0,66.3,65.5,84.2,0,0,0,30,0.0,0,0,1,116.7,4,0,33,1,73,127,25,0,0,25,0,47,102,4,50,21,5,9,4,0,0,48,25,12.0
Adam Jones,2223,CB,DEN,2,1,0,83.3,0,0,10,53.2,57.1,78.6,,75.0,48.2,0,0,1,30,25.0,2,0,1,71.5,5,0,1,57,40,58,0,0,0,0,0,0,58,0,18,0,1,5,6,0,0,64,43,12.8
Derrick Johnson,2232,LB,OAK,2,1,0,100.0,0,0,23,77.2,72.6,78.4,48.8,61.6,60.9,0,1,0,11,10.0,1,0,0,104.2,2,0,70,0,42,82,1,0,0,1,0,3,81,8,32,8,3,8,2,1,0,18,3,9.0
Lorenzo Alexander,2476,LB,BUF,2,1,1,75.0,0,0,4,90.7,87.7,79.7,71.0,69.4,81.7,0,2,0,6,0.0,0,1,0,78.1,3,1,33,0,12,75,42,0,1,41,0,0,33,25,38,0,5,10,4,3,0,13,9,4.3
Haloti Ngata,2957,DI,PHI,2,1,0,,0,0,24,,51.1,77.8,51.8,53.8,68.4,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,53,53,0,50,1,2,0,0,25,28,0,0,0,0,1,0,0,0,
Johnathan Joseph,2969,CB,HST,2,0,0,72.7,0,0,13,64.3,60.7,80.2,,46.3,30.2,0,0,0,18,25.0,3,1,1,120.3,8,0,17,103,64,129,0,0,0,0,0,0,129,0,65,9,3,9,11,0,1,72,35,9.0
Frostee Rucker,3036,ED,OAK,2,0,0,,0,0,23,,71.1,81.9,56.0,75.4,72.6,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,69,69,1,8,59,1,0,0,34,35,0,3,3,0,3,0,0,0,
Domata Peko Sr.,3068,DI,DEN,2,2,0,,0,0,10,90.0,62.2,8.3,57.8,58.4,43.1,0,0,0,,14.3,1,0,1,0.0,0,0,0,0,0,59,59,29,30,0,0,0,0,34,25,0,3,4,0,0,0,0,0,
Kyle Williams,3079,DI,BUF,2,1,0,,0,0,4,62.7,70.4,79.8,69.0,59.6,70.8,0,4,0,,0.0,0,0,0,0.0,0,1,0,0,1,87,87,2,78,0,7,0,0,53,33,0,1,3,0,5,0,0,0,
Antoine Bethea,3152,S,ARZ,2,5,0,100.0,0,0,1,58.4,61.4,0.0,66.7,73.5,78.8,1,1,0,21,4.5,1,0,2,118.8,4,0,57,3,69,149,24,0,0,24,0,54,125,6,74,11,5,16,4,2,0,56,47,14.0
Tom Johnson,3378,DI,SEA,1,0,0,,0,0,29,60.0,63.0,77.0,67.7,52.7,66.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,1,35,0,3,0,0,29,10,0,0,1,0,1,0,0,0,
Tramon Williams,3558,S,GB,2,0,0,66.7,0,0,12,60.9,61.6,81.5,,61.8,54.6,0,0,0,18,23.1,3,0,0,108.7,8,0,10,116,100,143,0,0,0,0,0,1,143,0,43,16,4,10,12,0,1,67,18,8.4
Leon Hall,3634,CB,OAK,2,2,0,77.8,0,0,23,61.7,67.2,79.3,53.0,82.8,68.6,0,0,0,21,8.3,1,2,0,101.4,7,0,8,6,65,117,3,0,0,3,0,0,114,4,48,100,3,9,9,0,0,75,18,10.7
Reggie Nelson,3637,S,OAK,2,0,0,100.0,0,0,23,65.4,57.3,78.1,54.1,39.4,59.5,0,0,0,20,14.3,1,0,0,150.7,3,0,46,3,62,111,5,0,0,5,0,44,106,5,44,13,2,6,3,0,1,32,3,10.7
