player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Austin Blythe,10882,G,LA,3,0,26,66.1,100.0,25,25.8,25,79.2,0,100.0,97,97,77.2,100.0,58,59.8,58
Rodger Saffold,5558,G,LA,3,0,26,49.0,100.0,25,25.8,25,76.3,0,100.0,97,97,76.6,100.0,58,59.8,58
Rob Havenstein,9490,T,LA,3,0,26,66.5,100.0,25,25.8,25,77.1,0,100.0,97,97,76.6,100.0,58,59.8,58
Tyler Higbee,10744,TE,LA,3,0,26,57.0,100.0,24,25.3,24,62.2,0,100.0,95,95,66.7,100.0,57,60.0,57
Ben Jones,7099,C,TEN,3,0,31,67.3,100.0,25,26.3,25,58.0,0,100.0,95,95,58.1,100.0,65,68.4,65
Josh Kline,8230,G,TEN,3,0,31,64.3,100.0,25,26.3,25,53.3,0,100.0,95,95,53.8,100.0,65,68.4,65
Andrew Whitworth,3000,T,LA,3,0,26,60.9,100.0,25,26.6,25,74.4,1,100.0,94,94,63.8,100.0,57,60.6,57
Brandin Cooks,8655,WR,LA,3,0,26,68.7,100.0,25,26.9,25,59.8,0,98.9,93,94,59.2,100.0,58,62.4,58
Quinton Spain,10110,G,TEN,3,0,31,60.3,100.0,24,25.8,24,66.7,0,100.0,93,93,68.6,100.0,64,68.8,64
Jared Goff,10635,QB,LA,3,0,26,60.0,100.0,25,27.2,25,60.0,0,94.8,92,97,60.0,100.0,58,63.0,58
John Sullivan,4501,C,LA,3,0,26,46.7,100.0,23,25.0,23,64.2,1,100.0,92,92,69.3,100.0,55,59.8,55
Chase Roullier,11954,C,WAS,3,1,32,57.8,100.0,42,45.7,42,52.9,1,100.0,92,92,50.9,100.0,37,40.2,37
Trent Williams,5529,T,WAS,3,0,32,91.4,100.0,42,46.2,42,81.6,1,100.0,91,91,61.0,100.0,37,40.7,37
Cooper Kupp,11824,WR,LA,3,0,26,62.6,100.0,25,27.8,25,80.1,0,95.7,90,94,74.7,100.0,58,64.4,58
Brandon Scherff,9438,G,WAS,3,0,32,52.9,100.0,40,44.4,40,59.2,0,100.0,90,90,64.9,100.0,37,41.1,37
Robert Woods,7822,WR,LA,3,0,26,51.0,100.0,24,27.0,24,71.4,1,95.7,89,93,73.8,100.0,57,64.0,57
Chris Hubbard,8051,T,CLV,3,0,8,51.9,100.0,37,42.0,37,45.5,0,100.0,88,88,56.5,100.0,41,46.6,41
Kevin Zeitler,7032,G,CLV,3,0,8,69.2,100.0,37,42.0,37,61.0,0,100.0,88,88,65.4,100.0,41,46.6,41
Desmond Harrison,15466,T,CLV,3,0,8,49.3,100.0,37,42.0,37,54.1,0,100.0,88,88,65.4,100.0,41,46.6,41
J.C. Tretter,7904,C,CLV,3,0,8,62.7,100.0,37,42.0,37,65.1,0,100.0,88,88,60.9,100.0,41,46.6,41
Joel Bitonio,8670,G,CLV,3,0,8,63.7,100.0,37,42.0,37,65.1,0,100.0,88,88,61.5,100.0,41,46.6,41
Greg Van Roten,7746,G,CAR,3,0,5,66.0,100.0,38,43.7,38,57.3,0,100.0,87,87,56.2,100.0,33,37.9,33
Taylor Moton,11819,T,CAR,3,0,5,69.6,100.0,38,43.7,38,81.1,0,100.0,87,87,89.7,100.0,33,37.9,33
Stefen Wisniewski,6200,G,PHI,3,0,24,51.9,100.0,37,43.0,37,57.9,0,100.0,86,86,64.4,100.0,40,46.5,40
Lane Johnson,7786,T,PHI,3,0,24,59.4,100.0,37,43.0,37,75.5,0,100.0,86,86,87.1,100.0,40,46.5,40
Ryan Kalil,3675,C,CAR,3,0,5,73.1,100.0,38,44.2,38,70.1,0,100.0,86,86,50.6,100.0,33,38.4,33
Brandon Brooks,7078,G,PHI,3,0,24,74.2,100.0,37,43.0,37,77.8,0,100.0,86,86,83.6,100.0,40,46.5,40
Jonnu Smith,11855,TE,TEN,3,0,31,44.7,100.0,23,27.1,23,61.4,1,100.0,85,85,64.0,100.0,59,69.4,59
Jason Kelce,6343,C,PHI,3,0,24,78.0,100.0,37,43.5,37,76.8,1,100.0,85,85,69.9,100.0,40,47.1,40
Rodney Hudson,6207,C,OAK,3,0,23,65.0,100.0,19,22.6,19,78.1,0,100.0,84,84,77.9,100.0,56,66.7,56
James Carpenter,6177,G,NYJ,3,0,22,63.8,100.0,21,25.0,21,62.2,0,100.0,84,84,60.6,100.0,56,66.7,56
Garett Bolles,11775,T,DEN,3,0,10,75.2,100.0,35,41.7,35,66.3,0,100.0,84,84,49.3,100.0,40,47.6,40
Matt Skura,11102,C,BLT,3,0,3,54.7,100.0,39,46.4,39,61.1,0,100.0,84,84,61.3,100.0,28,33.3,28
Brandon Shell,10792,T,NYJ,3,0,22,67.5,100.0,21,25.0,21,62.3,0,100.0,84,84,64.0,100.0,56,66.7,56
Connor McGovern,10778,G,DEN,3,0,10,70.6,100.0,35,41.7,35,83.1,1,100.0,84,84,83.1,100.0,40,47.6,40
Alex Lewis,10764,G,BLT,3,0,3,44.8,100.0,39,46.4,39,47.4,1,100.0,84,84,50.5,100.0,28,33.3,28
Ronnie Stanley,10640,T,BLT,3,0,3,56.1,100.0,39,46.4,39,59.0,0,100.0,84,84,59.1,100.0,28,33.3,28
Matt Paradis,8841,C,DEN,3,0,10,71.1,100.0,35,41.7,35,81.2,0,100.0,84,84,75.6,100.0,40,47.6,40
Kolton Miller,47013,T,OAK,3,0,23,69.7,100.0,19,22.6,19,61.2,0,100.0,84,84,54.2,100.0,56,66.7,56
Gabe Jackson,8716,G,OAK,3,0,23,41.9,100.0,19,22.6,19,77.2,0,100.0,84,84,90.6,100.0,56,66.7,56
Spencer Long,8713,C,NYJ,3,1,22,58.2,100.0,21,25.0,21,62.3,1,100.0,84,84,53.8,100.0,56,66.7,56
Brian Winters,7853,G,NYJ,3,0,22,52.4,100.0,21,25.0,21,68.3,0,100.0,84,84,68.3,100.0,56,66.7,56
Ron Leary,7338,G,DEN,3,0,10,66.8,100.0,35,41.7,35,69.7,0,100.0,84,84,58.9,100.0,40,47.6,40
Kelvin Beachum,7229,T,NYJ,3,0,22,60.1,100.0,21,25.0,21,58.0,0,100.0,84,84,58.6,100.0,56,66.7,56
Kelechi Osemele,7062,G,OAK,3,0,23,61.8,100.0,19,22.6,19,66.9,2,100.0,84,84,70.7,100.0,56,66.7,56
Alex Smith,2218,QB,WAS,3,0,32,60.0,97.6,41,50.0,42,60.0,0,89.1,82,92,60.0,91.9,34,41.5,37
Case Keenum,7323,QB,DEN,3,0,10,60.3,100.0,35,42.7,35,60.3,0,97.6,82,84,60.0,97.5,39,47.6,40
Laken Tomlinson,9461,G,SF,3,0,28,58.4,100.0,20,24.7,20,61.1,1,100.0,81,81,62.3,100.0,55,67.9,55
Joe Staley,3644,T,SF,3,0,28,57.9,100.0,20,24.7,20,64.2,0,100.0,81,81,66.8,100.0,55,67.9,55
Mike McGlinchey,46275,T,SF,3,0,28,82.9,100.0,20,24.7,20,79.4,1,100.0,81,81,69.8,100.0,55,67.9,55
Weston Richburg,8678,C,SF,3,0,28,72.2,100.0,20,24.7,20,63.1,0,100.0,81,81,55.0,100.0,55,67.9,55
Derek Carr,8671,QB,OAK,3,0,23,60.0,94.7,18,22.2,19,60.0,0,96.4,81,84,60.0,100.0,56,69.1,56
Zach Ertz,7816,TE,PHI,3,0,24,47.4,100.0,37,46.3,37,53.5,0,100.0,80,80,57.2,100.0,34,42.5,34
Bobby Massie,7112,T,CHI,3,0,6,57.3,100.0,32,41.0,32,64.1,0,100.0,78,78,69.2,100.0,39,50.0,39
Jimmy Garoppolo,8697,QB,SF,3,0,28,60.0,100.0,20,25.6,20,60.0,0,96.3,78,81,60.0,100.0,55,70.5,55
Kyle Long,7801,G,CHI,3,0,6,61.0,100.0,32,41.0,32,60.5,1,100.0,78,78,60.8,100.0,39,50.0,39
Charles Leno Jr.,8880,T,CHI,3,0,6,52.6,100.0,32,41.0,32,67.2,0,100.0,78,78,73.7,100.0,39,50.0,39
Cody Whitehair,10690,C,CHI,3,0,6,67.5,100.0,32,41.0,32,62.4,0,100.0,78,78,63.1,100.0,39,50.0,39
Eric Kush,7952,G,CHI,3,0,6,61.5,100.0,32,41.0,32,48.6,0,100.0,78,78,47.3,100.0,39,50.0,39
Sam Darnold,29048,QB,NYJ,3,0,22,60.0,95.2,20,26.0,21,60.0,0,91.7,77,84,60.0,98.2,55,71.4,56
Kevin Pamphile,8784,T,TEN,3,0,31,61.0,100.0,21,27.3,21,46.2,0,100.0,77,77,42.4,100.0,53,68.8,53
Nelson Agholor,9453,WR,PHI,3,0,24,68.3,97.1,33,43.4,34,65.5,1,97.4,76,78,62.1,100.0,36,47.4,36
Corey Davis,11760,WR,TEN,3,0,31,51.3,100.0,16,21.1,16,67.9,0,100.0,76,76,75.8,100.0,55,72.4,55
Mitch Morse,9482,C,KC,3,0,16,60.4,100.0,21,28.0,21,73.9,0,100.0,75,75,72.3,100.0,40,53.3,40
Shaq Mason,9564,G,NE,3,0,19,60.0,100.0,34,45.3,34,67.1,0,100.0,75,75,80.5,100.0,31,41.3,31
Trent Brown,9677,T,NE,3,0,19,68.5,100.0,34,45.3,34,66.6,1,100.0,75,75,66.4,100.0,31,41.3,31
Mitchell Schwartz,7041,T,KC,3,0,16,71.0,100.0,21,28.0,21,75.4,0,100.0,75,75,71.7,100.0,40,53.3,40
David Andrews,9948,C,NE,3,0,19,69.5,100.0,34,45.3,34,90.1,0,100.0,75,75,92.6,100.0,31,41.3,31
Joe Thuney,10712,G,NE,3,0,19,64.1,100.0,34,45.3,34,69.3,0,100.0,75,75,72.8,100.0,31,41.3,31
Laurent Duvernay-Tardif,8834,G,KC,3,0,16,56.6,100.0,21,28.0,21,63.1,0,100.0,75,75,65.8,100.0,40,53.3,40
Eric Fisher,7783,T,KC,3,0,16,55.6,100.0,21,28.0,21,67.2,0,100.0,75,75,60.3,100.0,40,53.3,40
Cam Erving,9452,G,KC,3,0,16,58.2,100.0,21,28.0,21,63.0,0,100.0,75,75,63.1,100.0,40,53.3,40
Travis Kelce,7844,TE,KC,3,0,16,50.4,100.0,21,28.4,21,51.9,0,100.0,74,74,53.0,100.0,40,54.1,40
Germain Ifedi,10665,T,SEA,3,0,29,52.2,100.0,25,33.8,25,42.9,0,100.0,74,74,42.8,100.0,45,60.8,45
Jordan Mills,7945,T,BUF,3,0,4,50.7,100.0,26,35.1,26,56.8,2,100.0,74,74,62.4,100.0,38,51.4,38
J.R. Sweezy,7209,G,SEA,3,0,29,71.1,100.0,25,33.8,25,45.7,1,100.0,74,74,44.0,100.0,45,60.8,45
John Miller,9514,G,BUF,3,0,4,63.5,100.0,26,35.1,26,55.8,0,100.0,74,74,47.7,100.0,38,51.4,38
Duane Brown,4340,T,SEA,3,0,29,57.3,100.0,25,34.2,25,55.0,0,100.0,73,73,55.1,100.0,44,60.3,44
Dion Dawkins,11818,T,BUF,3,0,4,45.1,100.0,26,35.6,26,50.6,1,100.0,73,73,51.7,100.0,37,50.7,37
Jared Veldheer,5594,T,DEN,3,0,10,81.8,100.0,32,43.8,32,70.4,0,100.0,73,73,58.4,100.0,35,47.9,35
Jarvis Landry,8698,WR,CLV,3,0,8,63.3,100.0,25,34.2,25,75.9,1,100.0,73,73,83.4,100.0,40,54.8,40
Mitchell Trubisky,11757,QB,CHI,3,0,6,60.3,96.9,31,42.5,32,60.5,0,93.6,73,78,60.3,94.9,37,50.7,39
Allen Robinson II,8696,WR,CHI,3,0,6,73.5,100.0,30,41.1,30,36.9,0,100.0,73,73,58.8,100.0,37,50.7,37
Vladimir Ducasse,5586,G,BUF,3,0,4,41.9,100.0,24,33.3,24,46.7,1,100.0,72,72,59.1,100.0,38,52.8,38
Rob Gronkowski,5567,TE,NE,3,0,19,60.4,100.0,32,44.4,32,66.7,0,100.0,72,72,66.7,100.0,30,41.7,30
Josh Doctson,10656,WR,WAS,3,0,32,58.8,100.0,30,42.3,30,69.3,0,100.0,71,71,75.3,100.0,35,49.3,35
Russell Wilson,7077,QB,SEA,3,0,29,60.0,96.0,24,33.8,25,60.0,0,95.9,71,74,60.0,100.0,45,63.4,45
Tom Brady,698,QB,NE,3,0,19,60.0,100.0,34,48.6,34,60.0,0,93.3,70,75,60.0,100.0,31,44.3,31
Alex Mack,4944,C,ATL,3,0,2,69.3,100.0,15,21.4,15,77.4,0,100.0,70,70,77.2,100.0,48,68.6,48
Daniel Kilgore,6315,C,MIA,3,0,17,78.7,100.0,8,11.4,8,55.4,0,100.0,70,70,54.0,100.0,51,72.9,51
Brandon Fusco,6324,G,ATL,3,0,2,58.1,100.0,15,21.4,15,70.9,0,100.0,70,70,74.3,100.0,48,68.6,48
Ryan Schraeder,8496,T,ATL,3,0,2,54.6,100.0,15,21.4,15,81.7,2,100.0,70,70,90.0,100.0,48,68.6,48
Jake Matthews,8641,T,ATL,3,0,2,52.7,100.0,15,21.4,15,62.1,1,100.0,70,70,59.1,100.0,48,68.6,48
Ja'Wuan James,8654,T,MIA,3,0,17,75.1,100.0,8,11.4,8,64.7,1,100.0,70,70,58.4,100.0,51,72.9,51
Jesse Davis,9989,G,MIA,3,0,17,56.0,100.0,8,11.4,8,53.7,0,100.0,70,70,52.0,100.0,51,72.9,51
Laremy Tunsil,10647,T,MIA,3,0,17,63.2,100.0,8,11.4,8,74.2,0,100.0,70,70,76.4,100.0,51,72.9,51
Jared Cook,5012,TE,OAK,3,0,23,54.4,100.0,16,23.2,16,49.0,2,100.0,69,69,53.5,100.0,46,66.7,46
Dan Feeney,11826,G,LAC,3,0,27,46.8,100.0,34,50.0,34,38.8,0,100.0,68,68,42.2,100.0,18,26.5,18
Nate Solder,6169,T,NYG,3,0,21,69.2,100.0,16,23.5,16,56.3,0,100.0,68,68,59.5,100.0,46,67.6,46
Alejandro Villanueva,9091,T,PIT,3,0,25,59.4,100.0,30,44.1,30,57.2,1,100.0,68,68,44.4,100.0,26,38.2,26
Mike Pouncey,6167,C,LAC,3,0,27,71.8,100.0,34,50.0,34,70.6,0,100.0,68,68,52.3,100.0,18,26.5,18
Will Hernandez,46180,G,NYG,3,0,21,73.0,100.0,16,23.5,16,77.7,0,100.0,68,68,63.1,100.0,46,67.6,46
Michael Schofield III,8730,G,LAC,3,0,27,61.4,100.0,34,50.0,34,63.3,0,100.0,68,68,78.3,100.0,18,26.5,18
Ramon Foster,5229,G,PIT,3,0,25,69.7,100.0,30,44.1,30,63.6,0,100.0,68,68,66.3,100.0,26,38.2,26
Patrick Omameh,8277,G,NYG,3,0,21,74.1,100.0,16,23.5,16,61.8,0,100.0,68,68,61.5,100.0,46,67.6,46
Maurkice Pouncey,5543,C,PIT,3,0,25,60.2,100.0,30,44.1,30,63.2,1,100.0,68,68,65.0,100.0,26,38.2,26
Jeff Heuerman,9525,TE,DEN,3,0,10,50.1,100.0,30,44.1,30,59.8,0,100.0,68,68,64.3,100.0,34,50.0,34
Vernon Davis,2951,TE,WAS,3,0,32,51.1,100.0,34,50.7,34,49.2,3,100.0,67,67,57.0,100.0,23,34.3,23
Russell Okung,5531,T,LAC,3,0,27,55.5,100.0,33,49.3,33,55.6,0,100.0,67,67,52.8,100.0,18,26.9,18
Morgan Moses,8701,T,WAS,3,0,32,67.6,100.0,26,38.8,26,70.3,0,100.0,67,67,60.4,100.0,31,46.3,31
Matt Ryan,4317,QB,ATL,3,0,2,60.0,100.0,15,22.4,15,60.3,0,97.1,67,69,60.3,100.0,47,70.1,47
Frank Ragnow,39137,G,DET,3,0,11,76.3,100.0,31,47.0,31,73.3,1,100.0,66,66,71.2,100.0,33,50.0,33
Taylor Decker,10650,T,DET,3,0,11,56.6,100.0,31,47.0,31,55.4,1,100.0,66,66,56.2,100.0,33,50.0,33
Clint Boling,6253,G,CIN,3,0,7,79.0,100.0,23,34.8,23,62.5,0,100.0,66,66,56.2,100.0,40,60.6,40
Luke Stocker,6256,TE,TEN,3,0,31,49.1,100.0,18,27.3,18,60.6,0,100.0,66,66,66.7,100.0,47,71.2,47
Nick Martin,10684,C,HST,3,0,13,55.8,100.0,20,30.3,20,54.0,0,100.0,66,66,59.4,100.0,40,60.6,40
Alex Redmond,11113,G,CIN,3,0,7,66.4,100.0,23,34.8,23,52.4,3,100.0,66,66,46.6,100.0,40,60.6,40
Andy Dalton,6187,QB,CIN,3,0,7,60.0,100.0,23,34.8,23,60.0,0,100.0,66,66,60.0,100.0,40,60.6,40
Julie'n Davenport,11885,T,HST,3,0,13,49.3,100.0,20,30.3,20,65.2,0,100.0,66,66,76.6,100.0,40,60.6,40
Rick Wagner,7950,T,DET,3,0,11,73.5,100.0,31,47.0,31,69.9,0,100.0,66,66,62.8,100.0,33,50.0,33
Bobby Hart,9659,T,CIN,3,0,7,61.6,100.0,23,34.8,23,44.6,2,100.0,66,66,42.7,100.0,40,60.6,40
Zach Fulton,8828,G,HST,3,0,13,53.2,100.0,20,30.3,20,50.7,0,100.0,66,66,56.4,100.0,40,60.6,40
Cordy Glenn,7045,T,CIN,3,0,7,40.5,100.0,23,34.8,23,33.8,1,100.0,66,66,37.2,100.0,40,60.6,40
Chris Hogan,6468,WR,NE,3,0,19,66.9,100.0,33,50.0,33,66.2,0,100.0,66,66,65.0,100.0,25,37.9,25
Graham Glasgow,10729,C,DET,3,1,11,58.9,100.0,31,47.0,31,61.4,1,100.0,66,66,68.3,100.0,33,50.0,33
Larry Warford,7846,G,NO,3,0,20,68.8,100.0,24,36.9,24,64.7,0,100.0,65,65,63.4,100.0,33,50.8,33
Terron Armstead,7856,T,NO,3,0,20,63.9,100.0,24,36.9,24,73.5,0,100.0,65,65,77.0,100.0,33,50.8,33
Tyron Smith,6161,T,DAL,3,0,9,54.0,100.0,24,36.9,24,66.0,0,100.0,65,65,70.6,100.0,33,50.8,33
Zack Martin,8651,G,DAL,3,0,9,61.5,100.0,24,36.9,24,75.3,0,100.0,65,65,82.0,100.0,33,50.8,33
Connor Williams,46216,G,DAL,3,0,9,68.9,100.0,24,36.9,24,59.6,0,100.0,65,65,58.2,100.0,33,50.8,33
Tyler Lockett,9502,WR,SEA,3,0,29,58.0,100.0,23,35.4,23,57.7,0,98.5,65,66,58.4,100.0,41,63.1,41
Eli Manning,1722,QB,NYG,3,0,21,60.0,100.0,16,24.6,16,60.0,0,95.6,65,68,60.0,100.0,46,70.8,46
Philip Rivers,1725,QB,LAC,3,0,27,60.0,100.0,34,52.3,34,60.0,0,97.0,65,67,60.0,100.0,18,27.7,18
Joe Looney,7117,C,DAL,3,0,9,49.4,100.0,24,36.9,24,54.5,0,100.0,65,65,66.0,100.0,33,50.8,33
Nick Boyle,9604,TE,BLT,3,0,3,60.2,100.0,30,46.2,30,61.2,0,100.0,65,65,62.1,100.0,20,30.8,20
Ryan Ramczyk,11787,T,NO,3,0,20,63.9,100.0,24,36.9,24,65.0,2,100.0,65,65,73.4,100.0,33,50.8,33
Max Unger,4972,C,NO,3,0,20,79.0,100.0,24,36.9,24,69.1,0,100.0,65,65,65.0,100.0,33,50.8,33
La'el Collins,9719,T,DAL,3,0,9,58.0,100.0,24,36.9,24,66.5,2,100.0,65,65,71.8,100.0,33,50.8,33
Chris Manhertz,10211,TE,CAR,3,0,5,51.1,100.0,25,38.5,25,55.3,0,100.0,65,65,75.7,100.0,25,38.5,25
Donovan Smith,9467,T,TB,3,0,30,65.1,100.0,13,20.3,13,51.0,0,100.0,64,64,54.8,100.0,42,65.6,42
Ryan Jensen,7985,C,TB,3,0,30,56.7,100.0,13,20.3,13,53.5,2,100.0,64,64,50.8,100.0,42,65.6,42
DeAndre Hopkins,7808,WR,HST,3,0,13,62.2,100.0,20,31.3,20,61.8,0,98.5,64,65,61.3,100.0,40,62.5,40
Ali Marpet,9494,G,TB,3,0,30,63.3,100.0,13,20.3,13,78.1,0,100.0,64,64,80.4,100.0,42,65.6,42
Matthew Stafford,4924,QB,DET,3,0,11,60.0,100.0,31,48.4,31,60.0,0,100.0,64,64,60.0,100.0,32,50.0,32
Patrick Mahomes,11765,QB,KC,3,0,16,60.1,100.0,21,32.8,21,60.0,0,85.3,64,75,60.0,85.0,34,53.1,40
