player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,CAR,5,1,0.8,1,0,5,66.0,74.7,50.0,65.6,76.9,76.4,0.0,0,1,38,40,7.9,3,4
Terrell Suggs,1326,ED,BLT,6,1,0.8,1,0,3,54.0,67.3,34.8,74.8,57.8,49.3,0.0,0,2,71,76,8.5,6,6
Mike Adams,1972,S,CAR,5,2,5.2,0,0,5,63.7,63.9,35.3,67.8,62.9,81.1,5.3,1,1,99,105,9.1,9,16
Adam Jones,2223,CB,DEN,4,0,21.5,0,0,10,57.3,59.2,80.3,,67.4,44.0,0.0,0,1,37,37,2.7,1,2
Thomas Davis Sr.,2231,LB,CAR,1,1,3.5,0,0,5,78.6,73.3,75.8,66.3,53.8,46.0,25.0,1,0,22,23,0.0,0,2
Derrick Johnson,2232,LB,OAK,6,1,5.0,0,0,23,68.6,65.2,79.6,46.7,60.1,42.6,20.0,2,0,51,51,3.9,2,7
Lorenzo Alexander,2476,LB,BUF,6,1,4.4,0,0,4,91.7,90.9,84.1,76.0,76.3,78.3,0.0,0,0,67,69,10.4,7,13
Haloti Ngata,2957,DI,PHI,4,1,0.3,0,0,24,,63.8,80.5,55.9,66.5,71.5,0.0,0,0,45,47,4.4,2,3
Johnathan Joseph,2969,CB,HST,6,0,8.0,0,0,13,72.8,71.8,85.1,,58.8,42.0,50.0,2,1,148,154,0.7,1,2
Frostee Rucker,3036,ED,OAK,5,1,1.3,0,0,23,60.2,70.5,85.6,55.9,74.7,76.9,0.0,0,0,75,80,9.3,7,8
Domata Peko Sr.,3068,DI,DEN,6,7,3.1,0,0,10,84.4,67.0,55.1,55.6,66.6,51.3,11.1,2,1,109,111,5.5,6,9
Kyle Williams,3079,DI,BUF,6,1,3.5,0,0,4,62.9,71.6,83.5,67.1,64.7,73.9,0.0,0,0,73,75,1.4,1,2
Antoine Bethea,3152,S,ARZ,6,7,9.5,0,0,1,72.7,64.9,17.2,52.2,55.2,64.7,15.2,5,2,195,202,3.6,7,21
Tom Johnson,3378,DI,MIN,4,0,1.7,0,0,18,60.0,46.3,29.6,58.8,44.9,71.6,0.0,0,1,33,36,3.0,1,3
Tramon Williams,3558,S,GB,6,0,13.8,0,0,12,68.0,68.3,85.3,56.2,64.2,63.8,28.6,2,1,135,141,0.0,0,5
Brent Grimes,3589,CB,TB,3,0,10.5,1,0,30,41.4,44.6,80.2,,60.8,71.7,20.0,1,2,62,64,0.0,0,4
Leon Hall,3634,CB,OAK,6,2,5.8,0,0,23,60.7,67.4,82.3,62.2,86.8,60.0,0.0,0,0,104,110,1.9,2,6
Reggie Nelson,3637,S,OAK,6,2,6.3,0,1,23,70.3,67.6,81.7,47.3,59.1,57.8,27.3,3,0,105,111,2.9,3,6
Eric Weddle,3653,S,BLT,6,1,8.7,0,0,3,69.0,75.1,86.0,83.4,74.6,75.6,7.1,1,0,115,124,3.5,4,12
Brandon Mebane,3701,DI,LAC,6,5,2.8,0,0,27,77.2,66.4,85.7,61.8,60.0,50.1,7.1,1,0,85,85,5.9,5,8
Corey Graham,3784,S,PHI,5,1,7.5,0,0,24,60.2,60.8,79.5,62.8,59.1,71.4,0.0,0,0,35,36,0.0,0,2
Chris Long,4316,ED,PHI,6,2,3.8,0,0,24,42.8,78.9,54.9,79.9,66.1,44.6,0.0,0,1,46,49,6.5,3,5
Dominique Rodgers-Cromartie,4330,CB,OAK,5,0,5.3,0,0,23,75.1,67.0,80.2,,39.2,29.3,50.0,3,1,69,75,1.4,1,3
Aqib Talib,4334,CB,LA,3,0,9.0,1,0,26,76.3,77.7,80.1,,73.4,81.5,0.0,0,1,49,50,0.0,0,1
Calais Campbell,4364,ED,JAX,6,3,1.1,0,0,15,60.6,75.3,87.6,63.6,76.9,80.2,0.0,0,0,109,112,15.6,17,18
William Hayes,4417,ED,MIA,3,0,0.0,0,0,17,,79.8,81.0,67.9,79.1,74.0,0.0,0,0,17,17,11.8,2,2
Brandon Carr,4454,CB,BLT,6,0,7.0,0,0,3,69.4,68.9,34.0,59.0,68.2,73.4,0.0,0,3,101,110,1.0,1,2
Orlando Scandrick,4457,CB,KC,6,0,4.0,2,0,16,69.0,68.6,30.7,,69.8,32.7,0.0,0,5,62,63,0.0,0,1
Wesley Woodyard,4583,LB,TEN,3,4,3.9,0,0,31,67.0,66.8,81.2,66.0,59.6,73.2,5.6,1,0,61,64,9.8,6,13
Cameron Wake,4907,ED,MIA,4,3,3.2,0,0,17,60.0,74.3,85.6,68.1,69.3,61.3,11.1,1,0,52,53,5.8,3,5
Brian Orakpo,4936,ED,TEN,6,3,2.5,0,0,31,86.7,72.1,86.3,61.1,61.6,54.1,8.3,1,0,109,111,5.5,6,8
Malcolm Jenkins,4937,S,PHI,6,1,4.0,0,0,24,69.5,71.1,82.2,58.0,70.7,53.0,9.1,1,1,107,110,4.7,5,9
Vontae Davis,4948,CB,BUF,1,0,,0,0,4,62.3,59.4,74.7,,51.3,72.8,,0,0,12,12,0.0,0,0
Clay Matthews,4949,ED,GB,6,2,5.8,0,0,12,61.2,51.9,54.1,56.7,46.1,54.8,25.0,2,3,92,96,2.2,2,4
Ziggy Hood,4955,DI,WAS,3,0,0.7,0,0,32,60.0,36.6,77.6,52.5,46.3,70.1,0.0,0,0,21,21,14.3,3,3
Patrick Chung,4957,S,NE,5,6,9.4,0,0,19,59.5,64.4,81.8,60.3,72.0,76.9,0.0,0,0,87,88,5.7,5,7
Connor Barwin,4969,ED,NYG,6,4,2.8,0,0,21,73.3,52.2,86.8,60.9,33.8,52.7,11.1,1,0,77,79,1.3,1,4
Mike Mitchell,4970,S,IND,1,0,2.3,0,0,14,72.5,84.7,77.5,,82.1,84.4,0.0,0,0,25,26,16.0,4,4
Michael Johnson,4993,ED,CIN,5,3,5.4,0,0,7,59.2,54.9,48.7,49.8,67.2,29.7,20.0,2,1,56,56,5.4,3,5
Glover Quin,5035,S,DET,5,3,4.4,0,0,11,58.0,63.3,80.4,60.0,72.7,72.6,16.7,3,0,119,122,5.0,6,12
Jason McCourty,5127,CB,NE,5,0,5.4,0,0,19,72.9,75.5,82.9,,81.0,80.0,0.0,0,0,94,96,3.2,3,5
Captain Munnerlyn,5140,CB,CAR,5,0,6.0,0,0,5,58.7,60.4,82.6,62.2,64.1,68.2,0.0,0,1,49,52,0.0,0,1
Ricky Jean Francois,5168,DI,DET,5,2,2.9,1,0,11,,53.2,41.8,52.0,58.6,56.2,8.3,1,1,74,75,8.1,6,9
Clinton McDonald,5173,DI,OAK,5,8,2.6,0,0,23,,69.1,82.7,56.4,72.3,75.1,0.0,0,0,73,77,8.2,6,7
Steve McLendon,5232,DI,NYJ,6,4,1.9,1,0,22,60.0,72.1,21.4,65.0,73.1,44.0,15.4,2,2,87,89,4.6,4,7
Michael Bennett,5273,ED,PHI,6,1,1.2,1,0,24,61.1,78.0,17.8,76.5,76.0,50.4,22.2,2,4,50,53,10.0,5,6
Ramon Humber,5310,LB,BUF,4,1,9.5,0,0,4,58.4,57.0,76.7,51.8,59.7,29.3,25.0,1,0,20,20,5.0,1,2
Ndamukong Suh,5527,DI,LA,6,4,3.2,1,0,26,67.3,81.7,45.3,75.1,73.1,76.3,0.0,0,3,104,106,3.8,4,6
Gerald McCoy,5528,DI,TB,5,0,0.8,0,0,30,61.5,70.1,37.5,59.6,79.9,51.3,25.0,2,3,83,86,6.0,5,6
Joe Haden,5532,CB,PIT,5,0,11.0,0,0,25,66.5,63.8,83.2,,43.5,36.5,60.0,3,0,95,100,0.0,0,2
Tyson Alualu,5535,DI,PIT,5,0,-0.3,0,0,25,62.7,66.5,80.9,59.7,64.5,71.4,25.0,1,0,42,44,7.1,3,3
Brandon Graham,5538,ED,PHI,6,5,0.6,0,0,24,66.8,90.2,64.1,84.0,83.9,70.8,5.9,1,1,68,68,16.2,11,11
Earl Thomas III,5539,S,SEA,4,1,13.2,0,0,29,90.6,91.3,13.0,64.0,71.5,90.4,0.0,0,1,90,93,1.1,1,10
Jason Pierre-Paul,5540,ED,TB,5,3,1.5,2,0,30,75.4,68.8,26.9,60.8,75.3,56.8,13.3,2,3,99,103,6.1,6,10
Derrick Morgan,5541,ED,TEN,6,1,5.6,0,0,31,80.1,60.2,86.8,57.4,51.0,47.7,14.3,1,0,80,81,3.8,3,5
Kareem Jackson,5545,CB,HST,6,2,3.3,0,1,13,76.6,83.1,84.8,64.7,88.1,53.5,9.5,2,0,154,161,7.8,12,17
Devin McCourty,5552,S,NE,6,4,8.5,0,0,19,67.8,71.1,81.7,53.2,74.4,79.3,0.0,0,0,132,134,1.5,2,6
Jerry Hughes,5556,ED,BUF,6,3,0.9,0,0,4,54.2,84.2,51.8,90.5,67.0,56.2,13.3,2,2,79,81,10.1,8,10
Patrick Robinson,5557,CB,NO,3,0,6.0,1,0,20,66.1,66.9,79.6,59.1,67.2,56.0,0.0,0,2,34,35,0.0,0,1
Linval Joseph,5571,DI,MIN,6,3,3.5,0,1,18,64.1,70.4,65.1,59.9,73.4,63.3,6.3,1,1,101,105,7.9,8,12
Carlos Dunlap,5579,ED,CIN,6,2,3.3,0,0,7,69.7,83.6,52.5,75.8,74.5,53.9,8.3,1,2,90,93,5.6,5,9
Sean Lee,5580,LB,DAL,3,5,1.6,0,0,9,59.1,64.2,81.8,63.8,65.6,34.6,13.3,2,0,55,58,12.7,7,8
Morgan Burnett,5596,S,PIT,2,3,9.0,1,0,25,69.6,74.6,76.6,83.0,65.6,80.6,0.0,0,1,29,29,0.0,0,1
Earl Mitchell,5605,DI,SF,6,4,2.0,0,0,28,61.8,63.9,84.4,59.8,61.9,74.1,0.0,0,0,89,91,7.9,7,7
Corey Peters,5607,DI,ARZ,6,3,2.9,0,0,1,60.0,64.0,86.7,56.3,67.8,56.2,0.0,0,0,132,139,6.8,9,14
Everson Griffen,5624,ED,MIN,2,0,2.6,1,0,18,63.7,71.2,11.9,65.3,76.0,75.0,0.0,0,2,39,41,7.7,3,5
Geno Atkins,5643,DI,CIN,6,8,2.8,1,0,7,,82.4,63.5,81.6,69.1,46.3,11.1,2,1,96,99,7.3,7,8
Al Woods,5646,DI,IND,6,5,2.5,1,0,14,50.5,62.5,31.1,60.1,77.1,28.2,15.4,2,2,102,105,3.9,4,6
Kendrick Lewis,5659,S,TEN,3,4,8.0,0,0,31,51.9,51.0,83.3,,54.9,65.4,0.0,0,0,78,78,0.0,0,4
Sherrick McManis,5667,CB,CHI,1,0,,0,0,6,91.0,91.0,77.3,66.2,60.0,77.3,,0,0,1,1,0.0,0,0
Reshad Jones,5686,S,MIA,4,0,4.8,0,0,17,70.1,67.0,82.8,59.8,50.1,46.3,25.0,3,0,98,99,6.1,6,9
Kurt Coleman,5767,S,NO,5,1,5.4,0,0,20,54.4,54.7,77.5,54.3,58.9,40.7,10.0,1,0,51,51,9.8,5,8
Rafael Bush,5779,CB,BUF,5,4,30.0,0,0,4,57.8,57.4,79.4,70.8,51.9,62.8,16.7,1,0,66,67,0.0,0,1
Kyle Love,5806,DI,CAR,5,1,2.7,0,0,5,,63.4,40.2,61.6,65.7,70.3,0.0,0,1,45,50,4.4,2,3
Vincent Rey,5811,LB,CIN,3,0,1.0,0,0,7,30.2,30.4,73.5,63.4,44.7,39.3,0.0,0,1,15,16,6.7,1,1
Darian Stewart,5820,S,DEN,6,3,11.2,0,0,10,69.7,63.6,35.6,50.4,52.9,46.4,11.1,2,2,164,168,1.2,2,13
Tramaine Brock Sr.,5903,CB,DEN,3,0,16.5,0,0,10,58.6,52.7,79.4,,33.0,48.5,33.3,1,1,37,39,0.0,0,2
Barry Church,5924,S,JAX,6,2,3.8,0,0,15,51.1,57.4,35.6,65.3,73.6,51.2,15.0,3,2,146,149,6.8,10,15
Sam Shields,5943,CB,LA,5,0,5.3,1,0,26,62.5,65.7,81.9,,78.2,40.1,0.0,0,2,34,35,2.9,1,4
Frank Zombo,5945,ED,KC,1,0,,0,0,16,,61.0,73.1,58.5,61.0,,,0,0,6,6,0.0,0,0
Anthony Levine,6013,S,BLT,5,0,0.5,0,0,3,91.9,87.3,81.1,63.4,29.4,60.5,33.3,1,0,19,19,10.5,2,2
Albert McClellan,6022,LB,BLT,1,1,4.0,0,0,3,53.7,45.0,73.4,53.1,52.6,41.6,0.0,0,0,12,12,8.3,1,1
Andrew Sendejo,6118,S,MIN,5,2,5.8,0,0,18,70.7,70.4,31.1,56.2,65.7,61.3,23.1,3,2,110,116,2.7,3,8
Von Miller,6154,ED,DEN,6,5,2.6,0,1,10,35.1,72.7,23.0,69.0,84.7,57.3,16.7,3,3,113,116,6.2,7,10
Marcell Dareus,6155,DI,JAX,6,3,1.5,0,0,15,62.8,73.1,84.7,48.7,80.9,63.3,5.3,1,0,114,116,8.8,10,15
Patrick Peterson,6157,CB,ARZ,6,0,4.5,0,0,1,80.8,80.5,85.3,72.9,67.0,73.0,15.4,2,1,194,201,2.1,4,11
Julio Jones,6158,WR,ATL,2,0,,0,0,2,,60.0,64.4,,60.0,,,0,0,2,2,0.0,0,0
J.J. Watt,6163,ED,HST,6,3,-0.4,0,0,13,63.2,90.5,54.3,85.1,86.6,64.1,0.0,0,2,137,144,8.8,12,12
Robert Quinn,6166,ED,MIA,6,2,0.6,0,0,17,70.9,70.2,46.3,69.8,61.7,37.7,17.6,3,2,105,107,10.5,11,12
Ryan Kerrigan,6168,ED,WAS,5,0,2.3,0,0,32,73.2,70.5,87.5,61.6,69.0,74.6,0.0,0,0,78,81,2.6,2,3
Corey Liuget,6170,DI,LAC,2,0,0.0,0,0,27,59.1,57.4,15.8,55.6,74.2,70.2,0.0,0,1,11,11,9.1,1,1
Prince Amukamara,6171,CB,CHI,4,1,8.0,0,0,6,83.3,83.3,83.5,,72.2,40.4,0.0,0,1,66,66,0.0,0,1
Adrian Clayborn,6172,ED,NE,5,0,4.5,0,0,19,60.4,72.8,85.4,68.9,63.5,38.2,33.3,1,0,22,22,4.5,1,2
Cameron Jordan,6176,ED,NO,5,3,0.8,0,0,20,61.6,84.4,87.7,75.5,78.7,69.9,7.7,1,0,92,95,7.6,7,9
Jimmy Smith,6179,CB,BLT,2,0,12.0,1,0,3,46.1,50.7,78.7,,68.3,78.8,0.0,0,1,23,26,0.0,0,1
Muhammad Wilkerson,6182,DI,GB,3,1,2.5,0,0,12,61.6,76.5,34.0,66.2,76.4,71.4,0.0,0,1,38,41,2.6,1,2
Cameron Heyward,6183,DI,PIT,6,2,3.0,0,0,25,64.8,78.6,84.1,69.2,74.5,52.9,9.1,1,0,96,100,4.2,4,8
Jabaal Sheard,6189,ED,IND,6,3,1.3,0,0,14,63.1,72.5,54.3,66.3,72.9,50.8,21.4,3,2,113,118,5.3,6,8
Bruce Carter,6192,LB,ATL,2,0,7.0,0,0,2,79.1,67.2,72.8,59.9,44.7,78.7,0.0,0,0,5,5,0.0,0,1
Jarvis Jenkins,6193,DI,KC,6,0,0.7,0,0,16,59.5,56.4,80.7,49.7,65.6,36.1,25.0,1,0,31,33,9.7,3,3
Brooks Reed,6194,ED,ATL,6,0,2.3,0,0,2,51.2,58.3,60.6,51.6,73.2,47.4,0.0,0,1,68,70,5.9,4,4
Marcus Gilchrist,6202,S,OAK,6,2,14.2,0,0,23,49.6,52.9,81.9,55.3,64.9,63.6,18.8,3,0,128,137,2.3,3,11
Terrell McClain,6217,DI,ATL,6,3,2.6,0,0,2,57.1,49.4,83.8,50.2,53.2,73.0,0.0,0,0,78,82,10.3,8,9
Justin Houston,6222,ED,KC,5,1,1.8,0,0,16,57.0,71.6,85.4,77.1,57.4,66.1,16.7,1,0,82,84,3.7,3,4
Jurrell Casey,6229,DI,TEN,6,4,1.6,1,0,31,61.1,90.0,39.4,72.2,91.1,62.5,3.7,1,2,123,125,14.6,18,22
Mason Foster,6236,LB,WAS,5,5,5.3,0,0,32,58.7,53.5,80.7,48.5,50.8,89.9,6.7,1,0,101,104,4.0,4,9
Allen Bailey,6238,DI,KC,6,3,1.0,0,0,16,62.5,55.4,85.9,56.0,50.7,46.1,27.3,3,0,88,88,5.7,5,5
Shareece Wright,6241,CB,HST,4,0,3.0,0,0,13,58.7,60.3,82.5,60.0,66.2,39.5,25.0,1,0,53,56,5.7,3,3
Chris Conte,6245,S,TB,3,1,5.5,0,0,30,57.0,58.0,78.0,60.0,62.8,35.6,25.0,1,1,30,32,3.3,1,2
Da'Norris Searcy,6252,S,CAR,2,1,17.0,0,0,5,60.0,66.5,78.2,,75.0,82.9,0.0,0,0,25,27,0.0,0,1
Sam Acho,6255,ED,CHI,3,0,,0,0,6,61.8,62.8,75.3,56.1,64.8,,,0,0,11,11,0.0,0,0
Davon House,6283,CB,GB,2,0,,0,0,12,28.9,28.8,74.8,,51.1,26.3,100.0,1,1,8,8,0.0,0,0
Buster Skrine,6289,CB,NYJ,5,0,3.7,0,0,22,46.1,49.7,8.0,64.8,69.2,47.0,0.0,0,2,70,71,4.3,3,7
Richard Sherman,6306,CB,SF,5,1,,0,0,28,71.0,69.5,83.6,,55.6,61.4,50.0,1,1,97,99,0.0,0,0
Pernell McPhee,6317,ED,WAS,5,0,2.0,0,0,32,60.0,72.3,13.0,73.2,60.5,28.6,50.0,1,1,25,25,4.0,1,1
Colin Jones,6342,S,CAR,2,1,17.3,0,0,5,43.3,44.8,78.9,59.2,69.0,67.4,0.0,0,0,17,19,0.0,0,3
Lawrence Guy,6385,DI,NE,6,6,2.4,0,0,19,,89.9,83.8,59.7,91.5,76.1,0.0,0,0,100,101,12.0,12,15
Malcolm Smith,6394,LB,SF,4,2,3.0,0,0,28,39.7,47.7,78.8,75.9,51.1,46.4,12.5,1,0,51,51,7.8,4,5
Chris Harris Jr.,6457,CB,DEN,6,3,3.5,0,0,10,75.4,77.2,84.3,71.9,72.6,65.1,12.5,1,0,166,170,1.2,2,4
Josh Bynes,6503,LB,ARZ,6,11,3.6,0,0,1,56.5,71.6,86.8,62.4,82.9,72.3,8.8,3,0,194,202,8.2,16,20
Mario Addison,6558,ED,CAR,5,2,-0.5,0,1,5,61.4,70.0,87.9,59.4,74.8,47.9,11.1,1,0,68,71,8.8,6,6
Ron Parker,6625,S,KC,6,1,11.1,0,0,16,55.1,57.6,38.8,,69.2,53.4,5.9,1,2,134,136,1.5,2,15
Craig Robertson,7003,LB,NO,2,1,,0,0,20,76.1,68.0,72.0,55.8,50.5,76.0,0.0,0,0,10,10,0.0,0,0
Morris Claiborne,7012,CB,NYJ,6,0,2.0,2,0,22,73.8,76.2,85.1,,80.0,67.7,0.0,0,3,128,131,3.9,5,7
Mark Barron,7013,LB,LA,2,2,3.3,0,0,26,40.3,29.9,76.9,60.0,36.6,48.3,25.0,2,0,44,46,4.5,2,4
