player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,14,4,1,5,65.2,6,16,293,96.9,9.6,28,2,5.1,4,320,310,26,3,68.8,4,11,153,97.0,15.0,23,6.2,2,167,162,17
Terrell Suggs,1326,ED,BLT,14,5,1,3,66.4,6,28,355,86.1,11.8,42,4,7.0,8,440,379,42,1,62.9,4,15,179,88.5,14.0,25,8.1,5,217,192,24
Mike Adams,1972,S,CAR,14,0,0,5,68.3,2,5,29,5.5,13.8,4,1,12.1,0,565,31,7,0,58.7,0,3,11,4.7,18.2,2,13.6,0,258,12,3
Thomas Davis Sr.,2231,LB,CAR,10,1,0,5,77.3,2,5,55,16.9,14.5,8,0,6.4,0,354,60,7,0,75.2,1,4,24,17.3,25.0,6,10.4,0,150,26,5
Derrick Johnson,2232,LB,OAK,6,0,0,23,46.7,0,1,11,11.9,0.0,0,0,4.5,0,101,12,1,0,49.8,0,1,5,9.5,0.0,0,10.0,0,63,6,1
Lorenzo Alexander,2476,LB,BUF,14,3,0,4,72.1,4,23,205,70.5,16.6,34,0,10.0,7,308,217,34,2,65.5,2,13,115,80.5,18.3,21,10.0,4,154,124,19
Haloti Ngata,2957,DI,PHI,11,1,0,24,54.0,2,5,173,99.5,4.6,8,0,2.6,1,187,186,8,0,50.6,0,1,61,100.0,3.3,2,2.5,1,67,67,2
Johnathan Joseph,2969,CB,HST,13,0,0,13,59.1,0,0,1,0.2,0.0,0,1,0.0,0,482,1,0,0,,0,0,0,0.0,,0,,0,192,0,0
Frostee Rucker,3036,ED,OAK,13,2,0,23,49.8,4,9,198,97.7,5.1,10,0,3.3,0,214,209,13,1,55.9,1,3,53,100.0,9.4,5,3.8,0,55,55,4
Domata Peko Sr.,3068,DI,DEN,14,1,0,10,59.2,2,5,222,100.0,5.9,13,6,2.0,1,242,242,8,0,61.6,1,3,61,100.0,11.5,7,3.3,0,70,70,4
Kyle Williams,3079,DI,BUF,14,1,0,4,67.1,6,18,345,98.9,11.0,38,2,5.8,8,371,367,32,0,72.5,5,13,160,99.4,16.9,27,10.0,7,173,172,25
Antoine Bethea,3152,S,ARZ,14,0,0,1,61.8,3,5,31,6.3,6.5,2,3,19.4,2,555,35,10,0,49.0,0,1,8,4.7,0.0,0,18.8,1,213,10,2
Tom Johnson,3378,DI,MIN,12,0,0,18,64.3,2,13,196,99.5,11.2,22,1,6.4,5,204,203,20,0,67.9,2,10,101,100.0,15.8,16,10.9,5,105,105,17
Tramon Williams,3558,S,GB,14,0,0,12,50.3,0,3,15,2.7,6.7,1,1,10.0,0,565,15,3,0,51.4,0,3,13,5.9,7.7,1,11.5,0,219,13,3
Leon Hall,3634,CB,OAK,10,1,0,23,57.8,1,0,12,5.9,8.3,1,0,4.2,0,222,13,1,0,49.6,0,0,5,6.3,0.0,0,0.0,0,96,6,0
Reggie Nelson,3637,S,OAK,11,0,0,23,55.4,0,1,14,6.6,7.1,1,0,3.6,0,229,15,1,0,66.5,0,0,3,3.1,33.3,1,0.0,0,96,3,0
Eric Weddle,3653,S,BLT,14,1,1,3,70.6,3,2,24,4.4,12.5,3,1,14.6,1,586,26,6,0,57.0,1,0,8,2.8,12.5,1,6.3,0,282,8,1
Brandon Mebane,3701,DI,LAC,10,1,0,27,57.7,2,3,157,94.8,5.1,8,2,2.2,1,174,165,6,0,61.0,1,1,39,100.0,7.7,3,5.1,1,40,40,3
Corey Graham,3784,S,PHI,11,1,0,24,57.7,0,2,12,3.1,0.0,0,2,8.3,0,381,12,2,0,54.6,0,0,2,1.1,0.0,0,0.0,0,184,2,0
Chris Long,4316,ED,PHI,14,0,0,24,71.4,14,27,378,98.5,17.7,67,1,7.0,6,398,392,47,0,77.3,10,19,204,98.1,25.0,51,10.0,6,215,211,35
Calais Campbell,4364,ED,JAX,14,2,0,15,69.3,9,29,412,99.6,14.3,59,4,6.6,8,447,445,46,1,68.2,4,17,184,100.0,16.8,31,10.1,8,203,203,29
William Hayes,4417,ED,MIA,3,0,0,17,67.9,0,0,45,100.0,11.1,5,0,4.4,2,47,47,2,0,74.9,0,0,24,100.0,16.7,4,8.3,2,25,25,2
Brandon Carr,4454,CB,BLT,14,0,1,3,55.3,1,3,13,2.5,15.4,2,5,15.4,0,517,13,4,0,50.4,0,1,4,1.6,25.0,1,12.5,0,248,4,1
Wesley Woodyard,4583,LB,TEN,12,1,0,31,58.1,2,5,52,14.1,15.4,8,0,12.5,3,389,55,10,1,54.6,0,2,17,11.9,17.6,3,11.8,1,159,19,3
