player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julius Peppers,1010,ED,CAR,10,10,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,59,1,0,0,0,0,0,,,0,0,9.0,50.0,6.1,10.0,5.0,0,1,50.0,71.0,0,18,0.0,0,1,81.3,1,10,100.0,165,4,1,2,0,18,11,1.8,18.0
Terrell Suggs,1326,ED,BLT,10,42,0,3,0,,,12.5,,,0,0,,77.0,0,,66.7,2,0,0.0,0,13,31.0,104,2,1,0,0,0,0,0.0,,0,0,5.4,60.0,13.8,8.3,5.0,0,0,0.0,36.3,0,15,100.0,1,0,75.4,3,25,59.5,181,4,0,5,0,28,25,1.1,9.3
Mike Adams,1972,S,CAR,10,391,0,5,4,10.2,100.0,88.2,10.7,10.7,0,0,0.0,45.0,0,31,0.0,0,0,118.8,9,105,26.9,119,0,6,9,0,150,58,1.6,16.7,0,2,13.2,60.0,95.7,28.8,17.3,1,1,6.7,65.4,3,33,11.1,2,1,50.0,9,266,68.0,278,4,14,15,0,135,37,0.5,15.0
Adam Jones,2223,CB,DEN,6,102,0,10,1,4.0,87.5,100.0,5.0,4.4,0,1,12.5,45.4,0,30,37.5,3,1,102.1,7,37,36.3,37,1,4,8,0,68,46,1.9,9.7,0,0,9.5,50.0,100.0,18.0,9.0,0,1,16.7,73.1,0,14,0.0,0,1,59.0,3,57,55.9,57,0,3,6,0,22,16,0.4,7.3
Thomas Davis Sr.,2231,LB,CAR,6,173,0,5,0,4.2,80.0,70.8,10.8,8.6,0,1,20.0,68.6,0,18,50.0,1,1,110.8,4,46,26.6,65,1,1,5,0,53,41,1.2,13.3,0,1,4.5,61.1,88.6,10.5,6.4,0,3,16.7,69.0,0,21,8.3,1,3,81.0,11,117,67.6,132,4,10,18,0,121,97,1.0,11.0
Derrick Johnson,2232,LB,OAK,6,89,0,23,0,,,69.0,,,0,0,,71.8,0,,0.0,0,0,0.0,0,20,22.5,29,0,2,0,0,0,0,0.0,,0,0,8.7,100.0,95.2,18.0,18.0,0,0,0.0,63.3,0,11,28.6,2,0,106.9,3,59,66.3,62,4,5,3,0,29,3,0.5,9.7
Lorenzo Alexander,2476,LB,BUF,10,53,0,4,1,,,9.3,,,0,0,,78.1,1,,0.0,0,0,0.0,0,4,7.5,43,1,1,0,0,0,0,0.0,,0,2,2.3,77.8,28.2,6.7,5.2,0,1,11.1,79.3,0,22,11.1,1,1,89.4,7,48,90.6,170,6,6,9,0,49,42,1.0,7.0
Haloti Ngata,2957,DI,PHI,7,1,0,24,0,,,3.0,,,0,0,,59.7,0,,,0,0,0.0,0,1,100.0,33,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,71,1,0,0,0,0,0,,
Johnathan Joseph,2969,CB,HST,9,354,0,13,0,11.0,45.9,100.0,8.5,3.9,0,2,5.4,68.7,0,42,0.0,0,2,72.1,17,155,43.8,155,5,15,37,1,202,59,1.4,11.9,0,2,8.1,64.0,100.0,11.0,7.0,0,2,8.0,81.7,1,40,20.8,5,2,71.3,16,180,50.8,180,6,17,25,0,195,72,1.1,12.2
Frostee Rucker,3036,ED,OAK,9,3,0,23,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,28,0,0,0,0,0,0,,,0,0,,,3.3,,,0,0,,60.7,0,,0.0,0,0,0.0,0,3,100.0,90,0,1,0,0,0,0,0.0,
Kyle Williams,3079,DI,BUF,10,2,0,4,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,50,0,0,0,0,0,0,,,0,1,,,1.0,,,0,0,,62.5,0,,25.0,1,0,0.0,0,2,100.0,206,5,2,0,0,0,0,0.0,
