player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Ben Roethlisberger,1732,QB,PIT,3,72.7,132,139,8.6,2.52,2,7,4.6,66.2,92,0,41,4.2,151,4,60,25,29.4,62.9,61.0,67.7,2,4,164,0,19.5,96.2,5.3,8,3,0,3,7,7,4.3,1140,8.2
Kirk Cousins,7102,QB,MIN,3,80.0,130,139,7.3,2.62,3,7,4.9,68.3,95,0,63,8.7,155,9,53,18,30.4,75.5,77.0,44.7,2,2,158,0,14.3,98.8,5.8,9,7,0,4,7,4,2.5,965,6.9
Matthew Stafford,4924,QB,DET,3,77.4,124,135,7.8,2.59,2,8,5.7,65.2,88,0,36,8.3,141,8,48,11,64.8,71.1,70.7,52.0,2,5,148,0,8.3,83.4,2.1,3,3,1,6,6,6,4.1,895,6.6
Joe Flacco,4332,QB,BLT,3,77.6,116,129,9.3,2.59,6,5,3.6,63.6,82,0,34,8.9,137,8,46,3,44.2,70.6,71.0,56.7,1,2,147,1,20.6,92.8,5.1,7,1,3,3,6,6,4.1,889,6.9
Drew Brees,802,QB,NO,3,84.9,126,129,7.1,2.35,0,8,5.8,80.6,104,0,35,2.8,135,3,50,20,87.8,93.4,92.2,72.8,0,0,144,0,14.3,122.2,3.7,5,1,0,3,8,2,1.4,1078,8.4
Andrew Luck,7007,QB,IND,3,75.0,116,124,5.6,2.4,4,9,6.9,68.5,85,0,46,2.3,132,2,37,14,87.5,71.0,67.7,76.8,3,3,140,1,10.9,84.8,3.8,5,3,0,1,5,8,5.7,662,5.3
Andy Dalton,6187,QB,CIN,3,75.5,106,116,8.7,2.45,5,6,4.8,63.8,74,0,38,7.5,122,6,43,7,86.8,84.3,82.6,58.7,1,5,131,0,10.5,91.2,3.3,4,2,1,3,8,3,2.3,860,7.4
Aaron Rodgers,2241,QB,GB,3,81.4,102,116,7.8,2.72,0,5,4.0,66.4,77,0,44,7.2,131,6,37,12,41.1,81.1,82.2,52.0,0,0,142,4,22.7,104.5,7.6,10,5,1,13,6,2,1.4,832,7.2
Blake Bortles,8638,QB,JAX,3,79.6,98,112,6.9,2.6,5,5,4.3,60.7,68,0,37,12.8,127,10,45,15,63.1,74.1,72.9,66.8,2,2,130,1,10.8,86.4,3.1,4,9,0,7,5,4,3.1,707,6.3
Derek Carr,8671,QB,OAK,3,83.0,106,111,5.9,2.28,0,5,4.2,76.6,85,0,30,3.4,117,3,44,23,61.8,67.9,68.8,56.6,1,5,127,2,16.7,88.3,4.3,5,1,0,4,2,6,4.7,936,8.4
Ryan Fitzpatrick,2467,QB,TB,3,77.6,107,111,11.7,2.51,1,14,12.0,70.3,78,0,45,6.0,127,5,57,30,87.6,93.5,93.0,64.1,0,4,133,0,11.1,124.8,3.9,5,10,0,3,11,4,3.0,1230,11.1
Eli Manning,1722,QB,NYG,3,80.0,105,110,7.0,2.55,1,6,5.0,73.6,81,0,40,3.6,124,3,35,21,39.3,80.2,79.6,54.7,1,1,133,2,30.0,99.1,9.7,12,2,0,3,3,4,3.0,800,7.3
Philip Rivers,1725,QB,LAC,3,80.2,101,108,8.7,2.37,2,4,3.5,69.4,75,0,42,7.4,113,6,47,27,86.4,82.4,80.3,66.6,0,1,121,1,9.5,115.7,3.5,4,1,0,5,8,2,1.7,906,8.4
Case Keenum,7323,QB,DEN,3,74.0,100,108,8.9,2.56,3,3,2.6,61.1,66,0,34,10.8,114,8,32,10,61.6,62.7,60.5,69.4,5,5,124,0,14.7,71.6,4.4,5,1,0,0,3,6,4.8,743,6.9
Deshaun Watson,11767,QB,HST,3,68.4,95,106,12.9,3.3,3,5,4.2,59.4,63,0,67,3.1,130,2,46,13,28.0,78.0,75.5,71.9,1,3,143,1,14.9,89.8,7.7,10,14,3,4,5,5,3.5,871,8.2
