player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,14,0,5,3,60.0,6,5,83.3,14,65.4,0,0,,43,41,95.3,0,7,6,85.7,25,21,84.0,7,7,100.0
Phil Dawson,422,K,ARZ,8,0,1,0,0.0,3,1,33.3,1,48.2,0,0,,15,15,100.0,0,2,2,100.0,8,5,62.5,2,2,100.0
Sebastian Janikowski,595,K,SEA,15,0,5,3,60.0,8,7,87.5,29,59.6,0,0,,48,45,93.8,0,10,8,80.0,25,20,80.0,2,2,100.0
Matt Bryant,1223,K,ATL,12,0,5,4,80.0,6,6,100.0,2,78.4,0,0,,31,29,93.5,0,4,4,100.0,19,18,94.7,4,4,100.0
Mike Nugent,2264,K,OAK,3,0,1,1,100.0,2,2,100.0,23,65.8,0,0,,5,4,80.0,0,0,0,,6,6,100.0,3,3,100.0
Robbie Gould,2607,K,SF,15,0,2,2,100.0,10,9,90.0,28,74.3,0,0,,26,24,92.3,0,12,12,100.0,33,32,97.0,9,9,100.0
Stephen Gostkowski,3063,K,NE,15,0,5,2,40.0,6,4,66.7,19,65.8,0,0,,45,44,97.8,0,9,9,100.0,31,26,83.9,11,11,100.0
Matt Prater,3471,K,DET,15,0,5,3,60.0,6,4,66.7,11,66.0,0,0,,26,26,100.0,0,12,12,100.0,31,27,87.1,8,8,100.0
Mason Crosby,3809,K,GB,15,0,7,5,71.4,15,11,73.3,12,53.7,0,0,,36,34,94.4,0,11,10,90.9,37,30,81.1,4,4,100.0
Stephen Hauschka,4655,K,BUF,14,0,7,4,57.1,9,7,77.8,4,67.0,0,0,,20,19,95.0,0,8,8,100.0,27,22,81.5,3,3,100.0
Ryan Succop,5180,K,TEN,14,0,4,3,75.0,7,5,71.4,31,60.1,0,0,,29,26,89.7,0,12,12,100.0,29,25,86.2,6,5,83.3
Graham Gano,5443,K,CAR,12,0,4,3,75.0,4,4,100.0,5,65.1,0,0,,33,30,90.9,0,5,4,80.0,16,14,87.5,3,3,100.0
Dan Bailey,6796,K,MIN,12,0,2,1,50.0,8,3,37.5,18,49.1,0,0,,30,29,96.7,0,11,11,100.0,27,20,74.1,6,5,83.3
Kai Forbath,6860,K,JAX,2,0,1,0,0.0,1,1,100.0,15,53.9,0,0,,3,3,100.0,0,1,1,100.0,4,3,75.0,1,1,100.0
Randy Bullock,7154,K,CIN,15,0,5,2,40.0,5,5,100.0,7,63.7,0,0,,40,38,95.0,0,7,6,85.7,21,17,81.0,4,4,100.0
Greg Zuerlein,7163,K,LA,10,0,5,3,60.0,6,4,66.7,26,68.0,0,0,,30,29,96.7,0,10,10,100.0,29,25,86.2,8,8,100.0
