player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Matt Skura,11102,C,BLT,5,100.0,0,3,64.0,74.8,58.6,0,8,244,100.0,100.0,98.0,1,9,1,400,400,0,0,400,260,260,0,0,140,0
Alex Lewis,10764,G,BLT,5,100.0,0,3,56.9,61.5,51.8,3,8,244,100.0,100.0,96.5,1,14,3,400,0,398,1,400,260,260,0,0,140,0
J.C. Tretter,7904,C,CLV,5,100.0,1,8,78.6,83.3,75.8,1,3,224,100.0,100.0,98.2,1,6,2,389,389,0,0,389,240,240,0,0,149,0
Desmond Harrison,15466,T,CLV,5,100.0,2,8,60.5,73.6,54.4,2,18,224,100.0,100.0,95.1,6,21,1,389,0,0,389,389,240,240,0,0,149,0
Joel Bitonio,8670,G,CLV,5,100.0,0,8,71.4,85.9,62.6,0,5,224,100.0,100.0,98.9,1,5,0,389,0,389,0,389,240,240,0,0,149,0
Chris Hubbard,8051,T,CLV,5,100.0,2,8,61.0,71.0,48.8,0,12,224,100.0,100.0,95.5,3,16,4,389,0,0,0,389,240,240,0,389,149,0
Kevin Zeitler,7032,G,CLV,5,100.0,1,8,71.4,90.4,60.3,1,2,224,100.0,100.0,98.9,2,4,1,389,0,0,0,389,240,240,389,0,149,0
Ronnie Stanley,10640,T,BLT,5,100.0,0,3,75.5,82.8,64.5,2,6,234,100.0,100.0,97.9,2,9,1,388,0,0,370,388,248,248,0,0,140,17
Matt Slauson,5117,G,IND,5,100.0,0,14,66.8,79.0,56.5,3,4,261,100.0,100.0,98.7,1,7,0,376,0,0,0,376,277,277,376,0,99,0
Ryan Kelly,10652,C,IND,5,100.0,0,14,69.5,77.1,63.1,2,2,261,100.0,100.0,98.9,0,5,1,376,376,0,0,376,277,277,0,0,99,0
Quenton Nelson,12954,G,IND,5,100.0,0,14,66.2,74.3,59.6,2,9,261,100.0,100.0,97.1,2,13,2,376,0,376,0,376,277,277,0,0,99,0
Nick Martin,10684,C,HST,5,100.0,1,13,61.1,75.4,54.5,1,4,229,100.0,100.0,98.5,2,6,1,375,375,0,0,375,252,252,0,0,123,0
Marshal Yanda,3702,G,BLT,5,100.0,0,3,76.0,83.6,69.1,2,4,239,100.0,100.0,98.7,1,6,0,375,0,2,0,375,255,255,373,0,120,0
Zach Fulton,8828,G,HST,5,100.0,0,13,59.2,82.0,43.7,0,8,229,100.0,100.0,97.4,0,10,2,375,0,0,0,375,252,252,375,0,123,0
James Hurst,9001,T,BLT,5,100.0,0,3,58.6,69.4,43.9,2,12,239,100.0,100.0,97.1,1,14,0,372,0,0,17,372,255,255,2,353,117,0
Lane Johnson,7786,T,PHI,5,100.0,1,24,75.6,68.3,80.1,3,15,229,100.0,100.0,93.9,2,23,5,370,0,0,5,370,248,248,0,365,122,0
Jason Kelce,6343,C,PHI,5,100.0,0,24,86.6,85.5,86.0,1,3,229,100.0,100.0,99.1,2,4,0,369,369,0,0,369,248,248,0,0,121,0
Brandon Brooks,7078,G,PHI,5,100.0,0,24,81.0,78.0,77.2,1,6,228,100.0,100.0,98.5,1,7,0,369,0,0,0,369,247,247,369,0,122,0
Lane Taylor,8365,G,GB,5,100.0,0,12,69.0,74.7,61.5,2,6,244,100.0,100.0,96.7,2,12,4,364,0,363,0,364,261,261,0,0,103,0
David Bakhtiari,7891,T,GB,5,100.0,0,12,87.7,92.3,68.9,1,5,244,100.0,100.0,98.4,1,7,1,364,0,0,363,364,261,261,0,0,103,0
Corey Linsley,8796,C,GB,5,100.0,0,12,80.9,87.5,74.8,1,1,243,100.0,100.0,99.2,0,3,1,363,363,0,0,363,260,260,0,0,103,0
Laken Tomlinson,9461,G,SF,5,100.0,2,28,67.8,60.9,69.5,2,11,208,100.0,100.0,96.4,4,14,1,358,0,357,0,358,225,225,0,0,133,0
Kolton Miller,47013,T,OAK,5,100.0,0,23,62.8,67.6,60.4,1,15,212,100.0,100.0,94.3,4,20,4,356,0,0,356,356,231,231,0,0,125,0
Rodney Hudson,6207,C,OAK,5,100.0,0,23,87.7,84.9,85.4,1,1,212,100.0,100.0,99.5,0,2,0,356,356,0,0,356,231,231,0,0,125,0
Gabe Jackson,8716,G,OAK,5,100.0,1,23,75.6,69.6,73.7,1,10,212,100.0,100.0,96.5,2,13,2,356,0,0,0,356,231,231,356,0,125,0
Mike McGlinchey,46275,T,SF,5,100.0,0,28,76.9,59.2,86.4,2,9,206,100.0,100.0,96.8,1,12,1,355,0,0,0,355,223,223,32,322,132,0
Alejandro Villanueva,9091,T,PIT,5,100.0,1,25,71.7,76.6,63.5,1,2,230,100.0,100.0,98.5,4,5,2,355,0,0,355,355,247,247,0,0,108,0
Ramon Foster,5229,G,PIT,5,100.0,0,25,73.8,79.9,65.8,0,9,230,100.0,100.0,97.6,0,10,1,355,0,355,0,355,247,247,0,0,108,0
Maurkice Pouncey,5543,C,PIT,5,100.0,0,25,60.1,57.7,59.3,1,8,229,100.0,100.0,97.6,2,10,1,352,352,0,0,352,246,246,0,0,106,0
Andrew Norwell,9126,G,JAX,5,100.0,0,15,64.5,81.6,56.4,0,5,237,100.0,100.0,98.5,2,6,1,350,0,350,0,350,243,243,0,0,107,0
Jermey Parnell,5426,T,JAX,5,100.0,0,15,66.8,70.4,65.6,2,9,237,100.0,100.0,96.8,4,13,2,350,0,0,0,350,243,243,0,350,107,0
Tom Compton,7181,G,MIN,5,100.0,0,18,68.8,58.0,72.4,0,11,252,100.0,100.0,96.6,0,14,3,346,0,346,0,346,258,258,0,0,88,0
Mike Remmers,7431,G,MIN,5,100.0,1,18,56.1,53.5,57.1,3,18,252,100.0,100.0,94.6,1,24,3,346,0,0,0,346,258,258,346,0,88,0
Max Unger,4972,C,NO,5,100.0,0,20,71.5,77.7,66.3,0,3,201,100.0,100.0,98.3,0,5,2,345,345,0,0,345,215,215,0,0,130,0
Connor McGovern,10778,G,DEN,5,100.0,0,10,79.8,63.4,84.8,2,10,206,100.0,100.0,96.6,2,13,1,345,0,0,0,345,220,220,345,0,125,0
Terron Armstead,7856,T,NO,5,100.0,0,20,85.6,88.1,77.0,1,6,201,100.0,100.0,98.3,1,7,0,345,0,0,343,345,215,215,0,0,130,2
Larry Warford,7846,G,NO,5,100.0,0,20,69.6,76.7,64.3,2,4,201,100.0,100.0,98.5,1,6,0,345,0,0,0,345,215,215,345,0,130,0
Ron Leary,7338,G,DEN,5,100.0,0,10,64.2,66.1,62.6,1,8,206,100.0,100.0,97.8,2,9,0,345,0,345,0,345,220,220,0,0,125,0
Matt Paradis,8841,C,DEN,5,100.0,0,10,81.1,77.6,81.8,0,2,206,100.0,100.0,99.0,1,3,1,345,345,0,0,345,220,220,0,0,125,0
Ryan Ramczyk,11787,T,NO,5,100.0,0,20,82.7,80.0,78.3,0,2,201,100.0,100.0,98.5,2,4,2,345,0,0,0,345,215,215,0,344,130,1
Weston Richburg,8678,C,SF,5,100.0,0,28,61.8,75.0,57.4,2,7,198,100.0,100.0,97.7,1,9,0,344,344,0,0,344,214,214,0,0,130,0
Alex Mack,4944,C,ATL,5,100.0,0,2,75.2,59.9,82.1,3,2,216,100.0,100.0,97.5,1,8,3,343,343,0,0,343,229,229,0,0,114,0
Brandon Fusco,6324,G,ATL,5,100.0,0,2,66.8,62.0,67.8,2,10,216,100.0,100.0,96.8,2,13,1,343,0,0,0,343,229,229,343,0,114,0
Ryan Schraeder,8496,T,ATL,5,100.0,0,2,64.5,52.9,78.2,8,7,216,100.0,100.0,95.1,3,18,3,343,0,0,0,343,229,229,0,343,114,0
Jake Matthews,8641,T,ATL,5,100.0,0,2,76.5,87.1,60.9,2,4,216,100.0,100.0,98.1,1,7,1,343,0,0,343,343,229,229,0,0,114,0
Cam Erving,9452,G,KC,5,100.0,0,16,57.8,68.2,52.9,2,5,191,100.0,100.0,98.2,2,7,0,337,0,337,0,337,210,210,0,0,127,0
Eric Fisher,7783,T,KC,5,100.0,0,16,63.9,67.2,63.4,2,13,191,100.0,100.0,95.5,4,16,1,337,0,0,334,337,210,210,0,0,127,3
Mitch Morse,9482,C,KC,5,100.0,0,16,65.5,77.5,60.8,1,2,191,100.0,100.0,99.2,1,3,0,337,337,0,0,337,210,210,0,0,127,0
