player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Rob Havenstein,9490,T,LA,8,0,26,68.4,100.0,50,20.2,50,82.3,0,100.0,248,248,79.9,100.0,161,64.9,161
Austin Blythe,10882,G,LA,8,0,26,65.9,100.0,50,20.2,50,80.6,0,100.0,248,248,80.0,100.0,161,64.9,161
Andrew Whitworth,3000,T,LA,8,0,26,63.8,100.0,50,20.8,50,78.7,1,100.0,240,240,71.2,100.0,158,65.8,158
John Sullivan,4501,C,LA,8,0,26,47.8,100.0,47,20.2,47,54.3,1,100.0,233,233,55.9,100.0,152,65.2,152
Joe Thuney,10712,G,NE,8,0,19,69.2,100.0,120,52.6,120,68.5,0,100.0,228,228,63.4,100.0,74,32.5,74
Trent Brown,9677,T,NE,8,1,19,77.5,100.0,120,52.6,120,68.2,2,100.0,228,228,52.7,100.0,74,32.5,74
Tyler Higbee,10744,TE,LA,8,0,26,51.1,100.0,46,20.3,46,64.5,0,100.0,227,227,69.8,100.0,147,64.8,147
Rodger Saffold,5558,G,LA,8,0,26,48.4,100.0,47,20.9,47,80.6,0,100.0,225,225,78.8,100.0,147,65.3,147
Jared Goff,10635,QB,LA,8,0,26,60.0,100.0,49,21.9,49,60.0,0,94.1,224,238,60.0,99.4,154,68.8,155
David Andrews,9948,C,NE,8,0,19,68.3,100.0,119,53.1,119,73.6,1,100.0,224,224,76.7,100.0,74,33.0,74
Robert Woods,7822,WR,LA,8,0,26,58.4,100.0,48,21.5,48,75.7,1,96.5,223,231,72.0,100.0,153,68.6,153
Germain Ifedi,10665,T,SEA,7,0,29,55.9,100.0,79,35.6,79,47.7,0,100.0,222,222,45.4,100.0,127,57.2,127
J.R. Sweezy,7209,G,SEA,7,0,29,54.7,100.0,79,35.6,79,46.5,2,100.0,222,222,50.4,100.0,127,57.2,127
Duane Brown,4340,T,SEA,7,0,29,71.0,100.0,79,35.7,79,65.0,1,100.0,221,221,58.9,100.0,126,57.0,126
Laken Tomlinson,9461,G,SF,8,0,28,64.3,100.0,42,19.5,42,69.5,1,100.0,215,215,69.3,100.0,155,72.1,155
Nick Martin,10684,C,HST,8,0,13,56.5,100.0,58,27.0,58,55.9,0,100.0,215,215,57.9,100.0,136,63.3,136
Shaq Mason,9564,G,NE,8,0,19,79.3,100.0,115,53.5,115,81.5,1,100.0,215,215,76.8,100.0,69,32.1,69
Matt Skura,11102,C,BLT,8,0,3,56.5,100.0,101,47.0,101,59.9,1,100.0,215,215,61.0,100.0,77,35.8,77
Mike McGlinchey,46275,T,SF,8,0,28,90.9,100.0,42,19.6,42,89.8,1,100.0,214,214,78.6,100.0,154,72.0,154
James Carpenter,6177,G,NYJ,8,0,22,63.9,100.0,71,33.2,71,56.4,0,100.0,214,214,50.7,100.0,122,57.0,122
Kelvin Beachum,7229,T,NYJ,8,1,22,65.3,100.0,71,33.2,71,60.5,1,100.0,214,214,56.2,100.0,122,57.0,122
Brian Winters,7853,G,NYJ,8,0,22,49.1,100.0,71,33.2,71,65.9,0,100.0,214,214,70.5,100.0,122,57.0,122
Brandon Shell,10792,T,NYJ,8,0,22,63.4,100.0,71,33.2,71,63.4,0,100.0,214,214,66.2,100.0,122,57.0,122
Tom Brady,698,QB,NE,8,0,19,60.0,100.0,119,56.1,119,60.1,0,95.5,212,222,60.1,100.0,74,34.9,74
