player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Ben Roethlisberger,1732,QB,PIT,1,1,1,2.48,9.0,27.0,18.0,0,0,0,0,25,60.0,0,27,0,0,0.0,18,0,1,2.48,9,0,27
Andy Lee,1906,P,ARZ,13,77,77,4.35,42.01,48.56,9.6,0,0,9,16,1,73.2,24,64,6,0,51.9,384,40,77,334.74,3235,6,3739
Donnie Jones,1939,,LAC,9,33,33,4.17,38.15,41.88,7.2,0,0,3,9,27,52.3,12,59,4,0,51.5,123,17,33,137.57,1259,0,1382
Dustin Colquitt,2316,P,KC,12,37,37,4.43,40.05,44.49,6.0,0,0,8,10,16,67.3,20,67,1,0,37.8,84,14,37,163.75,1482,4,1646
Sam Koch,3148,P,BLT,13,50,50,4.29,40.9,47.38,9.0,1,0,6,9,3,77.8,25,65,5,0,50.0,224,25,51,214.7,2045,5,2369
Brett Kern,4580,P,TEN,13,59,59,4.17,41.83,47.83,10.1,1,0,4,10,31,67.5,24,62,13,0,49.2,294,29,60,245.8,2468,3,2822
Kevin Huber,5066,P,CIN,13,55,55,4.19,40.0,43.75,7.5,1,0,12,17,7,53.5,26,69,2,0,40.0,166,22,56,230.32,2200,2,2406
Thomas Morstead,5088,P,NO,11,31,31,4.5,43.16,47.65,5.4,0,0,1,11,20,78.0,11,60,4,0,35.5,59,11,31,139.53,1338,4,1477
Britton Colquitt,5192,P,CLV,13,73,73,4.31,38.49,45.27,11.6,1,0,11,16,8,63.8,30,79,7,0,46.6,395,34,74,314.37,2810,5,3305
Matt Bosher,6344,P,ATL,13,44,44,4.47,41.25,45.07,6.4,2,0,5,15,2,66.9,19,57,2,0,45.5,128,20,46,196.48,1815,2,1983
Chris Jones,6798,P,DAL,13,51,51,4.47,39.84,45.24,8.4,0,0,8,11,9,69.6,13,63,2,0,54.9,235,28,51,227.75,2032,2,2307
Bryan Anger,7072,P,TB,13,47,47,4.4,39.36,44.68,8.3,1,0,6,12,30,59.9,13,64,3,0,48.9,190,23,48,206.96,1850,3,2100
Johnny Hekker,7252,P,LA,13,35,35,4.09,41.71,45.43,9.0,0,0,8,5,26,74.6,18,68,10,0,28.6,90,10,35,143.0,1460,2,1590
Marquette King,7410,P,DEN,4,20,20,3.96,39.7,44.05,8.4,0,0,4,2,10,61.3,8,66,5,0,40.0,67,8,20,79.29,794,1,881
Sam Martin,7947,P,DET,13,57,57,4.29,38.77,45.32,13.0,0,0,9,18,11,63.8,23,61,3,0,42.1,313,24,57,244.39,2210,3,2583
Caleb Sturgis,7948,K,LAC,1,1,1,2.85,24.0,24.0,,0,0,1,0,27,60.0,1,24,0,0,0.0,0,0,1,2.85,24,0,24
Colton Schmidt,8104,P,BUF,3,16,16,3.7,33.75,42.25,16.0,0,0,2,4,4,38.0,4,55,2,0,37.5,96,6,16,59.18,540,2,676
Ryan Allen,8242,P,NE,12,49,49,4.19,38.94,45.94,11.0,0,0,7,5,19,61.6,14,66,10,0,44.9,243,22,49,205.13,1908,5,2251
Tress Way,8358,P,WAS,13,66,66,4.41,41.97,45.02,7.7,0,0,14,23,32,69.1,37,63,3,0,39.4,201,26,66,290.82,2770,0,2971
Pat O'Donnell,8826,P,CHI,13,51,51,4.42,40.27,45.49,8.1,1,0,10,16,6,65.8,25,65,1,0,35.3,146,18,52,225.45,2054,6,2320
Michael Palardy,9277,P,CAR,13,49,49,4.41,40.96,45.47,8.3,0,0,6,20,5,78.0,23,59,2,0,34.7,141,17,49,216.0,2007,4,2228
Bradley Pinion,9598,P,SF,13,58,58,4.48,39.05,43.12,8.0,1,0,4,22,28,65.5,21,64,7,0,37.9,176,22,59,260.09,2265,3,2501
Matt Darr,9812,,BUF,2,5,5,4.42,43.4,44.6,3.0,0,0,1,1,4,58.3,3,53,1,0,40.0,6,2,5,22.1,217,0,223
Matt Wile,9972,P,MIN,13,58,58,4.42,41.02,44.53,7.5,1,0,10,16,18,64.5,26,70,8,0,37.9,164,22,59,256.61,2379,2,2583
Jordan Berry,10236,P,PIT,13,54,54,4.37,38.93,44.22,15.1,0,0,11,20,25,65.7,25,69,5,0,27.8,226,15,54,235.89,2102,3,2388
Drew Kaser,10813,P,GB,4,13,13,4.23,38.08,48.38,16.3,1,0,2,2,12,60.5,7,66,1,0,53.8,114,7,14,55.02,495,1,629
Riley Dixon,10862,P,NYG,13,60,60,4.27,41.73,45.83,6.9,0,0,12,14,21,57.9,21,60,6,0,40.0,166,24,60,255.92,2504,4,2750
