player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Kevin Zeitler,7032,G,CLV,4,0,8,64.8,100.0,52,43.0,52,57.1,0,100.0,121,121,59.5,100.0,56,46.3,56
Desmond Harrison,15466,T,CLV,4,0,8,52.6,100.0,52,43.0,52,58.5,1,100.0,121,121,68.6,100.0,56,46.3,56
J.C. Tretter,7904,C,CLV,4,0,8,68.9,100.0,52,43.0,52,69.3,0,100.0,121,121,62.8,100.0,56,46.3,56
Chris Hubbard,8051,T,CLV,4,0,8,58.6,100.0,52,43.0,52,50.8,0,100.0,121,121,56.4,100.0,56,46.3,56
Joel Bitonio,8670,G,CLV,4,0,8,61.0,100.0,52,43.0,52,64.0,0,100.0,121,121,67.3,100.0,56,46.3,56
Trent Brown,9677,T,NE,4,1,19,66.4,100.0,54,46.2,54,64.6,2,100.0,117,117,64.8,100.0,46,39.3,46
Joe Thuney,10712,G,NE,4,0,19,66.1,100.0,54,46.2,54,71.7,0,100.0,117,117,75.1,100.0,46,39.3,46
Shaq Mason,9564,G,NE,4,0,19,69.8,100.0,54,46.2,54,71.6,1,100.0,117,117,73.3,100.0,46,39.3,46
Ronnie Stanley,10640,T,BLT,4,0,3,58.4,100.0,58,50.0,58,65.7,0,100.0,116,116,62.7,100.0,36,31.0,36
Rob Havenstein,9490,T,LA,4,0,26,71.2,100.0,27,23.3,27,77.0,0,100.0,116,116,74.2,100.0,73,62.9,73
Alex Lewis,10764,G,BLT,4,0,3,40.9,100.0,58,50.0,58,47.4,1,100.0,116,116,56.8,100.0,36,31.0,36
Rodger Saffold,5558,G,LA,4,0,26,48.9,100.0,27,23.3,27,79.1,0,100.0,116,116,78.4,100.0,73,62.9,73
Austin Blythe,10882,G,LA,4,0,26,64.3,100.0,27,23.3,27,71.9,0,100.0,116,116,68.5,100.0,73,62.9,73
Matt Skura,11102,C,BLT,4,0,3,54.5,100.0,58,50.0,58,58.2,0,100.0,116,116,57.8,100.0,36,31.0,36
Ben Jones,7099,C,TEN,4,0,31,70.6,100.0,28,24.6,28,61.4,0,100.0,114,114,60.7,100.0,78,68.4,78
Josh Kline,8230,G,TEN,4,0,31,61.9,100.0,28,24.6,28,50.8,0,100.0,114,114,54.4,100.0,78,68.4,78
Kolton Miller,47013,T,OAK,4,0,23,69.7,100.0,28,24.8,28,61.1,0,100.0,113,113,55.2,100.0,69,61.1,69
Gabe Jackson,8716,G,OAK,4,0,23,42.4,100.0,28,24.8,28,75.8,0,100.0,113,113,90.0,100.0,69,61.1,69
Andrew Whitworth,3000,T,LA,4,0,26,60.4,100.0,27,23.9,27,83.8,1,100.0,113,113,74.1,100.0,72,63.7,72
Rodney Hudson,6207,C,OAK,4,0,23,63.4,100.0,28,24.8,28,82.4,0,100.0,113,113,77.8,100.0,69,61.1,69
David Andrews,9948,C,NE,4,0,19,72.9,100.0,53,46.9,53,82.6,0,100.0,113,113,84.2,100.0,46,40.7,46
Kelechi Osemele,7062,G,OAK,4,0,23,56.5,100.0,28,24.8,28,60.1,2,100.0,113,113,66.2,100.0,69,61.1,69
Quinton Spain,10110,G,TEN,4,0,31,59.5,100.0,27,24.1,27,68.8,0,100.0,112,112,69.4,100.0,77,68.8,77
Tyler Higbee,10744,TE,LA,4,0,26,57.1,100.0,25,22.5,25,65.0,0,100.0,111,111,69.8,100.0,71,64.0,71
John Sullivan,4501,C,LA,4,0,26,47.0,100.0,25,22.5,25,62.4,1,100.0,111,111,66.4,100.0,70,63.1,70
Jared Goff,10635,QB,LA,4,0,26,60.0,100.0,27,24.5,27,60.0,0,94.8,110,116,60.0,100.0,73,66.4,73
Brandin Cooks,8655,WR,LA,4,0,26,68.9,100.0,27,24.8,27,60.0,0,98.2,109,111,59.3,100.0,72,66.1,72
Cooper Kupp,11824,WR,LA,4,0,26,60.1,100.0,27,25.0,27,66.7,0,96.4,108,112,71.6,100.0,73,67.6,73
Derek Carr,8671,QB,OAK,4,0,23,60.0,96.4,27,25.0,28,60.0,0,95.6,108,113,60.0,100.0,69,63.9,69
Robert Woods,7822,WR,LA,4,0,26,51.3,100.0,26,24.1,26,69.5,1,96.4,108,112,71.3,100.0,72,66.7,72
Cody Whitehair,10690,C,CHI,4,0,6,64.0,100.0,42,38.9,42,61.4,0,100.0,108,108,61.0,100.0,54,50.0,54
Tom Brady,698,QB,NE,4,0,19,60.0,100.0,53,49.1,53,60.0,0,95.6,108,113,60.0,100.0,46,42.6,46
J.R. Sweezy,7209,G,SEA,4,0,29,69.8,100.0,37,34.3,37,50.0,1,100.0,108,108,48.3,100.0,67,62.0,67
Charles Leno Jr.,8880,T,CHI,4,0,6,52.2,100.0,42,38.9,42,66.2,0,100.0,108,108,74.2,100.0,54,50.0,54
Germain Ifedi,10665,T,SEA,4,0,29,60.8,100.0,37,34.3,37,48.3,0,100.0,108,108,44.0,100.0,67,62.0,67
Duane Brown,4340,T,SEA,4,0,29,68.4,100.0,37,34.6,37,64.0,0,100.0,107,107,60.5,100.0,66,61.7,66
Lane Johnson,7786,T,PHI,4,0,24,58.4,100.0,42,39.6,42,74.0,0,100.0,106,106,80.0,100.0,54,50.9,54
Garett Bolles,11775,T,DEN,4,0,10,73.5,100.0,44,41.5,44,66.7,0,100.0,106,106,53.4,100.0,52,49.1,52
Kyle Long,7801,G,CHI,4,0,6,57.1,100.0,42,39.6,42,57.1,1,100.0,106,106,58.4,100.0,54,50.9,54
Stefen Wisniewski,6200,G,PHI,4,0,24,45.8,100.0,42,39.6,42,58.5,0,100.0,106,106,66.2,100.0,54,50.9,54
Ron Leary,7338,G,DEN,4,0,10,63.8,100.0,44,41.5,44,65.4,0,100.0,106,106,56.2,100.0,52,49.1,52
Brandon Brooks,7078,G,PHI,4,0,24,71.9,100.0,42,39.6,42,77.0,0,100.0,106,106,82.7,100.0,54,50.9,54
Bobby Massie,7112,T,CHI,4,1,6,56.6,100.0,42,39.6,42,60.5,1,100.0,106,106,64.0,100.0,54,50.9,54
Connor McGovern,10778,G,DEN,4,0,10,75.5,100.0,44,41.5,44,88.6,1,100.0,106,106,88.7,100.0,52,49.1,52
Matt Paradis,8841,C,DEN,4,0,10,76.0,100.0,44,41.5,44,79.4,0,100.0,106,106,70.3,100.0,52,49.1,52
Jason Kelce,6343,C,PHI,4,0,24,81.2,100.0,42,40.0,42,83.7,1,100.0,105,105,78.8,100.0,54,51.4,54
Jonnu Smith,11855,TE,TEN,4,0,31,45.4,100.0,26,25.0,26,57.7,1,100.0,104,104,59.4,100.0,72,69.2,72
Case Keenum,7323,QB,DEN,4,0,10,60.3,100.0,44,42.3,44,60.3,0,98.1,104,106,60.0,98.1,51,49.0,52
Russell Wilson,7077,QB,SEA,4,0,29,60.0,94.6,35,34.0,37,60.0,0,95.4,103,108,60.0,98.5,66,64.1,67
Jarvis Landry,8698,WR,CLV,4,0,8,69.8,100.0,37,37.0,37,77.4,1,100.0,100,100,80.8,100.0,53,53.0,53
Zach Ertz,7816,TE,PHI,4,0,24,47.6,100.0,42,42.0,42,49.8,0,100.0,100,100,57.1,100.0,48,48.0,48
Laurent Duvernay-Tardif,8834,G,KC,4,0,16,62.5,100.0,33,33.3,33,65.0,0,100.0,99,99,65.0,100.0,49,49.5,49
La'el Collins,9719,T,DAL,4,0,9,55.7,100.0,39,39.4,39,63.6,2,100.0,99,99,69.4,100.0,49,49.5,49
Zach Fulton,8828,G,HST,4,0,13,52.2,100.0,29,29.3,29,47.2,0,100.0,99,99,52.7,100.0,61,61.6,61
Zack Martin,8651,G,DAL,4,0,9,60.0,100.0,39,39.4,39,69.5,0,100.0,99,99,71.0,100.0,49,49.5,49
Joe Looney,7117,C,DAL,4,0,9,53.2,100.0,39,39.4,39,63.4,0,100.0,99,99,71.5,100.0,49,49.5,49
Cam Erving,9452,G,KC,4,0,16,55.0,100.0,33,33.3,33,61.4,0,100.0,99,99,63.9,100.0,49,49.5,49
Nick Martin,10684,C,HST,4,0,13,56.7,100.0,29,29.3,29,58.8,0,100.0,99,99,64.3,100.0,61,61.6,61
Tyron Smith,6161,T,DAL,4,0,9,71.4,100.0,39,39.4,39,75.8,0,100.0,99,99,73.9,100.0,49,49.5,49
Eric Fisher,7783,T,KC,4,0,16,43.5,100.0,33,33.3,33,64.9,0,100.0,99,99,63.6,100.0,49,49.5,49
Mitchell Schwartz,7041,T,KC,4,0,16,64.4,100.0,33,33.3,33,71.8,0,100.0,99,99,71.9,100.0,49,49.5,49
Connor Williams,46216,G,DAL,4,0,9,62.3,100.0,39,39.4,39,57.0,0,100.0,99,99,53.7,100.0,49,49.5,49
Mitchell Trubisky,11757,QB,CHI,4,0,6,60.3,97.6,41,41.4,42,60.4,0,93.4,99,106,60.3,94.4,51,51.5,54
Mitch Morse,9482,C,KC,4,0,16,56.0,100.0,33,33.3,33,64.5,0,100.0,99,99,67.5,100.0,49,49.5,49
Chris Hogan,6468,WR,NE,4,1,19,66.0,100.0,48,49.0,48,64.7,1,100.0,98,98,63.3,100.0,38,38.8,38
Geoff Swaim,9679,TE,DAL,4,0,9,64.2,100.0,39,39.8,39,67.5,0,100.0,98,98,68.8,100.0,48,49.0,48
Weston Richburg,8678,C,SF,4,0,28,61.2,100.0,26,26.5,26,58.4,0,100.0,98,98,55.9,100.0,64,65.3,64
Laken Tomlinson,9461,G,SF,4,0,28,57.0,100.0,26,26.5,26,65.4,1,100.0,98,98,68.8,100.0,64,65.3,64
Tyler Lockett,9502,WR,SEA,4,0,29,69.8,100.0,34,35.1,34,63.1,0,99.0,97,98,58.3,100.0,62,63.9,62
Max Unger,4972,C,NO,4,0,20,75.5,100.0,35,36.1,35,65.3,0,100.0,97,97,62.9,100.0,48,49.5,48
Mike McGlinchey,46275,T,SF,4,0,28,87.4,100.0,26,26.8,26,79.6,1,100.0,97,97,67.9,100.0,63,64.9,63
Ryan Ramczyk,11787,T,NO,4,0,20,73.6,100.0,35,36.1,35,73.0,2,100.0,97,97,76.2,100.0,48,49.5,48
DeAndre Hopkins,7808,WR,HST,4,0,13,63.0,100.0,29,29.9,29,61.9,0,99.0,97,98,61.1,100.0,61,62.9,61
Larry Warford,7846,G,NO,4,0,20,71.7,100.0,35,36.1,35,65.6,0,100.0,97,97,61.9,100.0,48,49.5,48
Terron Armstead,7856,T,NO,4,0,20,59.7,100.0,35,36.1,35,71.2,0,100.0,97,97,77.1,100.0,48,49.5,48
Rob Gronkowski,5567,TE,NE,4,0,19,66.1,100.0,43,44.8,43,66.7,0,100.0,96,96,68.3,100.0,40,41.7,40
Allen Robinson II,8696,WR,CHI,4,0,6,71.6,100.0,37,38.5,37,39.0,0,100.0,96,96,59.6,100.0,50,52.1,50
Brandon Shell,10792,T,NYJ,4,0,22,66.8,100.0,22,22.9,22,63.5,0,100.0,96,96,65.6,100.0,67,69.8,67
