player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Carlos Hyde,8692,HB,CLV,4,83,7,2,13.3,38,0,285,0,0,7,178,17.3,8,14,8,1,41,60.3,49.2,80.3,,44.6,52.4,51.2,60.0,22,0,15,4,62,92,0,0,6,87,5,285,178,2.14,3.4,0.24,40
Todd Gurley II,9443,HB,LA,4,79,7,2,11.2,38,0,338,1,4,7,214,31.7,9,21,26,1,22,61.9,72.0,81.9,,70.6,59.8,74.1,60.1,23,0,194,15,111,93,0,0,16,94,4,338,214,2.71,4.3,1.75,57
Ezekiel Elliott,10638,HB,DAL,4,73,11,10,50.7,216,0,426,1,1,11,272,50.8,12,19,9,2,33,34.2,59.1,0.0,,36.3,60.5,62.6,60.0,41,2,125,15,97,90,0,0,20,88,2,426,272,3.73,5.8,1.29,40
Kareem Hunt,11841,HB,KC,4,71,19,2,21.1,61,0,289,1,3,19,213,88.0,5,17,16,0,30,85.3,68.7,84.6,,59.8,54.9,71.2,54.0,45,0,59,4,75,84,0,0,6,75,3,289,213,3.0,4.1,0.79,39
Marshawn Lynch,3628,HB,OAK,4,68,22,2,22.7,68,0,300,2,2,22,254,114.9,8,17,23,0,19,85.4,79.5,79.9,,82.1,60.6,79.5,60.0,52,0,60,10,58,74,0,0,12,78,3,300,254,3.74,4.4,1.03,45
Jordan Howard,10784,HB,CHI,4,64,8,2,16.3,33,0,203,0,0,8,175,29.6,5,14,6,0,30,85.1,76.2,82.8,,82.0,69.1,73.8,67.4,17,0,78,10,72,80,0,0,12,74,1,203,175,2.73,3.2,1.08,33
James Conner,11860,HB,PIT,4,63,9,4,35.8,83,0,232,0,11,9,163,63.9,6,9,25,1,32,58.2,64.5,84.2,,35.6,64.3,67.2,60.0,27,1,164,18,133,73,0,0,22,81,3,232,163,2.59,3.7,1.23,24
Lamar Miller,7097,HB,HST,4,58,6,3,28.4,64,0,225,1,2,6,134,28.0,5,8,13,1,18,53.1,61.4,20.2,,88.7,41.3,66.5,79.9,31,1,54,8,108,67,0,0,10,66,0,225,134,2.31,3.9,0.5,39
Adrian Peterson,3623,HB,WAS,3,56,11,4,39.0,92,0,236,0,3,11,175,71.7,8,11,32,1,29,50.6,59.1,78.5,,25.9,48.9,61.5,59.4,41,0,100,5,26,67,0,0,6,61,3,236,175,3.13,4.2,3.85,26
David Johnson,9519,HB,ARZ,4,56,5,2,20.3,38,0,187,2,4,5,122,28.4,4,11,1,1,27,53.0,56.8,82.4,,36.3,54.7,58.9,60.0,21,0,104,13,88,60,0,0,18,69,2,187,122,2.18,3.3,1.18,23
Alvin Kamara,11822,HB,NO,4,56,7,4,37.1,102,0,275,1,11,7,158,55.8,6,20,20,0,25,86.2,75.6,84.7,,76.0,85.6,65.4,59.3,49,0,336,35,132,77,0,0,44,91,5,275,158,2.82,4.9,2.55,30
Saquon Barkley,45791,HB,NYG,4,56,11,4,51.9,135,0,260,1,10,11,192,86.7,8,13,21,0,11,85.4,72.7,83.2,,25.4,80.9,71.1,60.0,68,0,193,27,121,65,0,0,33,83,3,260,192,3.43,4.6,1.6,44
Derrick Henry,10679,HB,TEN,4,54,9,0,0.0,0,0,163,0,0,9,154,45.0,2,6,31,0,13,83.7,64.4,77.3,61.2,82.8,59.7,60.5,60.0,14,0,12,3,30,63,0,0,4,57,0,163,154,2.85,3.0,0.4,40
Melvin Gordon III,9448,HB,LAC,4,54,12,6,47.1,130,0,276,5,5,12,147,59.3,10,13,27,1,38,55.8,71.7,81.5,,65.7,55.9,76.8,70.1,34,0,199,24,95,67,0,0,31,78,2,276,147,2.72,5.1,2.09,13
Tevin Coleman,9506,HB,ATL,4,54,5,4,46.2,97,0,210,0,0,5,143,20.7,4,5,2,1,8,51.6,54.2,80.6,,69.0,67.9,48.3,60.0,36,0,84,10,83,61,0,0,11,64,1,210,143,2.65,3.9,1.01,43
Peyton Barber,10927,HB,TB,4,50,7,2,27.7,41,0,148,0,0,7,119,32.0,4,4,30,0,10,83.2,57.1,81.0,,74.1,56.2,55.9,60.2,23,1,13,2,69,59,0,0,4,52,0,148,119,2.38,3.0,0.19,38
Sony Michel,27589,HB,NE,3,49,7,2,19.4,38,0,196,1,0,7,111,31.1,6,11,19,0,22,83.4,58.5,74.5,,55.1,34.3,62.0,60.0,23,0,6,2,11,53,0,0,5,51,1,196,111,2.27,4.0,0.55,24
T.J. Yeldon,9469,HB,JAX,4,49,6,3,24.4,50,0,205,2,3,6,131,38.2,6,9,15,1,14,49.4,52.6,83.1,,51.9,56.3,52.1,60.0,20,0,125,14,84,54,0,0,18,63,1,205,131,2.67,4.2,1.49,35
Jamaal Williams,11889,HB,GB,4,47,0,0,0.0,0,0,162,0,0,0,114,0.0,4,11,12,0,13,82.8,63.8,82.2,,76.3,52.7,64.9,60.0,11,0,28,5,69,49,0,0,5,52,0,162,114,2.43,3.4,0.41,34
Christian McCaffrey,11763,HB,CAR,3,46,12,4,34.7,94,0,271,0,7,12,129,78.4,10,11,5,1,26,51.4,73.7,83.5,,79.4,82.4,66.2,63.4,45,0,157,22,92,78,0,0,25,68,0,271,129,2.8,5.9,1.71,19
Alex Collins,10805,HB,BLT,4,45,8,0,0.0,0,0,158,0,7,8,89,56.0,3,6,3,2,27,26.4,56.0,80.2,,58.5,70.5,51.8,58.8,14,0,70,8,60,63,0,0,9,53,2,158,89,1.98,3.5,1.17,16
Chris Carson,12004,HB,SEA,3,45,7,1,13.6,24,0,177,1,2,7,158,63.2,4,7,29,1,14,43.8,64.9,79.0,,38.5,61.1,66.0,60.0,24,0,50,5,34,49,0,0,7,50,1,177,158,3.51,3.9,1.47,31
Phillip Lindsay,12660,HB,DEN,4,45,7,3,33.3,89,0,267,1,1,7,141,50.1,7,14,10,0,23,82.8,68.9,0.0,,28.4,52.0,75.3,60.0,53,1,45,5,34,47,0,0,6,50,1,267,141,3.13,5.9,1.32,19
Alfred Morris,7165,HB,SF,4,44,2,1,9.6,16,0,167,0,2,2,119,23.0,3,12,28,2,11,27.5,60.8,0.0,,85.0,64.5,60.0,60.0,16,1,36,3,43,49,0,0,4,47,1,167,119,2.7,3.8,0.84,32
Royce Freeman,45747,HB,DEN,4,44,12,4,30.1,66,0,219,0,0,12,158,95.8,10,15,10,0,18,82.0,76.2,77.1,,83.6,57.5,75.1,60.0,18,0,5,1,27,48,0,0,2,45,3,219,158,3.59,5.0,0.19,24
Dion Lewis,6301,HB,TEN,4,43,11,1,18.2,26,1,143,2,7,11,117,80.3,2,4,31,0,13,83.1,65.5,11.3,,81.6,64.6,65.5,58.2,26,1,116,18,86,53,0,0,21,61,1,143,117,2.72,3.3,1.35,29
Isaiah Crowell,9295,HB,NYJ,4,42,9,1,36.3,62,0,171,0,0,9,166,75.7,4,8,22,0,12,82.0,66.8,0.0,,34.4,57.5,72.4,60.0,62,1,24,5,50,43,0,0,6,47,4,171,166,3.95,4.1,0.48,30
Matt Breida,12271,HB,SF,4,41,3,6,58.1,182,0,313,0,3,3,132,37.9,11,12,28,0,14,82.2,79.8,80.6,,45.2,84.4,73.3,59.4,66,0,85,10,64,47,0,0,12,51,1,313,132,3.22,7.6,1.33,26
Bilal Powell,6278,HB,NYJ,4,39,7,1,12.7,21,0,165,0,2,7,119,56.0,5,7,22,0,8,82.0,65.2,82.0,,32.3,65.1,65.5,60.0,21,0,105,10,70,43,0,0,16,49,0,165,119,3.05,4.2,1.5,31
Jordan Wilkins,26618,HB,IND,4,38,3,1,13.2,18,0,136,0,0,3,84,14.7,3,6,14,0,18,81.7,57.6,80.8,,70.2,53.3,58.8,60.0,18,0,25,7,64,43,0,0,7,45,0,136,84,2.21,3.6,0.39,20
Kerryon Johnson,34455,HB,DET,4,38,7,3,31.5,68,0,216,0,3,7,110,59.1,6,11,11,0,20,82.0,73.2,80.6,,24.0,80.6,71.0,60.0,32,0,53,11,55,41,0,0,12,49,1,216,110,2.89,5.7,0.96,18
Joe Mixon,11803,HB,CIN,2,38,2,2,26.8,48,0,179,1,0,2,103,12.3,4,9,7,0,12,81.9,68.4,78.6,,25.3,53.4,71.9,,27,0,57,6,34,41,0,0,8,44,1,179,103,2.71,4.7,1.68,25
Jay Ajayi,9582,HB,PHI,3,37,7,2,22.6,35,0,155,0,1,7,106,55.9,5,10,24,0,15,81.3,71.3,79.5,,68.0,60.4,71.8,60.0,20,0,15,4,41,40,0,0,5,41,3,155,106,2.86,4.2,0.37,22
Dalvin Cook,11796,HB,MIN,3,36,10,1,15.3,15,0,98,1,8,10,91,101.1,1,2,18,1,10,39.8,59.4,80.8,,73.2,80.0,49.6,60.0,15,0,107,9,68,41,0,0,11,45,0,98,91,2.53,2.7,1.57,26
Frank Gore,2282,HB,MIA,4,35,1,1,15.1,21,0,139,0,2,1,89,20.1,3,4,17,0,4,80.8,66.3,78.3,,46.0,68.8,63.1,71.8,21,0,35,3,38,40,0,0,4,38,0,139,89,2.54,4.0,0.92,31
LeGarrette Blount,5863,HB,DET,4,35,5,0,0.0,0,0,95,0,1,5,82,37.0,3,5,11,1,16,35.5,57.3,76.4,,77.9,56.9,57.2,60.0,13,0,14,3,24,40,0,0,3,38,0,95,82,2.34,2.7,0.58,19
Giovani Bernard,7818,HB,CIN,4,34,1,2,29.0,45,1,155,0,1,1,101,12.4,7,12,7,0,15,82.4,70.1,81.5,,59.6,62.5,74.1,60.0,23,1,78,14,95,40,0,0,16,48,3,155,101,2.97,4.6,0.82,17
Kenyan Drake,10707,HB,MIA,4,33,5,2,33.6,36,0,107,1,0,5,90,31.7,4,6,17,0,6,81.2,64.9,83.0,,75.8,53.7,70.3,42.0,20,0,55,10,62,51,0,0,12,43,1,107,90,2.73,3.2,0.89,24
Chris Ivory,6007,HB,BUF,4,31,6,0,0.0,0,0,81,0,2,6,79,58.2,0,4,4,0,15,80.3,75.4,78.0,,55.6,75.3,74.8,57.4,7,0,100,4,30,41,0,0,6,35,1,81,79,2.55,2.6,3.33,15
Alfred Blue,8816,HB,HST,4,29,3,1,14.7,17,0,116,1,0,3,76,26.2,3,6,13,0,8,79.7,56.8,79.4,,66.7,39.6,64.6,60.0,17,0,4,1,41,32,0,0,2,30,1,116,76,2.62,4.0,0.1,19
Rashaad Penny,27414,HB,SEA,4,29,0,1,16.3,15,0,92,2,1,0,59,6.2,3,5,29,0,13,80.6,48.5,78.9,,56.5,35.1,53.3,65.6,15,0,35,4,35,31,0,0,7,33,0,92,59,2.03,3.2,1.0,16
Austin Ekeler,12164,HB,LAC,4,28,6,4,45.7,86,0,188,0,6,6,126,131.7,8,8,27,1,12,80.4,91.0,81.1,,46.5,92.6,84.3,56.9,32,0,163,13,48,36,0,0,14,41,0,188,126,4.5,6.7,3.4,9
Cam Newton,6153,QB,CAR,3,22,6,2,33.1,45,0,93,0,0,5,69,71.3,7,11,5,1,8,87.6,79.8,37.1,78.0,,,71.4,60.0,29,2,0,0,0,86,43,6,0,22,3,136,117,4.18,4.9,,5
Tarik Cohen,11874,HB,CHI,4,27,2,3,41.0,57,0,139,0,6,2,61,44.1,4,8,6,0,10,84.1,72.6,84.5,,76.4,77.6,66.3,59.5,21,0,169,14,67,35,0,0,16,41,0,139,61,2.26,5.1,2.52,15
Corey Clement,12253,HB,PHI,3,27,2,3,46.4,52,0,112,0,1,2,70,22.2,4,7,24,0,11,82.4,62.3,81.5,,80.8,62.3,61.1,60.0,21,1,74,8,53,29,0,0,10,35,1,112,70,2.59,4.1,1.4,14
Josh Allen,46601,QB,BUF,4,15,1,0,0.0,0,0,36,0,0,0,15,0.0,5,10,4,4,0,45.0,46.4,83.7,46.8,,,52.7,60.0,14,1,0,0,0,77,80,12,0,15,2,116,69,2.56,4.3,,8
Javorius Allen,9558,HB,BLT,4,26,3,0,0.0,0,0,62,1,1,3,61,22.9,1,7,3,0,17,80.3,69.7,82.7,,88.0,60.9,72.5,65.5,11,0,87,15,84,36,0,0,18,41,3,62,61,2.35,2.4,1.04,5
Deshaun Watson,11767,QB,HST,4,7,3,0,0.0,0,0,2,0,0,0,8,0.0,8,10,13,3,2,36.6,84.9,53.1,81.1,,,78.4,60.0,18,1,0,0,0,99,158,18,0,7,1,160,97,3.88,6.4,,1
Doug Martin,7035,HB,OAK,4,25,2,1,15.3,15,0,98,0,0,2,62,17.7,2,3,23,0,4,79.0,60.6,76.2,,77.0,62.0,59.6,60.0,15,0,-3,3,14,27,0,0,3,28,0,98,62,2.48,3.9,-0.21,19
Rex Burkhead,7971,HB,NE,3,24,3,0,0.0,0,0,86,0,0,3,53,24.5,2,4,19,1,12,27.6,53.7,76.8,,52.0,71.0,47.5,60.0,12,0,31,3,29,26,0,0,6,27,0,86,53,2.21,3.6,1.07,12
Mike Davis,9559,HB,SEA,3,24,6,2,34.6,36,0,104,0,0,6,68,56.7,3,7,29,0,6,79.3,75.1,78.7,,67.6,67.3,74.9,60.0,20,0,29,6,30,27,0,0,6,30,2,104,68,2.83,4.3,0.97,18
Wendell Smallwood,10787,HB,PHI,4,22,6,1,12.2,15,0,123,2,0,6,68,63.9,3,7,24,1,7,79.4,60.5,80.8,,69.0,42.8,68.9,60.0,15,0,52,7,57,24,0,0,9,29,1,123,68,3.09,5.6,0.91,13
James White,8765,HB,NE,4,21,1,2,33.6,37,0,110,0,3,1,34,15.1,4,4,19,0,12,80.1,66.1,82.2,,72.1,82.6,47.3,59.3,22,0,193,22,96,29,0,0,27,43,1,110,34,1.62,5.2,2.01,8
LeSean McCoy,4976,HB,BUF,3,21,0,1,31.8,27,0,85,1,1,0,23,3.8,3,3,4,0,12,79.3,64.9,81.1,,83.2,56.8,67.2,59.2,27,0,41,8,59,30,0,0,10,29,0,85,23,1.1,4.0,0.69,9
Marcus Mariota,9435,QB,TEN,3,11,7,1,13.4,15,0,49,0,0,4,41,135.5,3,8,31,1,1,85.5,77.0,82.4,75.4,,,67.0,60.3,17,1,0,0,0,65,63,9,0,11,1,112,62,3.1,5.6,,7
Leonard Fournette,11759,HB,JAX,2,20,2,0,0.0,0,0,71,0,1,2,47,29.4,1,3,15,0,10,77.7,60.4,77.5,,32.4,72.7,58.8,,12,0,19,4,17,20,0,0,4,24,0,71,47,2.35,3.6,1.12,10
Latavius Murray,7962,HB,MIN,4,19,1,0,0.0,0,0,64,0,2,1,51,31.0,0,2,18,0,6,78.5,63.0,80.8,,84.3,65.2,58.2,60.0,9,0,46,7,70,23,0,0,8,26,0,64,51,2.68,3.4,0.66,13
Alex Smith,2218,QB,WAS,3,9,0,0,0.0,0,0,1,0,0,0,6,0.0,0,6,32,3,0,62.9,69.6,83.6,73.8,,,47.1,60.0,7,1,0,0,0,92,47,10,0,9,0,48,21,1.11,2.5,,3
Blake Bortles,8638,QB,JAX,4,7,2,1,31.1,41,0,49,0,0,0,7,0.0,4,7,15,2,0,69.8,78.5,50.0,77.0,,,67.7,60.2,41,1,0,0,0,92,83,11,0,7,0,132,51,2.83,7.3,,2
Malcolm Brown,9902,HB,LA,4,18,4,1,20.4,19,0,93,0,0,4,44,48.9,3,5,26,0,5,77.0,74.8,75.3,,79.4,79.7,67.6,72.5,19,0,18,2,14,23,0,0,3,20,0,93,44,2.44,5.2,1.29,13
Ryan Fitzpatrick,2467,QB,TB,4,8,0,0,0.0,0,0,-1,0,0,0,1,0.0,2,4,30,1,0,67.9,90.5,83.7,90.0,,,64.1,60.0,17,0,0,0,0,71,63,10,0,8,1,62,17,0.94,3.4,,1
Patrick Mahomes,11765,QB,KC,4,13,0,0,0.0,0,0,15,0,0,0,2,0.0,2,5,16,3,0,70.2,91.6,84.4,91.0,,58.7,68.5,60.1,10,1,0,0,0,99,38,5,0,13,1,53,2,0.11,2.9,,6
Ito Smith,45932,HB,ATL,3,18,7,1,24.0,18,1,75,0,1,7,67,119.1,3,5,2,1,6,27.7,67.6,0.0,,81.9,76.6,65.9,59.0,18,1,62,7,27,27,0,0,8,25,1,75,67,3.72,4.2,2.3,12
Nyheim Hines,48103,HB,IND,4,18,2,0,0.0,0,0,54,2,2,2,34,18.9,1,4,14,0,9,79.9,66.2,85.3,,77.6,65.0,67.1,58.4,14,0,119,22,120,28,0,0,25,40,1,54,34,1.89,3.0,0.99,7
Aaron Jones,11937,HB,GB,2,17,8,2,43.9,47,0,107,0,2,8,59,182.7,4,7,12,0,7,76.6,81.5,76.0,,81.4,66.7,81.9,,30,0,22,2,24,17,0,0,2,19,1,107,59,3.47,6.3,0.92,10
Mitchell Trubisky,11757,QB,CHI,4,7,3,1,19.7,23,0,25,0,0,1,9,18.4,3,6,6,3,1,29.6,59.7,84.4,57.2,,,67.0,60.4,26,0,0,0,0,106,92,10,0,7,1,117,54,3.18,6.9,,3
Marcus Murphy,9663,HB,BUF,3,17,5,0,0.0,0,0,70,2,1,5,44,81.7,0,0,4,0,5,79.9,44.7,79.8,,21.2,28.8,59.4,60.0,9,0,8,2,31,18,0,0,7,19,0,70,44,2.59,4.1,0.26,8
Dak Prescott,10769,QB,DAL,4,11,5,1,17.2,15,0,54,0,0,3,34,84.3,4,6,9,3,0,62.3,73.7,9.9,71.8,,,72.3,60.0,15,2,0,0,0,99,33,6,0,11,0,87,77,4.53,5.1,,5
Tyrod Taylor,6332,QB,CLV,3,6,2,0,0.0,0,0,22,0,0,1,14,38.9,4,6,8,2,0,59.8,46.9,34.9,44.7,,,61.4,60.0,24,1,0,0,0,68,103,10,0,6,1,125,45,2.81,7.8,,4
Mike Gillislee,7946,HB,NO,4,16,4,0,0.0,0,0,43,0,0,4,35,51.5,0,2,20,1,6,24.2,46.1,71.2,,67.1,59.0,46.9,,5,0,9,1,8,16,0,0,1,17,0,43,35,2.19,2.7,1.13,9
Ryan Tannehill,7014,QB,MIA,4,12,0,0,0.0,0,0,23,0,0,0,2,0.0,3,5,17,3,0,27.1,62.9,83.3,60.5,60.9,,66.8,60.3,20,0,0,0,0,81,51,4,0,12,0,74,5,0.31,4.6,,4
Ty Montgomery,9527,HB,GB,4,16,5,1,22.2,16,0,72,0,3,5,50,92.6,2,3,12,1,7,28.8,66.9,80.7,,64.4,77.6,59.9,60.0,16,0,135,11,57,19,0,0,14,27,0,72,50,3.13,4.5,2.37,9
Chris Thompson,7936,HB,WAS,3,15,1,2,37.3,31,0,83,0,4,1,38,36.2,4,4,32,0,7,79.0,73.3,83.7,,86.0,76.4,69.1,60.0,16,0,155,20,73,20,0,0,22,35,0,83,38,2.53,5.5,2.12,6
Kenneth Dixon,10768,HB,BLT,1,13,4,1,34.1,15,0,44,0,0,4,39,92.3,1,3,3,0,2,74.7,72.3,73.5,,76.7,57.0,71.3,60.0,15,0,0,0,4,17,0,0,0,13,1,44,39,3.0,3.4,0.0,11
Chase Edmonds,45851,HB,ARZ,4,13,0,0,0.0,0,0,40,0,2,0,29,20.3,0,3,1,0,5,76.6,61.4,0.0,,27.6,75.8,58.4,,9,1,39,9,28,13,0,0,9,22,0,40,29,2.23,3.1,1.39,6
Lamar Jackson,46416,QB,BLT,4,12,2,1,25.8,16,0,60,0,0,1,50,34.7,2,4,3,1,8,75.9,61.6,78.5,41.9,,54.1,74.4,60.6,16,0,0,0,6,35,2,1,1,12,0,62,51,3.92,4.8,0.0,2
Kirk Cousins,7102,QB,MIN,4,3,1,0,0.0,0,0,4,0,0,0,2,0.0,2,4,18,4,0,45.0,81.5,84.6,81.8,,,51.8,60.0,19,0,0,0,0,68,57,9,0,3,0,61,60,5.0,5.1,,1
C.J. Anderson,8101,HB,CAR,3,12,4,1,29.3,22,0,75,2,0,4,38,97.4,1,3,5,0,3,74.9,57.4,74.4,,,25.6,68.8,60.0,22,0,24,1,8,15,0,0,3,13,0,75,38,3.17,6.3,3.0,9
Matt Ryan,4317,QB,ATL,4,3,0,0,0.0,0,0,1,0,0,0,0,0.0,0,5,2,1,0,69.2,74.7,49.6,74.5,,,59.1,60.3,8,1,0,0,0,94,42,9,0,3,2,43,17,1.42,3.6,,0
