player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Adam Thielen,8288,WR,MIN,3,44,0,18,12.3,0,73.3,33.3,1,3,0.0,0,7,0,78.7,91.3,0,25,2.8,1,36,11,94.4,34,122.9,15,34.1,1,135,25,2.3,12.3,3.97,0,7.4,1,71.4,33.3,1,3,9.1,2,9,0,70.7,65.2,0,34,0.0,0,115,20,99.1,114,89.0,28,63.6,0,184,87,4.4,9.2,1.61
Antonio Brown,5718,WR,PIT,3,41,0,25,14.0,2,46.7,33.3,1,3,0.0,0,6,0,76.5,71.2,0,27,0.0,0,61,7,95.1,58,106.9,15,36.6,2,95,52,7.4,13.6,1.64,0,10.3,5,60.9,0.0,0,3,6.7,1,6,0,64.7,65.4,2,19,0.0,0,83,14,96.4,80,34.1,23,56.1,0,97,50,3.6,6.9,1.21
Michael Thomas,10681,WR,NO,3,40,0,20,6.6,3,100.0,100.0,2,2,0.0,0,8,1,80.0,90.1,0,35,0.0,0,45,13,91.1,41,149.8,13,32.5,3,136,64,4.9,10.5,3.32,0,7.3,2,95.7,100.0,1,1,4.3,1,9,1,72.1,74.0,0,25,0.0,0,76,22,96.1,73,109.4,23,57.5,0,236,78,3.5,10.7,3.23
Alvin Kamara,11822,HB,NO,3,37,0,20,4.2,2,77.8,,0,0,0.0,0,2,0,75.6,66.0,0,14,11.1,4,36,7,88.9,32,91.7,9,24.3,0,54,36,5.1,7.7,1.69,0,1.8,8,83.3,33.3,1,3,0.0,0,9,0,71.5,90.7,0,35,2.9,2,68,20,92.6,63,104.2,24,64.9,0,216,178,8.9,10.8,3.43
JuJu Smith-Schuster,11817,WR,PIT,3,36,0,25,9.2,0,68.8,25.0,1,4,0.0,0,8,0,78.7,77.2,0,27,0.0,0,61,11,95.1,58,112.0,16,44.4,1,122,52,4.7,11.1,2.1,0,5.2,1,80.0,0.0,0,1,0.0,0,11,0,81.7,81.3,1,67,0.0,0,79,16,96.2,76,94.6,20,55.6,0,234,145,9.1,14.6,3.08
Zach Ertz,7816,TE,PHI,3,33,0,24,4.1,0,44.4,0.0,0,2,20.0,1,1,0,41.6,51.1,1,10,8.8,3,34,4,73.5,25,12.5,9,27.3,0,28,12,3.0,7.0,1.12,0,8.5,0,75.0,0.0,0,2,11.8,2,7,0,51.2,64.2,0,34,5.0,5,100,15,88.0,88,101.7,20,60.6,0,178,60,4.0,11.9,2.02
Odell Beckham Jr.,8647,WR,NYG,3,33,0,21,10.3,2,72.7,,0,0,0.0,0,5,0,76.5,81.3,0,30,0.0,0,42,8,92.9,39,109.7,11,33.3,0,124,53,6.6,15.5,3.18,0,11.9,6,71.4,0.0,0,1,0.0,0,8,0,81.7,77.1,0,21,0.0,0,83,15,92.8,77,91.2,21,63.6,0,149,46,3.1,9.9,1.94
Jarvis Landry,8698,WR,CLV,3,32,0,8,10.8,0,66.7,33.3,1,3,11.1,1,4,0,54.5,72.0,0,39,0.0,0,49,8,93.9,46,99.7,12,37.5,0,121,29,3.6,15.1,2.63,0,11.8,2,58.8,0.0,0,1,9.1,1,5,0,58.5,69.4,0,33,1.3,1,75,10,97.3,73,83.5,17,53.1,0,132,35,3.5,13.2,1.81
DeAndre Hopkins,7808,WR,HST,3,31,0,13,14.9,0,58.3,33.3,1,3,0.0,0,3,0,76.5,70.8,0,28,0.0,0,46,7,91.3,42,104.5,12,38.7,1,75,25,3.6,10.7,1.79,0,14.0,0,75.0,50.0,3,6,0.0,0,9,0,80.6,85.3,1,24,0.0,0,76,12,90.8,69,82.3,16,51.6,0,168,28,2.3,14.0,2.43
Julio Jones,6158,WR,ATL,3,31,0,2,9.6,0,62.5,50.0,2,4,0.0,0,3,0,73.4,76.8,1,30,0.0,0,30,5,93.3,28,46.9,8,25.8,0,62,16,3.2,12.4,2.21,0,18.5,1,75.0,33.3,1,3,6.3,1,11,0,65.6,84.8,1,58,0.0,0,74,15,95.9,71,95.8,20,64.5,0,267,53,3.5,17.8,3.76
Mike Evans,8642,WR,TB,3,30,0,30,15.4,1,81.8,100.0,2,2,10.0,1,7,1,56.7,85.3,0,27,0.0,0,33,9,97.0,32,149.1,11,36.7,1,145,23,2.6,16.1,4.53,0,17.2,1,70.6,100.0,3,3,0.0,0,8,0,79.4,90.4,1,51,0.0,0,60,12,93.3,56,107.2,17,56.7,1,209,48,4.0,17.4,3.73
Golden Tate,5585,WR,DET,3,30,0,11,8.1,1,58.3,0.0,0,2,0.0,0,3,0,75.6,65.8,0,26,0.0,0,40,7,95.0,38,80.6,12,40.0,0,86,39,5.6,12.3,2.26,0,6.0,5,70.6,100.0,1,1,25.0,4,7,0,29.0,60.5,0,67,0.0,0,83,12,97.6,81,96.9,17,56.7,0,147,74,6.2,12.3,1.81
T.Y. Hilton,7092,WR,IND,3,29,0,14,6.5,1,54.5,0.0,0,2,0.0,0,4,0,75.6,65.2,1,18,0.0,0,47,6,93.6,44,73.9,11,37.9,2,65,30,5.0,10.8,1.48,0,9.2,0,62.5,42.9,3,7,9.1,1,3,0,58.5,56.0,1,29,0.0,0,82,10,95.1,78,52.1,16,55.2,0,92,24,2.4,9.2,1.18
Allen Robinson II,8696,WR,CHI,3,28,0,6,16.6,0,70.0,66.7,2,3,0.0,0,6,0,75.6,82.5,1,33,0.0,0,34,7,94.1,32,55.8,10,35.7,0,84,15,2.1,12.0,2.63,0,9.3,1,62.5,66.7,2,3,0.0,0,5,0,78.0,67.1,1,39,0.0,0,81,10,95.1,77,56.8,16,57.1,0,110,25,2.5,11.0,1.43
Davante Adams,8688,WR,GB,3,27,0,12,10.2,1,88.9,100.0,1,1,0.0,0,5,0,77.3,86.1,0,51,0.0,0,53,8,88.7,47,154.6,9,33.3,1,110,43,5.4,13.8,2.34,0,7.8,0,60.0,0.0,0,2,25.0,3,4,0,29.2,52.3,0,16,0.0,0,87,9,94.3,82,93.2,15,55.6,1,68,29,3.2,7.6,0.83
Robert Woods,7822,WR,LA,3,27,0,26,16.3,0,33.3,0.0,0,1,0.0,0,1,0,64.7,64.7,0,21,0.0,0,18,1,94.4,17,59.0,3,11.1,0,21,3,3.0,21.0,1.24,0,14.0,0,76.2,,0,0,0.0,0,10,0,81.7,84.0,0,22,3.7,3,82,16,87.8,72,103.7,21,77.8,0,192,53,3.3,12.0,2.67
Kenny Golladay,11851,WR,DET,3,27,0,11,8.6,1,66.7,66.7,2,3,0.0,0,6,0,77.3,87.6,1,30,0.0,0,45,8,93.3,42,105.2,12,44.4,2,123,56,7.0,15.4,2.93,0,11.3,1,76.9,50.0,1,2,0.0,0,8,0,78.0,70.4,0,21,0.0,0,93,10,95.7,89,105.3,13,48.1,0,122,31,3.1,12.2,1.37
Quincy Enunwa,8843,WR,NYJ,3,26,0,22,9.6,2,58.3,,0,0,12.5,1,6,0,52.5,89.9,0,21,0.0,0,22,7,95.5,21,109.7,12,46.2,1,90,71,10.1,12.9,4.29,0,6.7,2,71.4,0.0,0,2,0.0,0,8,1,78.0,73.2,1,21,1.4,1,69,10,97.1,67,68.2,14,53.8,0,122,76,7.6,12.2,1.82
Michael Crabtree,4933,WR,BLT,3,26,0,3,9.5,0,50.0,,0,0,16.7,1,2,0,46.3,54.9,0,19,0.0,0,33,5,90.9,30,61.2,10,38.5,0,42,1,0.2,8.4,1.4,0,9.1,0,60.0,0.0,0,2,18.2,2,5,0,38.4,60.8,1,20,0.0,0,94,9,95.7,90,52.4,15,57.7,0,101,27,3.0,11.2,1.12
Demaryius Thomas,5547,WR,DEN,3,26,0,10,10.7,0,44.4,40.0,2,5,42.9,3,2,0,27.5,56.2,0,22,0.0,0,45,4,88.9,40,58.6,9,34.6,0,42,7,1.8,10.5,1.05,0,9.1,2,66.7,0.0,0,2,9.1,1,5,0,58.5,69.5,1,23,0.0,0,54,10,94.4,51,56.3,15,57.7,0,95,50,5.0,9.5,1.86
Christian McCaffrey,11763,HB,CAR,3,25,0,5,5.0,2,66.7,,0,0,0.0,0,0,0,70.5,65.9,0,14,18.8,6,32,2,68.8,22,75.7,3,12.0,0,13,25,12.5,6.5,0.59,0,0.9,5,90.9,0.0,0,1,0.0,0,10,0,83.6,85.5,0,18,7.2,5,69,20,91.3,63,93.9,22,88.0,0,144,128,6.4,7.2,2.29
