team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
CHI,6,4,150,1,17,150,93.3,19,1
LA,26,5,176,6,21,176,92.3,27,0
NO,20,5,201,3,26,201,90.3,34,5
PIT,25,5,230,4,34,230,89.6,43,5
DAL,9,5,168,5,26,168,88.4,35,4
KC,16,5,191,11,32,191,88.2,44,1
TEN,31,5,169,2,27,169,87.9,35,6
BLT,3,5,244,9,40,244,87.9,54,5
GB,12,5,244,7,29,244,87.7,48,12
SEA,29,5,162,3,27,162,87.7,35,5
DEN,10,5,206,6,38,206,86.9,49,5
CLV,8,5,224,4,40,224,86.6,52,8
CAR,5,4,144,4,29,144,86.5,36,3
JAX,15,5,237,12,40,237,86.5,58,6
WAS,32,4,153,9,23,153,86.3,37,5
NYJ,22,5,163,4,32,163,85.9,41,5
NE,19,5,186,15,28,186,85.8,48,5
BUF,4,5,178,4,33,178,85.7,44,7
TB,30,4,170,11,24,170,85.6,42,7
PHI,24,5,229,10,41,229,85.4,59,8
DET,11,5,209,6,46,209,85.2,57,5
SF,28,5,208,10,43,208,84.4,59,6
IND,14,5,261,17,47,261,84.3,73,9
MIA,17,5,151,11,24,151,83.8,42,7
ATL,2,5,216,17,34,216,83.6,61,10
OAK,23,5,212,8,38,212,83.5,58,12
CIN,7,5,201,2,53,201,83.3,61,6
NYG,21,5,207,1,50,207,82.9,61,10
LAC,27,5,182,9,45,182,82.4,59,5
HST,13,5,229,17,57,229,79.9,83,9
MIN,18,5,252,13,73,252,79.4,95,9
ARZ,1,5,152,19,47,152,73.7,73,7
