player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Julio Jones,6158,WR,ATL,14,148,0,2,12.2,1,57.1,47.1,8,17,15.2,5,19,0,38.8,74.7,1,35,0.0,0,176,28,91.5,161,88.5,49,33.1,2,396,143,5.1,14.1,2.46,0,15.0,7,74.7,57.1,8,14,4.2,3,47,2,80.3,91.1,2,58,0.0,0,335,68,96.4,323,113.6,91,61.5,3,1036,255,3.8,15.2,3.21
Antonio Brown,5718,WR,PIT,14,146,0,25,12.4,5,52.0,25.0,2,8,0.0,0,21,0,86.9,76.2,0,48,0.0,0,213,26,93.0,198,116.6,50,34.2,8,379,196,7.5,14.6,1.91,0,10.6,7,68.6,18.2,2,11,1.7,1,30,0,89.7,71.0,8,78,0.0,0,382,59,96.1,367,64.6,86,58.9,3,670,234,4.0,11.4,1.83
Davante Adams,8688,WR,GB,14,145,0,12,12.7,4,64.6,57.1,4,7,3.1,1,22,0,79.6,91.5,0,57,0.0,0,211,31,92.4,195,134.5,48,33.1,5,505,167,5.4,16.3,2.59,0,11.3,4,70.9,22.2,2,9,6.2,4,32,0,70.4,74.9,0,41,0.0,0,371,61,96.2,357,109.0,86,59.3,3,747,267,4.4,12.2,2.09
Adam Thielen,8288,WR,MIN,14,139,0,18,11.1,2,74.5,40.0,2,5,7.3,3,29,1,65.8,90.9,1,68,1.0,2,195,38,89.7,175,123.9,51,36.7,4,511,143,3.8,13.4,2.92,0,9.1,2,76.9,45.5,5,11,3.2,2,35,0,90.0,79.6,2,45,0.3,1,385,60,97.4,375,105.9,78,56.1,3,703,247,4.1,11.7,1.87
JuJu Smith-Schuster,11817,WR,PIT,14,137,0,25,12.2,1,67.3,58.8,10,17,0.0,0,26,0,89.3,86.7,1,97,0.0,0,206,35,93.2,192,104.1,52,38.0,2,513,197,5.6,14.7,2.67,0,7.8,3,71.4,43.8,7,16,8.3,5,30,0,61.3,73.9,2,75,0.0,0,358,55,96.1,344,99.7,77,56.2,2,744,365,6.6,13.5,2.16
Zach Ertz,7816,TE,PHI,14,134,0,24,6.9,0,68.3,55.6,5,9,9.7,3,17,0,56.3,67.4,1,27,6.7,12,178,28,86.0,153,83.9,41,30.6,1,265,90,3.2,9.5,1.73,0,8.2,1,80.7,22.2,2,9,4.3,3,38,0,79.2,78.6,2,34,7.9,29,366,67,88.0,322,101.7,83,61.9,2,737,232,3.5,11.0,2.29
DeAndre Hopkins,7808,WR,HST,14,132,0,13,12.0,5,68.8,64.3,9,14,0.0,0,23,1,89.3,90.6,1,49,0.0,0,171,33,91.2,156,116.1,48,36.4,4,434,129,3.9,13.2,2.78,0,13.6,3,76.4,62.5,10,16,0.0,0,39,1,90.7,90.6,2,49,0.0,0,352,55,93.8,330,120.9,72,54.5,4,834,185,3.4,15.2,2.53
Michael Thomas,10681,WR,NO,14,127,0,20,8.5,8,81.8,50.0,5,10,2.7,1,26,1,81.3,90.6,0,35,0.0,0,167,36,91.6,153,138.5,44,34.6,4,439,182,5.1,12.2,2.87,0,7.9,6,90.1,60.0,6,10,3.0,2,36,1,85.3,89.6,1,44,0.0,0,268,64,96.6,259,107.1,71,55.9,1,709,209,3.3,11.1,2.74
Stefon Diggs,9579,WR,MIN,13,125,0,18,9.6,4,75.0,87.5,7,8,0.0,0,12,0,86.9,73.9,1,75,0.6,1,169,27,90.5,153,124.0,36,28.8,4,293,80,3.0,10.9,1.92,0,10.1,8,73.2,46.2,6,13,0.0,0,30,0,90.7,81.5,1,48,0.0,0,346,60,97.7,338,94.7,82,65.6,1,643,323,5.4,10.7,1.9
Travis Kelce,7844,TE,KC,14,121,0,16,8.9,1,82.8,71.4,5,7,4.0,1,16,1,64.3,82.5,2,40,4.1,7,169,24,87.0,147,124.8,29,24.0,4,329,127,5.3,13.7,2.24,0,8.9,8,78.3,61.5,8,13,5.8,4,42,1,73.7,90.8,0,43,7.4,28,377,65,86.2,325,129.7,83,68.6,5,855,377,5.8,13.2,2.63
Jarvis Landry,8698,WR,CLV,14,120,0,8,10.7,1,47.1,33.3,1,3,5.9,1,8,0,67.7,58.9,1,39,0.0,0,171,16,90.1,154,52.2,34,28.3,0,189,83,5.2,11.8,1.23,0,11.3,6,64.6,47.1,8,17,5.6,3,26,1,73.0,72.5,1,51,0.3,1,361,51,95.0,343,90.5,79,65.8,2,596,147,2.9,11.7,1.74
Odell Beckham Jr.,8647,WR,NYG,12,119,0,21,10.9,3,70.4,50.0,2,4,5.0,1,14,0,69.6,84.6,1,39,0.0,0,109,19,91.7,100,123.2,27,22.7,3,265,106,5.6,13.9,2.65,0,13.3,17,63.2,26.3,5,19,3.5,2,35,0,82.1,87.7,2,51,0.0,0,344,55,96.8,333,86.3,87,73.1,1,778,213,3.9,14.1,2.34
Robert Woods,7822,WR,LA,14,117,0,26,11.5,4,55.6,20.0,1,5,0.0,0,19,0,83.6,80.5,0,36,2.6,5,192,20,91.1,175,89.1,36,30.8,0,352,150,7.5,17.6,2.01,0,12.3,2,73.0,54.5,6,11,3.6,2,37,0,88.0,85.4,3,35,1.7,6,347,54,93.7,325,91.6,74,63.2,1,730,224,4.1,13.5,2.25
Mike Evans,8642,WR,TB,14,116,0,30,14.8,1,65.5,55.6,5,9,5.0,1,14,1,45.1,66.7,0,27,0.6,1,172,19,91.3,157,106.5,29,25.0,1,267,40,2.1,14.1,1.7,0,17.1,3,65.4,63.6,7,11,7.0,4,41,0,67.1,88.2,6,72,0.0,0,371,53,95.7,355,90.2,81,69.8,3,1048,204,3.8,19.8,2.95
Tyreek Hill,10799,WR,KC,14,115,0,16,15.7,3,69.2,50.0,3,6,6.9,2,23,0,65.2,91.4,0,40,0.0,0,161,27,91.3,147,143.8,39,33.9,4,466,139,5.1,17.3,3.17,0,16.9,7,71.2,66.7,8,12,4.1,2,27,0,70.3,82.2,4,75,0.0,0,353,47,93.2,329,113.5,66,57.4,5,831,296,6.3,17.7,2.53
Keenan Allen,7857,WR,LAC,14,113,0,27,9.4,1,69.4,40.0,2,5,3.8,1,18,1,74.2,77.7,1,27,0.0,0,144,25,94.4,136,95.5,36,31.9,1,327,122,4.9,13.1,2.4,0,9.6,6,81.2,50.0,5,10,3.4,2,31,1,81.2,89.0,1,54,0.0,0,257,56,96.5,248,107.2,69,61.1,1,692,235,4.2,12.4,2.79
Christian McCaffrey,11763,HB,CAR,14,108,0,5,2.3,5,85.7,,0,0,0.0,0,11,0,85.7,79.0,0,38,19.9,36,181,24,74.6,135,140.3,28,25.9,4,229,220,9.2,9.5,1.7,0,0.4,12,88.2,0.0,0,3,0.0,0,23,2,90.9,80.3,0,34,14.0,47,335,67,83.6,280,95.4,76,70.4,0,525,524,7.8,7.8,1.88
James White,8765,HB,NE,14,107,0,19,4.0,0,51.9,0.0,0,2,6.7,1,10,0,64.7,67.7,1,16,9.5,14,147,14,83.7,123,62.9,27,25.2,1,134,122,8.7,9.6,1.09,0,1.4,4,85.3,,0,0,4.9,3,19,0,82.7,84.1,0,37,8.9,22,248,58,88.3,219,100.3,68,63.6,1,469,447,7.7,8.1,2.14
Tyler Boyd,10689,WR,CIN,14,103,0,7,8.7,4,76.6,33.3,3,9,7.7,3,31,0,62.9,90.4,0,36,0.0,0,197,36,90.4,178,113.0,47,45.6,0,531,255,7.1,14.8,2.98,0,10.4,2,69.8,50.0,3,6,0.0,0,20,0,90.1,72.8,0,49,0.0,0,304,37,96.1,292,123.1,53,51.5,4,479,166,4.5,12.9,1.64
George Kittle,11901,TE,SF,14,103,0,28,7.7,4,46.4,0.0,0,5,18.8,3,10,0,33.8,63.9,1,52,12.6,19,151,13,80.8,122,54.2,28,27.2,0,190,127,9.8,14.6,1.56,0,7.7,9,80.6,42.9,3,7,3.6,2,38,0,81.4,91.7,1,82,11.6,37,318,54,83.0,264,117.5,67,65.0,1,856,532,9.9,15.9,3.24
T.Y. Hilton,7092,WR,IND,12,102,0,14,11.5,3,62.5,53.3,8,15,3.8,1,18,0,75.5,84.8,2,42,0.0,0,151,25,90.1,136,94.4,40,39.2,3,346,70,2.8,13.8,2.54,0,12.2,4,72.2,36.4,4,11,4.9,2,26,0,73.7,81.6,1,68,0.0,0,271,39,94.8,257,112.8,54,52.9,1,697,257,6.6,17.9,2.71
Saquon Barkley,45791,HB,NYG,14,101,0,21,5.2,4,70.0,66.7,2,3,6.7,1,12,0,64.7,90.6,1,57,20.7,24,116,14,75.0,87,120.2,20,19.8,2,227,163,11.6,16.2,2.61,0,-1.0,21,84.9,50.0,1,2,4.6,3,12,0,77.7,77.2,0,55,9.2,31,337,62,88.4,298,94.2,73,72.3,1,402,501,8.1,6.5,1.35
Kenny Golladay,11851,WR,DET,14,101,0,11,10.6,2,64.1,80.0,8,10,3.8,1,20,1,75.5,85.7,1,60,0.0,0,173,25,91.3,158,114.0,39,38.6,3,408,160,6.4,16.3,2.58,0,13.4,5,65.5,58.3,7,12,2.7,1,29,0,81.5,76.0,0,43,0.0,0,362,36,94.2,341,100.3,55,54.5,0,576,168,4.7,16.0,1.69
Brandin Cooks,8655,WR,LA,14,99,0,26,13.2,1,70.3,53.8,7,13,0.0,0,21,1,86.5,83.8,0,48,0.0,0,178,26,93.3,166,108.8,37,37.4,0,428,130,5.0,16.5,2.58,0,14.4,3,74.1,33.3,4,12,2.3,1,28,0,83.9,73.7,2,57,0.0,0,341,43,95.3,325,108.7,58,58.6,2,664,185,4.3,15.4,2.04
Corey Davis,11760,WR,TEN,14,98,0,31,9.8,3,52.6,80.0,4,5,16.7,4,17,0,35.5,79.4,0,28,0.0,0,127,20,93.7,119,91.0,38,38.8,2,251,76,3.8,12.6,2.11,0,11.3,4,67.3,0.0,0,2,0.0,0,22,1,89.3,71.3,1,51,0.0,0,300,35,95.7,287,99.4,52,53.1,1,535,164,4.7,15.3,1.86
Emmanuel Sanders,5606,WR,DEN,12,97,0,10,11.2,2,63.9,28.6,2,7,8.0,2,15,0,62.5,77.9,0,38,0.0,0,150,23,93.3,140,86.8,36,37.1,0,272,59,2.6,11.8,1.94,0,8.8,5,81.8,0.0,0,2,4.3,2,20,0,70.3,78.9,2,64,0.4,1,260,45,92.7,241,113.6,55,56.7,3,580,237,5.3,12.9,2.41
Golden Tate,5585,WR,PHI,13,97,0,24,8.1,6,62.5,20.0,1,5,4.8,1,14,0,70.5,75.5,0,45,0.0,0,123,20,93.5,115,108.2,32,33.0,2,255,151,7.6,12.8,2.22,0,6.4,14,75.0,66.7,6,9,11.8,6,16,2,49.1,64.9,1,67,0.0,0,236,45,95.8,226,94.9,60,61.9,1,456,230,5.1,10.1,2.02
Eric Ebron,8645,TE,IND,14,96,0,14,11.3,0,56.4,57.1,8,14,4.3,1,16,0,60.5,74.1,1,28,3.2,5,157,22,87.3,137,104.8,39,40.6,6,251,65,3.0,11.4,1.83,0,9.0,3,64.2,25.0,2,8,8.1,3,14,0,62.7,64.7,1,53,1.2,3,253,34,93.7,237,97.3,53,55.2,3,391,167,4.9,11.5,1.65
Alvin Kamara,11822,HB,NO,14,93,0,20,3.3,4,77.8,,0,0,8.7,2,12,0,59.2,81.9,0,37,12.8,15,117,21,82.1,96,120.1,27,29.0,2,186,138,6.6,8.9,1.94,0,0.8,10,85.7,40.0,2,5,0.0,0,14,0,85.9,86.7,1,35,5.3,10,188,48,91.5,172,88.5,56,60.2,0,393,392,8.2,8.2,2.28
Michael Crabtree,4933,WR,BLT,14,92,0,3,11.2,3,42.9,40.0,2,5,21.1,4,9,0,29.5,55.1,0,19,0.0,0,149,15,90.6,135,54.8,35,38.0,0,143,24,1.6,9.5,1.06,0,11.3,3,64.0,44.4,4,9,13.5,5,21,0,43.0,66.3,2,27,0.0,0,302,32,94.7,286,71.8,50,54.3,0,397,91,2.8,12.4,1.39
Larry Fitzgerald,1724,WR,ARZ,14,91,0,1,10.5,1,59.3,62.5,5,8,5.9,1,11,0,67.0,65.2,0,26,0.0,0,139,16,94.2,131,78.9,27,29.7,0,178,49,3.1,11.1,1.36,0,10.2,8,68.4,43.8,7,16,4.9,2,21,0,74.0,72.3,3,37,0.0,0,311,39,94.2,293,86.7,57,62.6,3,438,112,2.9,11.2,1.49
Julian Edelman,5156,WR,NE,10,91,0,19,9.4,2,58.6,0.0,0,5,19.0,4,12,0,29.0,68.4,0,36,0.0,0,127,17,92.1,117,119.5,29,31.9,3,237,102,6.0,13.9,2.03,0,7.4,1,73.7,33.3,2,6,6.7,3,21,0,67.4,74.1,2,34,0.0,0,240,42,95.8,230,87.8,57,62.6,1,453,165,3.9,10.8,1.97
Jared Cook,5012,TE,OAK,14,91,0,23,9.3,1,56.7,44.4,4,9,10.5,2,14,0,55.6,79.2,1,30,2.9,4,136,17,90.4,123,91.4,30,33.0,2,243,86,5.1,14.3,1.98,0,8.8,5,75.0,44.4,4,9,7.1,3,27,0,64.8,80.3,2,45,5.3,16,304,39,90.8,276,106.0,52,57.1,2,557,245,6.3,14.3,2.02
Willie Snead IV,8999,WR,BLT,14,89,0,3,10.2,6,63.3,57.1,4,7,0.0,0,14,0,84.9,75.4,1,26,0.0,0,134,19,89.6,120,70.8,30,33.7,0,215,105,5.5,11.3,1.79,0,8.3,7,70.2,66.7,2,3,11.1,5,21,0,50.7,62.7,2,28,0.4,1,269,40,94.4,254,80.7,57,64.0,1,395,157,3.9,9.9,1.56
Sterling Shepard,10674,WR,NYG,14,86,0,21,11.7,3,63.3,36.4,4,11,5.0,1,15,0,69.6,76.9,0,53,0.8,1,132,19,92.4,122,101.1,30,34.9,1,253,114,6.0,13.3,2.07,0,9.5,1,63.8,33.3,2,6,16.7,6,19,0,31.4,53.1,1,58,0.0,0,377,30,97.3,367,79.9,47,54.7,0,378,125,4.2,12.6,1.03
Allen Robinson II,8696,WR,CHI,12,86,0,6,14.1,3,51.7,44.4,4,9,6.3,1,11,0,65.9,68.9,2,36,0.6,1,163,15,91.4,149,74.9,29,33.7,2,247,104,6.9,16.5,1.66,0,11.9,4,62.3,64.3,9,14,2.9,1,20,0,78.9,76.0,1,39,0.0,0,253,33,94.9,240,84.6,53,61.6,1,410,96,2.9,12.4,1.71
Amari Cooper,9437,WR,DAL,13,86,0,9,10.9,0,71.8,40.0,2,5,6.7,2,23,0,68.2,84.6,1,40,0.0,0,162,28,88.9,144,119.7,39,45.3,3,401,163,5.8,14.3,2.78,0,10.9,4,82.1,100.0,4,4,3.0,1,20,1,79.6,72.7,2,90,0.0,0,294,32,95.6,281,114.5,39,45.3,2,496,201,6.3,15.5,1.77
