player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Ben Roethlisberger,1732,QB,PIT,1,1,1,2.48,9.0,27.0,18.0,0,0,0,0,25,60.0,0,27,0,0,0.0,18,0,1,2.48,9,0,27
Andy Lee,1906,P,ARZ,14,84,84,4.35,42.39,48.51,9.4,0,0,9,20,1,73.9,26,64,7,0,50.0,394,42,84,365.38,3561,6,4075
Donnie Jones,1939,,LAC,10,35,35,4.18,37.77,41.86,7.2,0,0,3,9,27,52.9,12,59,5,0,48.6,123,17,35,146.16,1322,1,1465
Dustin Colquitt,2316,P,KC,13,41,41,4.41,40.61,45.1,5.6,0,0,9,11,16,69.2,21,67,1,0,36.6,84,15,41,180.96,1665,5,1849
Sam Koch,3148,P,BLT,14,53,53,4.28,40.75,47.09,9.1,1,0,6,9,3,75.3,26,65,7,0,49.1,236,26,54,226.89,2160,5,2496
Brett Kern,4580,P,TEN,14,64,64,4.18,41.97,47.53,9.3,1,0,5,11,31,66.5,29,62,13,0,50.0,296,32,65,267.49,2686,3,3042
Kevin Huber,5066,P,CIN,14,60,60,4.19,39.9,43.7,7.5,1,0,12,19,7,55.6,27,69,2,0,41.7,188,25,61,251.39,2394,2,2622
Thomas Morstead,5088,P,NO,12,35,35,4.51,43.0,47.0,5.0,0,0,1,11,20,80.6,14,60,7,0,34.3,60,12,35,157.83,1505,4,1645
Britton Colquitt,5192,P,CLV,14,77,77,4.32,39.01,45.44,11.0,1,0,11,18,8,65.1,32,79,7,0,46.8,395,36,78,332.75,3004,5,3499
Matt Bosher,6344,P,ATL,14,50,50,4.46,41.0,44.98,6.9,2,0,6,17,2,68.3,19,57,2,0,46.0,159,23,52,222.82,2050,2,2249
Chris Jones,6798,P,DAL,14,53,53,4.46,39.87,45.06,8.1,0,0,8,12,9,69.6,15,63,2,0,54.7,235,29,53,236.32,2113,2,2388
Bryan Anger,7072,P,TB,14,51,51,4.38,39.08,44.37,7.9,1,0,7,13,30,57.2,14,64,3,0,47.1,190,24,52,223.52,1993,4,2263
Johnny Hekker,7252,P,LA,14,38,38,4.14,42.53,46.29,9.4,0,0,8,7,26,76.5,18,68,10,0,28.9,103,11,38,157.22,1616,2,1759
Marquette King,7410,P,DEN,4,20,20,3.96,39.7,44.05,8.4,0,0,4,2,10,61.3,8,66,5,0,40.0,67,8,20,79.29,794,1,881
Sam Martin,7947,P,DET,14,64,64,4.27,39.0,45.31,12.0,0,0,9,21,11,63.5,26,61,3,0,42.2,324,27,64,272.99,2496,4,2900
