player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Dak Prescott,10769,QB,DAL,11,32,7,2,11.5,32,0,114,0,0,3,63,18.5,11,20,9,10,3,28.0,74.8,42.2,75.2,,58.9,61.3,60.0,28,4,0,0,1,278,165,26,1,32,5,279,159,2.74,4.8,0.0,13
Jordan Wilkins,26618,HB,IND,10,57,5,6,43.7,139,0,318,0,1,5,174,26.2,9,14,14,2,26,28.9,60.2,82.7,,78.9,34.9,67.8,60.1,53,0,74,13,89,72,0,0,13,70,1,318,174,3.05,5.6,0.83,29
Josh Adams,45662,HB,PHI,8,56,14,7,49.8,145,0,291,1,0,14,165,68.7,9,12,24,0,22,83.8,80.3,81.1,,53.4,44.6,84.9,60.0,29,0,25,4,53,61,0,0,8,60,2,291,165,2.95,5.2,0.47,33
Gus Edwards,46027,HB,BLT,6,55,13,4,22.2,66,0,297,0,0,13,201,84.8,8,17,3,0,26,83.9,79.9,79.9,,65.7,51.7,80.7,52.7,19,0,7,1,28,88,0,0,1,56,1,297,201,3.65,5.4,0.25,29
Marcus Mariota,9435,QB,TEN,10,23,17,2,12.4,35,0,87,0,0,7,53,67.2,9,20,31,7,3,46.4,75.5,68.6,70.7,,91.3,75.9,60.9,21,5,21,1,1,234,196,30,1,24,2,283,151,2.85,5.3,21.0,12
Mitchell Trubisky,11757,QB,CHI,10,22,9,2,14.0,51,0,101,0,0,2,32,13.2,11,25,6,4,2,55.5,61.6,72.0,54.9,,,86.9,60.3,39,2,0,0,0,264,262,29,0,22,3,363,221,4.33,7.1,,10
Blake Bortles,8638,QB,JAX,11,14,5,1,12.6,41,0,70,0,0,0,10,0.0,12,25,15,8,0,44.6,67.6,57.7,68.7,,,53.7,60.1,41,3,0,0,0,256,255,36,0,14,1,325,134,2.68,6.5,,6
Josh Allen,46601,QB,BUF,7,23,6,0,0.0,0,0,56,0,0,1,37,7.0,9,16,4,5,0,45.5,57.0,60.2,55.4,,,61.7,60.0,45,2,0,0,0,159,198,25,0,23,4,254,131,2.73,5.3,,10
Jay Ajayi,9582,HB,PHI,4,45,8,2,19.0,35,0,184,0,1,8,120,48.0,5,11,24,1,17,44.6,62.4,80.8,,40.0,57.4,64.1,60.0,20,0,20,5,58,51,0,0,6,50,3,184,120,2.67,4.1,0.34,28
Patrick Mahomes,11765,QB,KC,11,23,1,1,8.1,15,0,51,0,0,0,5,0.0,7,14,16,7,0,64.0,92.3,57.5,92.0,,58.7,65.5,60.0,23,4,0,0,0,247,135,19,0,23,2,186,32,0.76,4.4,,12
Russell Wilson,7077,QB,SEA,11,21,5,0,0.0,0,1,63,0,0,3,26,16.9,11,18,29,9,2,35.2,86.1,58.9,84.2,,58.9,69.6,60.0,21,4,-11,1,1,341,168,20,1,22,0,231,76,1.85,5.6,-11.0,10
Alex Smith,2218,QB,WAS,10,18,3,0,0.0,0,0,31,0,0,0,10,0.0,3,15,32,6,0,75.6,70.2,88.1,69.0,,,61.6,60.0,22,2,0,0,0,255,137,23,0,18,1,168,88,2.15,4.1,,6
Malcolm Brown,9902,HB,LA,10,41,7,1,9.3,19,0,204,0,1,7,123,52.2,4,10,26,0,9,81.9,80.0,81.6,,88.3,78.3,73.1,72.9,19,0,52,5,47,57,0,0,6,46,0,204,123,3.0,5.0,1.11,32
Javorius Allen,9558,HB,BLT,11,41,4,1,15.5,17,0,110,1,9,4,91,38.0,2,10,3,1,22,53.5,62.8,5.9,,59.6,62.8,66.6,58.6,17,2,196,35,182,63,0,0,40,76,3,110,91,2.22,2.7,1.08,13
Giovani Bernard,7818,HB,CIN,7,39,2,2,25.6,45,1,176,0,1,2,120,15.4,8,13,7,0,16,83.5,71.2,83.3,,52.9,65.1,76.8,60.0,23,2,140,21,124,47,0,0,24,60,3,176,120,3.08,4.5,1.13,21
Cordarrelle Patterson,7810,WR,NE,11,37,8,2,25.0,39,0,156,1,1,8,127,61.8,6,11,19,0,14,53.7,64.2,33.7,,,61.5,66.0,65.8,22,2,120,13,82,98,0,0,17,50,1,156,127,3.43,4.2,1.46,15
Ryan Fitzpatrick,2467,QB,TB,8,12,4,0,0.0,0,0,2,0,0,0,2,0.0,4,9,30,4,0,68.0,83.9,86.3,82.4,,,65.4,60.0,18,1,0,0,0,125,150,24,0,12,2,152,80,2.22,4.2,,2
Marcus Murphy,9663,HB,BUF,8,36,10,3,32.8,65,0,198,2,3,10,109,85.6,3,6,4,0,9,84.7,55.8,81.4,,14.6,39.3,71.0,60.0,30,0,18,10,62,43,0,0,16,46,0,198,109,3.03,5.5,0.29,18
Ty Montgomery,9527,HB,BLT,9,34,7,2,19.3,31,0,156,1,4,7,115,71.5,5,9,3,1,14,26.3,70.7,83.9,,73.2,69.6,68.9,79.0,16,0,183,18,113,46,0,0,23,52,1,161,115,3.38,4.7,1.62,18
Chase Edmonds,45851,HB,ARZ,11,34,2,0,0.0,0,0,85,1,4,2,70,26.3,0,6,1,0,8,81.8,59.3,1.7,,29.3,60.2,62.0,60.0,9,1,63,13,76,36,0,0,15,47,0,85,70,2.06,2.5,0.83,23
Kirk Cousins,7102,QB,MIN,11,19,2,0,0.0,0,0,9,0,0,0,12,0.0,3,8,18,9,1,55.5,81.6,73.9,82.6,,,44.8,60.0,19,2,-1,1,0,229,86,15,1,20,1,95,76,2.24,2.8,,3
Jared Goff,10635,QB,LA,11,18,0,0,0.0,0,0,-13,0,0,0,1,0.0,3,6,26,6,0,58.8,92.1,88.5,91.7,,,57.1,60.0,16,0,0,0,0,295,101,16,0,18,1,88,8,0.24,2.6,,1
Raheem Mostert,9783,HB,SF,8,34,9,5,48.3,126,0,261,0,0,9,148,97.9,11,13,28,1,7,34.0,72.1,78.5,,75.3,58.8,73.1,60.0,52,0,25,6,37,40,0,0,7,40,1,261,148,4.35,7.7,0.68,26
Taysom Hill,12112,QB,NO,10,30,11,2,31.0,54,0,160,1,0,10,123,128.1,3,13,20,1,9,86.3,73.6,83.3,61.5,76.0,37.2,77.4,77.7,35,0,1,2,22,104,14,2,5,32,1,174,139,4.34,5.4,0.05,18
Jameis Winston,9434,QB,TB,6,9,10,0,0.0,0,0,18,0,0,0,6,0.0,5,10,30,5,0,47.5,67.8,85.6,66.1,,,65.3,60.0,15,0,0,0,0,112,131,22,0,9,1,149,132,4.26,4.8,,2
Sam Darnold,29048,QB,NYJ,9,20,2,0,0.0,0,0,5,0,0,0,3,0.0,2,10,22,4,1,71.7,50.9,87.5,50.0,,,56.5,60.0,13,2,0,0,0,235,56,10,0,20,1,61,31,1.03,2.0,,3
Jalen Richard,11395,HB,OAK,11,30,5,1,20.2,24,0,119,0,7,5,60,28.9,2,7,23,0,8,84.3,68.8,29.1,,52.5,86.2,60.7,41.7,24,1,447,53,182,48,0,0,60,83,0,119,60,2.0,4.0,2.46,20
Aaron Rodgers,2241,QB,GB,11,7,0,0,0.0,0,1,-12,0,0,0,1,0.0,5,12,12,6,0,42.7,90.8,27.1,90.8,,,59.1,60.0,21,10,0,0,0,209,160,22,0,7,0,148,47,1.62,5.1,,3
Duke Johnson Jr.,9510,HB,CLV,11,28,6,2,26.0,38,0,146,2,7,6,131,98.1,5,7,8,1,9,49.3,69.7,86.1,,65.5,71.8,67.3,71.4,23,0,335,34,217,50,0,0,43,62,0,146,131,4.68,5.2,1.54,11
Carson Wentz,10636,QB,PHI,9,12,2,0,0.0,0,0,9,0,0,1,9,5.8,2,9,24,8,0,56.2,81.4,70.1,79.8,,,65.6,60.0,13,3,4,1,0,206,91,14,1,13,0,100,88,3.38,3.8,,3
Chris Thompson,7936,HB,WAS,5,26,3,2,27.4,31,0,113,0,7,3,66,47.0,6,7,32,0,13,81.7,69.7,85.1,,64.3,74.4,63.9,75.1,16,0,209,28,116,33,0,0,31,54,0,113,66,2.54,4.3,1.8,9
Baker Mayfield,46518,QB,CLV,9,12,2,0,0.0,0,1,-12,0,0,0,2,0.0,4,5,8,5,0,65.2,78.6,87.7,75.3,,61.4,75.7,60.1,35,1,0,0,1,229,119,13,1,12,0,107,48,1.92,4.3,0.0,1
Devontae Booker,10770,HB,DEN,11,25,1,1,18.1,26,1,144,1,4,1,76,31.0,5,8,10,1,11,43.3,58.0,21.7,,47.7,59.9,59.0,,26,1,168,24,153,26,0,0,31,49,1,144,76,3.04,5.8,1.1,10
Wayne Gallman,11895,HB,NYG,11,24,4,0,0.0,0,0,87,1,2,4,59,41.0,0,3,21,2,8,23.0,56.2,79.7,,82.7,40.9,62.2,60.0,9,0,84,12,54,30,0,0,16,36,0,87,59,2.46,3.6,1.56,13
Rex Burkhead,7971,HB,NE,3,24,3,0,0.0,0,0,86,0,0,3,53,24.5,2,4,19,1,12,27.6,53.7,76.8,,52.0,71.0,47.5,60.0,12,0,31,3,29,26,0,0,6,27,0,86,53,2.21,3.6,1.07,12
C.J. Anderson,8101,HB,CAR,9,24,4,1,21.2,22,0,104,2,0,4,61,40.7,1,3,5,0,10,78.5,55.9,77.9,,26.1,27.7,64.0,69.6,22,0,24,1,18,33,0,0,3,25,0,104,61,2.54,4.3,1.33,14
Ben Roethlisberger,1732,QB,PIT,11,13,1,0,0.0,0,0,4,0,0,0,5,0.0,4,13,25,6,0,67.2,76.9,74.3,74.0,,58.9,77.5,60.0,18,1,-1,1,1,233,90,11,1,14,3,94,51,2.13,3.9,-1.0,0
Jacquizz Rodgers,6297,HB,TB,11,24,1,2,41.2,35,0,85,0,7,1,52,35.4,3,5,30,1,5,41.8,63.4,85.5,,44.4,63.5,67.0,71.6,20,0,208,25,164,31,0,0,30,49,0,85,52,2.17,3.5,1.27,17
Drew Brees,802,QB,NO,11,20,1,0,0.0,0,0,-3,0,0,0,3,0.0,1,9,20,3,0,86.1,95.8,42.8,95.2,,54.2,74.3,62.9,11,6,1,1,7,325,27,4,1,21,3,24,10,0.42,1.0,0.14,0
Matt Ryan,4317,QB,ATL,11,8,1,0,0.0,0,0,3,0,0,1,1,1.6,2,10,2,8,1,44.1,84.5,73.7,82.1,,,70.1,60.9,13,1,0,0,0,228,94,15,0,8,2,97,30,1.3,4.2,,0
Andrew Luck,7007,QB,IND,11,14,2,0,0.0,0,0,-3,0,0,0,1,0.0,1,7,14,5,0,79.8,90.5,88.7,87.8,,80.0,72.7,60.0,33,3,4,1,2,268,69,9,2,15,0,66,38,1.65,2.9,2.0,0
Ryan Tannehill,7014,QB,MIA,6,18,1,0,0.0,0,0,54,0,0,1,10,3.1,3,6,17,4,0,28.2,52.6,85.2,50.3,60.9,,64.9,60.2,20,0,0,0,0,130,51,4,0,18,0,105,13,0.59,4.8,,8
Spencer Ware,7975,HB,KC,11,22,6,2,49.2,61,0,124,2,3,6,60,68.2,4,6,16,0,9,79.9,65.4,86.8,54.1,86.9,65.4,62.6,60.0,34,0,165,14,98,30,0,0,16,36,1,124,60,2.73,5.6,1.68,11
Matthew Stafford,4924,QB,DET,11,9,2,0,0.0,0,0,-2,0,0,0,2,0.0,1,7,11,5,0,60.3,76.1,73.5,75.1,,,57.3,60.0,10,1,0,0,0,254,66,12,0,9,0,64,53,2.52,3.0,,0
DeAndre Washington,10777,HB,OAK,5,20,4,0,0.0,0,0,74,0,1,4,58,69.0,2,5,23,0,4,77.3,71.3,76.5,,70.9,59.8,70.8,60.0,13,0,9,1,17,24,0,0,1,21,0,74,58,2.9,3.7,0.53,15
Tom Brady,698,QB,NE,11,16,1,0,0.0,0,0,-1,0,0,0,2,0.0,1,8,19,4,0,71.2,90.2,88.5,87.3,,59.8,75.6,60.1,10,1,6,1,2,303,28,4,1,17,2,27,23,1.15,1.4,3.0,0
Kapri Bibbs,8906,HB,WAS,9,20,3,1,14.9,15,0,101,1,1,3,47,28.5,4,8,32,1,9,44.8,59.2,84.8,,40.5,48.8,69.8,60.0,15,0,102,13,113,26,0,0,17,33,3,101,47,2.35,5.1,0.9,8
Rod Smith,9996,HB,DAL,10,20,1,0,0.0,0,0,56,0,1,1,45,18.0,0,4,9,0,7,77.9,58.6,78.7,,73.0,61.6,57.0,56.1,9,0,30,5,36,28,0,0,6,25,0,56,45,2.25,2.8,0.83,13
Kenjon Barner,7963,HB,CAR,5,19,4,0,0.0,0,0,71,0,0,4,35,38.8,2,3,5,0,11,76.8,60.4,75.1,,77.7,51.8,61.0,60.0,11,0,0,0,14,26,0,0,0,19,0,71,35,1.84,3.7,0.0,7
