player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_pass_rush_defense,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_pass_rush_defense,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_pass_rush_defense,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_pass_rush_defense,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Eli Manning,1722,QB,NYG,5,206,82.9,41,44,5.4,2.26,0,1,2.2,70.5,31,22,8.8,54,26.2,3,18,,,,,34.9,61.6,78.5,,61.4,57.7,,,,1,0,56,45.5,99.1,18.5,10,0,0,2,1,1,1.8,325,7.4,0,21,41.4,73.1,72.2,57.7,77.2,136,143,8.4,2.65,2,8,5.2,72.0,103,47,1.9,152,73.8,2,49,,,,,46.8,74.7,82.4,,74.5,,,49.9,,1,3,163,12.8,95.8,3.9,6,3,0,4,5,8,4.9,1056,7.4,84.0,131,136,7.5,2.39,2,7,4.8,78.7,107,0,2.7,137,66.5,3,52,,,,,87.6,88.0,82.0,,86.2,,,56.8,,0,1,146,,109.0,0.0,0,1,0,3,5,3,2.1,1081,7.9,2,63.0,46,51,8.4,2.86,0,2,3.6,52.9,27,69,6.9,69,33.5,2,15,,,,,21.8,40.0,79.4,,41.8,57.7,,54.2,,2,2,73,23.2,60.9,23.2,16,2,0,3,1,6,8.2,300,5.9
Matthew Stafford,4924,QB,DET,5,204,69.2,39,40,5.6,2.28,0,3,6.8,62.5,25,16,7.4,45,22.1,2,13,,,,,80.3,76.5,77.9,,75.9,,,58.3,,0,2,49,25.0,82.4,8.9,4,1,0,1,2,1,2.0,311,7.8,0,11,73.6,80.8,79.5,56.3,77.9,140,151,8.5,2.67,2,12,7.6,66.9,101,43,7.3,159,77.9,8,58,,,,,67.6,78.0,82.5,,77.4,,,52.0,,2,3,167,11.6,96.8,3.1,5,3,1,6,8,6,3.6,1074,7.1,78.3,138,144,7.7,2.32,2,10,6.6,70.1,101,0,6.5,145,71.1,7,59,,,,,88.0,85.7,82.1,,83.9,,,57.9,,0,3,153,,103.6,0.0,0,1,1,3,9,2,1.3,1070,7.4,0,68.3,41,47,8.3,3.23,0,5,10.0,53.2,25,59,10.7,59,28.9,3,12,,,,,39.4,60.2,78.8,,61.6,,,52.3,,2,2,63,15.3,63.7,15.3,9,3,0,4,1,5,7.9,315,6.7
Andy Dalton,6187,QB,CIN,5,202,77.4,53,56,8.3,2.3,0,7,11.5,69.6,39,22,4.9,60,29.7,2,26,,,,,82.0,91.9,78.9,,90.7,,,63.9,,0,0,65,13.6,123.8,5.0,3,1,0,3,4,0,0.0,536,9.6,0,7,90.1,85.8,84.9,53.0,77.1,118,131,8.5,2.6,6,6,4.2,64.1,84,44,7.7,142,70.3,7,50,,,,,88.0,75.6,82.2,,75.7,,,50.8,,3,7,154,13.6,82.5,4.2,6,5,1,3,8,5,3.2,909,6.9,81.3,128,133,7.9,2.28,4,8,5.6,72.9,97,0,6.7,136,67.3,7,57,,,,,87.7,92.1,82.0,,90.9,,,69.2,,0,4,147,,99.6,0.0,0,3,1,0,7,1,0.7,1012,7.6,0,65.1,43,54,10.0,2.99,2,5,8.3,48.1,26,66,7.1,66,32.7,2,19,,,,,82.7,57.7,79.3,,60.4,,,45.0,,3,3,72,13.6,83.3,13.6,9,3,0,6,5,4,5.6,433,8.0
Drew Brees,802,QB,NO,5,200,84.6,52,55,7.1,2.18,0,1,1.6,78.2,43,22,2.3,60,30.0,1,27,,,,,82.1,86.6,79.0,,84.4,,,,,0,0,66,22.7,139.5,8.3,5,0,0,3,6,1,1.5,482,8.8,0,20,90.2,92.7,92.0,62.6,83.8,130,135,7.4,2.53,1,9,6.3,77.8,105,27,3.7,140,70.0,4,49,,,,,87.7,92.2,82.1,,91.3,59.3,,59.9,,0,0,148,11.1,115.3,2.1,3,2,0,4,5,2,1.4,1176,8.7,85.9,149,150,7.1,2.22,1,10,6.4,82.7,124,0,3.1,151,75.5,4,65,,,,,88.2,93.5,82.3,,92.3,59.3,,64.4,,0,0,158,,127.6,0.0,0,1,0,0,10,2,1.3,1393,9.3,0,75.8,33,40,8.2,3.06,0,0,0.0,60.0,24,49,4.0,49,24.5,1,11,,,,,81.1,76.5,78.4,,76.8,,,55.3,,0,0,56,16.3,88.0,16.3,8,1,0,7,1,1,1.8,265,6.6
Patrick Mahomes,11765,QB,KC,5,191,73.7,38,42,9.3,2.28,0,3,6.7,64.3,27,21,3.6,44,23.0,1,22,,,,,80.0,90.4,77.7,,89.1,58.7,,,,2,0,47,9.5,122.4,4.5,2,0,0,2,3,0,0.0,433,10.3,0,16,74.8,90.6,90.2,69.1,74.8,123,134,10.7,2.78,3,9,6.1,63.4,85,49,7.6,147,77.0,7,53,,,,,88.4,89.6,82.4,,85.4,,,78.7,,2,2,162,8.2,109.7,2.7,4,7,0,6,11,3,1.9,1080,8.1,81.1,111,115,8.8,2.08,3,4,3.2,73.9,85,0,5.6,121,63.4,5,53,,,,,86.8,88.1,81.6,,85.2,58.7,,70.8,,0,1,132,,128.9,0.0,0,4,0,1,11,2,1.5,1021,8.9,2,60.0,50,61,14.0,3.67,0,8,12.1,44.3,27,70,10.0,70,36.6,3,22,,,,,83.2,90.4,79.6,,86.8,,,75.2,,4,1,77,8.6,82.1,8.6,6,3,0,7,3,1,1.3,492,8.1
Tom Brady,698,QB,NE,5,186,84.6,26,27,5.8,2.19,0,1,3.7,77.8,21,9,4.5,29,15.6,1,15,,,,,77.2,84.4,76.0,,81.1,,,63.9,,0,0,29,11.1,145.8,3.4,1,1,0,1,3,0,0.0,273,10.1,0,19,90.0,83.6,80.1,77.1,73.6,144,152,8.9,2.48,0,8,5.0,65.8,100,42,5.7,157,84.4,6,49,,,,,88.5,78.7,82.4,,77.0,,,,,1,6,164,11.9,87.2,3.2,5,0,0,7,9,5,3.0,986,6.5,78.2,133,135,6.8,2.19,0,4,2.9,74.1,100,0,3.8,135,72.6,4,49,,,,,87.3,79.4,81.8,,77.7,,,,,0,4,140,,100.6,0.0,0,0,0,2,7,3,2.1,1033,7.7,1,64.9,37,44,14.2,3.09,0,5,10.9,47.7,21,51,12.5,51,27.4,3,15,,,,,80.6,78.9,78.2,,76.3,,,63.9,,1,2,53,11.8,82.2,11.8,6,1,0,6,5,2,3.8,226,5.1
Philip Rivers,1725,QB,LAC,5,181,72.7,33,37,5.8,2.23,1,1,2.4,59.5,22,17,8.3,37,20.4,2,14,,,,,79.3,57.6,77.4,,57.7,57.7,,,,0,0,42,0.0,102.0,0.0,0,0,0,3,2,0,0.0,287,7.8,0,27,90.0,85.5,83.0,70.6,83.6,128,137,8.9,2.43,3,6,4.2,73.0,100,47,6.5,144,79.6,7,60,,,,,87.9,90.3,82.1,,87.9,,,66.4,,0,2,151,12.8,120.3,4.2,6,1,0,6,11,3,2.0,1208,8.8,82.2,107,117,8.1,2.22,4,5,4.1,72.6,85,0,3.4,117,64.6,3,48,,,,,86.4,80.9,81.3,,79.0,,,,,0,2,123,,114.1,0.0,0,0,0,6,8,3,2.4,1005,8.6,1,79.6,54,57,8.5,2.7,0,2,3.3,64.9,37,64,14.0,64,35.4,6,26,,,,,82.5,82.4,79.3,,80.2,57.7,,66.4,,0,0,70,9.4,121.2,9.4,6,1,0,3,5,0,0.0,490,8.6
Jared Goff,10635,QB,LA,5,176,79.1,43,48,8.6,2.78,1,4,7.8,70.8,34,19,0.0,49,27.8,0,27,,,,,80.6,74.8,78.1,,73.4,,,,,1,1,52,5.3,115.5,2.0,1,0,0,3,2,2,3.8,566,11.8,0,26,53.8,91.7,90.8,68.0,84.9,106,118,8.9,2.79,2,10,7.8,72.9,86,26,4.4,127,72.2,4,56,,,,,38.9,93.0,81.7,,91.7,,,70.8,,0,3,137,19.2,121.5,3.9,5,4,0,10,10,6,4.4,1161,9.8,84.3,121,129,8.5,2.57,3,9,6.6,76.7,99,0,2.9,131,74.4,3,68,,,,,87.3,94.8,81.8,,93.1,,,77.9,,0,3,139,,126.6,0.0,0,2,0,5,10,3,2.2,1374,10.7,0,78.6,28,37,10.1,3.41,0,5,11.9,56.8,21,45,4.5,45,25.6,1,15,,,,,22.8,60.4,78.0,,61.4,,,54.7,,1,1,50,13.3,95.9,13.3,6,2,0,8,2,5,10.0,353,9.5
Dak Prescott,10769,QB,DAL,5,168,68.1,47,50,8.2,2.57,1,4,7.1,56.0,28,27,12.5,58,34.5,4,15,,,,,81.9,77.6,78.9,,76.7,,,58.3,,0,2,64,25.9,78.4,12.1,7,1,0,2,3,1,1.6,316,6.3,0,9,67.9,76.6,75.2,69.6,72.4,87,94,8.1,3.29,0,2,2.0,64.9,61,35,3.2,110,65.5,2,32,,,,,52.3,70.7,81.1,,70.1,,,60.5,,0,2,116,25.7,83.0,8.2,9,7,0,7,2,2,1.7,645,6.9,76.8,99,101,7.0,2.66,1,4,3.6,73.3,74,0,2.6,106,63.1,2,36,,,,,85.8,88.5,81.1,,87.2,,,58.3,,0,4,115,,86.9,0.0,0,5,0,1,3,2,1.7,736,7.3,2,54.3,35,43,11.2,3.71,0,2,4.3,34.9,15,62,21.1,62,36.9,4,11,,,,,31.2,49.7,78.9,,49.8,,,60.2,,0,0,65,25.8,68.5,25.8,16,3,0,8,2,1,1.5,225,5.2
Russell Wilson,7077,QB,SEA,5,166,66.7,36,40,11.1,2.88,0,6,13.6,60.0,24,25,0.0,48,28.9,0,11,,,,,80.8,84.8,78.2,,82.7,,,,,2,0,53,32.0,122.0,16.7,8,0,0,2,5,0,0.0,291,7.3,1,29,26.5,70.1,71.0,45.0,78.0,91,102,8.5,2.86,4,7,6.6,63.7,65,36,8.5,118,71.1,6,36,,,,,26.2,61.6,81.3,,61.9,,,56.0,,0,3,123,27.8,91.7,8.5,10,6,4,3,5,8,6.5,795,7.8,83.3,90,100,7.7,2.44,4,9,8.7,70.0,70,0,6.7,105,63.3,5,34,,,,,85.5,83.5,80.9,,84.0,,,50.2,,0,2,109,,113.9,0.0,0,5,4,2,8,4,3.7,844,8.4,2,54.1,37,42,12.9,3.61,0,4,8.7,45.2,19,61,5.0,61,36.7,1,13,,,,,21.0,49.4,79.0,,48.5,,,64.4,,2,1,67,29.5,69.7,29.5,18,1,0,3,2,4,6.0,242,5.8
Sam Darnold,29048,QB,NYJ,5,163,70.3,37,41,7.9,2.64,0,1,2.2,58.5,24,17,7.7,45,27.6,2,15,,,,,80.3,61.1,77.9,,61.4,,,58.3,,0,2,49,17.6,78.9,6.7,3,1,0,4,2,2,4.1,316,7.7,0,22,89.4,52.7,50.8,62.7,65.7,99,108,10.4,2.83,4,4,3.6,54.6,59,42,9.2,118,72.4,6,35,,,,,86.3,47.1,81.3,,47.6,,,61.2,,0,4,122,19.0,76.5,6.8,8,2,0,5,5,7,5.7,750,6.9,69.8,96,103,8.9,2.43,4,2,1.9,59.2,61,0,9.0,104,63.8,6,36,,,,,85.4,55.9,80.8,,56.3,,,58.3,,0,4,107,,87.2,0.0,0,1,0,3,6,4,3.7,804,7.8,1,60.0,40,46,11.8,3.39,0,3,6.0,47.8,22,59,8.3,59,36.2,2,14,,,,,81.9,45.4,78.9,,45.7,,,61.3,,0,2,64,18.6,54.8,18.6,11,2,0,6,1,5,7.8,262,5.7
Josh Allen,46601,QB,BUF,5,155,69.2,39,42,10.4,2.8,0,1,2.3,52.4,22,29,18.5,58,37.4,5,17,,,,,24.4,55.3,78.7,,55.1,,,59.7,,2,2,61,31.0,49.6,15.5,9,7,0,1,0,5,8.2,239,5.7,0,4,50.9,48.5,48.1,56.4,65.3,72,80,10.5,3.25,1,2,2.3,53.8,43,35,8.5,97,62.6,4,23,,,,,85.2,48.4,80.7,,46.6,,,68.9,,1,3,104,28.6,66.1,10.3,10,6,0,6,2,4,3.8,509,6.4,76.8,82,84,7.7,2.64,1,1,1.1,70.2,59,0,6.3,91,58.7,4,34,,,,,53.5,63.4,80.4,,61.2,,,69.2,,0,2,97,,90.1,0.0,0,6,0,1,2,4,4.1,635,7.6,2,37.9,29,38,18.2,3.71,0,2,4.9,15.8,6,64,45.5,64,41.3,5,6,,,,,42.1,33.9,79.1,,33.4,,,59.4,,3,3,68,29.7,6.7,29.7,19,7,0,6,0,5,7.4,113,3.0
Alex Smith,2218,QB,WAS,4,155,57.1,28,33,13.1,2.89,1,2,5.7,48.5,16,20,0.0,37,23.9,0,13,,,,,79.0,52.4,77.2,,55.2,,,49.8,,0,1,40,10.0,80.5,5.4,2,2,0,4,1,2,5.0,321,9.7,0,32,69.6,67.7,69.7,50.7,81.3,91,102,6.2,2.7,3,4,3.7,71.6,73,28,1.4,118,76.1,1,40,,,,,86.4,76.2,81.4,,74.7,,,65.2,,2,1,126,25.0,96.9,5.9,7,9,2,4,3,1,0.8,721,7.1,81.1,90,97,7.0,2.54,3,5,4.9,74.2,72,0,1.4,107,69.0,1,47,,,,,85.8,85.8,81.0,,83.8,,,67.1,,0,0,113,,107.7,0.0,0,10,2,2,2,0,0.0,858,8.8,1,58.6,29,38,10.5,3.23,1,1,2.6,44.7,17,48,0.0,48,31.0,0,6,,,,,80.5,34.9,78.2,,38.7,,,46.6,,2,2,53,18.8,55.2,18.8,9,1,0,6,2,3,5.7,184,4.8
Mitchell Trubisky,11757,QB,CHI,4,150,71.4,35,37,4.5,2.38,0,1,2.5,67.6,25,13,0.0,44,29.3,0,16,,,,,29.6,40.2,77.7,,40.0,,,62.5,,1,1,47,38.5,88.9,11.4,5,2,0,1,2,2,4.3,211,5.7,0,6,29.6,59.7,57.2,67.0,74.4,90,93,9.8,2.75,0,7,6.8,71.0,66,22,1.5,106,70.7,1,31,,,,,31.8,67.4,81.1,,65.8,,,66.4,,0,2,116,22.7,106.7,4.7,5,8,0,3,6,6,5.2,734,7.9,75.0,108,110,8.1,2.31,0,7,6.1,72.7,80,0,1.2,115,76.7,1,41,,,,,86.2,73.7,81.2,,71.1,,,71.2,,0,3,120,,107.0,0.0,0,5,0,2,8,3,2.5,830,7.5,0,64.7,17,20,9.6,3.71,0,1,3.6,55.0,11,35,0.0,35,23.3,0,6,,,,,17.5,29.1,77.4,,29.0,,,58.7,,1,0,43,28.6,71.9,28.6,10,5,0,2,0,5,11.6,115,5.8
Ryan Fitzpatrick,2467,QB,TB,4,147,73.7,38,40,13.8,2.16,1,6,14.6,62.5,25,14,10.7,42,28.6,3,18,,,,,29.1,82.9,77.4,,80.8,,,,,0,3,43,14.3,99.7,4.8,2,0,0,1,3,4,9.3,497,12.4,0,30,67.9,90.5,90.0,64.1,75.9,87,89,10.7,2.63,0,9,9.5,69.7,62,38,6.1,105,71.4,4,42,,,,,85.7,88.1,80.9,,88.2,,,56.6,,0,2,111,13.2,121.0,4.8,5,10,0,2,8,2,1.8,859,9.7,78.4,88,89,11.7,2.34,1,11,11.8,70.8,63,0,8.7,95,64.6,6,43,,,,,84.9,95.3,80.5,,94.5,,,56.9,,0,2,99,,116.6,0.0,0,5,0,0,5,2,2.0,986,11.1,0,67.6,37,40,11.7,2.79,0,4,9.3,60.0,24,52,4.0,52,35.4,1,17,,,,,35.4,52.8,78.3,,53.1,,,58.3,,0,3,55,13.5,99.0,13.5,7,5,0,3,6,4,7.3,370,9.3
Cam Newton,6153,QB,CAR,4,146,63.0,27,29,11.2,2.76,0,1,3.4,51.7,15,15,11.8,33,22.6,2,12,,,,,78.1,61.6,0.0,,64.6,,,57.2,,0,1,34,6.7,65.0,3.0,1,3,0,2,1,4,11.8,158,5.4,0,5,71.1,78.0,78.4,64.4,82.1,95,101,7.4,2.58,2,4,3.6,69.3,70,29,10.3,113,77.4,8,42,,,,,86.3,83.0,81.3,,80.4,,,69.2,,0,2,122,20.7,101.3,5.3,6,5,2,2,6,3,2.5,725,7.2,85.3,95,99,7.5,2.32,2,5,4.9,72.7,72,0,11.1,102,69.9,9,41,,,,,85.3,91.1,80.7,,90.1,,,62.9,,0,1,105,,113.1,0.0,0,2,2,0,7,3,2.9,737,7.4,3,51.9,27,31,11.0,3.33,0,0,0.0,41.9,13,44,7.1,44,30.1,1,13,,,,,80.4,47.7,0.0,,47.6,,,63.7,,0,2,51,15.9,29.8,15.9,7,6,0,4,0,4,7.8,146,4.7
Ryan Tannehill,7014,QB,MIA,5,145,61.5,26,29,10.1,2.68,2,0,0.0,55.2,16,15,0.0,38,26.2,0,11,,,,,17.9,26.4,77.6,,26.7,,,62.9,,0,2,45,46.7,58.8,18.4,7,2,0,1,1,7,15.6,195,6.7,0,17,26.6,54.2,51.0,69.7,78.5,93,100,8.2,2.44,2,4,3.7,69.0,69,26,5.5,107,73.8,4,34,,,,,86.0,70.9,81.1,,67.2,,,81.9,,2,3,116,15.4,102.8,3.7,4,2,1,2,7,4,3.4,777,7.8,80.0,95,101,8.0,2.17,4,3,2.9,71.3,72,0,5.3,104,71.7,4,33,,,,,85.4,75.5,80.8,,73.5,,,66.4,,0,3,107,,102.5,0.0,0,2,1,1,6,5,4.7,813,8.0,0,54.2,24,28,11.1,3.33,0,1,2.6,46.4,13,41,0.0,41,28.3,0,12,,,,,19.3,25.8,78.3,,24.9,,,78.5,,2,2,54,26.8,58.5,26.8,11,2,0,2,2,6,11.1,159,5.7
Carson Wentz,10636,QB,PHI,3,142,77.8,27,32,5.6,2.54,0,0,0.0,56.3,18,19,14.3,39,27.5,3,14,,,,,78.9,59.6,77.1,,59.2,,,60.6,,3,1,39,26.3,77.1,12.8,5,2,0,2,1,2,5.1,236,7.4,0,24,72.1,81.1,82.4,53.3,82.6,86,90,9.3,2.77,1,7,7.3,71.1,64,33,9.9,103,72.5,7,33,,,,,65.8,87.6,80.9,,87.6,,,55.1,,1,0,111,21.2,107.5,6.8,7,6,1,1,4,1,0.9,678,7.5,84.9,86,88,7.3,2.33,1,4,4.4,75.0,66,0,9.6,90,63.4,7,37,,,,,84.5,83.3,80.3,,83.3,,,50.1,,0,1,94,,102.9,0.0,0,2,1,0,3,2,2.1,670,7.6,3,70.4,27,34,11.9,3.37,0,3,8.1,47.1,16,52,15.8,52,36.6,3,10,,,,,48.3,72.3,78.4,,71.4,,,62.8,,4,0,56,23.1,90.8,23.1,12,6,0,3,2,1,1.8,244,7.2
Marcus Mariota,9435,QB,TEN,4,120,82.4,34,38,6.0,2.43,1,0,0.0,65.8,25,15,10.7,42,35.0,3,14,,,,,28.6,74.1,77.3,,73.9,,,58.3,,0,1,42,20.0,80.8,7.1,3,1,0,3,1,2,4.8,238,6.3,0,31,63.3,74.3,73.0,67.4,68.8,64,65,8.9,2.88,0,4,5.7,61.5,40,26,9.1,78,65.0,4,25,,,,,83.7,74.6,79.8,,69.2,,,79.1,,0,3,83,11.5,67.3,3.8,3,10,0,1,1,4,4.8,438,6.7,72.6,73,74,6.4,2.34,1,2,2.6,64.9,48,0,9.4,79,65.8,5,25,,,,,83.5,77.0,79.7,,73.7,,,72.9,,0,3,81,,68.6,0.0,0,5,0,0,1,2,2.5,442,6.0,2,76.0,25,29,12.4,3.45,0,2,6.3,58.6,17,41,10.5,41,34.2,2,14,,,,,29.0,70.3,77.5,,66.4,,,71.1,,0,1,44,14.6,81.7,14.6,6,6,0,4,1,4,9.1,234,8.1
Baker Mayfield,46518,QB,CLV,3,119,77.5,40,44,9.1,2.36,2,2,4.5,63.6,28,15,9.7,48,40.3,3,14,,,,64.7,80.4,73.1,78.0,,68.1,65.0,,78.4,,0,0,49,20.0,91.0,6.3,3,1,1,1,0,2,4.1,379,8.6,0,8,44.0,87.6,81.8,89.4,72.9,59,63,10.9,2.94,2,6,9.1,55.6,35,23,18.6,71,59.7,8,22,,,,,28.0,90.3,79.5,,85.5,,,81.1,,1,3,76,21.7,74.8,7.0,5,3,0,1,3,1,1.3,459,7.3,78.4,74,79,10.1,2.3,4,8,9.8,63.3,50,0,13.8,81,68.1,8,28,,,,64.7,83.9,90.8,80.0,,88.7,65.0,,70.5,,0,2,85,,85.6,0.0,0,2,1,0,2,2,2.4,624,7.9,0,64.0,25,28,10.6,3.56,0,0,0.0,46.4,13,38,18.8,38,31.9,3,8,,,,,22.7,68.0,77.2,,59.1,,,89.9,,1,1,40,21.1,69.6,21.1,8,2,0,2,1,1,2.5,214,7.6
Tyrod Taylor,6332,QB,CLV,3,107,44.0,25,33,13.1,2.92,1,1,2.7,30.3,10,26,9.1,43,40.2,1,10,,,,,79.9,40.8,0.0,,37.0,,,82.4,,1,1,47,26.9,45.3,16.3,7,3,1,5,1,2,4.3,162,4.9,0,8,59.8,46.9,44.7,61.4,70.8,48,51,9.7,2.98,2,1,1.9,60.8,31,16,8.8,64,59.8,3,12,,,,,41.6,54.0,79.0,,55.7,,,53.5,,0,1,67,37.5,75.6,9.4,6,7,0,1,1,2,3.0,300,5.9,66.1,56,60,11.2,2.64,1,2,3.1,56.7,34,0,8.1,65,60.7,3,17,,,,,43.1,49.7,0.0,,53.7,,,48.1,,0,2,70,,74.6,0.0,0,5,1,2,2,3,4.3,404,6.7,1,47.1,17,24,9.7,3.45,2,0,0.0,29.2,7,42,12.5,42,39.3,1,5,,,,,79.5,45.3,77.5,,34.9,,,83.4,,1,0,44,31.0,39.6,31.0,13,5,0,4,0,1,2.3,58,2.4
Jimmy Garoppolo,8697,QB,SF,3,107,72.7,22,23,5.7,2.6,0,1,4.0,69.6,16,13,0.0,27,25.2,0,11,,,,,77.4,66.5,76.1,,66.9,,,58.3,,0,2,30,23.1,74.9,11.1,3,1,0,1,1,2,6.7,202,8.8,0,28,33.3,62.6,60.5,63.2,62.9,62,66,10.8,3.08,2,3,4.2,56.1,37,35,5.1,80,74.8,2,25,,,,,27.6,58.9,80.0,,57.6,,,66.3,,0,1,87,28.6,95.3,12.5,10,4,0,2,4,3,3.4,516,7.8,69.1,55,57,7.7,2.62,1,1,1.6,66.7,38,0,0.0,59,55.1,0,25,,,,,81.9,72.9,78.9,,73.0,,,54.6,,0,1,64,,109.7,0.0,0,2,0,1,4,2,3.1,492,8.6,0,58.6,29,32,12.7,3.37,1,3,8.6,46.9,15,48,11.8,48,44.9,2,11,,,,,23.4,47.0,78.2,,44.9,,,69.5,,0,2,53,27.1,54.9,27.1,13,3,0,2,1,3,5.7,226,7.1
C.J. Beathard,11859,QB,SF,3,101,78.6,28,33,4.8,2.44,3,0,0.0,57.6,19,15,13.6,39,38.6,3,12,,,,,28.4,55.7,77.3,,53.7,,,66.4,,0,1,41,26.7,61.8,10.3,4,2,0,2,0,2,4.9,193,5.8,0,28,38.5,67.8,68.9,52.0,74.5,55,58,6.3,2.45,1,1,1.6,65.5,38,15,7.3,62,61.4,3,24,,,,,82.1,75.8,79.0,,75.7,,,55.5,,1,3,67,6.7,90.7,1.6,1,3,0,1,4,1,1.5,454,7.8,80.0,65,69,5.3,2.24,3,0,0.0,66.7,46,0,11.5,71,70.3,6,28,,,,,83.1,78.2,79.5,,74.6,,,74.1,,0,3,76,,81.7,0.0,0,2,0,1,3,1,1.3,459,6.7,0,61.1,18,22,7.6,2.93,1,1,4.2,50.0,11,30,0.0,30,29.7,0,8,,,,,26.2,48.7,76.4,,52.7,,,48.3,,1,1,32,16.7,75.6,16.7,5,3,0,2,1,2,6.3,188,8.5
