player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Adam Thielen,8288,WR,MIN,3,44,0,18,0,-2.0,0,100.0,,0,0,0.0,0,0,0,84.5,50.4,0,7,0.0,0,11,2,100.0,11,83.3,2,4.5,0,8,12,6.0,4.0,0.73,8.3,1,72.7,40.0,2,5,7.7,2,11,0,83.0,84.9,0,25,0.9,1,107,24,97.2,104,100.8,33,75.0,1,222,85,3.5,9.3,2.13
Antonio Brown,5718,WR,PIT,3,41,0,25,0,3.9,3,90.0,100.0,1,1,0.0,0,3,0,91.6,91.6,0,22,0.0,0,23,9,95.7,22,129.2,10,24.4,1,70,45,5.0,7.8,3.18,5.6,0,50.0,,0,0,0.0,0,1,0,82.3,70.6,1,6,0.0,0,23,4,95.7,22,16.7,8,19.5,0,17,13,3.3,4.3,0.77
Michael Thomas,10681,WR,NO,3,40,0,20,0,-2.7,1,100.0,,0,0,0.0,0,1,0,88.7,64.2,0,2,0.0,0,16,3,87.5,14,118.8,3,7.5,1,2,10,3.3,0.7,0.14,7.1,0,94.1,100.0,2,2,5.9,1,7,0,81.0,87.2,0,35,0.0,0,44,16,90.9,40,123.5,17,42.5,1,152,50,3.1,9.5,3.8
Alvin Kamara,11822,HB,NO,3,37,0,20,0,-4.5,1,87.5,,0,0,0.0,0,1,0,91.6,94.7,0,8,0.0,0,16,7,87.5,14,84.4,8,21.6,0,34,66,9.4,4.9,2.43,5.3,5,85.7,100.0,1,1,0.0,0,3,0,77.0,90.2,0,23,0.0,0,20,6,90.0,18,101.2,7,18.9,0,58,39,6.5,9.7,3.22
JuJu Smith-Schuster,11817,WR,PIT,3,36,0,25,0,-2.3,0,66.7,,0,0,0.0,0,2,0,90.2,57.4,0,11,0.0,0,25,4,96.0,24,70.1,6,16.7,0,11,20,5.0,2.8,0.46,7.4,1,69.0,20.0,1,5,0.0,0,14,0,90.0,80.0,1,67,0.0,0,137,20,92.7,127,96.9,29,80.6,1,280,156,7.8,14.0,2.2
Zach Ertz,7816,TE,PHI,3,33,0,24,0,-4.0,0,0.0,0.0,0,1,,0,0,0,,42.7,0,0,33.3,4,12,0,50.0,6,39.6,1,3.0,0,0,0,,,0.0,6.9,0,63.2,0.0,0,3,7.7,1,4,0,38.1,58.5,1,34,1.3,1,78,12,88.5,69,59.8,19,57.6,0,123,38,3.2,10.3,1.78
Odell Beckham Jr.,8647,WR,NYG,3,33,0,21,0,-4.0,1,100.0,,0,0,0.0,0,0,0,78.7,68.2,0,5,0.0,0,12,1,100.0,12,87.5,1,3.0,0,5,9,9.0,5.0,0.42,7.9,3,80.0,,0,0,0.0,0,4,0,89.7,85.4,0,30,0.0,0,43,8,93.0,40,107.1,10,30.3,0,97,50,6.3,12.1,2.43
Jarvis Landry,8698,WR,CLV,3,32,0,8,0,-2.0,0,100.0,,0,0,0.0,0,0,0,88.7,51.0,0,4,0.0,0,17,3,100.0,17,79.2,3,9.4,0,5,11,3.7,1.7,0.29,11.0,1,56.0,25.0,1,4,12.5,2,6,0,56.9,68.4,0,39,1.0,1,99,14,92.9,92,78.8,25,78.1,0,180,45,3.2,12.9,1.96
DeAndre Hopkins,7808,WR,HST,3,31,0,13,0,-2.0,0,100.0,,0,0,0.0,0,0,0,90.2,81.3,0,9,0.0,0,6,2,50.0,3,85.4,2,6.5,0,9,13,6.5,4.5,3.0,8.7,0,100.0,100.0,1,1,0.0,0,3,0,90.3,85.7,0,20,0.0,0,31,6,100.0,31,111.1,6,19.4,0,64,12,2.0,10.7,2.06
Julio Jones,6158,WR,ATL,3,31,0,2,0,,0,,,0,0,,0,0,0,,48.8,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,13.1,0,57.1,0.0,0,1,0.0,0,4,0,84.9,77.7,1,33,0.0,0,21,4,95.2,20,45.8,7,22.6,0,60,12,3.0,15.0,3.0
