player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,6,0,1,5,66.1,2,8,128,97.1,10.9,14,1,5.5,2,138,134,12,0,71.8,2,7,68,97.2,19.1,13,8.1,1,72,70,10
Terrell Suggs,1326,ED,BLT,7,3,1,3,72.8,1,14,164,85.2,14.6,24,3,8.2,6,203,173,21,1,63.6,1,9,87,87.6,13.8,12,9.2,3,105,92,13
Mike Adams,1972,S,CAR,6,0,0,5,70.1,1,2,13,6.0,7.7,1,1,11.5,0,250,15,3,0,53.8,0,1,4,4.4,0.0,0,12.5,0,113,5,1
Thomas Davis Sr.,2231,LB,CAR,2,0,0,5,81.9,1,1,8,11.8,25.0,2,0,12.5,0,76,9,2,0,92.1,1,1,2,10.3,100.0,2,50.0,0,29,3,2
Derrick Johnson,2232,LB,OAK,6,0,0,23,46.7,0,1,11,11.9,0.0,0,0,4.5,0,101,12,1,0,49.8,0,1,5,9.5,0.0,0,10.0,0,63,6,1
Lorenzo Alexander,2476,LB,BUF,7,2,0,4,73.2,1,16,108,77.9,18.5,20,0,10.6,3,145,113,20,1,67.8,1,8,62,87.8,19.4,12,10.5,2,74,65,11
Haloti Ngata,2957,DI,PHI,4,0,0,24,55.9,1,2,65,100.0,6.2,4,0,3.8,1,70,70,4,0,56.5,0,0,14,100.0,7.1,1,7.1,1,18,18,1
Frostee Rucker,3036,ED,OAK,5,1,0,23,55.9,2,3,72,98.7,5.6,4,0,3.5,0,79,78,5,1,70.2,1,1,17,100.0,17.6,3,5.9,0,18,18,2
Domata Peko Sr.,3068,DI,DEN,7,0,0,10,55.8,0,1,106,100.0,3.8,4,2,1.4,1,112,112,2,0,59.4,0,0,25,100.0,8.0,2,0.0,0,28,28,0
Kyle Williams,3079,DI,BUF,7,0,0,4,64.8,1,10,184,99.5,11.4,21,1,6.3,6,194,193,17,0,70.4,1,9,86,100.0,18.6,16,11.6,5,90,90,15
Antoine Bethea,3152,S,ARZ,7,0,0,1,51.5,2,3,20,8.1,10.0,2,2,12.5,0,284,23,5,0,39.3,0,1,3,4.1,0.0,0,16.7,0,98,4,1
Tom Johnson,3378,DI,MIN,5,0,0,18,60.2,1,5,87,100.0,9.2,8,1,3.4,0,92,92,6,0,58.2,1,4,41,100.0,12.2,5,6.1,0,43,43,5
Tramon Williams,3558,S,GB,6,0,0,12,56.2,0,0,1,0.4,0.0,0,1,0.0,0,237,1,0,0,56.2,0,0,1,1.2,0.0,0,0.0,0,85,1,0
Leon Hall,3634,CB,OAK,6,1,0,23,62.2,1,0,8,5.0,12.5,1,0,6.3,0,180,9,1,0,51.2,0,0,3,4.9,0.0,0,0.0,0,81,4,0
Reggie Nelson,3637,S,OAK,6,0,0,23,47.3,0,1,13,7.6,7.7,1,0,3.8,0,172,13,1,0,66.5,0,0,3,4.2,33.3,1,0.0,0,72,3,0
Eric Weddle,3653,S,BLT,7,0,0,3,78.6,2,1,13,4.9,15.4,2,0,19.2,1,286,14,4,0,61.5,1,0,5,3.6,20.0,1,10.0,0,139,5,1
Brandon Mebane,3701,DI,LAC,7,1,0,27,60.7,2,3,113,96.7,6.2,7,0,3.1,1,123,119,6,0,64.8,1,1,28,100.0,10.7,3,7.1,1,29,29,3
Corey Graham,3784,S,PHI,5,1,0,24,62.8,0,1,7,5.0,0.0,0,0,7.1,0,141,7,1,0,54.6,0,0,2,3.1,0.0,0,0.0,0,65,2,0
Chris Long,4316,ED,PHI,7,0,0,24,77.4,9,16,172,97.8,22.1,38,1,8.4,2,179,175,27,0,82.4,7,10,85,97.7,31.8,27,12.4,2,88,86,19
