player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,6,36,36,4.39,40.28,47.97,11.9,0,0,4,8,1,74.5,12,61,2,0,55.6,237,20,36,157.89,1450,2,1727
Donnie Jones,1939,,LAC,2,8,8,4.15,35.5,42.13,10.6,0,0,0,3,27,55.4,3,59,0,0,62.5,53,5,8,33.16,284,0,337
Dustin Colquitt,2316,P,KC,6,16,16,4.51,45.5,48.63,1.7,0,0,3,4,16,69.8,8,67,1,0,37.5,10,6,16,72.19,728,2,778
Sam Koch,3148,P,BLT,6,28,28,4.33,42.11,47.82,7.7,1,0,3,5,3,75.5,15,63,4,0,46.4,100,13,29,121.31,1179,3,1339
Brett Kern,4580,P,TEN,6,31,31,4.2,41.23,46.94,9.1,0,0,2,4,31,65.1,14,62,8,0,48.4,137,15,31,130.33,1278,2,1455
Kevin Huber,5066,P,CIN,6,22,22,4.2,37.91,42.86,13.6,1,0,6,8,7,55.3,12,63,0,0,36.4,109,8,23,92.5,834,0,943
Thomas Morstead,5088,P,NO,4,13,13,4.55,44.69,48.62,5.2,0,0,0,5,20,73.1,4,58,1,0,46.2,31,6,13,59.21,581,1,632
Britton Colquitt,5192,P,CLV,6,45,45,4.26,36.8,43.49,12.4,0,0,6,10,8,66.6,22,64,6,0,46.7,261,21,45,191.58,1656,2,1957
Matt Bosher,6344,P,ATL,6,23,23,4.41,39.87,44.3,6.8,2,0,4,4,2,66.0,7,57,2,0,52.2,82,12,25,101.45,917,1,1019
Chris Jones,6798,P,DAL,6,25,25,4.61,39.16,45.08,9.1,0,0,3,6,9,72.9,8,56,1,0,56.0,128,14,25,115.32,979,1,1127
Bryan Anger,7072,P,TB,5,17,17,4.39,39.18,42.53,5.7,0,0,3,3,30,57.1,5,64,1,0,58.8,57,10,17,74.57,666,0,723
Johnny Hekker,7252,P,LA,6,11,11,4.39,41.73,45.18,6.0,0,0,3,1,26,74.4,7,62,3,0,27.3,18,3,11,48.31,459,1,497
Marquette King,7410,P,DEN,4,20,20,3.96,39.7,44.05,8.4,0,0,4,2,10,61.3,8,66,5,0,40.0,67,8,20,79.29,794,1,881
Sam Martin,7947,P,DET,5,19,19,4.31,35.74,44.84,21.9,0,0,2,8,11,61.6,10,55,1,0,36.8,153,7,19,81.9,679,1,852
Caleb Sturgis,7948,K,LAC,1,1,1,2.85,24.0,24.0,,0,0,1,0,27,60.0,1,24,0,0,0.0,0,0,1,2.85,24,0,24
Ryan Allen,8242,P,NE,5,21,21,4.19,40.14,47.29,11.8,0,0,4,3,19,54.5,5,59,2,0,52.4,130,11,21,88.06,843,1,993
Tress Way,8358,P,WAS,5,21,21,4.38,38.24,41.76,9.3,0,0,4,8,32,61.7,10,59,1,0,38.1,74,8,21,92.01,803,0,877
Pat O'Donnell,8826,P,CHI,5,16,16,4.57,42.5,46.25,8.0,0,0,1,8,6,70.9,7,63,1,0,31.3,40,5,16,73.07,680,1,740
Michael Palardy,9277,P,CAR,5,20,20,4.41,41.95,46.45,6.3,0,0,1,9,5,80.9,10,59,0,0,40.0,50,8,20,88.11,839,2,929
Bradley Pinion,9598,P,SF,6,25,25,4.58,38.24,43.48,7.9,0,0,1,7,28,64.1,6,59,2,0,56.0,111,14,25,114.56,956,1,1087
Matt Wile,9972,P,MIN,6,26,26,4.44,41.04,44.42,5.3,1,0,6,5,18,66.1,10,70,4,0,34.6,48,9,27,115.41,1067,2,1155
Jordan Berry,10236,P,PIT,6,29,29,4.32,39.1,43.1,9.5,0,0,5,10,25,58.2,13,69,4,0,27.6,76,8,29,125.14,1134,2,1250
Drew Kaser,10813,P,LAC,4,13,13,4.23,38.08,48.38,16.3,1,0,2,2,27,60.5,7,66,1,0,53.8,114,7,14,55.02,495,1,629
Riley Dixon,10862,P,NYG,6,26,26,4.45,41.81,48.5,7.6,0,0,2,5,21,68.9,9,60,1,0,57.7,114,15,26,115.71,1087,3,1261
Lachlan Edwards,10869,P,NYJ,6,26,26,4.24,43.12,47.73,6.2,0,0,3,5,22,56.6,10,62,3,0,50.0,80,13,26,110.14,1121,2,1241
Rigoberto Sanchez,12130,P,IND,6,22,22,4.44,42.36,45.77,5.0,0,0,2,7,14,61.4,6,59,1,0,50.0,55,11,22,97.76,932,1,1007
Matt Haack,12212,P,MIA,6,32,32,4.39,39.0,45.5,9.1,0,0,1,8,17,67.1,14,65,5,0,43.8,128,14,32,140.33,1248,4,1456
Cameron Johnston,12255,P,PHI,6,29,29,4.21,44.28,50.21,5.1,0,0,4,5,24,58.2,11,68,1,0,48.3,72,14,29,122.01,1284,5,1456
