player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Antonio Brown,5718,WR,PIT,2,32,0,25,0,4.9,2,87.5,100.0,1,1,0.0,0,3,0,91.1,93.0,0,22,0.0,0,19,7,94.7,18,138.5,8,25.0,1,62,37,5.3,8.9,3.44,5.7,0,42.9,,0,0,0.0,0,1,0,88.3,71.6,1,5,0.0,0,21,3,95.2,20,10.7,7,21.9,0,11,12,4.0,3.7,0.55
Michael Thomas,10681,WR,NO,2,30,0,20,0,-2.7,1,100.0,,0,0,0.0,0,1,0,88.7,72.1,0,2,0.0,0,9,3,88.9,8,118.8,3,10.0,1,2,10,3.3,0.7,0.25,6.8,0,92.3,100.0,2,2,7.7,1,5,0,73.4,86.6,0,21,0.0,0,28,12,89.3,25,124.0,13,43.3,1,99,29,2.4,8.3,3.96
Julio Jones,6158,WR,ATL,2,26,0,2,0,,0,,,0,0,,0,0,0,,48.8,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,14.5,0,50.0,0.0,0,1,0.0,0,3,0,81.7,77.3,1,33,0.0,0,17,3,94.1,16,42.4,6,23.1,0,55,12,4.0,18.3,3.44
Adam Thielen,8288,WR,MIN,2,25,0,18,0,-2.0,0,100.0,,0,0,0.0,0,0,0,84.5,52.4,0,7,0.0,0,9,2,100.0,9,83.3,2,8.0,0,8,12,6.0,4.0,0.89,9.6,0,75.0,66.7,2,3,7.7,1,7,0,69.1,88.8,0,25,1.7,1,60,12,95.0,57,122.1,16,64.0,1,141,50,4.2,11.8,2.47
JuJu Smith-Schuster,11817,WR,PIT,2,25,0,25,0,-2.3,0,66.7,,0,0,0.0,0,2,0,90.2,60.1,0,11,0.0,0,21,4,95.2,20,70.1,6,24.0,0,11,20,5.0,2.8,0.55,8.9,1,63.2,25.0,1,4,0.0,0,9,0,86.9,77.2,0,67,0.0,0,101,12,91.1,92,117.7,19,76.0,1,207,116,9.7,17.3,2.25
Zach Ertz,7816,TE,PHI,2,23,0,24,0,-4.0,0,0.0,0.0,0,1,,0,0,0,,44.4,0,0,33.3,3,9,0,55.6,5,39.6,1,4.3,0,0,0,,,0.0,7.8,0,72.7,0.0,0,1,0.0,0,1,0,42.7,47.0,0,34,2.2,1,45,8,88.9,40,92.2,11,47.8,0,78,18,2.3,9.8,1.95
Christian McCaffrey,11763,HB,CAR,2,23,0,5,0,-6.0,3,100.0,,0,0,0.0,0,1,0,90.2,95.3,0,14,14.3,1,7,4,85.7,6,93.8,4,17.4,0,26,50,12.5,6.5,4.33,7.6,1,80.0,,0,0,0.0,0,1,0,90.0,81.0,0,7,0.0,0,11,4,100.0,11,81.7,5,21.7,0,18,7,1.8,4.5,1.64
Odell Beckham Jr.,8647,WR,NYG,2,23,0,21,0,,0,,,0,0,,0,0,0,,44.9,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,11.0,0,60.0,,0,0,0.0,0,1,0,84.1,72.0,0,24,0.0,0,29,3,93.1,27,77.1,5,21.7,0,30,7,2.3,10.0,1.11
Golden Tate,5585,WR,DET,2,22,0,11,0,-2.3,1,66.7,,0,0,33.3,1,0,0,25.7,33.2,0,4,0.0,0,8,2,100.0,8,70.1,3,13.6,0,5,10,5.0,2.5,0.63,7.1,2,68.8,100.0,1,1,15.4,2,6,0,28.1,59.0,0,67,0.0,0,76,11,97.4,74,120.1,16,72.7,1,153,80,7.3,13.9,2.07
DeAndre Hopkins,7808,WR,HST,2,22,0,13,0,-2.0,0,100.0,,0,0,0.0,0,0,0,88.7,88.7,0,9,0.0,0,4,2,75.0,3,85.4,2,9.1,0,9,13,6.5,4.5,3.0,8.3,0,100.0,100.0,1,1,0.0,0,2,0,86.9,82.3,0,12,0.0,0,24,4,100.0,24,106.3,4,18.2,0,38,5,1.3,9.5,1.58
