player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Saquon Barkley,45791,HB,NYG,3,46,9,3,49.5,107,0,216,1,10,9,174,107.3,7,11,21,0,10,84.0,71.8,82.5,,29.6,83.5,67.5,60.0,68,0,137,21,87,53,0,0,25,67,2,216,174,3.78,4.7,1.57,35
Chris Carson,12004,HB,SEA,3,45,7,1,13.6,24,0,177,1,2,7,158,63.2,4,7,29,1,14,43.8,64.9,79.0,,38.5,61.1,66.0,60.0,24,0,50,5,34,49,0,0,7,50,1,177,158,3.51,3.9,1.47,31
Lamar Miller,7097,HB,HST,3,44,2,2,27.8,49,0,176,1,2,2,104,18.2,4,6,13,1,14,44.7,57.1,12.1,,87.2,38.7,64.5,60.0,31,1,54,8,88,48,0,0,10,52,0,176,104,2.36,4.0,0.61,29
Peyton Barber,10927,HB,TB,3,43,7,2,33.1,41,0,124,0,0,7,100,37.0,3,3,30,0,10,82.1,57.2,80.1,,74.7,58.5,55.5,60.2,23,1,7,1,54,51,0,0,2,44,0,124,100,2.33,2.9,0.13,32
Tevin Coleman,9506,HB,ATL,3,40,3,4,61.0,97,0,159,0,0,3,117,18.7,4,4,2,1,4,42.2,49.7,79.5,,61.9,61.8,45.7,60.0,36,0,58,7,63,46,0,0,8,47,1,159,117,2.93,4.0,0.92,34
Alfred Morris,7165,HB,SF,3,40,2,1,10.5,16,0,153,0,2,2,111,26.4,3,11,28,2,8,26.6,61.7,0.0,,84.6,66.0,60.9,,16,1,32,2,35,44,0,0,2,42,1,153,111,2.78,3.8,0.91,31
Melvin Gordon III,9448,HB,LAC,3,39,6,4,47.1,81,0,172,3,5,6,75,37.8,6,9,27,0,26,82.6,72.7,80.5,,79.0,67.5,71.4,70.4,23,0,144,17,68,50,0,0,22,56,2,172,75,1.92,4.4,2.12,10
Dion Lewis,6301,HB,TEN,3,39,11,1,18.2,26,1,143,2,3,11,113,84.5,2,4,31,0,12,82.0,63.7,0.0,,85.3,49.1,68.4,60.0,26,1,50,9,54,45,0,0,12,48,1,143,113,2.9,3.7,0.93,26
Joe Mixon,11803,HB,CIN,2,38,2,2,26.8,48,0,179,1,0,2,103,12.3,4,9,7,0,12,81.9,68.4,78.6,,25.3,53.4,71.9,,27,0,57,6,34,41,0,0,8,44,1,179,103,2.71,4.7,1.68,25
Isaiah Crowell,9295,HB,NYJ,3,38,9,1,36.3,62,0,171,0,0,9,157,88.5,4,8,22,0,12,81.3,72.7,0.0,,83.0,61.0,74.6,60.0,62,1,21,4,39,39,0,0,5,42,4,171,157,4.13,4.5,0.54,26
Alvin Kamara,11822,HB,NO,3,37,5,2,24.8,35,0,141,0,10,5,80,48.4,4,12,20,0,17,84.2,74.0,83.7,,73.5,88.7,59.2,58.7,18,0,289,30,107,49,0,0,37,67,2,141,80,2.16,3.8,2.7,20
Royce Freeman,45747,HB,DEN,3,36,8,3,31.6,48,0,152,0,0,8,107,64.3,6,11,10,0,12,80.7,68.3,76.5,,83.6,59.3,66.7,60.0,17,0,5,1,20,39,0,0,2,37,2,152,107,2.97,4.2,0.25,22
Jamaal Williams,11889,HB,GB,3,36,0,0,0.0,0,0,135,0,0,0,88,0.0,3,9,12,0,10,81.1,63.7,81.2,,72.7,54.2,65.0,60.0,11,0,28,5,56,37,0,0,5,41,0,135,88,2.44,3.8,0.5,26
Alex Collins,10805,HB,BLT,3,34,6,0,0.0,0,0,116,0,7,6,70,65.3,2,5,3,1,23,36.7,59.4,78.7,,71.2,72.4,54.5,58.6,14,0,67,7,48,46,0,0,8,41,2,116,70,2.06,3.4,1.4,9
David Johnson,9519,HB,ARZ,3,34,2,0,0.0,0,0,116,2,2,2,67,17.9,2,6,1,0,17,81.2,54.5,81.1,,37.0,53.5,56.6,60.0,11,0,63,10,63,35,0,0,14,44,1,116,67,1.97,3.4,1.0,14
Phillip Lindsay,12660,HB,DEN,3,33,7,1,26.8,53,0,198,1,1,7,123,82.8,4,10,10,0,20,80.6,65.1,0.0,,59.9,49.0,70.9,60.0,53,1,35,3,24,35,0,0,4,36,0,198,123,3.73,6.0,1.46,10
Matt Breida,12271,HB,SF,3,32,3,6,66.4,182,0,274,0,1,3,107,34.3,9,9,28,0,11,80.6,78.6,79.8,,81.4,79.3,72.8,60.0,66,0,53,7,42,35,0,0,9,39,1,274,107,3.34,8.6,1.26,20
T.J. Yeldon,9469,HB,JAX,3,31,3,3,32.7,50,0,153,2,3,3,87,40.1,5,7,15,0,6,80.8,55.3,81.4,,61.8,50.6,56.8,60.0,20,0,77,11,67,34,0,0,15,42,0,153,87,2.81,4.9,1.15,25
Bilal Powell,6278,HB,NYJ,3,31,7,1,15.1,21,0,139,0,2,7,96,75.3,5,6,22,0,7,80.3,70.6,80.5,,38.5,72.6,68.9,60.0,21,0,79,6,47,35,0,0,9,37,0,139,96,3.1,4.5,1.68,24
Jordan Wilkins,26618,HB,IND,3,30,2,1,15.0,18,0,120,0,0,2,72,13.0,3,4,14,0,16,80.4,58.0,79.4,,66.5,55.8,58.6,60.0,18,0,25,7,47,33,0,0,7,37,0,120,72,2.4,4.0,0.53,14
Kenyan Drake,10707,HB,MIA,3,30,4,2,34.6,36,0,104,1,0,4,86,29.4,4,6,17,0,5,80.4,67.3,81.8,,75.8,54.9,70.2,59.9,20,0,42,9,49,44,0,0,11,39,1,104,86,2.87,3.5,0.86,22
Kerryon Johnson,34455,HB,DET,3,29,5,2,22.4,36,0,161,0,3,5,91,64.4,5,9,11,0,15,80.5,69.7,79.5,,21.9,83.0,65.7,60.0,21,0,52,10,47,31,0,0,11,39,0,161,91,3.14,5.6,1.11,14
LeGarrette Blount,5863,HB,DET,3,28,4,0,0.0,0,0,83,0,1,4,64,36.9,3,5,11,1,13,29.3,57.2,75.5,,77.9,58.5,56.7,60.0,13,0,14,3,19,31,0,0,3,31,0,83,64,2.29,3.0,0.74,15
Cam Newton,6153,QB,CAR,3,22,6,2,33.1,45,0,93,0,0,5,69,71.3,7,11,5,1,8,87.6,79.8,37.1,78.0,,,71.4,60.0,29,2,0,0,0,86,43,6,0,22,3,136,117,4.18,4.9,,5
Corey Clement,12253,HB,PHI,3,27,2,3,46.4,52,0,112,0,1,2,70,22.2,4,7,24,0,11,82.4,62.3,81.5,,80.8,62.3,61.1,60.0,21,1,74,8,53,29,0,0,10,35,1,112,70,2.59,4.1,1.4,14
Dalvin Cook,11796,HB,MIN,2,26,10,1,19.2,15,0,78,1,8,10,76,150.3,1,2,18,1,5,30.2,63.6,80.3,,71.3,81.7,53.4,60.0,15,0,107,9,61,31,0,0,11,35,0,78,76,2.92,3.0,1.75,21
Chris Ivory,6007,HB,BUF,3,25,5,0,0.0,0,0,66,0,2,5,66,63.7,0,3,4,0,11,79.1,77.4,77.0,,62.0,79.0,75.2,57.6,7,0,100,4,23,33,0,0,6,29,1,66,66,2.64,2.6,4.35,13
Sony Michel,27589,HB,NE,2,24,4,1,17.9,15,0,84,1,0,4,52,33.3,2,5,19,0,11,79.3,54.2,72.6,,74.4,33.9,59.2,60.0,15,0,6,2,9,26,0,0,5,26,0,84,52,2.17,3.5,0.67,12
Frank Gore,2282,HB,MIA,3,24,1,1,21.4,21,0,98,0,0,1,62,10.3,2,3,17,0,3,78.4,66.9,76.9,,27.6,62.4,65.3,71.8,21,0,19,1,27,29,0,0,1,25,0,98,62,2.58,4.1,0.7,21
Rex Burkhead,7971,HB,NE,3,24,3,0,0.0,0,0,86,0,0,3,53,24.5,2,4,19,1,12,27.6,53.7,76.8,,52.0,71.0,47.5,60.0,12,0,31,3,29,26,0,0,6,27,0,86,53,2.21,3.6,1.07,12
Josh Allen,46601,QB,BUF,3,13,1,0,0.0,0,0,30,0,0,0,9,0.0,5,10,4,3,0,57.7,59.9,82.5,57.5,,,63.7,60.0,14,1,0,0,0,64,67,9,0,13,2,97,53,2.41,4.4,,7
Jay Ajayi,9582,HB,PHI,2,22,4,1,23.5,20,0,85,0,1,4,59,58.3,2,6,24,0,10,78.1,59.8,77.3,,55.2,54.2,61.0,60.0,20,0,4,1,21,25,0,0,1,23,3,85,59,2.68,3.9,0.19,12
Doug Martin,7035,HB,OAK,3,20,2,1,17.2,15,0,87,0,0,2,50,21.7,2,3,23,0,3,77.8,62.5,75.6,,77.0,62.5,61.3,60.0,15,0,-3,3,13,22,0,0,3,23,0,87,50,2.5,4.4,-0.23,16
Rashaad Penny,27414,HB,SEA,3,20,0,0,0.0,0,0,43,2,1,0,29,6.0,1,2,29,0,8,77.7,51.1,78.1,,52.3,33.8,56.9,60.0,10,0,35,4,30,21,0,0,7,24,0,43,29,1.45,2.2,1.17,12
Austin Ekeler,12164,HB,LAC,3,20,6,4,52.8,86,0,163,0,5,6,98,173.9,7,7,27,1,7,78.7,90.4,79.4,,46.5,91.1,85.9,58.2,32,0,132,11,37,24,0,0,11,31,0,163,98,4.9,8.2,3.57,7
Alex Smith,2218,QB,WAS,3,9,0,0,0.0,0,0,1,0,0,0,6,0.0,0,6,32,3,0,62.9,69.6,83.6,73.8,,,47.1,60.0,7,1,0,0,0,92,47,10,0,9,0,48,21,1.11,2.5,,3
Giovani Bernard,7818,HB,CIN,3,19,1,2,52.3,45,1,86,0,0,1,68,12.3,5,8,7,0,8,79.7,67.0,80.2,,56.1,60.0,71.8,60.0,23,1,51,10,69,25,0,0,12,29,1,86,68,3.58,4.5,0.74,11
Malcolm Brown,9902,HB,LA,3,18,4,1,20.4,19,0,93,0,0,4,44,48.9,3,5,26,0,5,77.0,72.7,75.2,,78.1,80.6,67.6,60.0,19,0,18,2,13,22,0,0,3,20,0,93,44,2.44,5.2,1.38,13
Ryan Fitzpatrick,2467,QB,TB,3,8,0,0,0.0,0,0,-1,0,0,0,1,0.0,2,4,30,0,0,87.6,93.5,83.2,93.0,,,64.1,60.0,17,0,0,0,0,64,63,10,0,8,1,62,17,0.94,3.4,,1
Deshaun Watson,11767,QB,HST,3,4,2,0,0.0,0,0,-5,0,0,0,1,0.0,7,7,13,3,0,28.0,78.0,41.5,75.5,,,71.9,60.0,15,1,0,0,0,66,125,14,0,4,0,120,82,4.56,6.7,,1
Latavius Murray,7962,HB,MIN,3,17,1,0,0.0,0,0,62,0,2,1,47,37.7,0,2,18,0,4,77.3,59.0,79.1,,76.7,60.5,56.3,,9,0,30,5,44,18,0,0,6,22,0,62,47,2.76,3.6,0.68,13
Marcus Murphy,9663,HB,BUF,3,17,5,0,0.0,0,0,70,2,1,5,44,81.7,0,0,4,0,5,79.9,44.7,79.8,,21.2,28.8,59.4,60.0,9,0,8,2,31,18,0,0,7,19,0,70,44,2.59,4.1,0.26,8
Wendell Smallwood,10787,HB,PHI,3,17,3,0,0.0,0,0,84,1,0,3,38,31.9,1,5,24,1,7,77.9,59.3,79.0,,74.3,47.8,64.2,60.0,11,0,37,4,30,19,0,0,5,21,1,84,38,2.24,4.9,1.23,9
Alfred Blue,8816,HB,HST,3,16,2,1,20.0,17,0,85,0,0,2,54,39.7,2,5,13,0,5,76.0,68.1,76.9,,62.3,51.8,71.7,60.0,17,0,4,1,18,18,0,0,1,17,1,85,54,3.38,5.3,0.22,10
Javorius Allen,9558,HB,BLT,3,16,1,0,0.0,0,0,32,1,1,1,33,14.2,0,4,3,0,8,78.0,66.8,81.4,,87.1,60.8,67.9,65.7,8,0,70,13,65,24,0,0,16,29,3,32,33,2.06,2.0,1.08,5
Tyrod Taylor,6332,QB,CLV,3,6,2,0,0.0,0,0,22,0,0,1,14,38.9,4,6,8,2,0,59.8,46.9,34.9,44.7,,,61.4,60.0,24,1,0,0,0,68,103,10,0,6,1,125,45,2.81,7.8,,4
LeSean McCoy,4976,HB,BUF,2,16,0,1,44.3,27,0,61,1,1,0,13,3.9,2,2,4,0,8,77.6,63.0,78.6,,79.2,52.5,67.0,59.2,27,0,28,5,36,24,0,0,6,21,0,61,13,0.81,3.8,0.78,8
Ryan Tannehill,7014,QB,MIA,3,11,0,0,0.0,0,0,23,0,0,0,2,0.0,3,5,17,2,0,29.8,77.3,82.6,71.9,60.9,,78.9,60.3,20,0,0,0,0,70,51,4,0,11,0,74,5,0.33,4.9,,4
Chris Thompson,7936,HB,WAS,3,15,1,2,37.3,31,0,83,0,4,1,38,36.2,4,4,32,0,7,79.0,73.3,83.7,,86.0,76.4,69.1,60.0,16,0,155,20,73,20,0,0,22,35,0,83,38,2.53,5.5,2.12,6
Patrick Mahomes,11765,QB,KC,3,11,0,0,0.0,0,0,16,0,0,0,2,0.0,2,4,16,2,0,61.7,91.4,83.1,91.1,,58.7,66.2,60.0,10,0,0,0,0,75,30,4,0,11,0,46,2,0.13,3.1,,6
Blake Bortles,8638,QB,JAX,3,6,1,1,39.4,41,0,49,0,0,0,7,0.0,3,6,15,1,0,63.1,74.1,37.4,72.9,,,66.8,60.0,41,1,0,0,0,60,55,9,0,6,0,104,38,2.53,6.9,,2
Mike Gillislee,7946,HB,NO,3,14,4,0,0.0,0,0,37,0,0,4,30,61.2,0,2,20,1,5,22.9,45.1,70.6,,67.1,55.7,47.3,,5,0,0,0,5,14,0,0,0,14,0,37,30,2.14,2.6,0.0,8
Dak Prescott,10769,QB,DAL,3,9,5,1,17.6,15,0,54,0,0,3,34,125.9,4,6,9,2,0,54.9,67.0,0.0,64.5,,,74.3,60.0,15,2,0,0,0,65,31,5,0,9,0,85,65,4.64,6.1,,5
Nyheim Hines,48103,HB,IND,3,14,2,0,0.0,0,0,44,1,0,2,29,15.3,1,4,14,0,8,77.5,63.1,83.2,,73.2,52.2,72.5,58.4,14,0,56,13,71,21,0,0,15,27,1,44,29,2.07,3.1,0.79,5
Mitchell Trubisky,11757,QB,CHI,3,5,3,0,0.0,0,0,-2,0,0,1,3,12.0,1,3,6,3,1,27.4,43.8,83.4,43.6,,,54.6,60.5,17,0,0,0,0,78,66,9,0,5,1,64,46,3.29,4.6,,2
Tarik Cohen,11874,HB,CHI,3,14,2,2,44.2,38,0,86,0,4,2,44,89.8,3,4,6,0,6,81.1,58.7,82.9,,76.4,57.6,58.6,59.3,21,0,48,7,52,21,0,0,8,21,0,86,44,3.14,6.1,0.92,7
Kenneth Dixon,10768,HB,BLT,1,13,4,1,34.1,15,0,44,0,0,4,39,92.3,1,3,3,0,2,74.7,72.3,73.5,,76.7,57.0,71.3,60.0,15,0,0,0,4,17,0,0,0,13,1,44,39,3.0,3.4,0.0,11
James White,8765,HB,NE,3,13,1,1,22.7,15,0,66,0,1,1,19,10.8,3,2,19,0,5,77.4,63.6,80.9,,83.1,78.6,43.2,59.2,15,0,125,14,68,20,0,0,19,27,0,66,19,1.46,5.1,1.84,7
C.J. Anderson,8101,HB,CAR,3,12,4,1,29.3,22,0,75,2,0,4,38,97.4,1,3,5,0,3,74.9,57.4,74.4,,,25.6,68.8,60.0,22,0,24,1,8,15,0,0,3,13,0,75,38,3.17,6.3,3.0,9
Corey Grant,9827,HB,JAX,3,11,2,0,0.0,0,0,27,0,3,2,29,73.2,0,0,15,0,3,76.0,62.1,78.9,,73.7,81.2,48.3,59.2,7,0,55,7,36,17,0,0,7,18,0,27,29,2.64,2.5,1.53,6
Ito Smith,45932,HB,ATL,2,11,4,1,45.0,18,1,40,0,1,4,44,133.3,2,3,2,1,5,23.6,62.0,0.0,,73.4,86.6,58.6,60.0,18,1,49,4,13,15,0,0,5,15,0,40,44,4.0,3.6,3.77,6
Ty Montgomery,9527,HB,GB,3,11,4,1,29.6,16,0,54,0,3,4,29,92.3,2,3,12,0,3,77.7,69.3,79.1,,64.4,76.9,65.2,,16,0,79,9,45,12,0,0,11,20,0,54,29,2.64,4.9,1.76,8
Devontae Booker,10770,HB,DEN,3,10,0,0,0.0,0,0,31,0,2,0,15,17.6,1,1,10,0,3,76.2,53.2,79.8,,40.4,71.3,40.2,,11,0,45,7,45,11,0,0,9,17,0,31,15,1.5,3.1,1.0,6
Matt Ryan,4317,QB,ATL,3,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,4,2,1,0,62.3,70.2,38.3,69.6,,,62.8,60.3,8,1,0,0,0,69,38,8,0,2,2,38,17,1.7,3.8,,0
Marcus Mariota,9435,QB,TEN,2,4,6,1,22.7,15,0,29,0,0,3,28,525.0,2,6,31,0,0,80.2,69.6,80.2,65.5,,,69.3,60.3,15,1,0,0,0,46,37,6,0,4,0,66,45,4.5,6.6,,3
Duke Johnson Jr.,9510,HB,CLV,3,10,1,0,0.0,0,0,29,0,2,1,24,48.0,1,1,8,1,6,23.1,53.3,80.8,,59.9,50.0,53.7,60.0,13,0,39,5,57,16,0,0,9,15,0,29,24,2.4,2.9,0.68,2
Marlon Mack,11898,HB,IND,1,10,1,0,0.0,0,0,34,0,0,1,22,20.0,0,1,14,0,9,73.6,65.8,72.6,,46.5,61.7,65.5,60.0,8,0,2,1,5,11,0,0,2,11,0,34,22,2.2,3.4,0.4,1
Chase Edmonds,45851,HB,ARZ,3,10,0,0,0.0,0,0,39,0,2,0,24,25.3,0,3,1,0,4,75.6,62.5,0.0,,27.6,77.1,59.2,,9,1,39,9,24,10,0,0,9,19,0,39,24,2.4,3.9,1.63,4
Ben Roethlisberger,1732,QB,PIT,3,6,0,0,0.0,0,0,0,0,0,0,1,0.0,1,4,25,4,0,29.4,62.9,83.8,61.0,,,67.7,60.0,15,0,0,0,0,68,24,3,0,6,1,24,12,1.33,2.7,,0
Jacquizz Rodgers,6297,HB,TB,3,9,0,0,0.0,0,0,13,0,0,0,18,0.0,0,1,30,0,2,74.5,59.7,77.8,,56.2,64.2,57.1,60.0,7,0,43,6,36,11,0,0,7,15,0,13,18,2.0,1.4,1.19,7
Lamar Jackson,46416,QB,BLT,3,8,2,1,35.6,16,0,43,0,0,1,44,68.8,2,3,3,1,4,73.9,55.8,77.2,41.9,,55.6,69.3,60.6,16,0,0,0,4,28,2,1,1,8,0,45,45,5.0,5.0,0.0,2
Joe Flacco,4332,QB,BLT,3,8,0,0,0.0,0,0,11,0,0,0,7,0.0,0,5,3,3,1,44.2,70.6,39.2,71.0,,58.9,56.7,61.0,5,1,0,0,1,64,2,1,0,8,0,13,7,0.78,1.4,0.0,0
Leonard Fournette,11759,HB,JAX,1,9,2,0,0.0,0,0,41,0,1,2,27,75.0,1,2,15,0,6,73.7,69.8,74.7,,34.1,80.0,66.9,,12,0,14,3,7,9,0,0,3,12,0,41,27,3.0,4.6,2.0,3
Sam Darnold,29048,QB,NYJ,3,7,0,0,,0,0,-1,0,0,0,0,0.0,0,1,22,1,1,85.8,55.2,83.1,54.3,,,60.1,60.0,6,1,0,0,0,84,1,1,0,7,0,0,4,0.5,0.0,,1
Wayne Gallman,11895,HB,NYG,3,8,1,0,0.0,0,0,26,0,2,1,15,51.1,0,0,21,0,3,73.2,61.0,75.9,,81.9,68.8,55.0,60.0,8,0,20,3,12,9,0,0,4,11,0,26,15,1.88,3.3,1.67,5
Kirk Cousins,7102,QB,MIN,3,1,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,18,3,0,30.4,75.5,83.4,77.0,,,44.7,60.0,13,0,0,0,0,52,33,7,0,1,0,33,22,2.75,4.1,,1
Jimmy Garoppolo,8697,QB,SF,3,3,2,0,0.0,0,0,0,0,0,0,0,0.0,1,2,28,4,0,33.3,62.6,83.2,60.5,,,63.2,60.0,13,0,0,0,0,81,33,5,0,3,0,33,26,3.25,4.1,,0
Russell Wilson,7077,QB,SEA,3,3,1,0,0.0,0,0,-1,0,0,0,0,0.0,0,2,29,5,1,22.8,64.8,37.4,67.1,,,41.2,60.0,9,1,0,0,0,74,22,4,0,3,0,21,10,1.43,3.0,,0
Nick Chubb,45783,HB,CLV,3,7,2,1,41.5,17,0,41,0,0,2,34,138.8,1,3,8,0,3,71.4,81.3,69.8,,3.1,57.0,83.1,60.0,17,0,0,0,2,8,0,0,0,7,0,41,34,4.86,5.9,0.0,4
Jalen Richard,11395,HB,OAK,3,7,2,0,0.0,0,0,27,0,1,2,13,25.3,0,1,23,0,1,76.1,54.7,80.2,,27.4,63.7,51.3,38.3,9,0,114,15,43,11,0,0,18,22,0,27,13,1.86,3.9,2.65,4
Aaron Rodgers,2241,QB,GB,3,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,2,3,12,2,0,41.1,81.1,37.8,82.2,,,52.0,60.0,15,4,0,0,0,50,39,5,0,1,0,36,20,3.33,6.0,,1
Josh Adams,45662,HB,PHI,1,6,2,1,53.3,16,0,30,0,0,2,8,44.4,2,1,24,0,4,70.6,66.8,69.9,,,57.9,66.1,,16,0,0,0,1,6,0,0,0,6,0,30,8,1.33,5.0,0.0,2
Andrew Luck,7007,QB,IND,3,3,1,0,0.0,0,0,0,0,0,0,1,0.0,1,3,14,1,0,87.5,71.0,83.3,67.7,,,76.8,60.0,33,1,0,0,0,61,42,3,0,3,0,42,20,3.33,7.0,,0
Trenton Cannon,66446,HB,NYJ,1,6,0,0,0.0,0,0,15,0,0,0,19,0.0,0,0,22,0,1,71.1,64.7,72.9,,,79.7,60.3,60.0,5,0,6,1,2,10,0,0,1,7,0,15,19,3.17,2.5,3.0,5
Aaron Jones,11937,HB,GB,1,6,2,1,40.5,17,0,42,0,0,2,22,104.8,2,3,12,0,3,71.1,70.8,72.7,,72.7,58.7,71.9,,17,0,5,1,9,6,0,0,1,7,0,42,22,3.67,7.0,0.56,3
Jared Goff,10635,QB,LA,3,5,0,0,0.0,0,0,-1,0,0,0,1,0.0,1,2,26,1,0,60.6,85.8,83.5,83.9,,,63.1,60.0,16,0,0,0,0,97,16,1,0,5,0,15,1,0.17,2.5,,0
Devonta Freeman,8738,HB,ATL,1,6,0,1,55.6,20,0,36,1,1,0,14,25.9,1,1,2,0,3,72.7,55.7,76.5,,47.1,45.1,62.7,60.0,20,0,14,3,22,9,0,0,5,9,0,36,14,2.33,6.0,0.64,3
Jonathan Stewart,4327,HB,NYG,3,6,0,0,0.0,0,0,17,0,0,0,12,0.0,0,0,21,0,3,70.6,52.8,74.9,,77.8,53.9,52.7,,5,0,0,0,9,6,0,0,0,6,0,17,12,2.0,2.8,0.0,3
Darren Sproles,2347,HB,PHI,1,5,0,0,0.0,0,0,10,1,2,0,14,62.2,0,1,24,0,3,75.7,53.5,78.6,,3.6,46.4,61.4,60.0,5,0,22,4,18,7,0,0,6,9,0,10,14,2.8,2.0,1.22,1
Eli Manning,1722,QB,NYG,3,3,0,0,0.0,0,0,2,0,0,0,1,0.0,0,2,21,2,0,39.3,80.2,83.3,79.6,,,54.7,60.0,2,2,0,0,0,68,3,2,0,3,0,5,2,0.4,1.0,,0
Spencer Ware,7975,HB,KC,3,5,2,1,75.0,27,0,36,0,0,2,19,95.0,1,2,16,0,1,71.9,64.5,80.2,54.1,84.1,67.1,62.9,60.0,27,0,37,3,14,9,0,0,3,8,0,36,19,3.8,7.2,2.64,3
Tom Brady,698,QB,NE,3,4,0,0,0.0,0,0,4,0,0,0,2,0.0,1,4,19,1,0,85.9,72.4,82.9,69.1,,,74.8,60.0,10,1,0,0,0,75,10,1,0,4,0,14,5,1.0,2.8,,0
Brandon Wilds,11057,HB,JAX,2,4,0,0,0.0,0,0,9,0,0,0,5,0.0,0,0,15,0,0,68.6,49.3,69.8,,,58.0,51.9,,5,0,0,0,2,4,0,0,0,4,0,9,5,1.25,2.3,0.0,4
Robert Woods,7822,WR,LA,3,4,0,0,0.0,0,0,19,0,0,0,5,0.0,0,1,26,0,0,75.6,80.7,3.8,,72.1,82.7,53.0,71.4,8,3,222,19,100,93,0,0,27,23,0,19,5,1.25,4.8,2.22,0
Cordarrelle Patterson,7810,WR,NE,3,4,3,0,0.0,0,0,18,0,0,3,20,166.7,1,1,19,0,1,75.8,63.4,80.8,,,61.4,64.5,60.5,10,1,36,5,38,25,0,0,6,9,0,18,20,5.0,4.5,0.95,0
Drew Brees,802,QB,NO,3,3,1,0,0.0,0,0,-1,0,0,0,0,0.0,0,2,20,1,0,87.8,93.4,83.5,92.2,,,72.8,60.6,7,0,0,0,0,65,7,1,0,3,2,6,5,1.25,1.5,,0
