player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,4,133,0,23,0,,,92.7,,,0,0,,55.3,0,,50.0,1,0,0.0,0,38,28.6,41,0,1,0,0,0,0,0.0,,0,3,6.0,50.0,100.0,81.0,40.5,1,1,50.0,88.4,1,9,0.0,0,1,22.9,1,84,63.2,84,1,8,2,0,9,4,0.1,9.0
John Abraham,591,ED,ARZ,1,3,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,0,,,30.0,,,0,0,,60.4,0,,,0,0,0.0,0,3,100.0,10,0,0,0,0,0,0,0.0,
Julius Peppers,1010,ED,GB,5,11,0,12,0,,,11.4,,,0,0,,70.9,0,,,0,0,0.0,0,5,45.5,44,0,0,0,0,0,0,0.0,,0,0,5.0,50.0,5.5,5.0,2.5,1,1,50.0,65.9,1,5,66.7,2,1,16.7,1,5,45.5,91,1,1,2,0,5,8,1.0,5.0
Dwight Freeney,1019,ED,SD,5,6,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,49,1,0,0,0,0,0,,,0,0,,,6.5,,,0,0,,63.1,0,,100.0,1,0,0.0,0,6,100.0,92,1,0,0,0,0,0,0.0,
Larry Foote,1126,LB,ARZ,4,125,0,1,0,2.5,100.0,50.6,19.5,19.5,0,0,0.0,48.1,0,9,66.7,4,0,100.0,2,44,35.2,87,0,2,2,0,16,11,0.4,8.0,0,0,4.9,80.0,84.6,6.0,4.8,0,0,0.0,48.5,1,25,33.3,4,0,70.3,12,77,61.6,91,4,8,15,0,113,57,1.6,9.4
Brett Keisel,1204,DI,PIT,5,3,0,25,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,43,0,0,0,0,0,0,,,0,0,,,1.4,,,0,0,,57.9,0,,100.0,1,0,0.0,0,1,33.3,74,0,0,0,0,0,0,0.0,
Ryan Clark,1229,S,WAS,5,186,0,32,1,9.5,0.0,98.1,,23.5,0,1,50.0,40.6,0,,0.0,0,1,39.6,0,53,28.5,54,0,3,2,0,0,0,0.0,,0,1,2.8,80.0,96.0,28.0,22.4,0,0,0.0,68.0,0,11,0.0,0,0,91.7,4,119,64.0,124,4,11,5,0,30,30,0.3,7.5
James Harrison,1251,ED,PIT,2,11,0,25,0,,,16.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,9.1,6,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,37.5,9.0,9.0,0,0,0.0,77.4,0,-2,0.0,0,0,79.2,1,9,81.8,24,1,1,1,0,-2,1,-0.2,-2.0
Terence Newman,1321,CB,CIN,4,193,0,7,0,8.0,71.4,100.0,9.2,6.6,0,0,0.0,50.7,0,15,20.0,1,0,90.2,5,48,24.9,48,0,4,7,0,48,8,1.0,9.6,0,0,10.4,57.1,100.0,11.3,6.5,1,2,9.5,71.8,0,20,7.1,1,2,71.5,12,141,73.1,141,4,13,21,0,110,16,0.8,9.2
Kevin Williams,1325,DI,SEA,4,7,0,29,0,,,6.7,,,0,0,,59.7,0,,,0,0,0.0,0,1,14.3,15,0,0,0,0,0,0,0.0,,0,0,1.0,0.0,11.1,,5.0,0,0,0.0,57.1,0,,0.0,0,0,39.6,0,5,71.4,45,0,1,1,0,0,0,0.0,
