player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Ron Leary,7338,G,DAL,7,0,9,78.8,100.0,95,39.6,95,74.1,2,100.0,240,240,68.4,100.0,128,53.3,128
Travis Frederick,7812,C,DAL,7,0,9,70.8,100.0,95,39.6,95,64.6,3,100.0,240,240,59.9,100.0,128,53.3,128
Zack Martin,8651,G,DAL,7,0,9,70.3,100.0,95,39.6,95,69.9,0,100.0,240,240,64.3,100.0,128,53.3,128
Jason Witten,1384,TE,DAL,7,0,9,86.4,100.0,95,39.6,95,79.4,1,100.0,240,240,62.1,100.0,128,53.3,128
Tyron Smith,6161,T,DAL,7,1,9,76.4,100.0,95,39.6,95,63.6,2,100.0,240,240,55.8,100.0,128,53.3,128
Tony Romo,1693,QB,DAL,7,0,9,60.0,100.0,95,41.1,95,60.0,0,96.3,231,240,60.0,99.2,127,55.0,128
John Jerry,5598,G,NYG,7,0,21,54.3,100.0,88,42.3,88,59.8,2,100.0,208,208,62.9,100.0,103,49.5,103
Weston Richburg,8678,G,NYG,7,0,21,62.5,100.0,88,42.3,88,61.9,0,100.0,208,208,62.7,100.0,103,49.5,103
Anthony Castonzo,6174,T,IND,7,0,14,68.0,100.0,92,44.4,92,65.5,0,100.0,207,207,56.5,100.0,83,40.1,83
Gosder Cherilus,4331,T,IND,7,0,14,65.7,100.0,91,44.4,91,63.0,0,100.0,205,205,60.1,100.0,82,40.0,82
Rick Wagner,7950,T,BLT,7,0,3,65.4,100.0,24,11.8,24,80.0,0,100.0,204,204,80.6,100.0,158,77.5,158
Chad Rinehart,4410,G,SD,7,0,27,56.9,100.0,52,25.7,52,59.9,1,100.0,202,202,54.2,100.0,102,50.5,102
Justin Pugh,7800,T,NYG,7,0,21,75.8,100.0,86,42.8,86,80.6,1,100.0,201,201,77.9,100.0,98,48.8,98
Chris Myers,2417,C,HST,7,2,13,61.7,100.0,44,21.9,44,66.1,2,100.0,201,201,69.6,100.0,135,67.2,135
Derek Newton,6366,T,HST,7,0,13,67.7,100.0,44,21.9,44,78.1,0,100.0,201,201,80.0,100.0,135,67.2,135
Will Beatty,4983,T,NYG,7,0,21,84.9,100.0,86,42.8,86,73.3,0,100.0,201,201,64.4,100.0,98,48.8,98
J.D. Walton,5604,C,NYG,7,0,21,66.5,100.0,86,42.8,86,63.4,0,100.0,201,201,58.9,100.0,98,48.8,98
