player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,9,44,44,4.38,38.14,47.18,13.6,0,0,4,11,13,71.8,18,71,3,0,43.2,258,19,45,192.74,1678,7,2076
Dave Zastudil,1113,P,ARZ,1,11,11,4.03,36.27,42.45,8.0,0,0,0,2,1,47.5,2,53,2,0,54.5,48,6,11,44.3,399,1,467
Mike Scifres,1458,P,SD,9,40,40,4.55,38.93,45.93,10.7,0,0,5,9,27,70.6,15,72,5,0,37.5,160,15,40,181.96,1557,6,1837
Ben Roethlisberger,1732,QB,PIT,1,0,0,0.0,0.0,0.0,,0,0,0,0,25,60.0,0,0,0,0,0.0,0,0,1,0.0,0,0,0
Andy Lee,1906,P,SF,8,33,33,4.49,39.39,47.06,12.1,0,0,1,10,28,75.7,12,71,2,0,48.5,193,16,34,148.3,1300,3,1553
Donnie Jones,1939,P,PHI,8,39,39,4.28,38.69,44.0,7.1,0,0,5,8,24,63.1,18,61,4,0,46.2,127,18,39,166.93,1509,4,1716
Dustin Colquitt,2316,P,KC,8,32,32,4.53,40.31,43.47,6.8,0,0,7,11,16,76.6,19,61,2,0,28.1,61,9,32,144.96,1290,2,1391
Michael Koenen,2682,P,TB,8,37,37,4.26,35.54,39.41,9.5,0,0,9,12,30,57.6,10,56,2,0,40.5,143,15,37,157.49,1315,0,1458
Sam Koch,3148,P,BLT,9,28,28,4.43,41.0,45.43,8.4,0,0,2,9,3,67.6,17,69,4,0,35.7,84,10,28,123.99,1148,2,1272
Jon Ryan,3493,P,SEA,8,34,34,4.55,37.47,44.29,17.2,0,0,2,15,29,80.0,17,66,3,0,29.4,172,10,35,154.86,1274,3,1506
Steve Weatherford,3552,P,NYG,8,44,44,4.1,38.48,45.2,11.4,0,0,8,10,21,66.1,14,71,3,0,43.2,216,19,44,180.43,1693,4,1989
Brandon Fields,3841,P,MIA,8,28,28,4.03,36.39,44.86,12.8,0,0,3,4,17,58.9,9,60,3,0,60.7,217,17,29,112.95,1019,1,1256
Brett Kern,4580,P,TEN,8,41,41,4.43,40.46,45.8,6.6,0,0,4,11,31,68.5,16,69,3,0,43.9,119,18,42,181.73,1659,5,1878
Kevin Huber,5066,P,CIN,8,36,36,4.3,43.78,46.75,4.8,0,0,9,9,7,65.1,16,58,2,0,38.9,67,14,36,154.96,1576,2,1683
Thomas Morstead,5088,P,NO,7,23,23,4.61,42.35,44.3,3.6,0,0,4,9,20,82.3,10,60,2,0,30.4,25,7,23,106.05,974,1,1019
Pat McAfee,5146,P,IND,9,36,36,4.69,43.58,46.61,4.3,0,0,2,13,14,92.5,16,61,2,0,44.4,69,16,36,168.71,1569,2,1678
Britton Colquitt,5192,P,DEN,8,39,39,4.53,40.51,45.15,9.5,0,0,3,14,10,64.7,14,60,2,0,48.7,181,19,39,176.54,1580,0,1761
Tim Masthay,5510,P,GB,6,28,28,4.41,42.14,46.25,5.8,0,0,4,7,12,61.7,10,58,2,0,46.4,75,13,29,123.34,1180,2,1295
Matt Bosher,6344,P,ATL,8,35,35,4.72,39.69,43.63,8.2,0,0,1,17,2,75.4,11,66,2,0,34.3,98,12,35,165.21,1389,2,1527
Spencer Lanning,6566,P,CLV,8,44,44,4.31,39.41,44.77,7.2,0,0,4,13,8,55.3,14,63,2,0,43.2,136,19,44,189.77,1734,5,1970
Chris Jones,6798,P,DAL,9,30,30,4.54,40.3,46.2,11.4,0,0,1,9,9,68.7,10,62,4,0,40.0,137,12,31,136.11,1209,2,1386
Bryan Anger,7072,P,JAX,9,52,52,4.47,39.44,45.98,8.6,0,0,5,10,15,67.1,15,65,3,0,53.8,240,28,53,232.58,2051,5,2391
Brad Nortman,7192,P,CAR,9,41,41,4.53,38.93,46.56,11.8,0,0,6,11,5,69.1,14,65,1,0,43.9,213,18,41,185.53,1596,5,1909
Johnny Hekker,7252,P,SL,8,36,36,4.47,42.22,46.56,7.7,0,0,6,9,26,84.0,13,60,4,0,41.7,116,15,37,160.79,1520,2,1676
Drew Butler,7302,P,ARZ,7,33,33,4.44,37.09,42.67,10.3,0,0,4,13,1,60.5,14,61,1,0,36.4,124,12,34,146.52,1224,3,1408
Marquette King,7410,P,OAK,8,46,46,4.59,41.35,44.46,8.8,0,0,11,20,23,63.1,18,61,0,0,30.4,123,14,46,211.1,1902,1,2045
Ryan Quigley,7573,P,NYJ,9,45,45,4.6,42.76,47.62,9.9,0,0,5,16,22,77.8,14,64,6,0,31.1,139,14,45,206.88,1924,4,2143
Jeff Locke,7937,P,MIN,9,50,50,4.42,38.44,44.2,7.2,0,0,6,13,18,58.5,14,62,1,0,52.0,188,26,50,220.96,1922,5,2210
Sam Martin,7947,P,DET,8,37,37,4.61,40.76,46.97,8.9,0,0,4,11,11,82.1,17,63,2,0,51.4,170,19,37,170.42,1508,3,1738
Colton Schmidt,8104,P,BUF,8,47,47,4.45,38.91,43.62,6.4,0,0,5,15,4,65.2,18,61,2,0,40.4,121,19,47,209.24,1829,5,2050
Ryan Allen,8242,P,NE,9,39,39,4.25,39.67,45.97,9.2,0,0,6,8,19,60.8,14,67,3,0,46.2,166,18,40,165.76,1547,4,1793
Brad Wing,8256,P,PIT,9,41,41,4.38,38.68,43.71,9.1,0,0,6,14,25,56.8,15,70,2,0,39.0,146,16,41,179.62,1586,3,1792
Tress Way,8358,P,WAS,9,40,40,4.58,42.58,49.38,9.1,0,0,6,5,32,73.6,11,77,3,0,52.5,192,21,41,183.07,1703,4,1975
Pat O'Donnell,8826,P,CHI,7,30,30,4.45,36.97,45.57,12.1,0,0,1,7,6,68.8,9,63,3,0,60.0,218,18,31,133.47,1109,2,1367
