player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,5,2,8.4,0,0,23,82.0,82.8,84.9,71.5,65.5,77.2,12.5,3,0,173,184,2.9,5,19
John Abraham,591,ED,ARZ,1,0,-4.0,0,0,1,60.4,54.7,70.5,47.9,66.7,69.9,0.0,0,0,13,13,7.7,1,1
Justin Smith,776,DI,SF,6,5,2.1,0,1,28,62.8,79.1,56.8,56.9,91.1,77.5,0.0,0,1,87,89,5.7,5,9
Ryan Pickett,799,DI,HST,3,0,1.0,0,0,13,,55.7,79.1,51.6,59.1,69.2,33.3,1,0,46,47,4.3,2,2
Julius Peppers,1010,ED,GB,6,4,2.7,0,0,12,76.2,77.6,66.7,79.5,57.8,43.0,12.5,2,2,129,131,3.9,5,10
Dwight Freeney,1019,ED,SD,6,0,,0,0,27,72.5,70.1,60.4,72.1,54.1,70.2,,0,1,69,71,0.0,0,0
Larry Foote,1126,LB,ARZ,5,5,3.6,0,0,1,36.1,40.1,0.0,48.7,64.2,29.6,5.3,1,3,111,113,8.1,9,13
Brett Keisel,1204,DI,PIT,6,2,0.5,1,0,25,64.1,45.4,50.4,51.5,46.2,50.4,0.0,0,1,78,80,2.6,2,2
Ryan Clark,1229,S,WAS,6,7,6.4,0,0,32,48.0,43.0,82.9,60.3,38.2,46.2,33.3,9,0,143,150,2.8,4,11
James Harrison,1251,ED,PIT,3,0,2.0,0,0,25,77.4,71.4,79.3,68.2,57.0,76.8,0.0,0,0,33,34,6.1,2,2
Terence Newman,1321,CB,CIN,5,2,3.7,0,0,7,61.3,64.0,84.1,,72.8,61.8,20.0,2,3,129,136,3.9,5,6
Kevin Williams,1325,DI,SEA,5,3,1.8,0,0,29,57.2,54.5,81.3,54.6,58.0,58.8,7.7,1,0,61,66,13.1,8,9
Terrell Suggs,1326,ED,BLT,6,2,0.3,0,0,3,64.5,75.7,39.0,65.1,86.6,69.0,7.7,1,2,95,96,9.5,9,10
Troy Polamalu,1332,S,PIT,6,2,3.0,0,0,25,70.3,67.4,0.0,55.0,72.5,57.3,14.3,4,4,145,152,9.7,14,22
Calvin Pace,1334,ED,NYJ,6,2,2.8,0,0,22,64.3,64.2,53.9,55.3,71.3,60.2,14.3,1,2,117,120,3.4,4,4
Charles Tillman,1351,CB,CHI,2,0,27.0,0,0,6,68.6,67.4,80.4,68.5,46.5,83.2,0.0,0,0,44,44,0.0,0,2
Rashean Mathis,1355,CB,DET,6,0,5.0,0,0,11,79.2,76.9,37.1,59.3,60.6,57.2,50.0,1,3,127,133,0.0,0,1
Osi Umenyiora,1371,ED,ATL,6,2,3.8,0,0,2,60.0,52.8,80.3,55.0,62.3,74.2,0.0,0,1,28,28,10.7,3,5
Cory Redding,1381,DI,IND,6,1,1.3,0,0,14,70.3,68.0,31.7,67.5,61.5,76.9,22.2,2,2,95,98,6.3,6,6
Lance Briggs,1383,LB,CHI,5,7,2.3,0,0,6,54.3,59.9,75.7,54.7,68.1,47.5,15.8,3,0,118,122,5.9,7,9
Jarret Johnson,1421,ED,SD,5,4,4.1,0,1,27,78.0,71.4,44.5,49.4,76.6,81.4,7.7,1,1,72,75,6.9,5,8
Ike Taylor,1437,CB,PIT,3,0,13.5,2,0,25,55.2,50.8,0.0,,57.4,45.5,33.3,1,3,67,69,0.0,0,2
Chris Clemons,1585,ED,JAX,6,3,8.3,4,0,15,61.6,47.6,0.0,53.7,59.5,54.2,10.0,1,6,89,89,3.4,3,6
Colin Cole,1589,DI,CAR,6,4,3.3,0,0,5,,57.5,80.9,48.5,62.4,73.6,0.0,0,0,65,65,7.7,5,8
Cullen Jenkins,1637,DI,NYG,6,2,0.8,0,0,21,63.2,76.0,83.5,76.6,60.0,56.1,11.1,1,0,64,65,9.4,6,6
DeAngelo Hall,1729,CB,WAS,3,0,3.0,0,0,32,50.6,50.9,0.0,58.6,83.6,76.1,0.0,0,1,49,52,6.1,3,4
D.J. Williams,1738,LB,CHI,5,2,2.3,0,0,6,43.1,41.5,0.0,56.1,53.9,61.9,27.3,3,1,71,73,7.0,5,6
Vince Wilfork,1742,DI,NE,6,2,2.9,0,0,19,62.5,62.5,83.8,49.5,69.3,57.3,8.3,2,0,135,138,11.9,16,20
Jason Babin,1748,ED,NYJ,6,3,1.0,1,0,22,52.6,69.5,29.0,67.5,78.1,77.0,0.0,0,2,40,40,5.0,2,2
