player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Antonio Brown,5718,WR,PIT,14,156,0,25,10.9,10,74.1,,0,0,2.4,1,28,0,82.6,91.9,1,54,0.0,0,180,40,92.2,166,133.5,54,34.6,5,603,234,5.9,15.1,3.63,0,10.5,4,73.0,,0,0,4.4,3,41,1,78.8,83.3,1,32,0.0,0,370,65,96.2,356,96.2,89,57.1,0,810,256,3.9,12.5,2.28
Demaryius Thomas,5547,WR,DEN,14,148,0,10,8.9,4,64.6,,0,0,3.1,1,21,0,77.8,82.9,1,49,0.0,0,162,31,93.8,152,106.9,48,32.4,3,447,256,8.3,14.4,2.94,0,10.9,4,65.9,,0,0,7.9,5,33,0,64.0,84.4,2,86,0.0,0,335,58,93.7,314,105.2,88,59.5,4,897,346,6.0,15.5,2.86
Julio Jones,6158,WR,ATL,13,141,0,2,15.4,2,55.0,,0,0,12.0,3,17,0,49.5,78.9,1,41,0.0,0,137,22,90.5,124,97.0,40,28.4,2,411,135,6.1,18.7,3.31,0,11.8,10,71.1,,0,0,6.8,5,48,2,68.6,85.4,3,79,0.0,0,373,69,96.8,361,101.7,97,68.8,3,1000,365,5.3,14.5,2.77
Jordy Nelson,4350,WR,GB,14,130,0,12,11.7,4,57.5,,0,0,8.0,2,20,0,62.7,86.6,0,80,0.0,0,148,23,95.3,141,112.1,40,30.8,2,436,201,8.7,19.0,3.09,0,13.0,7,67.1,,0,0,7.0,4,33,0,52.9,78.7,1,73,0.0,0,343,53,93.6,321,122.1,79,60.8,6,836,253,4.8,15.8,2.6
Vincent Jackson,2278,WR,TB,14,130,0,30,14.9,2,41.0,,0,0,11.1,2,14,0,53.3,73.7,0,33,0.0,0,133,16,91.0,121,62.9,39,30.0,0,249,48,3.0,15.6,2.06,0,14.6,4,57.1,,0,0,7.7,4,32,1,63.4,73.6,3,50,0.0,0,417,48,93.0,388,68.3,84,64.6,0,674,111,2.3,14.0,1.74
Jeremy Maclin,4942,WR,PHI,14,128,0,24,9.4,1,66.7,,0,0,0.0,0,12,0,83.2,67.2,1,50,0.0,0,183,18,91.3,167,104.1,27,21.1,2,241,131,7.3,13.4,1.44,0,15.1,7,59.8,,0,0,1.7,1,37,0,89.5,86.1,5,72,0.0,0,352,58,96.0,338,92.2,97,75.8,6,959,356,6.1,16.5,2.84
Kelvin Benjamin,8663,WR,CAR,14,126,0,5,12.7,1,57.1,,0,0,13.0,3,15,0,50.6,68.8,1,26,0.0,0,162,20,93.2,151,75.1,35,27.8,1,233,50,2.5,11.7,1.54,0,16.2,7,52.4,,0,0,8.5,4,28,1,52.5,72.3,2,51,0.0,0,335,43,94.9,318,90.2,82,65.1,5,675,103,2.4,15.7,2.12
Julian Edelman,5156,WR,NE,14,124,0,19,10.1,4,63.2,,0,0,14.3,4,17,0,41.6,69.0,0,69,0.6,1,179,24,89.9,161,114.9,38,30.6,3,309,148,6.2,12.9,1.92,0,6.7,9,81.6,,0,0,7.5,5,28,2,65.4,76.1,1,44,0.3,1,341,62,93.3,318,95.3,76,61.3,0,623,267,4.3,10.0,1.96
Emmanuel Sanders,5606,WR,DEN,14,124,0,10,12.8,1,65.8,,0,0,3.8,1,19,0,74.2,81.7,1,37,0.0,0,165,25,94.5,156,91.3,38,30.6,1,334,100,4.0,13.4,2.14,0,14.4,5,72.0,,0,0,1.8,1,35,1,88.2,85.1,1,48,0.0,0,318,54,94.0,299,116.5,75,60.5,3,840,210,3.9,15.6,2.81
Dez Bryant,5549,WR,DAL,14,124,0,9,14.4,3,54.5,,0,0,11.1,3,21,0,52.0,91.0,1,44,0.0,0,114,24,95.6,109,108.9,44,35.5,8,330,71,3.0,13.8,3.03,0,12.0,11,71.1,,0,0,3.6,2,31,0,81.2,82.2,4,68,0.0,0,312,54,95.5,298,104.1,76,61.3,5,780,253,4.7,14.4,2.62
