player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,2,60,0,23,0,,,95.2,,,0,0,,56.7,0,,100.0,1,0,0.0,0,20,33.3,21,0,0,0,0,0,0,0.0,,0,1,6.0,50.0,100.0,34.0,17.0,0,0,0.0,87.6,1,9,0.0,0,0,22.9,1,36,60.0,36,0,3,2,0,9,4,0.3,9.0
John Abraham,591,ED,ARZ,1,3,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,0,,,30.0,,,0,0,,60.4,0,,,0,0,0.0,0,3,100.0,10,0,0,0,0,0,0,0.0,
Julius Peppers,1010,ED,GB,2,2,0,12,0,,,0.0,,,0,0,,60.9,0,,,0,0,0.0,0,0,0.0,18,0,0,0,0,0,0,,,0,0,13.0,0.0,2.8,,1.0,1,1,100.0,68.5,0,,66.7,2,1,39.6,0,1,50.0,36,1,1,1,0,0,0,0.0,
Dwight Freeney,1019,ED,SD,2,1,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,23,1,0,0,0,0,0,,,0,0,,,3.4,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,29,0,0,0,0,0,0,0.0,
Larry Foote,1126,LB,ARZ,2,56,0,1,0,3.0,100.0,45.5,17.0,17.0,0,0,0.0,61.3,0,7,0.0,0,0,95.8,1,20,35.7,44,0,2,1,0,7,4,0.4,7.0,0,0,3.0,66.7,89.7,5.7,3.8,0,0,0.0,58.8,1,9,50.0,3,0,35.6,6,35,62.5,39,1,3,9,0,38,29,1.1,6.3
Ryan Clark,1229,S,WAS,2,61,0,32,0,9.5,0.0,100.0,,7.0,0,1,50.0,64.5,0,,,0,1,39.6,0,16,26.2,16,0,0,2,0,0,0,0.0,,0,0,-5.0,100.0,93.2,40.0,40.0,0,0,0.0,65.7,0,11,0.0,0,0,112.5,1,41,67.2,44,2,2,1,0,11,16,0.3,11.0
Terence Newman,1321,CB,CIN,2,119,0,7,0,7.6,80.0,100.0,7.0,5.6,0,0,0.0,46.3,0,15,33.3,1,0,100.8,4,30,25.2,30,0,2,5,0,41,7,1.5,10.3,0,0,10.0,62.5,100.0,8.8,5.5,0,1,6.3,66.8,0,20,9.1,1,1,78.1,10,89,74.8,89,3,10,16,0,92,15,1.0,9.2
Kevin Williams,1325,DI,SEA,2,2,0,29,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,0,0,0,0,0,0,,,0,0,,,4.8,,,0,0,,60.4,0,,0.0,0,0,0.0,0,1,50.0,21,0,1,0,0,0,0,0.0,
Terrell Suggs,1326,ED,BLT,2,5,0,3,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,11,0,0,0,0,0,0,,,0,0,,,9.6,,,0,0,,59.7,0,,0.0,0,0,0.0,0,5,100.0,52,1,1,0,0,0,0,0.0,
Troy Polamalu,1332,S,PIT,2,68,0,25,0,,,100.0,,,0,0,,76.6,0,,0.0,0,0,0.0,0,14,20.6,14,0,3,0,0,0,0,0.0,,0,0,-1.0,100.0,98.0,22.0,22.0,0,0,0.0,68.6,0,23,28.6,2,0,112.5,2,48,70.6,49,2,5,2,0,22,24,0.5,11.0
Calvin Pace,1334,ED,NYJ,2,36,0,22,0,,,33.3,,,0,0,,66.7,0,,0.0,0,0,0.0,0,7,19.4,21,0,1,0,0,0,0,0.0,,0,0,-2.3,75.0,50.9,8.7,6.5,0,0,0.0,55.2,0,11,33.3,1,0,85.4,3,27,75.0,53,2,2,4,0,20,28,0.8,6.7
Charles Tillman,1351,CB,CHI,2,51,0,6,0,5.0,100.0,100.0,6.0,6.0,0,0,0.0,53.8,0,5,0.0,0,0,87.5,1,6,11.8,6,0,1,1,0,5,0,0.8,5.0,0,0,13.0,75.0,97.7,6.7,5.0,1,1,12.5,70.9,0,22,0.0,0,1,96.4,6,43,84.3,44,4,7,8,0,61,9,1.5,10.2
