player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Anthony Castonzo,6174,T,IND,8,100.0,1,14,78.3,86.1,64.7,6,13,383,100.0,100.0,97.3,4,20,1,628,0,0,612,628,406,406,0,0,222,16
Gosder Cherilus,4331,T,IND,8,100.0,0,14,63.1,65.1,62.8,11,14,382,100.0,100.0,95.7,2,29,4,625,0,0,0,625,405,405,0,604,220,21
David DeCastro,7640,G,PIT,8,100.0,0,25,74.3,80.3,69.5,2,7,324,100.0,100.0,98.0,3,11,2,576,0,0,0,576,347,347,576,0,229,0
Kelvin Beachum,7229,T,PIT,8,100.0,0,25,75.0,89.2,60.6,1,6,324,100.0,100.0,97.4,4,12,5,576,0,0,576,576,347,347,0,0,229,0
Breno Giacomini,4464,T,NYJ,8,100.0,0,22,63.6,71.2,55.9,7,18,331,100.0,100.0,95.9,4,26,1,573,0,0,0,573,351,351,0,573,222,0
D'Brickashaw Ferguson,2949,T,NYJ,8,100.0,0,22,71.9,82.3,57.5,5,15,331,100.0,100.0,96.7,2,21,1,573,0,0,566,573,351,351,0,0,222,7
Nick Mangold,2974,C,NYJ,8,100.0,1,22,83.5,89.3,80.2,1,2,331,100.0,100.0,99.2,2,4,1,573,573,0,0,573,351,351,0,0,222,0
Maurkice Pouncey,5543,C,PIT,8,100.0,1,25,75.5,85.1,69.8,1,6,324,100.0,100.0,98.6,2,8,1,569,569,0,0,569,347,347,0,0,222,0
Willie Colon,3076,G,NYJ,8,100.0,0,22,61.1,77.1,61.3,2,15,325,100.0,100.0,97.1,8,18,1,567,0,0,0,567,345,345,567,0,222,0
Riley Reiff,7029,T,DET,8,100.0,0,11,77.4,79.6,67.7,3,16,332,100.0,100.0,96.5,1,21,2,558,0,0,558,558,356,356,0,0,202,0
Rob Sims,3073,G,DET,8,100.0,0,11,68.4,71.0,63.0,4,14,332,100.0,100.0,96.7,2,20,2,558,0,558,0,558,356,356,0,0,202,0
Dominic Raiola,820,C,DET,8,100.0,0,11,64.9,76.9,60.5,0,7,332,100.0,100.0,97.7,3,11,4,558,558,0,0,558,356,356,0,0,202,0
Larry Warford,7846,G,DET,8,100.0,1,11,68.3,80.6,57.4,2,8,331,100.0,100.0,97.9,1,12,2,557,0,0,0,557,355,355,556,1,202,0
Tyron Smith,6161,T,DAL,8,100.0,1,9,76.6,87.2,66.6,2,8,270,100.0,100.0,97.4,5,12,2,555,0,0,555,555,285,285,0,0,270,0
Travis Frederick,7812,C,DAL,8,100.0,0,9,70.1,75.3,66.9,1,6,270,100.0,100.0,98.7,6,7,0,555,555,0,0,555,285,285,0,0,270,0
Zack Martin,8651,G,DAL,8,100.0,0,9,79.8,88.7,72.3,1,5,270,100.0,100.0,98.9,1,6,0,555,0,0,0,555,285,285,555,0,270,0
Ron Leary,7338,G,DAL,8,100.0,0,9,76.1,71.3,74.0,0,11,267,100.0,100.0,97.6,4,12,1,551,0,551,0,551,282,282,0,0,269,0
Rick Wagner,7950,T,BLT,8,100.0,0,3,82.2,78.6,79.7,0,13,288,100.0,100.0,97.4,1,14,1,549,0,0,0,549,314,314,0,549,235,0
Matt Kalil,7010,T,MIN,8,100.0,0,18,56.6,57.5,62.1,4,20,313,100.0,100.0,93.6,6,32,8,545,0,0,543,545,335,335,0,0,210,2
Charlie Johnson,3144,G,MIN,8,100.0,0,18,61.3,68.3,56.6,4,15,313,100.0,100.0,95.7,1,23,4,545,0,545,0,545,335,335,0,0,210,0
Phil Loadholt,4977,T,MIN,8,100.0,0,18,76.7,69.8,76.6,2,20,313,100.0,100.0,95.2,2,26,4,544,0,0,1,544,335,335,0,543,209,0
Jeremy Zuttah,4397,C,BLT,8,100.0,0,3,75.2,75.6,73.2,0,7,288,100.0,100.0,98.8,2,7,0,543,543,0,0,543,314,314,0,0,229,0
Kyle Long,7801,G,CHI,8,100.0,0,6,74.4,85.3,70.2,0,7,331,100.0,100.0,98.9,4,7,0,538,0,0,0,538,356,356,538,0,182,0
Marshal Yanda,3702,G,BLT,8,100.0,1,3,93.3,75.7,94.1,4,6,286,100.0,100.0,97.9,3,11,1,537,0,0,0,537,311,311,537,0,226,0
Chad Rinehart,4410,G,SD,8,100.0,0,27,62.9,65.4,58.7,3,15,296,100.0,100.0,95.9,1,21,3,535,0,535,0,535,316,316,0,0,219,0
Chris Chester,3001,G,WAS,8,100.0,0,32,66.3,79.6,59.6,2,4,308,100.0,100.0,98.4,3,8,2,535,1,0,0,535,329,329,534,0,206,0
Jon Asamoah,5593,G,ATL,8,100.0,1,2,73.8,81.6,67.9,1,11,332,100.0,100.0,98.2,3,12,0,534,0,0,0,534,355,355,534,0,179,0
Kory Lichtensteiger,4422,C,WAS,8,100.0,1,32,71.0,87.4,61.6,0,5,308,100.0,100.0,99.2,1,5,0,534,534,0,0,534,329,329,0,0,205,0
Nate Solder,6169,T,NE,8,100.0,2,19,65.2,65.0,66.8,5,9,291,100.0,100.0,96.2,6,18,4,530,0,0,530,530,314,314,0,0,216,0
Zane Beadles,5570,G,JAX,8,100.0,0,15,67.1,86.6,53.3,1,4,330,100.0,100.0,98.6,0,7,2,529,0,529,0,529,351,351,0,0,178,0
Brandon Linder,8728,G,JAX,8,100.0,0,15,75.2,83.7,67.4,1,2,330,100.0,100.0,98.0,1,8,5,529,0,0,0,529,351,351,529,0,178,0
Derek Newton,6366,T,HST,8,100.0,0,13,70.8,52.6,79.4,3,22,261,100.0,100.0,94.8,1,26,1,528,0,0,3,528,283,283,0,525,245,0
Chris Myers,2417,C,HST,8,100.0,2,13,73.9,67.9,74.1,0,13,261,100.0,100.0,97.1,2,14,1,528,528,0,0,528,283,283,0,0,245,0
King Dunlap,4544,T,SD,8,100.0,0,27,77.9,78.9,72.3,2,19,291,100.0,100.0,95.7,2,23,2,526,0,0,526,526,311,311,0,0,215,0
Duane Brown,4340,T,HST,8,100.0,0,13,71.5,73.2,70.5,7,9,259,100.0,100.0,96.5,5,17,1,526,0,0,525,526,281,281,0,0,245,1
Eric Wood,4951,C,BUF,8,100.0,1,4,68.6,78.0,64.6,4,6,304,100.0,100.0,98.4,1,10,0,523,523,0,0,523,319,319,0,0,204,0
Todd Herremans,2343,G,PHI,7,100.0,1,24,64.6,57.7,67.8,4,14,311,100.0,100.0,97.1,3,18,0,523,0,0,3,523,336,336,445,75,187,0
Erik Pears,2737,G,BUF,8,100.0,1,4,59.4,56.6,57.4,5,12,304,100.0,100.0,96.5,2,19,2,523,0,0,0,523,319,319,523,0,204,0
Cordy Glenn,7045,T,BUF,8,100.0,0,4,78.0,82.0,70.1,2,11,304,100.0,100.0,96.2,1,18,5,523,0,0,520,523,319,319,0,0,204,3
Seantrel Henderson,8871,T,BUF,8,100.0,0,4,55.5,60.3,47.6,8,13,304,100.0,100.0,95.2,2,25,4,523,0,0,0,523,319,319,0,523,204,0
Ryan Kalil,3675,C,CAR,8,100.0,0,5,70.1,74.8,71.4,1,5,298,100.0,100.0,98.3,0,8,2,521,521,0,0,521,324,324,0,0,197,0
Trent Williams,5529,T,WAS,8,100.0,0,32,85.2,86.7,80.4,3,6,297,100.0,100.0,98.1,5,10,1,518,0,0,516,518,317,317,0,0,201,2
Ben Grubbs,3645,G,NO,7,100.0,0,20,71.1,71.6,66.6,3,14,305,100.0,100.0,97.2,2,17,0,513,0,513,0,513,328,328,0,0,185,0
Jahri Evans,3053,G,NO,7,100.0,0,20,72.6,50.8,79.1,6,14,305,100.0,100.0,96.1,0,22,2,513,0,0,0,513,328,328,513,0,185,0
Sebastian Vollmer,4981,T,NE,8,100.0,1,19,71.6,77.9,59.4,2,8,274,100.0,100.0,97.4,1,12,2,512,0,0,0,512,298,298,0,509,214,3
Byron Bell,6848,T,CAR,8,100.0,0,5,55.7,55.0,57.4,4,23,296,100.0,100.0,94.1,5,31,4,510,0,0,496,510,320,320,0,0,190,14
Zach Strief,3155,T,NO,7,100.0,0,20,70.9,75.7,63.5,3,17,303,100.0,100.0,96.4,2,21,1,508,0,0,0,508,325,325,0,508,183,0
Ben Jones,7099,G,HST,8,100.0,0,13,65.8,62.9,65.0,2,10,249,100.0,100.0,97.2,2,13,1,504,0,504,0,504,270,270,0,0,234,0
Jason Peters,2148,T,PHI,7,100.0,1,24,84.6,87.3,77.4,1,8,303,100.0,100.0,98.2,5,10,1,504,0,0,490,504,327,327,0,0,177,14
Corey Linsley,8796,C,GB,8,100.0,1,12,77.2,72.7,75.8,1,9,293,100.0,100.0,98.3,3,10,0,502,502,0,0,502,315,315,0,0,187,0
