player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Antonio Brown,5718,WR,PIT,14,156,0,25,0,-2.4,3,82.4,,0,0,12.5,2,3,1,32.5,45.1,0,41,0.0,0,57,14,98.2,56,95.6,17,10.9,0,118,152,10.9,8.4,2.11,7.2,2,76.0,,0,0,5.0,1,12,1,91.2,91.7,0,41,0.0,0,100,19,95.0,95,122.8,25,16.0,1,264,118,6.2,13.9,2.78
Demaryius Thomas,5547,WR,DEN,14,148,0,10,0,0.1,2,82.6,,0,0,9.5,2,6,0,57.8,87.5,0,26,0.0,0,64,19,93.8,60,96.4,23,15.5,0,164,162,8.5,8.6,2.73,9.9,1,66.7,,0,0,5.3,1,11,0,70.5,90.4,1,32,0.0,0,104,18,95.2,99,111.3,27,18.2,5,191,75,4.2,10.6,1.93
Julio Jones,6158,WR,ATL,13,141,0,2,0,-1.1,4,77.8,,0,0,12.5,2,4,1,31.7,62.9,0,22,0.0,0,48,14,95.8,46,98.8,18,12.8,0,139,153,10.9,9.9,3.02,11.7,1,61.1,,0,0,8.3,1,10,0,63.2,90.0,1,27,0.0,0,62,11,96.8,60,82.6,18,12.8,1,148,61,5.5,13.5,2.47
Jordy Nelson,4350,WR,GB,14,130,0,12,0,-0.1,0,90.0,,0,0,0.0,0,0,0,91.6,52.0,0,9,0.0,0,33,9,97.0,32,82.1,10,7.7,0,37,39,4.3,4.1,1.16,7.4,5,65.0,,0,0,7.1,1,8,0,37.1,80.2,0,20,0.0,0,104,13,94.2,98,85.6,20,15.4,0,141,65,5.0,10.8,1.44
Vincent Jackson,2278,WR,TB,14,130,0,30,0,-2.0,0,50.0,,0,0,50.0,1,1,0,24.2,43.2,0,8,0.0,0,37,1,94.6,35,60.4,2,1.5,0,8,10,10.0,8.0,0.23,15.5,4,39.3,,0,0,8.3,1,7,0,61.7,72.7,2,50,0.0,0,139,11,93.5,130,31.1,28,21.5,0,175,38,3.5,15.9,1.35
Jeremy Maclin,4942,WR,PHI,14,128,0,24,0,-2.6,4,80.0,,0,0,5.9,1,6,0,81.2,81.8,0,50,0.0,0,56,16,96.4,54,134.2,20,15.6,2,164,207,12.9,10.3,3.04,12.3,4,66.7,,0,0,5.3,1,14,0,90.8,83.0,0,68,0.0,0,116,18,95.7,111,142.9,27,21.1,6,296,123,6.8,16.4,2.67
Kelvin Benjamin,8663,WR,CAR,14,126,0,5,0,,0,,,0,0,,0,0,0,,40.8,0,0,0.0,0,38,0,100.0,38,0.0,0,0.0,0,0,0,,,0.0,16.8,2,33.3,,0,0,42.9,3,2,1,42.4,76.4,0,18,0.0,0,65,4,96.9,63,44.8,12,9.5,0,43,7,1.8,10.8,0.68
Julian Edelman,5156,WR,NE,14,124,0,19,0,-3.1,5,93.3,,0,0,6.7,1,4,2,71.9,63.3,0,17,0.0,0,53,14,98.1,52,90.6,15,12.1,0,86,130,9.3,6.1,1.65,7.6,1,66.7,,0,0,11.6,5,20,0,54.9,75.4,1,17,0.0,0,219,38,92.7,203,81.2,57,46.0,1,342,126,3.3,9.0,1.68
Emmanuel Sanders,5606,WR,DEN,14,124,0,10,0,-1.3,0,86.7,,0,0,7.1,1,3,0,75.2,67.6,0,13,0.0,0,61,13,93.4,57,87.8,15,12.1,0,76,93,7.2,5.8,1.33,10.1,4,84.2,,0,0,5.9,2,20,0,90.0,86.9,0,42,0.0,0,200,32,94.0,188,133.8,38,30.6,2,452,128,4.0,14.1,2.4
Dez Bryant,5549,WR,DAL,14,124,0,9,0,-3.5,0,50.0,,0,0,50.0,1,0,0,24.1,33.2,0,3,0.0,0,34,1,94.1,32,56.3,2,1.6,0,3,7,7.0,3.0,0.09,13.8,2,88.2,,0,0,0.0,0,12,0,70.5,89.1,0,44,0.0,0,72,15,94.4,68,138.4,17,13.7,1,240,76,5.1,16.0,3.53
Golden Tate,5585,WR,DET,14,122,0,11,0,-2.7,7,95.0,,0,0,0.0,0,9,0,93.1,90.4,0,24,0.0,0,61,19,95.1,58,111.7,20,16.4,1,136,186,9.8,7.2,2.34,8.7,12,71.0,,0,0,6.4,3,28,0,77.3,79.3,2,73,0.0,0,348,44,94.0,327,102.1,62,50.8,2,648,356,8.1,14.7,1.98
T.Y. Hilton,7092,WR,IND,14,120,0,14,0,-0.8,1,80.0,,0,0,0.0,0,0,0,90.2,45.5,0,6,0.0,0,35,4,97.1,34,79.2,5,4.2,0,10,11,2.8,2.5,0.29,10.9,1,68.8,,0,0,8.3,3,26,1,63.1,82.7,2,46,0.0,0,240,33,92.1,221,95.9,48,40.0,2,461,132,4.0,14.0,2.09
