player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Charles Woodson,330,S,OAK,4,3,9.0,20.0,97.8,123.0,24.6,0,1,3,60.0,23,82.8,86.0,83.6,71.5,70.1,75.7,1,9,7.7,1,3,0,0.0,1,133,136,1,9,5,0,9,4,0.1,9.0
John Abraham,591,ED,ARZ,1,0,,,13.0,,,0,0,0,,1,60.4,54.7,70.5,47.9,66.7,69.9,0,,,0,0,0,0.0,0,3,23,0,0,0,0,0,0,0.0,
Julius Peppers,1010,ED,GB,5,0,5.0,50.0,7.3,10.0,5.0,0,1,1,50.0,12,72.2,77.8,63.2,81.1,58.5,34.1,1,5,75.0,3,1,2,16.7,1,11,150,2,1,2,0,5,8,0.5,5.0
Dwight Freeney,1019,ED,SD,5,0,,,4.0,,,0,0,0,,27,63.1,77.6,84.4,76.5,61.1,70.2,0,,100.0,1,0,0,0.0,0,6,151,2,0,0,0,0,0,0.0,
Larry Foote,1126,LB,ARZ,4,0,4.9,83.3,68.7,7.7,6.4,0,0,0,0.0,1,40.1,46.8,21.3,48.5,70.4,28.3,1,25,47.4,9,0,1,92.1,15,125,182,4,10,18,1,130,68,1.1,8.7
Brett Keisel,1204,DI,PIT,5,0,,,2.3,,,1,0,0,,25,53.7,47.9,45.5,51.7,55.3,43.0,0,,50.0,1,0,1,0.0,0,3,131,0,1,0,0,0,0,0.0,
Ryan Clark,1229,S,WAS,5,2,5.3,62.5,96.9,34.4,21.5,0,0,1,12.5,32,50.8,43.3,82.0,68.1,31.8,41.7,0,11,0.0,0,1,0,110.4,5,186,192,4,14,8,1,32,30,0.2,6.4
James Harrison,1251,ED,PIT,2,0,-3.0,100.0,33.3,11.0,11.0,0,0,0,0.0,25,77.2,62.5,78.0,63.9,40.9,73.0,0,-2,0.0,0,0,0,79.2,1,11,33,1,1,1,0,-2,1,-0.2,-2.0
Terence Newman,1321,CB,CIN,4,0,9.8,60.7,100.0,10.9,6.6,0,1,2,7.1,7,66.3,69.9,83.2,,80.8,65.2,0,20,10.5,2,2,2,76.2,17,193,193,4,17,28,0,158,24,0.8,9.3
Kevin Williams,1325,DI,SEA,4,0,1.0,0.0,10.3,,6.0,0,0,0,0.0,29,57.0,60.9,80.2,57.4,66.5,72.9,0,,0.0,0,0,0,39.6,0,7,68,0,1,1,0,0,0,0.0,
Terrell Suggs,1326,ED,BLT,5,0,,,12.7,,,0,0,0,,3,64.2,74.5,30.0,65.3,83.7,67.3,0,,0.0,0,0,2,0.0,0,20,157,1,1,0,0,0,0,0.0,
Troy Polamalu,1332,S,PIT,5,3,6.0,77.8,94.7,25.7,20.0,0,0,1,11.1,25,75.6,71.8,0.0,56.3,72.7,61.3,0,23,17.6,3,1,4,129.2,7,195,206,2,11,9,1,55,37,0.3,7.9
